META; english/league-1/walsall-v-southend; 2016-11-20 00:23:15 GMT+2; 2016-11-26 15:00; e70300-dr003
Walsall; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Southend; ; 19/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
META; english/league-1/walsall-v-southend; 2016-11-20 04:22:34 GMT+2; 2016-11-26 15:00; e70300-dr003
Walsall; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Southend; ; 19/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
META; english/league-1/walsall-v-southend; 2016-11-20 08:22:28 GMT+2; 2016-11-26 15:00; e70300-dr003
Walsall; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Southend; ; 19/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
META; english/league-1/walsall-v-southend; 2016-11-20 12:23:09 GMT+2; 2016-11-26 15:00; e70300-dr003
Walsall; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Southend; ; 19/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
META; english/league-1/walsall-v-southend; 2016-11-20 16:24:11 GMT+2; 2016-11-26 15:00; e70300-dr003
Walsall; 11/8; 13/10; ; ; 11/8; ; 7/5; ; ; ; 11/8; ; ; ; ; 7/5; ; ; ; ; ; ; ; ; ; ; 4/6; ; 
Southend; 15/8; 19/10; ; ; 15/8; ; 19/10; ; ; ; 15/8; ; ; ; ; 2; ; ; ; ; ; ; ; ; ; ; 10/11; ; 
Draw; 12/5; 23/10; ; ; 12/5; ; 12/5; ; ; ; 11/5; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; 10/9; ; 
META; english/league-1/walsall-v-southend; 2016-11-20 20:23:34 GMT+2; 2016-11-26 15:00; e70300-dr003
Walsall; 11/8; 13/10; ; ; 11/8; ; 7/5; ; 7/5; ; 11/8; ; ; ; ; 7/5; ; ; ; ; ; ; ; ; ; ; 8/11; ; 
Southend; 15/8; 19/10; ; ; 15/8; ; 19/10; ; 15/8; ; 15/8; ; ; ; ; 2; ; ; ; ; ; ; ; ; ; ; 20/21; ; 
Draw; 12/5; 23/10; ; ; 12/5; ; 12/5; ; 12/5; ; 11/5; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; 6/5; ; 
META; english/league-1/walsall-v-southend; 2016-11-21 00:22:19 GMT+2; 2016-11-26 15:00; e70300-dr003
Walsall; 11/8; 13/10; ; ; 11/8; ; 7/5; ; 7/5; ; 11/8; ; ; ; ; 7/5; ; ; ; ; ; ; ; ; ; ; 8/11; ; 
Southend; 15/8; 19/10; ; ; 15/8; ; 19/10; ; 15/8; ; 15/8; ; ; ; ; 2; ; ; ; ; ; ; ; ; ; ; 20/21; ; 
Draw; 12/5; 23/10; ; ; 12/5; ; 12/5; ; 12/5; ; 11/5; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; 6/5; ; 
META; english/league-1/walsall-v-southend; 2016-11-21 04:22:16 GMT+2; 2016-11-26 15:00; e70300-dr003
Walsall; 11/8; 13/10; ; ; 11/8; ; 7/5; ; 7/5; ; 11/8; ; ; ; ; 7/5; ; ; ; ; ; ; ; ; ; ; 8/11; ; 
Southend; 15/8; 19/10; ; ; 15/8; ; 19/10; ; 15/8; ; 15/8; ; ; ; ; 2; ; ; ; ; ; ; ; ; ; ; 20/21; ; 
Draw; 12/5; 23/10; ; ; 12/5; ; 12/5; ; 12/5; ; 11/5; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; 6/5; ; 
META; english/league-1/walsall-v-southend; 2016-11-21 08:22:25 GMT+2; 2016-11-26 15:00; e70300-dr003
