META; english/league-1/chesterfield-v-fleetwood; 2016-10-15 16:23:38 GMT+3; 2016-10-18 19:45; e70300-dr003
Chesterfield; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Fleetwood; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/chesterfield-v-fleetwood; 2016-10-15 20:21:32 GMT+3; 2016-10-18 19:45; e70300-dr003
Chesterfield; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/7; ; 
Fleetwood; 15/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 8/11; ; 
Draw; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/chesterfield-v-fleetwood; 2016-10-16 00:23:57 GMT+3; 2016-10-18 19:45; e70300-dr003
Chesterfield; 11/8; 13/10; ; ; 11/8; ; 11/8; ; ; ; 11/8; 7/5; 27/20; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; 5/4; ; 
Draw; 12/5; 23/10; ; 12/5; 12/5; ; 12/5; ; 12/5; 23/10; 12/5; 23/10; 12/5; 12/5; ; ; ; ; ; ; ; ; ; 12/5; ; ; 9/4; ; 
META; english/league-1/chesterfield-v-fleetwood; 2016-10-16 16:22:07 GMT+3; 2016-10-18 19:45; e70300-dr003
Chesterfield; 6/4; 7/5; 31/20; 13/8; 11/8; 29/20; 8/5; 11/8; 6/4; 6/4; 11/8; 6/4; 6/4; 6/4; 6/4; ; ; ; 16/11; ; ; ; ; 23/17; 6/4; ; 7/5; ; 
Fleetwood; 17/10; 19/10; 7/4; 17/10; 15/8; 5/3; 17/10; 13/8; 9/5; 17/10; 19/10; 9/5; 7/4; 7/4; 17/10; ; ; ; 28/17; ; ; ; ; 19/10; 17/10; ; 17/10; ; 
Draw; 12/5; 12/5; 9/4; 9/4; 12/5; 9/4; 12/5; 9/4; 12/5; 23/10; 12/5; 23/10; 47/20; 11/5; 12/5; ; ; ; 11/5; ; ; ; ; 12/5; 9/4; ; 9/4; ; 
META; english/league-1/chesterfield-v-fleetwood; 2016-10-16 20:22:23 GMT+3; 2016-10-18 19:45; e70300-dr003
Chesterfield; 13/8; 7/5; 17/10; 13/8; 6/4; 6/4; 17/10; 11/8; 13/8; 13/8; 11/8; 6/4; 13/8; 17/10; 8/5; ; ; ; 16/11; ; ; ; ; 6/4; 17/10; ; 13/8; ; 
Fleetwood; 31/20; 15/8; 8/5; 31/20; 7/4; 31/20; 13/8; 13/8; 13/8; 8/5; 19/10; 9/5; 8/5; 13/8; 13/8; ; ; ; 28/17; ; ; ; ; 17/10; 8/5; ; 13/8; ; 
Draw; 12/5; 12/5; 23/10; 12/5; 12/5; 9/4; 12/5; 9/4; 23/10; 23/10; 12/5; 23/10; 47/20; 11/5; 12/5; ; ; ; 11/5; ; ; ; ; 12/5; 11/5; ; 11/5; ; 
META; english/league-1/chesterfield-v-fleetwood; 2016-10-17 00:21:58 GMT+3; 2016-10-18 19:45; e70300-dr003
Chesterfield; 13/8; 13/8; 17/10; 13/8; 6/4; 31/20; 17/10; 13/8; 13/8; 13/8; 11/8; 6/4; ; 17/10; 8/5; ; ; ; 16/11; ; ; ; ; 6/4; 17/10; ; 13/8; ; 
Fleetwood; 31/20; 13/8; 8/5; 31/20; 7/4; 31/20; 13/8; 13/8; 13/8; 8/5; 19/10; 9/5; ; 13/8; 13/8; ; ; ; 28/17; ; ; ; ; 17/10; 8/5; ; 13/8; ; 
Draw; 12/5; 23/10; 23/10; 12/5; 12/5; 11/5; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; ; 11/5; 12/5; ; ; ; 11/5; ; ; ; ; 12/5; 11/5; ; 9/4; ; 
META; english/league-1/chesterfield-v-fleetwood; 2016-10-17 03:46:06 GMT+3; 2016-10-18 19:45; e70300-dr003
Chesterfield; 13/8; 13/8; 33/20; 13/8; 6/4; 31/20; 17/10; 13/8; 13/8; 17/10; 11/8; 6/4; 13/8; 17/10; 8/5; ; ; ; 16/11; ; ; ; ; 6/4; 17/10; ; 17/10; ; 
Fleetwood; 31/20; 13/8; 13/8; 31/20; 7/4; 31/20; 13/8; 13/8; 13/8; 13/8; 19/10; 9/5; 8/5; 13/8; 13/8; ; ; ; 28/17; ; ; ; ; 17/10; 8/5; ; 13/8; ; 
Draw; 12/5; 23/10; 23/10; 12/5; 12/5; 11/5; 12/5; 23/10; 23/10; 9/4; 12/5; 23/10; 47/20; 11/5; 12/5; ; ; ; 11/5; ; ; ; ; 12/5; 9/4; ; 9/4; ; 
META; english/league-1/chesterfield-v-fleetwood; 2016-10-17 04:21:51 GMT+3; 2016-10-18 19:45; e70300-dr003
Chesterfield; 13/8; 13/8; 33/20; 13/8; 6/4; 31/20; 17/10; 13/8; 13/8; 17/10; 11/8; 6/4; 13/8; 17/10; 8/5; ; ; ; 16/11; ; ; ; ; 6/4; 17/10; ; 17/10; ; 
Fleetwood; 31/20; 13/8; 13/8; 31/20; 7/4; 31/20; 13/8; 13/8; 13/8; 13/8; 19/10; 9/5; 8/5; 13/8; 13/8; ; ; ; 28/17; ; ; ; ; 17/10; 8/5; ; 13/8; ; 
Draw; 12/5; 23/10; 23/10; 12/5; 12/5; 11/5; 12/5; 23/10; 23/10; 9/4; 12/5; 23/10; 47/20; 11/5; 12/5; ; ; ; 11/5; ; ; ; ; 12/5; 9/4; ; 9/4; ; 
META; english/league-1/chesterfield-v-fleetwood; 2016-10-17 05:46:03 GMT+3; 2016-10-18 19:45; e70300-dr003
Chesterfield; 13/8; 13/8; 33/20; 13/8; 6/4; 31/20; 17/10; 13/8; 13/8; 17/10; 11/8; 6/4; 13/8; 17/10; 8/5; ; ; ; 16/11; ; ; ; ; 6/4; 17/10; ; 17/10; ; 
Fleetwood; 31/20; 13/8; 13/8; 31/20; 7/4; 31/20; 13/8; 13/8; 13/8; 13/8; 19/10; 9/5; 8/5; 13/8; 13/8; ; ; ; 28/17; ; ; ; ; 17/10; 8/5; ; 13/8; ; 
Draw; 12/5; 23/10; 23/10; 12/5; 12/5; 11/5; 12/5; 23/10; 23/10; 9/4; 12/5; 23/10; 47/20; 11/5; 12/5; ; ; ; 11/5; ; ; ; ; 12/5; 9/4; ; 9/4; ; 
META; english/league-1/chesterfield-v-fleetwood; 2016-10-17 06:28:02 GMT+3; 2016-10-18 19:45; e70300-dr003
Chesterfield; 13/8; 13/8; 33/20; 13/8; 6/4; 31/20; 17/10; 13/8; 13/8; 17/10; 11/8; 6/4; 13/8; 17/10; 8/5; ; ; ; 16/11; ; ; ; ; 6/4; 17/10; ; 17/10; ; 
Fleetwood; 31/20; 13/8; 13/8; 31/20; 7/4; 31/20; 13/8; 13/8; 13/8; 13/8; 19/10; 9/5; 8/5; 13/8; 13/8; ; ; ; 28/17; ; ; ; ; 17/10; 8/5; ; 13/8; ; 
Draw; 12/5; 23/10; 23/10; 12/5; 12/5; 11/5; 12/5; 23/10; 23/10; 9/4; 12/5; 23/10; 47/20; 11/5; 12/5; ; ; ; 11/5; ; ; ; ; 12/5; 9/4; ; 9/4; ; 
META; english/league-1/chesterfield-v-fleetwood; 2016-10-17 07:46:02 GMT+3; 2016-10-18 19:45; e70300-dr003
Chesterfield; 7/4; 13/8; 33/20; 13/8; 6/4; 31/20; 17/10; 13/8; 13/8; 17/10; 11/8; 6/4; 33/20; 17/10; 8/5; ; ; ; 16/11; ; ; ; ; 6/4; 17/10; ; 17/10; ; 
Fleetwood; 7/4; 13/8; 13/8; 31/20; 7/4; 31/20; 13/8; 13/8; 13/8; 13/8; 19/10; 9/5; 8/5; 13/8; 13/8; ; ; ; 28/17; ; ; ; ; 17/10; 8/5; ; 13/8; ; 
Draw; 12/5; 23/10; 23/10; 12/5; 12/5; 11/5; 12/5; 23/10; 23/10; 9/4; 12/5; 23/10; 23/10; 11/5; 12/5; ; ; ; 11/5; ; ; ; ; 12/5; 11/5; ; 9/4; ; 
META; english/league-1/chesterfield-v-fleetwood; 2016-10-17 08:21:47 GMT+3; 2016-10-18 19:45; e70300-dr003
Chesterfield; 7/4; 13/8; 33/20; 13/8; 6/4; 31/20; 17/10; 13/8; 13/8; 17/10; 11/8; 6/4; 33/20; 17/10; 8/5; ; ; ; 16/11; ; ; ; ; 6/4; 17/10; ; 17/10; ; 
Fleetwood; 7/4; 13/8; 13/8; 31/20; 7/4; 31/20; 13/8; 13/8; 13/8; 13/8; 19/10; 9/5; 8/5; 13/8; 13/8; ; ; ; 28/17; ; ; ; ; 17/10; 8/5; ; 13/8; ; 
Draw; 12/5; 23/10; 23/10; 12/5; 12/5; 11/5; 12/5; 23/10; 23/10; 9/4; 12/5; 23/10; 23/10; 11/5; 12/5; ; ; ; 11/5; ; ; ; ; 12/5; 11/5; ; 9/4; ; 
META; english/league-1/chesterfield-v-fleetwood; 2016-10-17 09:46:12 GMT+3; 2016-10-18 19:45; e70300-dr003
Chesterfield; 7/4; 13/8; 33/20; 13/8; 6/4; 31/20; 17/10; 13/8; 13/8; 17/10; 11/8; 6/4; 13/8; 17/10; 13/8; ; ; ; 16/11; ; ; ; ; 6/4; 17/10; ; 17/10; ; 
Fleetwood; 7/4; 13/8; 13/8; 31/20; 7/4; 31/20; 13/8; 13/8; 13/8; 13/8; 19/10; 9/5; 13/8; 13/8; 17/10; ; ; ; 28/17; ; ; ; ; 17/10; 8/5; ; 13/8; ; 
Draw; 12/5; 23/10; 23/10; 12/5; 12/5; 11/5; 12/5; 23/10; 23/10; 9/4; 12/5; 23/10; 23/10; 11/5; 9/4; ; ; ; 11/5; ; ; ; ; 12/5; 11/5; ; 9/4; ; 
META; english/league-1/chesterfield-v-fleetwood; 2016-10-17 11:46:04 GMT+3; 2016-10-18 19:45; e70300-dr003
Chesterfield; 7/4; 13/8; 33/20; 13/8; 8/5; 31/20; 17/10; 13/8; 13/8; 13/8; 8/5; 6/4; 13/8; 17/10; 13/8; ; ; ; 16/11; ; ; ; ; 6/4; 13/8; ; 17/10; ; 
Fleetwood; 7/4; 13/8; 13/8; 17/10; 7/4; 31/20; 13/8; 13/8; 13/8; 13/8; 13/8; 9/5; 13/8; 13/8; 17/10; ; ; ; 28/17; ; ; ; ; 17/10; 13/8; ; 13/8; ; 
Draw; 12/5; 12/5; 23/10; 11/5; 12/5; 11/5; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 11/5; 9/4; ; ; ; 11/5; ; ; ; ; 12/5; 11/5; ; 9/4; ; 
META; english/league-1/chesterfield-v-fleetwood; 2016-10-17 12:23:02 GMT+3; 2016-10-18 19:45; e70300-dr003
Chesterfield; 7/4; 13/8; 33/20; 13/8; 8/5; 31/20; 17/10; 13/8; 13/8; 13/8; 8/5; 6/4; 13/8; 17/10; 13/8; ; ; ; 16/11; ; ; ; ; 6/4; 13/8; ; 13/8; ; 
Fleetwood; 7/4; 13/8; 13/8; 17/10; 7/4; 31/20; 13/8; 13/8; 13/8; 13/8; 13/8; 9/5; 13/8; 13/8; 17/10; ; ; ; 28/17; ; ; ; ; 17/10; 13/8; ; 13/8; ; 
Draw; 12/5; 12/5; 23/10; 11/5; 12/5; 11/5; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 11/5; 9/4; ; ; ; 11/5; ; ; ; ; 12/5; 11/5; ; 9/4; ; 
META; english/league-1/chesterfield-v-fleetwood; 2016-10-17 12:49:29 GMT+3; 2016-10-18 19:45; e70300-dr003
Chesterfield; 7/4; 13/8; 33/20; 13/8; 8/5; 31/20; 17/10; 13/8; 13/8; 13/8; 8/5; 6/4; 13/8; 17/10; 13/8; ; ; ; 16/11; ; ; ; ; 6/4; 13/8; ; 13/8; ; 
Fleetwood; 7/4; 13/8; 13/8; 17/10; 7/4; 31/20; 13/8; 13/8; 13/8; 13/8; 13/8; 9/5; 13/8; 13/8; 17/10; ; ; ; 28/17; ; ; ; ; 17/10; 13/8; ; 13/8; ; 
Draw; 12/5; 12/5; 23/10; 11/5; 12/5; 11/5; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 11/5; 9/4; ; ; ; 11/5; ; ; ; ; 12/5; 11/5; ; 9/4; ; 
META; english/league-1/chesterfield-v-fleetwood; 2016-10-17 13:46:08 GMT+3; 2016-10-18 19:45; e70300-dr003
Chesterfield; 7/4; 13/8; 33/20; 13/8; 8/5; 31/20; 17/10; 13/8; 13/8; 13/8; 8/5; 6/4; 13/8; 17/10; 13/8; ; ; ; 16/11; ; ; ; ; 8/5; 13/8; ; 13/8; ; 17/10
Fleetwood; 7/4; 13/8; 13/8; 17/10; 7/4; 31/20; 13/8; 13/8; 13/8; 13/8; 13/8; 9/5; 13/8; 13/8; 17/10; ; ; ; 28/17; ; ; ; ; 28/17; 13/8; ; 13/8; ; 17/10
Draw; 12/5; 12/5; 23/10; 11/5; 12/5; 11/5; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 11/5; 9/4; ; ; ; 11/5; ; ; ; ; 23/10; 11/5; ; 9/4; ; 12/5
META; english/league-1/chesterfield-v-fleetwood; 2016-10-17 15:46:16 GMT+3; 2016-10-18 19:45; e70300-dr003
Fleetwood; 7/4; 6/4; 31/20; 6/4; 7/4; 31/20; 31/20; 13/8; 13/8; 6/4; 8/5; 8/5; 8/5; 8/5; 17/10; ; ; ; 28/17; ; ; ; ; 28/17; 8/5; ; 13/8; ; 13/8
Chesterfield; 7/4; 7/4; 7/4; 13/8; 8/5; 31/20; 17/10; 13/8; 7/4; 7/4; 17/10; 7/4; 17/10; 7/4; 13/8; ; ; ; 16/11; ; ; ; ; 8/5; 7/4; ; 17/10; ; 9/5
Draw; 12/5; 12/5; 9/4; 5/2; 12/5; 11/5; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; 12/5; 21/10; 9/4; ; ; ; 11/5; ; ; ; ; 23/10; 11/5; ; 9/4; ; 12/5
META; english/league-1/chesterfield-v-fleetwood; 2016-10-17 16:23:20 GMT+3; 2016-10-18 19:45; e70300-dr003
Fleetwood; 7/4; 6/4; 31/20; 31/20; 7/4; 31/20; 13/8; 13/8; 13/8; 6/4; 8/5; 8/5; ; 8/5; 17/10; ; ; ; 28/17; ; ; ; ; 28/17; 8/5; ; 13/8; ; 8/5
Chesterfield; 7/4; 7/4; 7/4; 17/10; 8/5; 31/20; 17/10; 13/8; 7/4; 7/4; 17/10; 7/4; ; 7/4; 13/8; ; ; ; 16/11; ; ; ; ; 8/5; 17/10; ; 7/4; ; 9/5
Draw; 12/5; 12/5; 23/10; 12/5; 12/5; 11/5; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; ; 21/10; 9/4; ; ; ; 11/5; ; ; ; ; 23/10; 11/5; ; 23/10; ; 12/5
META; english/league-1/chesterfield-v-fleetwood; 2016-10-17 17:46:14 GMT+3; 2016-10-18 19:45; e70300-dr003
Fleetwood; 7/4; 6/4; 31/20; 6/4; 7/4; 31/20; 31/20; 13/8; 13/8; 6/4; 8/5; 8/5; 31/20; 6/4; 6/4; ; ; ; 28/17; ; ; ; ; 28/17; 8/5; ; 13/8; ; 8/5
Chesterfield; 7/4; 7/4; 7/4; 17/10; 8/5; 31/20; 9/5; 13/8; 7/4; 7/4; 17/10; 7/4; 7/4; 7/4; 17/10; ; ; ; 16/11; ; ; ; ; 8/5; 17/10; ; 7/4; ; 9/5
Draw; 12/5; 12/5; 23/10; 12/5; 12/5; 11/5; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; 12/5; 11/5; 12/5; ; ; ; 11/5; ; ; ; ; 23/10; 11/5; ; 23/10; ; 12/5
META; english/league-1/chesterfield-v-fleetwood; 2016-10-17 19:46:21 GMT+3; 2016-10-18 19:45; e70300-dr003
Fleetwood; 7/4; 6/4; 31/20; 31/20; 7/4; 31/20; 31/20; 13/8; 13/8; 6/4; 29/20; 8/5; 31/20; 6/4; 6/4; ; ; ; 28/17; ; ; ; ; 28/17; 8/5; ; 13/8; ; 8/5
Chesterfield; 7/4; 7/4; 7/4; 9/5; 8/5; 31/20; 9/5; 13/8; 7/4; 7/4; 17/10; 7/4; 7/4; 7/4; 17/10; ; ; ; 16/11; ; ; ; ; 8/5; 7/4; ; 7/4; ; 9/5
Draw; 12/5; 12/5; 23/10; 9/4; 12/5; 11/5; 12/5; 23/10; 23/10; 23/10; 11/5; 23/10; 12/5; 11/5; 12/5; ; ; ; 11/5; ; ; ; ; 23/10; 9/4; ; 23/10; ; 12/5
META; english/league-1/chesterfield-v-fleetwood; 2016-10-17 20:23:01 GMT+3; 2016-10-18 19:45; e70300-dr003
Fleetwood; 7/4; 6/4; 31/20; 31/20; 7/4; 31/20; 31/20; 13/8; 13/8; 6/4; 29/20; 8/5; 31/20; 6/4; 6/4; ; ; ; 28/17; ; ; ; ; 28/17; 8/5; ; 13/8; ; 8/5
Chesterfield; 7/4; 7/4; 7/4; 9/5; 8/5; 31/20; 9/5; 13/8; 7/4; 7/4; 17/10; 7/4; 7/4; 7/4; 17/10; ; ; ; 16/11; ; ; ; ; 8/5; 7/4; ; 7/4; ; 9/5
Draw; 12/5; 12/5; 23/10; 9/4; 12/5; 11/5; 12/5; 23/10; 23/10; 23/10; 11/5; 23/10; 12/5; 11/5; 12/5; ; ; ; 11/5; ; ; ; ; 23/10; 9/4; ; 23/10; ; 12/5
META; english/league-1/chesterfield-v-fleetwood; 2016-10-17 21:46:15 GMT+3; 2016-10-18 19:45; e70300-dr003
Fleetwood; 7/4; 6/4; 31/20; 31/20; 7/4; 31/20; 31/20; 13/8; 13/8; 6/4; 29/20; 8/5; ; 6/4; 6/4; ; ; ; 28/17; ; ; ; ; 28/17; 8/5; ; 13/8; ; 8/5
Chesterfield; 7/4; 7/4; 7/4; 9/5; 8/5; 31/20; 9/5; 13/8; 7/4; 7/4; 17/10; 7/4; ; 7/4; 17/10; ; ; ; 16/11; ; ; ; ; 8/5; 7/4; ; 7/4; ; 9/5
Draw; 12/5; 12/5; 23/10; 9/4; 12/5; 11/5; 12/5; 23/10; 23/10; 23/10; 11/5; 23/10; ; 11/5; 12/5; ; ; ; 11/5; ; ; ; ; 23/10; 9/4; ; 23/10; ; 12/5
META; english/league-1/chesterfield-v-fleetwood; 2016-10-17 23:46:09 GMT+3; 2016-10-18 19:45; e70300-dr003
Fleetwood; 7/4; 6/4; 31/20; 31/20; 7/4; 31/20; 31/20; 13/8; 13/8; 6/4; 29/20; 8/5; 31/20; 8/5; 6/4; ; ; ; 28/17; ; ; ; ; 28/17; 8/5; ; 13/8; ; 8/5
Chesterfield; 7/4; 7/4; 7/4; 9/5; 8/5; 31/20; 9/5; 13/8; 7/4; 7/4; 17/10; 7/4; 7/4; 9/5; 17/10; ; ; ; 16/11; ; ; ; ; 8/5; 7/4; ; 7/4; ; 9/5
Draw; 12/5; 12/5; 23/10; 9/4; 12/5; 11/5; 12/5; 23/10; 23/10; 23/10; 11/5; 23/10; 12/5; 11/5; 12/5; ; ; ; 11/5; ; ; ; ; 23/10; 9/4; ; 9/4; ; 12/5
META; english/league-1/chesterfield-v-fleetwood; 2016-10-18 00:22:03 GMT+3; 2016-10-18 19:45; e70300-dr003
Fleetwood; 7/4; 6/4; 31/20; 31/20; 7/4; 31/20; 31/20; 13/8; 13/8; 6/4; 29/20; 8/5; ; 8/5; 6/4; ; ; ; 28/17; ; ; ; ; 28/17; 8/5; ; 13/8; ; 8/5
Chesterfield; 7/4; 7/4; 7/4; 9/5; 8/5; 31/20; 9/5; 13/8; 7/4; 7/4; 17/10; 7/4; ; 9/5; 17/10; ; ; ; 16/11; ; ; ; ; 8/5; 7/4; ; 7/4; ; 9/5
Draw; 12/5; 12/5; 23/10; 9/4; 12/5; 11/5; 12/5; 23/10; 23/10; 23/10; 11/5; 23/10; ; 11/5; 12/5; ; ; ; 11/5; ; ; ; ; 23/10; 9/4; ; 23/10; ; 12/5
META; english/league-1/chesterfield-v-fleetwood; 2016-10-18 00:52:14 GMT+3; 2016-10-18 19:45; e70300-dr003
Fleetwood; 7/4; 6/4; 31/20; 31/20; 7/4; 31/20; 31/20; 13/8; 13/8; 6/4; 29/20; 8/5; ; 13/8; 6/4; ; ; ; 28/17; ; ; ; ; 28/17; 8/5; ; 13/8; ; 8/5
Chesterfield; 7/4; 7/4; 7/4; 9/5; 8/5; 31/20; 9/5; 13/8; 7/4; 7/4; 17/10; 7/4; ; 15/8; 17/10; ; ; ; 16/11; ; ; ; ; 8/5; 7/4; ; 7/4; ; 9/5
Draw; 12/5; 12/5; 23/10; 9/4; 12/5; 11/5; 12/5; 23/10; 23/10; 23/10; 11/5; 23/10; ; 23/10; 12/5; ; ; ; 11/5; ; ; ; ; 23/10; 9/4; ; 23/10; ; 12/5
META; english/league-1/chesterfield-v-fleetwood; 2016-10-18 01:46:02 GMT+3; 2016-10-18 19:45; e70300-dr003
Fleetwood; 7/4; 6/4; 31/20; 31/20; 7/4; 31/20; 31/20; 13/8; 13/8; 6/4; 29/20; 8/5; 31/20; 13/8; 6/4; ; ; ; 8/5; ; ; ; ; 28/17; 8/5; ; 13/8; ; 8/5
Chesterfield; 7/4; 7/4; 7/4; 9/5; 8/5; 31/20; 9/5; 13/8; 7/4; 7/4; 17/10; 7/4; 7/4; 15/8; 17/10; ; ; ; 16/11; ; ; ; ; 8/5; 7/4; ; 7/4; ; 9/5
Draw; 12/5; 12/5; 23/10; 9/4; 12/5; 11/5; 12/5; 23/10; 23/10; 23/10; 11/5; 23/10; 12/5; 23/10; 12/5; ; ; ; 9/4; ; ; ; ; 23/10; 9/4; ; 23/10; ; 12/5
META; english/league-1/chesterfield-v-fleetwood; 2016-10-18 03:46:01 GMT+3; 2016-10-18 19:45; e70300-dr003
Fleetwood; 7/4; 6/4; 31/20; 31/20; 7/4; 31/20; 31/20; 13/8; 13/8; 6/4; 29/20; 8/5; 31/20; 13/8; 6/4; ; ; ; 8/5; ; ; ; ; 28/17; 8/5; ; 13/8; ; 8/5
Chesterfield; 7/4; 7/4; 7/4; 9/5; 8/5; 31/20; 9/5; 13/8; 7/4; 7/4; 17/10; 7/4; 7/4; 15/8; 17/10; ; ; ; 16/11; ; ; ; ; 8/5; 7/4; ; 7/4; ; 9/5
Draw; 12/5; 12/5; 23/10; 9/4; 12/5; 11/5; 12/5; 23/10; 23/10; 23/10; 11/5; 23/10; 12/5; 23/10; 12/5; ; ; ; 9/4; ; ; ; ; 23/10; 9/4; ; 23/10; ; 12/5
META; english/league-1/chesterfield-v-fleetwood; 2016-10-18 04:22:07 GMT+3; 2016-10-18 19:45; e70300-dr003
Fleetwood; 7/4; 6/4; 31/20; 31/20; 7/4; 31/20; 31/20; 13/8; 13/8; 6/4; 29/20; 8/5; 31/20; 13/8; 6/4; ; ; ; 8/5; ; ; ; ; 28/17; 8/5; ; 13/8; ; 8/5
Chesterfield; 7/4; 7/4; 7/4; 7/4; 8/5; 31/20; 9/5; 13/8; 7/4; 7/4; 17/10; 7/4; 7/4; 15/8; 17/10; ; ; ; 16/11; ; ; ; ; 8/5; 7/4; ; 7/4; ; 9/5
Draw; 12/5; 12/5; 23/10; 9/4; 12/5; 11/5; 12/5; 23/10; 23/10; 23/10; 11/5; 23/10; 12/5; 23/10; 12/5; ; ; ; 9/4; ; ; ; ; 23/10; 9/4; ; 23/10; ; 12/5
META; english/league-1/chesterfield-v-fleetwood; 2016-10-18 05:46:10 GMT+3; 2016-10-18 19:45; e70300-dr003
Fleetwood; 7/4; 6/4; 31/20; 31/20; 7/4; 31/20; 31/20; 13/8; 13/8; 6/4; 29/20; 8/5; ; 13/8; 6/4; ; ; ; 8/5; ; ; ; ; 28/17; 8/5; ; 13/8; ; 8/5
