META; english/league-1/sheffield-utd-v-rochdale; 2016-08-07 00:19:29 GMT+3; 2016-08-13 15:00; e70300-dr003
Sheffield Utd; ; 5/6; ; ; ; ; 3/4; ; ; ; ; 4/6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 5/2; ; ; ; ; 11/4; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Rochdale; ; 3; ; ; ; ; 19/5; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-1/sheffield-utd-v-rochdale; 2016-08-07 04:19:15 GMT+3; 2016-08-13 15:00; e70300-dr003
Sheffield Utd; ; 5/6; ; ; ; ; 3/4; ; ; ; ; 4/6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 5/2; ; ; ; ; 11/4; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Rochdale; ; 3; ; ; ; ; 19/5; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-1/sheffield-utd-v-rochdale; 2016-08-07 08:19:38 GMT+3; 2016-08-13 15:00; e70300-dr003
Sheffield Utd; ; 5/6; ; ; ; ; 3/4; ; ; ; ; 4/6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 5/2; ; ; ; ; 11/4; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Rochdale; ; 3; ; ; ; ; 19/5; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-1/sheffield-utd-v-rochdale; 2016-08-07 12:19:37 GMT+3; 2016-08-13 15:00; e70300-dr003
Sheffield Utd; 8/11; 5/6; 8/11; ; 8/11; ; 3/4; ; ; ; ; 4/6; ; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; 
Draw; 13/5; 5/2; 5/2; ; 13/5; ; 11/4; ; ; ; ; 11/4; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; 
Rochdale; 15/4; 3; 37/10; ; 7/2; ; 4; ; ; ; ; 4; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; 
META; english/league-1/sheffield-utd-v-rochdale; 2016-08-07 16:19:46 GMT+3; 2016-08-13 15:00; e70300-dr003
Sheffield Utd; 8/11; 5/6; 8/11; 3/4; 8/11; 8/11; 3/4; ; 8/11; ; ; 4/6; ; 8/11; ; 3/4; 4/5; ; ; ; 5/7; 10/13; ; ; ; ; 
Draw; 13/5; 5/2; 5/2; 13/5; 13/5; 13/5; 11/4; ; 11/4; ; ; 11/4; ; 53/20; ; 13/5; 13/5; ; ; ; 5/2; 27/10; ; ; ; ; 
Rochdale; 15/4; 3; 37/10; 15/4; 7/2; 15/4; 4; ; 19/5; ; ; 4; ; 15/4; ; 15/4; 7/2; ; ; ; 39/11; 43/10; ; ; ; ; 
META; english/league-1/sheffield-utd-v-rochdale; 2016-08-07 20:19:47 GMT+3; 2016-08-13 15:00; e70300-dr003
Sheffield Utd; 8/11; 5/6; 8/11; 3/4; 8/11; 8/11; 3/4; ; 8/11; 13/18; ; 4/6; ; 8/11; ; 3/4; 8/11; 13/18; ; 4/6; 5/7; 10/13; ; ; 8/15; ; 
Draw; 13/5; 5/2; 5/2; 13/5; 13/5; 13/5; 11/4; ; 11/4; 13/5; ; 11/4; ; 53/20; ; 13/5; 13/5; 13/5; ; 13/5; 28/11; 27/10; ; ; 19/10; ; 
Rochdale; 15/4; 3; 37/10; 15/4; 7/2; 15/4; 4; ; 19/5; 15/4; ; 4; ; 15/4; ; 15/4; 4; 15/4; ; 7/2; 62/17; 43/10; ; ; 14/5; ; 
META; english/league-1/sheffield-utd-v-rochdale; 2016-08-08 00:19:38 GMT+3; 2016-08-13 15:00; e70300-dr003
Sheffield Utd; 3/4; 5/6; 5/6; 20/23; 8/11; 3/4; 17/20; ; 5/6; 13/18; 17/20; 4/6; ; 4/5; ; 5/6; 4/5; 13/18; ; 4/6; 4/5; 10/13; ; ; 4/7; ; 
Draw; 13/5; 5/2; 12/5; 5/2; 13/5; 12/5; 11/4; ; 13/5; 13/5; 5/2; 11/4; ; 13/5; ; 12/5; 13/5; 13/5; ; 13/5; 12/5; 27/10; ; ; 9/5; ; 
Rochdale; 15/4; 3; 31/10; 16/5; 7/2; 33/10; 33/10; ; 10/3; 15/4; 16/5; 4; ; 10/3; ; 7/2; 7/2; 15/4; ; 7/2; 17/5; 43/10; ; ; 13/5; ; 
META; english/league-1/sheffield-utd-v-rochdale; 2016-08-08 04:19:12 GMT+3; 2016-08-13 15:00; e70300-dr003
Sheffield Utd; 17/20; 5/6; 5/6; 5/6; 8/11; 4/5; 17/20; 8/11; 5/6; 13/18; 17/20; 4/6; ; 4/5; ; 5/6; 4/5; 13/18; ; 4/6; 5/6; 10/13; ; ; 4/6; ; 
Draw; 13/5; 5/2; 12/5; 5/2; 13/5; 12/5; 11/4; 23/10; 13/5; 13/5; 5/2; 11/4; ; 13/5; ; 12/5; 13/5; 13/5; ; 13/5; 12/5; 27/10; ; ; 9/4; ; 
Rochdale; 3; 3; 31/10; 10/3; 7/2; 3; 33/10; 16/5; 10/3; 15/4; 16/5; 4; ; 10/3; ; 7/2; 10/3; 15/4; ; 7/2; 13/4; 43/10; ; ; 14/5; ; 
META; english/league-1/sheffield-utd-v-rochdale; 2016-08-08 08:19:16 GMT+3; 2016-08-13 15:00; e70300-dr003
Sheffield Utd; 17/20; 5/6; 5/6; 5/6; 8/11; 4/5; 17/20; 8/11; 5/6; 4/5; 17/20; 4/6; ; 5/6; ; 5/6; 4/5; 4/5; ; 4/5; 5/6; 10/13; ; ; 4/6; ; 
Draw; 13/5; 5/2; 12/5; 5/2; 13/5; 12/5; 11/4; 23/10; 13/5; 13/5; 5/2; 11/4; ; 13/5; ; 12/5; 13/5; 13/5; ; 13/5; 12/5; 27/10; ; ; 23/10; ; 
Rochdale; 3; 3; 31/10; 10/3; 7/2; 3; 33/10; 16/5; 10/3; 33/10; 16/5; 4; ; 16/5; ; 7/2; 10/3; 33/10; ; 3; 41/13; 43/10; ; ; 14/5; ; 
META; english/league-1/sheffield-utd-v-rochdale; 2016-08-08 12:19:28 GMT+3; 2016-08-13 15:00; e70300-dr003
Sheffield Utd; 17/20; 17/20; 5/6; 5/6; 8/11; 4/5; 17/20; 8/11; 5/6; 4/5; 17/20; 4/6; 5/6; 5/6; 17/20; 5/6; 4/5; 4/5; ; 4/5; 4/5; 13/15; ; ; 4/6; ; 
Draw; 13/5; 5/2; 12/5; 5/2; 13/5; 12/5; 11/4; 23/10; 13/5; 13/5; 5/2; 11/4; 12/5; 51/20; 12/5; 12/5; 13/5; 13/5; ; 13/5; 27/11; 13/5; ; ; 23/10; ; 
Rochdale; 3; 10/3; 31/10; 10/3; 7/2; 3; 33/10; 16/5; 10/3; 33/10; 10/3; 4; 3; 16/5; 10/3; 7/2; 10/3; 33/10; ; 3; 13/4; 37/10; ; ; 14/5; ; 
META; english/league-1/sheffield-utd-v-rochdale; 2016-08-08 16:19:32 GMT+3; 2016-08-13 15:00; e70300-dr003
Sheffield Utd; 17/20; 17/20; 5/6; 5/6; 5/6; 4/5; 17/20; 8/11; 5/6; 4/5; 17/20; 4/6; 5/6; 5/6; 17/20; 5/6; 4/5; 4/5; ; 4/5; 4/5; 13/15; ; ; 4/6; ; 
Draw; 13/5; 5/2; 12/5; 5/2; 5/2; 12/5; 11/4; 23/10; 13/5; 13/5; 5/2; 11/4; 12/5; 51/20; 12/5; 12/5; 13/5; 13/5; ; 13/5; 27/11; 13/5; ; ; 23/10; ; 
Rochdale; 3; 10/3; 31/10; 10/3; 10/3; 3; 33/10; 16/5; 10/3; 33/10; 10/3; 4; 3; 16/5; 10/3; 7/2; 10/3; 33/10; ; 3; 13/4; 37/10; ; ; 14/5; ; 
META; english/league-1/sheffield-utd-v-rochdale; 2016-08-08 20:20:10 GMT+3; 2016-08-13 15:00; e70300-dr003
