META; english/league-1/fleetwood-v-scunthorpe; 2016-08-07 00:19:13 GMT+3; 2016-08-13 15:00; e70300-dr003
Scunthorpe; ; 3/2; ; ; ; ; 31/20; ; ; ; ; 7/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Fleetwood; ; 13/8; ; ; ; ; 9/5; ; ; ; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; 12/5; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-1/fleetwood-v-scunthorpe; 2016-08-07 04:19:02 GMT+3; 2016-08-13 15:00; e70300-dr003
Scunthorpe; ; 3/2; ; ; ; ; 31/20; ; ; ; ; 7/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Fleetwood; ; 13/8; ; ; ; ; 9/5; ; ; ; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; 12/5; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-1/fleetwood-v-scunthorpe; 2016-08-07 08:19:21 GMT+3; 2016-08-13 15:00; e70300-dr003
Scunthorpe; ; 3/2; ; ; ; ; 31/20; ; ; ; ; 7/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Fleetwood; ; 13/8; ; ; ; ; 9/5; ; ; ; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; 12/5; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-1/fleetwood-v-scunthorpe; 2016-08-07 12:19:25 GMT+3; 2016-08-13 15:00; e70300-dr003
Scunthorpe; 8/5; 3/2; 31/20; ; 6/4; 8/5; 31/20; ; ; ; ; 7/5; ; ; ; ; 6/4; ; ; ; ; ; ; ; ; ; 
Fleetwood; 17/10; 13/8; 33/20; ; 13/8; 17/10; 9/5; ; ; ; ; 9/5; ; ; ; ; 7/4; ; ; ; ; ; ; ; ; ; 
Draw; 9/4; 23/10; 43/20; ; 23/10; 11/5; 12/5; ; ; ; ; 12/5; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 
META; english/league-1/fleetwood-v-scunthorpe; 2016-08-07 16:19:32 GMT+3; 2016-08-13 15:00; e70300-dr003
Scunthorpe; 8/5; 3/2; 31/20; 31/20; 6/4; 8/5; 13/8; ; 8/5; ; ; 7/5; ; 31/20; ; 8/5; 17/11; ; ; ; 17/11; 31/18; ; ; ; ; 
Fleetwood; 17/10; 13/8; 33/20; 17/10; 13/8; 17/10; 7/4; ; 9/5; ; ; 9/5; ; 17/10; ; 17/10; 8/5; ; ; ; 8/5; 20/11; ; ; ; ; 
Draw; 9/4; 23/10; 43/20; 23/10; 23/10; 11/5; 12/5; ; 23/10; ; ; 12/5; ; 23/10; ; 9/4; 12/5; ; ; ; 28/13; 23/10; ; ; ; ; 
META; english/league-1/fleetwood-v-scunthorpe; 2016-08-07 20:19:31 GMT+3; 2016-08-13 15:00; e70300-dr003
Scunthorpe; 8/5; 3/2; 31/20; 31/20; 6/4; 8/5; 13/8; ; 8/5; 8/5; ; 7/5; ; 31/20; ; 8/5; 17/11; 8/5; ; 8/5; 17/11; 31/18; ; ; 6/5; ; 
Fleetwood; 17/10; 13/8; 33/20; 17/10; 13/8; 17/10; 7/4; ; 9/5; 17/10; ; 9/5; ; 17/10; ; 17/10; 7/4; 17/10; ; 17/10; 28/17; 20/11; ; ; 27/20; ; 
Draw; 9/4; 23/10; 43/20; 23/10; 23/10; 11/5; 12/5; ; 23/10; 9/4; ; 12/5; ; 23/10; ; 9/4; 9/4; 9/4; ; 9/4; 11/5; 23/10; ; ; 13/8; ; 
META; english/league-1/fleetwood-v-scunthorpe; 2016-08-08 00:19:25 GMT+3; 2016-08-13 15:00; e70300-dr003
Scunthorpe; 8/5; 3/2; 8/5; 13/8; 6/4; 31/20; 13/8; ; 13/8; 8/5; 13/8; 7/5; ; 8/5; ; 8/5; 17/11; 8/5; ; 8/5; 8/5; 31/18; ; ; 13/10; ; 
Fleetwood; 17/10; 13/8; 33/20; 17/10; 13/8; 33/20; 7/4; ; 9/5; 17/10; 17/10; 9/5; ; 17/10; ; 17/10; 7/4; 17/10; ; 17/10; 17/10; 20/11; ; ; 11/8; ; 
Draw; 9/4; 23/10; 21/10; 9/4; 23/10; 21/10; 12/5; ; 9/4; 9/4; 9/4; 12/5; ; 9/4; ; 9/4; 9/4; 9/4; ; 9/4; 28/13; 23/10; ; ; 7/4; ; 
META; english/league-1/fleetwood-v-scunthorpe; 2016-08-08 04:19:00 GMT+3; 2016-08-13 15:00; e70300-dr003
Scunthorpe; 8/5; 3/2; 8/5; 13/8; 6/4; 31/20; 13/8; 7/5; 13/8; 8/5; 13/8; 7/5; ; 8/5; ; 8/5; 17/11; 8/5; ; 8/5; 8/5; 31/18; ; ; 13/10; ; 
