META; english/league-1/bury-v-bolton; 2016-10-16 00:25:00 GMT+3; 2016-10-24 19:45; e70300-dr003
Bolton; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Bury; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-1/bury-v-bolton; 2016-10-17 04:22:41 GMT+3; 2016-10-24 19:45; e70300-dr003
Bolton; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Bury; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-1/bury-v-bolton; 2016-10-17 08:22:36 GMT+3; 2016-10-24 19:45; e70300-dr003
Bolton; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Bury; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-1/bury-v-bolton; 2016-10-17 12:23:56 GMT+3; 2016-10-24 19:45; e70300-dr003
Bolton; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Bury; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-1/bury-v-bolton; 2016-10-17 16:24:16 GMT+3; 2016-10-24 19:45; e70300-dr003
Bolton; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Bury; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-1/bury-v-bolton; 2016-10-17 20:24:03 GMT+3; 2016-10-24 19:45; e70300-dr003
Bolton; 6/4; 8/5; ; ; 8/5; ; 8/5; ; ; ; 6/4; ; ; ; ; ; ; ; ; ; ; ; ; ; 6/4; ; ; ; 
Bury; 17/10; 8/5; ; ; 13/8; ; 17/10; ; ; ; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 17/10; ; ; ; 
Draw; 12/5; 9/4; ; ; 23/10; ; 12/5; ; ; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; 
META; english/league-1/bury-v-bolton; 2016-10-18 00:22:56 GMT+3; 2016-10-24 19:45; e70300-dr003
Bolton; 6/4; 8/5; ; ; 8/5; ; 8/5; ; ; ; 6/4; ; ; ; ; ; ; ; ; ; ; ; ; ; 6/4; ; ; ; 
Bury; 17/10; 8/5; ; ; 13/8; ; 17/10; ; ; ; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 17/10; ; ; ; 
Draw; 12/5; 9/4; ; ; 23/10; ; 12/5; ; ; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; 
META; english/league-1/bury-v-bolton; 2016-10-18 04:22:56 GMT+3; 2016-10-24 19:45; e70300-dr003
Bolton; 6/4; 8/5; ; ; 8/5; ; 8/5; ; ; ; 6/4; ; ; ; ; ; ; ; ; ; ; ; ; ; 6/4; ; ; ; 
Bury; 17/10; 8/5; ; ; 13/8; ; 17/10; ; ; ; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 17/10; ; ; ; 
Draw; 12/5; 9/4; ; ; 23/10; ; 12/5; ; ; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; 
META; english/league-1/bury-v-bolton; 2016-10-18 08:23:34 GMT+3; 2016-10-24 19:45; e70300-dr003
Bolton; 6/4; 8/5; ; ; 8/5; ; 8/5; ; ; ; 6/4; ; ; ; ; ; ; ; ; ; ; ; ; ; 6/4; ; ; ; 
Bury; 17/10; 8/5; ; ; 13/8; ; 17/10; ; ; ; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 17/10; ; ; ; 
Draw; 12/5; 9/4; ; ; 23/10; ; 12/5; ; ; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; 
META; english/league-1/bury-v-bolton; 2016-10-18 12:24:38 GMT+3; 2016-10-24 19:45; e70300-dr003
Bolton; 6/4; 8/5; ; ; 8/5; ; 8/5; 11/8; ; ; 6/4; ; ; ; ; ; ; 6/4; ; 6/4; ; ; ; 6/4; 6/4; ; ; ; 
Bury; 17/10; 8/5; ; ; 13/8; ; 17/10; 6/4; ; ; 17/10; ; ; ; ; ; ; 17/10; ; 17/10; ; ; ; 17/10; 17/10; ; ; ; 
Draw; 12/5; 9/4; ; ; 23/10; ; 12/5; 23/10; ; ; 21/10; ; ; ; ; ; ; 12/5; ; 12/5; ; ; ; 12/5; 12/5; ; ; ; 
META; english/league-1/bury-v-bolton; 2016-10-18 16:25:05 GMT+3; 2016-10-24 19:45; e70300-dr003
Bolton; 6/4; 8/5; ; ; 8/5; ; 31/20; 11/8; ; ; 6/4; ; 6/4; ; ; ; ; 6/4; ; 6/4; ; ; ; 6/4; 6/4; ; ; ; 
Bury; 17/10; 8/5; ; ; 13/8; ; 7/4; 6/4; ; ; 17/10; ; 17/10; ; ; ; ; 17/10; ; 17/10; ; ; ; 17/10; 17/10; ; ; ; 
Draw; 12/5; 9/4; ; ; 23/10; ; 12/5; 23/10; ; ; 21/10; ; 12/5; ; ; ; ; 12/5; ; 12/5; ; ; ; 12/5; 12/5; ; ; ; 
META; english/league-1/bury-v-bolton; 2016-10-18 20:24:21 GMT+3; 2016-10-24 19:45; e70300-dr003
Bolton; 6/4; 8/5; ; ; 8/5; ; 31/20; 6/4; 6/4; ; 6/4; ; 6/4; ; ; ; 16/11; 6/4; ; 6/4; 16/11; ; ; 6/4; 6/4; ; ; ; 
Bury; 17/10; 8/5; ; ; 13/8; ; 7/4; 17/10; 7/4; ; 17/10; ; 17/10; ; ; ; 28/17; 17/10; ; 17/10; 28/17; ; ; 17/10; 17/10; ; ; ; 
Draw; 12/5; 9/4; ; ; 23/10; ; 12/5; 12/5; 12/5; ; 21/10; ; 12/5; ; ; ; 23/10; 12/5; ; 12/5; 23/10; ; ; 12/5; 12/5; ; ; ; 
META; english/league-1/bury-v-bolton; 2016-10-19 00:22:20 GMT+3; 2016-10-24 19:45; e70300-dr003
Bolton; 6/4; 8/5; ; ; 8/5; ; 31/20; 11/8; 6/4; ; 6/4; ; 6/4; ; ; ; 16/11; 6/4; ; 6/4; 16/11; ; ; 6/4; 6/4; ; ; ; 
Bury; 17/10; 8/5; ; ; 13/8; ; 7/4; 6/4; 7/4; ; 17/10; ; 17/10; ; ; ; 28/17; 17/10; ; 17/10; 28/17; ; ; 17/10; 17/10; ; ; ; 
Draw; 12/5; 9/4; ; ; 23/10; ; 12/5; 23/10; 12/5; ; 21/10; ; 12/5; ; ; ; 40/17; 12/5; ; 12/5; 40/17; ; ; 12/5; 12/5; ; ; ; 
META; english/league-1/bury-v-bolton; 2016-10-19 04:21:37 GMT+3; 2016-10-24 19:45; e70300-dr003
Bolton; 6/4; 8/5; ; ; 8/5; ; 31/20; 11/8; 6/4; ; 6/4; ; 6/4; ; ; ; 16/11; 6/4; ; 6/4; 16/11; ; ; 6/4; 6/4; ; ; ; 
Bury; 17/10; 8/5; ; ; 13/8; ; 7/4; 6/4; 7/4; ; 17/10; ; 17/10; ; ; ; 28/17; 17/10; ; 17/10; 28/17; ; ; 17/10; 17/10; ; ; ; 
Draw; 12/5; 9/4; ; ; 23/10; ; 12/5; 23/10; 12/5; ; 21/10; ; 12/5; ; ; ; 40/17; 12/5; ; 12/5; 40/17; ; ; 12/5; 12/5; ; ; ; 
META; english/league-1/bury-v-bolton; 2016-10-19 08:21:45 GMT+3; 2016-10-24 19:45; e70300-dr003
Bolton; 6/4; 8/5; ; ; 8/5; ; 31/20; 11/8; 6/4; ; 6/4; ; 6/4; ; ; ; 6/4; 6/4; ; 6/4; 6/4; ; ; 6/4; 6/4; ; ; ; 
Bury; 17/10; 8/5; ; ; 13/8; ; 7/4; 6/4; 7/4; ; 17/10; ; 17/10; ; ; ; 28/17; 17/10; ; 17/10; 28/17; ; ; 17/10; 17/10; ; ; ; 
Draw; 12/5; 9/4; ; ; 23/10; ; 12/5; 23/10; 12/5; ; 21/10; ; 12/5; ; ; ; 40/17; 12/5; ; 12/5; 40/17; ; ; 12/5; 12/5; ; ; ; 
META; english/league-1/bury-v-bolton; 2016-10-19 12:23:55 GMT+3; 2016-10-24 19:45; e70300-dr003
Bolton; 6/4; 8/5; 31/20; 31/20; 8/5; 7/5; 31/20; 11/8; 6/4; 6/4; 6/4; 6/4; 6/4; ; ; ; 16/11; 16/11; 7/5; ; 16/11; ; ; ; 6/4; ; ; ; 
Bury; 17/10; 8/5; 9/5; 7/4; 13/8; 8/5; 7/4; 6/4; 7/4; 7/4; 17/10; 8/5; 17/10; ; ; ; 17/10; 7/4; 8/5; ; 17/10; ; ; ; 17/10; ; ; ; 
Draw; 12/5; 9/4; 11/5; 23/10; 23/10; 23/10; 12/5; 23/10; 12/5; 23/10; 21/10; 11/5; 12/5; ; ; ; 40/17; 12/5; 23/10; ; 40/17; ; ; ; 12/5; ; ; ; 
META; english/league-1/bury-v-bolton; 2016-10-19 16:23:32 GMT+3; 2016-10-24 19:45; e70300-dr003
Bolton; 11/8; 7/5; 29/20; 6/4; 8/5; 11/8; 6/4; 11/8; 6/4; 7/5; 7/5; 6/4; 7/5; ; 7/5; ; 7/5; 16/11; 7/5; 7/5; 7/5; ; ; 16/11; 7/5; ; ; 7/5; 
Bury; 15/8; 15/8; 15/8; 19/10; 13/8; 7/4; 9/5; 6/4; 15/8; 19/10; 9/5; 9/5; 37/20; ; 19/10; ; 24/13; 7/4; 8/5; 7/4; 24/13; ; ; 7/4; 15/8; ; ; 7/4; 
Draw; 12/5; 23/10; 9/4; 21/10; 23/10; 9/4; 12/5; 23/10; 12/5; 9/4; 11/5; 23/10; 47/20; ; 23/10; ; 9/4; 12/5; 23/10; 12/5; 9/4; ; ; 12/5; 11/5; ; ; 21/10; 
META; english/league-1/bury-v-bolton; 2016-10-19 20:21:44 GMT+3; 2016-10-24 19:45; e70300-dr003
Bolton; 11/8; 7/5; 7/5; 11/8; 8/5; 13/10; 7/5; 11/8; 7/5; 7/5; 27/20; 6/4; 11/8; ; 7/5; ; 23/17; 16/11; 7/5; 7/5; 23/17; ; ; 16/11; 11/8; ; ; 7/5; 
Bury; 15/8; 15/8; 39/20; 19/10; 13/8; 20/11; 19/10; 6/4; 15/8; 19/10; 15/8; 9/5; 19/10; ; 19/10; ; 37/19; 7/4; 8/5; 7/4; 37/19; ; ; 7/4; 2; ; ; 7/4; 
Draw; 12/5; 23/10; 9/4; 12/5; 23/10; 9/4; 12/5; 23/10; 23/10; 9/4; 11/5; 23/10; 47/20; ; 23/10; ; 9/4; 12/5; 23/10; 12/5; 9/4; ; ; 12/5; 11/5; ; ; 21/10; 
META; english/league-1/bury-v-bolton; 2016-10-20 00:21:26 GMT+3; 2016-10-24 19:45; e70300-dr003
Bolton; 11/8; 7/5; 7/5; 11/8; 8/5; 13/10; 7/5; 7/5; 7/5; 7/5; 27/20; 6/4; 11/8; ; 7/5; ; 23/17; 16/11; 7/5; 7/5; 23/17; ; ; 16/11; 11/8; ; 23/20; 7/5; 
Bury; 15/8; 15/8; 39/20; 19/10; 13/8; 20/11; 19/10; 15/8; 15/8; 19/10; 15/8; 9/5; 19/10; ; 19/10; ; 37/19; 7/4; 8/5; 7/4; 37/19; ; ; 7/4; 2; ; 6/4; 9/5; 
Draw; 12/5; 23/10; 9/4; 12/5; 23/10; 9/4; 12/5; 12/5; 23/10; 9/4; 11/5; 23/10; 47/20; ; 23/10; ; 11/5; 12/5; 23/10; 12/5; 11/5; ; ; 12/5; 11/5; ; 11/8; 21/10; 
META; english/league-1/bury-v-bolton; 2016-10-20 04:21:06 GMT+3; 2016-10-24 19:45; e70300-dr003
Bolton; 11/8; 7/5; 7/5; 11/8; 8/5; 13/10; 7/5; 7/5; 7/5; 7/5; 27/20; 6/4; 11/8; 7/5; 7/5; ; 23/17; 16/11; 7/5; 7/5; 23/17; ; ; 16/11; 11/8; ; 7/5; 7/5; 
Bury; 15/8; 19/10; 39/20; 19/10; 13/8; 20/11; 19/10; 15/8; 15/8; 19/10; 15/8; 9/5; 19/10; 2; 19/10; ; 37/19; 7/4; 8/5; 7/4; 37/19; ; ; 7/4; 2; ; 9/5; 9/5; 
Draw; 12/5; 12/5; 9/4; 12/5; 23/10; 9/4; 12/5; 12/5; 23/10; 9/4; 11/5; 23/10; 47/20; 11/5; 23/10; ; 11/5; 12/5; 23/10; 12/5; 11/5; ; ; 12/5; 11/5; ; 21/10; 21/10; 
META; english/league-1/bury-v-bolton; 2016-10-20 08:21:19 GMT+3; 2016-10-24 19:45; e70300-dr003
Bolton; 11/8; 7/5; 7/5; 11/8; 8/5; 13/10; 7/5; 7/5; 7/5; 7/5; 27/20; 6/4; 11/8; 7/5; 7/5; ; 23/17; 16/11; 7/5; 7/5; 23/17; ; ; 16/11; 11/8; ; 7/5; 7/5; 
Bury; 15/8; 19/10; 39/20; 19/10; 13/8; 20/11; 19/10; 15/8; 15/8; 19/10; 15/8; 9/5; 19/10; 2; 19/10; ; 37/19; 7/4; 8/5; 7/4; 37/19; ; ; 7/4; 2; ; 9/5; 9/5; 
Draw; 12/5; 12/5; 9/4; 12/5; 23/10; 9/4; 12/5; 12/5; 23/10; 9/4; 11/5; 23/10; 47/20; 11/5; 23/10; ; 11/5; 12/5; 23/10; 12/5; 11/5; ; ; 12/5; 11/5; ; 21/10; 21/10; 
META; english/league-1/bury-v-bolton; 2016-10-20 12:21:40 GMT+3; 2016-10-24 19:45; e70300-dr003
Bolton; 11/8; 7/5; 7/5; 11/8; 6/4; 13/10; 7/5; 7/5; 7/5; 7/5; 27/20; 6/4; 11/8; 7/5; 7/5; ; 23/17; 16/11; 7/5; 7/5; 23/17; ; ; 16/11; 11/8; ; 7/5; 7/5; 
Bury; 15/8; 19/10; 39/20; 19/10; 2; 20/11; 19/10; 15/8; 15/8; 19/10; 15/8; 9/5; 19/10; 2; 19/10; ; 37/19; 7/4; 8/5; 7/4; 37/19; ; ; 7/4; 2; ; 9/5; 9/5; 
Draw; 12/5; 12/5; 9/4; 12/5; 9/4; 9/4; 12/5; 12/5; 23/10; 9/4; 11/5; 23/10; 47/20; 11/5; 23/10; ; 9/4; 12/5; 23/10; 12/5; 9/4; ; ; 12/5; 11/5; ; 21/10; 21/10; 
META; english/league-1/bury-v-bolton; 2016-10-20 16:21:29 GMT+3; 2016-10-24 19:45; e70300-dr003
Bolton; 11/8; 7/5; 7/5; 7/5; 6/4; 13/10; 7/5; 7/5; 7/5; 7/5; 27/20; 6/4; 11/8; 7/5; 7/5; ; 23/17; 16/11; 7/5; 7/5; 23/17; ; ; 16/11; 11/8; ; 7/5; 7/5; 
Bury; 15/8; 19/10; 39/20; 19/10; 2; 20/11; 19/10; 15/8; 15/8; 19/10; 15/8; 9/5; 19/10; 2; 19/10; ; 24/13; 7/4; 8/5; 7/4; 24/13; ; ; 7/4; 15/8; ; 9/5; 9/5; 
Draw; 12/5; 12/5; 9/4; 23/10; 9/4; 9/4; 12/5; 12/5; 23/10; 23/10; 11/5; 23/10; 47/20; 11/5; 23/10; ; 9/4; 12/5; 23/10; 12/5; 9/4; ; ; 12/5; 9/4; ; 21/10; 21/10; 
META; english/league-1/bury-v-bolton; 2016-10-20 20:22:25 GMT+3; 2016-10-24 19:45; e70300-dr003
Bolton; 11/8; 7/5; 7/5; 7/5; 6/4; 13/10; 7/5; 7/5; 7/5; 7/5; 27/20; 6/4; 11/8; 7/5; 7/5; ; 23/17; 7/5; 7/5; ; 23/17; ; ; ; 7/5; ; 7/5; 7/5; 
Bury; 15/8; 19/10; 39/20; 19/10; 2; 20/11; 19/10; 15/8; 15/8; 19/10; 15/8; 9/5; 19/10; 2; 19/10; ; 24/13; 19/10; 8/5; ; 24/13; ; ; ; 15/8; ; 9/5; 9/5; 
Draw; 12/5; 12/5; 9/4; 23/10; 9/4; 9/4; 12/5; 12/5; 23/10; 23/10; 11/5; 23/10; 47/20; 11/5; 23/10; ; 23/10; 12/5; 23/10; ; 23/10; ; ; ; 9/4; ; 21/10; 21/10; 
META; english/league-1/bury-v-bolton; 2016-10-21 00:21:48 GMT+3; 2016-10-24 19:45; e70300-dr003
Bolton; 11/8; 7/5; 7/5; 7/5; 6/4; 13/10; 7/5; 7/5; 7/5; 7/5; 27/20; 6/4; 11/8; 7/5; 7/5; ; 7/5; 7/5; 7/5; 7/5; 7/5; ; ; 7/5; 7/5; ; 7/5; 7/5; 
Bury; 15/8; 19/10; 39/20; 19/10; 2; 20/11; 19/10; 15/8; 15/8; 19/10; 15/8; 9/5; 19/10; 2; 19/10; ; 24/13; 19/10; 8/5; 19/10; 24/13; ; ; 19/10; 15/8; ; 15/8; 9/5; 
Draw; 12/5; 12/5; 9/4; 23/10; 9/4; 9/4; 12/5; 12/5; 23/10; 23/10; 11/5; 23/10; 47/20; 11/5; 23/10; ; 23/10; 12/5; 23/10; 12/5; 23/10; ; ; 12/5; 9/4; ; 21/10; 21/10; 
META; english/league-1/bury-v-bolton; 2016-10-21 04:21:09 GMT+3; 2016-10-24 19:45; e70300-dr003
Bolton; 11/8; 7/5; 7/5; 7/5; 6/4; 13/10; 7/5; 7/5; 7/5; 7/5; 27/20; 6/4; 11/8; 7/5; 7/5; ; 7/5; 7/5; 7/5; 7/5; 7/5; ; ; 7/5; 7/5; ; 7/5; 7/5; 
Bury; 15/8; 2; 39/20; 19/10; 2; 20/11; 19/10; 15/8; 15/8; 19/10; 15/8; 9/5; 19/10; 2; 19/10; ; 24/13; 19/10; 8/5; 19/10; 24/13; ; ; 19/10; 15/8; ; 19/10; 9/5; 
Draw; 12/5; 9/4; 9/4; 23/10; 9/4; 9/4; 12/5; 12/5; 23/10; 9/4; 11/5; 23/10; 47/20; 11/5; 23/10; ; 23/10; 12/5; 23/10; 12/5; 23/10; ; ; 12/5; 9/4; ; 21/10; 21/10; 
META; english/league-1/bury-v-bolton; 2016-10-21 08:20:49 GMT+3; 2016-10-24 19:45; e70300-dr003
Bolton; 11/8; 7/5; 7/5; 7/5; 6/4; 13/10; 7/5; 7/5; 7/5; 7/5; 27/20; 6/4; 7/5; 7/5; 7/5; ; 7/5; 7/5; 7/5; 7/5; 7/5; ; ; 7/5; 7/5; ; 7/5; 7/5; 
Bury; 15/8; 2; 39/20; 19/10; 2; 20/11; 19/10; 15/8; 15/8; 19/10; 15/8; 9/5; 19/10; 2; 19/10; ; 24/13; 19/10; 8/5; 19/10; 24/13; ; ; 19/10; 15/8; ; 19/10; 9/5; 
Draw; 12/5; 9/4; 9/4; 23/10; 9/4; 9/4; 12/5; 12/5; 23/10; 9/4; 11/5; 23/10; 23/10; 11/5; 23/10; ; 23/10; 23/10; 23/10; 23/10; 23/10; ; ; 23/10; 9/4; ; 21/10; 21/10; 
META; english/league-1/bury-v-bolton; 2016-10-21 12:21:56 GMT+3; 2016-10-24 19:45; e70300-dr003
Bolton; 11/8; 7/5; 7/5; 7/5; 6/4; 27/20; 29/20; 7/5; 7/5; 7/5; 27/20; 6/4; 11/8; 7/5; 7/5; ; 23/17; 7/5; 7/5; 7/5; 23/17; ; ; 7/5; 7/5; ; 7/5; 7/5; 
Bury; 15/8; 19/10; 39/20; 19/10; 2; 37/20; 2; 15/8; 15/8; 2; 15/8; 9/5; 39/20; 2; 19/10; ; 37/19; 19/10; 8/5; 19/10; 37/19; ; ; 19/10; 2; ; 19/10; 9/5; 
Draw; 12/5; 12/5; 9/4; 9/4; 9/4; 11/5; 9/4; 12/5; 23/10; 11/5; 11/5; 23/10; 23/10; 11/5; 23/10; ; 11/5; 23/10; 23/10; 23/10; 11/5; ; ; 23/10; 11/5; ; 21/10; 21/10; 
META; english/league-1/bury-v-bolton; 2016-10-21 16:24:03 GMT+3; 2016-10-24 19:45; e70300-dr003
Bolton; 11/8; 7/5; 7/5; 29/20; 6/4; 27/20; 29/20; 7/5; 7/5; 6/4; 27/20; 6/4; 7/5; 7/5; 7/5; ; 16/11; 7/5; 23/17; 7/5; 16/11; ; ; 7/5; 6/4; ; 6/4; 7/5; 
Bury; 15/8; 2; 39/20; 15/8; 2; 37/20; 2; 15/8; 15/8; 19/10; 15/8; 2; 19/10; 2; 19/10; ; 24/13; 19/10; 9/5; 19/10; 24/13; ; ; 19/10; 2; ; 19/10; 15/8; 
Draw; 12/5; 9/4; 9/4; 23/10; 9/4; 11/5; 9/4; 12/5; 23/10; 11/5; 11/5; 9/4; 23/10; 11/5; 23/10; ; 11/5; 23/10; 11/5; 23/10; ; ; ; 23/10; 9/4; ; 2; 21/10; 
META; english/league-1/bury-v-bolton; 2016-10-21 20:24:09 GMT+3; 2016-10-24 19:45; e70300-dr003
Bolton; 11/8; 7/5; 7/5; 29/20; 6/4; 11/8; 29/20; 7/5; 7/5; 6/4; 29/20; 6/4; 7/5; 7/5; 7/5; ; 16/11; 7/5; 23/17; 7/5; 16/11; ; ; 7/5; 6/4; ; 6/4; 7/5; 
Bury; 15/8; 19/10; 39/20; 15/8; 2; 15/8; 2; 15/8; 15/8; 19/10; 19/10; 2; 19/10; 2; 19/10; ; 9/5; 19/10; 9/5; 19/10; 9/5; ; ; 19/10; 2; ; 15/8; 15/8; 
Draw; 12/5; 12/5; 9/4; 23/10; 9/4; 43/20; 9/4; 12/5; 23/10; 11/5; 9/4; 9/4; 23/10; 11/5; 23/10; ; 28/13; 23/10; 11/5; 23/10; 28/13; ; ; 23/10; 9/4; ; 21/10; 21/10; 
META; english/league-1/bury-v-bolton; 2016-10-22 00:22:39 GMT+3; 2016-10-24 19:45; e70300-dr003
Bolton; 11/8; 7/5; 7/5; 29/20; 6/4; 11/8; 29/20; 7/5; 7/5; 7/5; 7/5; 6/4; 7/5; 7/5; 7/5; ; 16/11; 7/5; 23/17; 7/5; 6/4; ; ; 7/5; 6/4; ; 7/5; 7/5; 
Bury; 15/8; 19/10; 39/20; 15/8; 2; 15/8; 2; 15/8; 15/8; 19/10; 2; 2; 19/10; 2; 19/10; ; 9/5; 19/10; 9/5; 19/10; 24/13; ; ; 19/10; 2; ; 19/10; 15/8; 
Draw; 12/5; 12/5; 9/4; 23/10; 9/4; 43/20; 9/4; 12/5; 23/10; 11/5; 9/4; 9/4; 23/10; 11/5; 23/10; ; 28/13; 23/10; 11/5; 23/10; 11/5; ; ; 23/10; 9/4; ; 21/10; 21/10; 
META; english/league-1/bury-v-bolton; 2016-10-22 04:22:17 GMT+3; 2016-10-24 19:45; e70300-dr003
Bolton; 11/8; 7/5; 7/5; 29/20; 6/4; 11/8; 29/20; 7/5; 7/5; 7/5; 7/5; 6/4; 7/5; 7/5; 7/5; ; 16/11; 7/5; 23/17; 7/5; 16/11; ; ; 7/5; 7/5; ; 7/5; 7/5; 
Bury; 15/8; 19/10; 39/20; 15/8; 2; 15/8; 2; 15/8; 15/8; 19/10; 2; 2; 19/10; 2; 19/10; ; 19/10; 19/10; 9/5; 19/10; 19/10; ; ; 19/10; 2; ; 19/10; 15/8; 
Draw; 12/5; 12/5; 9/4; 23/10; 9/4; 43/20; 9/4; 12/5; 23/10; 11/5; 9/4; 9/4; 23/10; 11/5; 23/10; ; 11/5; 23/10; 11/5; 23/10; 11/5; ; ; 23/10; 23/10; ; 11/5; 21/10; 
META; english/league-1/bury-v-bolton; 2016-10-22 08:22:46 GMT+3; 2016-10-24 19:45; e70300-dr003
Bolton; 11/8; 11/8; 7/5; 29/20; 6/4; 11/8; 29/20; 7/5; 7/5; 7/5; 7/5; 6/4; 7/5; 7/5; 7/5; ; 16/11; 7/5; 23/17; 7/5; 16/11; ; ; 7/5; 7/5; ; 7/5; 7/5; 
