META; english/league-1/charlton-v-sheffield-utd; 2016-11-20 00:22:53 GMT+2; 2016-11-26 15:00; e70300-dr003
Sheffield Utd; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Charlton; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
META; english/league-1/charlton-v-sheffield-utd; 2016-11-20 04:22:12 GMT+2; 2016-11-26 15:00; e70300-dr003
Sheffield Utd; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Charlton; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
META; english/league-1/charlton-v-sheffield-utd; 2016-11-20 08:22:08 GMT+2; 2016-11-26 15:00; e70300-dr003
Sheffield Utd; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Charlton; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
META; english/league-1/charlton-v-sheffield-utd; 2016-11-20 12:22:48 GMT+2; 2016-11-26 15:00; e70300-dr003
Sheffield Utd; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Charlton; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
META; english/league-1/charlton-v-sheffield-utd; 2016-11-20 16:23:48 GMT+2; 2016-11-26 15:00; e70300-dr003
Sheffield Utd; 6/4; 11/8; ; ; 6/4; ; 6/4; ; ; ; 6/4; ; ; ; ; 6/4; ; ; ; ; ; ; ; ; ; ; 8/11; ; 
Charlton; 17/10; 9/5; ; ; 7/4; ; 9/5; ; ; ; 17/10; ; ; ; ; 9/5; ; ; ; ; ; ; ; ; ; ; 5/6; ; 
Draw; 12/5; 23/10; ; ; 12/5; ; 12/5; ; ; ; 11/5; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; 10/9; ; 
META; english/league-1/charlton-v-sheffield-utd; 2016-11-20 20:23:02 GMT+2; 2016-11-26 15:00; e70300-dr003
Sheffield Utd; 6/4; 11/8; ; ; 6/4; ; 6/4; ; 6/4; ; 6/4; ; ; ; ; 6/4; ; ; ; ; ; ; ; ; ; ; 4/5; ; 
