META; english/league-1/swindon-v-coventry; 2016-07-25 20:19:35 GMT+3; 2016-08-06 15:00; e70300-dr003
Coventry; 11/8; 7/5; 7/5; 6/4; 7/5; 7/5; 6/4; 7/5; 6/4; 16/11; 6/4; 11/8; 29/20; 7/5; 6/4; 11/8; 16/11; 16/11; 13/10; 7/5; 7/5; 18/11; 7/5; ; 7/5; ; 
Swindon; 19/10; 9/5; 7/4; 15/8; 7/4; 7/4; 19/10; 6/4; 15/8; 24/13; 9/5; 6/4; 9/5; 9/5; 15/8; 19/10; 7/4; 24/13; 9/5; 9/5; 9/5; 23/13; 28/17; ; 9/5; ; 
Draw; 12/5; 9/4; 9/4; 9/4; 9/4; 11/5; 12/5; 9/4; 23/10; 23/10; 9/4; 9/4; 21/10; 9/4; 11/5; 12/5; 9/4; 23/10; 11/5; 23/10; 28/13; 5/2; 23/10; ; 11/5; ; 
META; english/league-1/swindon-v-coventry; 2016-07-26 00:19:34 GMT+3; 2016-08-06 15:00; e70300-dr003
Coventry; 11/8; 7/5; 7/5; 6/4; 7/5; 7/5; 6/4; 7/5; 6/4; 16/11; 6/4; 11/8; 29/20; 7/5; 6/4; 11/8; 16/11; 16/11; 13/10; 7/5; 7/5; 18/11; 7/5; ; 7/5; ; 
Swindon; 19/10; 9/5; 7/4; 15/8; 7/4; 7/4; 19/10; 6/4; 15/8; 24/13; 9/5; 6/4; 9/5; 9/5; 15/8; 19/10; 7/4; 24/13; 9/5; 9/5; 9/5; 23/13; 28/17; ; 9/5; ; 
Draw; 12/5; 9/4; 9/4; 9/4; 9/4; 11/5; 12/5; 9/4; 23/10; 23/10; 9/4; 9/4; 21/10; 9/4; 11/5; 12/5; 9/4; 23/10; 11/5; 23/10; 28/13; 5/2; 23/10; ; 11/5; ; 
META; english/league-1/swindon-v-coventry; 2016-07-26 04:19:06 GMT+3; 2016-08-06 15:00; e70300-dr003
Coventry; 11/8; 7/5; 7/5; 6/4; 7/5; 7/5; 6/4; 7/5; 6/4; 16/11; 6/4; 11/8; 29/20; 7/5; 6/4; 11/8; 16/11; 16/11; 13/10; 7/5; 7/5; 18/11; 7/5; ; 7/5; ; 
Swindon; 19/10; 9/5; 7/4; 15/8; 7/4; 7/4; 19/10; 6/4; 15/8; 24/13; 9/5; 6/4; 9/5; 9/5; 15/8; 19/10; 7/4; 24/13; 9/5; 9/5; 9/5; 23/13; 28/17; ; 9/5; ; 
Draw; 12/5; 9/4; 9/4; 9/4; 9/4; 11/5; 12/5; 9/4; 23/10; 23/10; 9/4; 9/4; 21/10; 9/4; 11/5; 12/5; 9/4; 23/10; 11/5; 23/10; 28/13; 5/2; 23/10; ; 11/5; ; 
META; english/league-1/swindon-v-coventry; 2016-07-26 08:19:24 GMT+3; 2016-08-06 15:00; e70300-dr003
Coventry; 11/8; 7/5; 7/5; 29/20; 7/5; 7/5; 31/20; 7/5; 6/4; 16/11; 6/4; 11/8; 29/20; 7/5; 6/4; 11/8; 16/11; 16/11; 13/10; 7/5; 7/5; 18/11; 7/5; ; 7/5; ; 
Swindon; 19/10; 9/5; 7/4; 9/5; 7/4; 7/4; 15/8; 6/4; 15/8; 24/13; 9/5; 6/4; 9/5; 9/5; 15/8; 19/10; 7/4; 24/13; 9/5; 9/5; 9/5; 23/13; 28/17; ; 9/5; ; 
Draw; 12/5; 9/4; 9/4; 23/10; 9/4; 11/5; 12/5; 9/4; 23/10; 23/10; 9/4; 9/4; 21/10; 9/4; 11/5; 12/5; 9/4; 23/10; 11/5; 23/10; 11/5; 5/2; 23/10; ; 11/5; ; 
META; english/league-1/swindon-v-coventry; 2016-07-26 12:19:35 GMT+3; 2016-08-06 15:00; e70300-dr003
Coventry; 11/8; 7/5; 7/5; 6/4; 7/5; 7/5; 6/4; 7/5; 6/4; 16/11; 6/4; 11/8; 29/20; 7/5; 6/4; 11/8; 16/11; 16/11; 13/10; 7/5; 7/5; 18/11; 7/5; ; 7/5; ; 
Swindon; 19/10; 9/5; 7/4; 15/8; 7/4; 7/4; 19/10; 6/4; 15/8; 24/13; 9/5; 6/4; 9/5; 9/5; 15/8; 19/10; 7/4; 24/13; 9/5; 9/5; 9/5; 23/13; 28/17; ; 9/5; ; 
Draw; 12/5; 9/4; 9/4; 9/4; 9/4; 11/5; 12/5; 9/4; 23/10; 23/10; 9/4; 9/4; 21/10; 9/4; 11/5; 12/5; 9/4; 23/10; 11/5; 23/10; 11/5; 5/2; 23/10; ; 11/5; ; 
META; english/league-1/swindon-v-coventry; 2016-07-26 16:19:37 GMT+3; 2016-08-06 15:00; e70300-dr003
Coventry; 11/8; 7/5; 7/5; 6/4; 7/5; 7/5; 6/4; 7/5; 6/4; 16/11; 6/4; 11/8; 29/20; 7/5; 6/4; 11/8; 16/11; 16/11; 13/10; 7/5; 7/5; 18/11; 7/5; ; 7/5; ; 
Swindon; 19/10; 9/5; 7/4; 15/8; 7/4; 7/4; 19/10; 6/4; 15/8; 24/13; 9/5; 6/4; 9/5; 9/5; 15/8; 19/10; 7/4; 24/13; 9/5; 9/5; 9/5; 23/13; 28/17; ; 9/5; ; 
Draw; 12/5; 9/4; 9/4; 9/4; 9/4; 11/5; 12/5; 9/4; 23/10; 23/10; 9/4; 9/4; 21/10; 9/4; 11/5; 12/5; 9/4; 23/10; 11/5; 23/10; 28/13; 5/2; 23/10; ; 11/5; ; 
META; english/league-1/swindon-v-coventry; 2016-07-26 20:19:59 GMT+3; 2016-08-06 15:00; e70300-dr003
Coventry; 11/8; 7/5; 7/5; 6/4; 7/5; 7/5; 6/4; 7/5; 6/4; 16/11; 7/5; 11/8; 29/20; 7/5; 6/4; 11/8; 16/11; 16/11; 13/10; 7/5; 7/5; 18/11; 7/5; ; 7/5; ; 
Swindon; 19/10; 9/5; 7/4; 15/8; 7/4; 7/4; 19/10; 6/4; 15/8; 24/13; 19/10; 6/4; 9/5; 9/5; 15/8; 19/10; 7/4; 24/13; 9/5; 9/5; 9/5; 23/13; 28/17; ; 9/5; ; 
Draw; 12/5; 9/4; 9/4; 9/4; 9/4; 11/5; 12/5; 9/4; 23/10; 23/10; 11/5; 9/4; 21/10; 9/4; 11/5; 12/5; 9/4; 23/10; 11/5; 23/10; 28/13; 5/2; 23/10; ; 11/5; ; 
META; english/league-1/swindon-v-coventry; 2016-07-27 00:19:10 GMT+3; 2016-08-06 15:00; e70300-dr003
Coventry; 11/8; 7/5; 7/5; 6/4; 7/5; 7/5; 6/4; 7/5; 6/4; 16/11; 7/5; 11/8; 29/20; 7/5; 6/4; 11/8; 16/11; 16/11; 13/10; 7/5; 7/5; 18/11; 7/5; ; 11/8; ; 
Swindon; 19/10; 9/5; 7/4; 15/8; 7/4; 7/4; 19/10; 6/4; 15/8; 24/13; 15/8; 6/4; 9/5; 9/5; 15/8; 19/10; 7/4; 24/13; 9/5; 9/5; 9/5; 23/13; 28/17; ; 7/4; ; 
Draw; 12/5; 9/4; 9/4; 9/4; 9/4; 11/5; 12/5; 9/4; 23/10; 23/10; 9/4; 9/4; 21/10; 9/4; 11/5; 12/5; 9/4; 23/10; 11/5; 23/10; 28/13; 5/2; 23/10; ; 11/5; ; 
META; english/league-1/swindon-v-coventry; 2016-07-27 04:19:03 GMT+3; 2016-08-06 15:00; e70300-dr003
Coventry; 11/8; 7/5; 7/5; 6/4; 7/5; 7/5; 6/4; 7/5; 6/4; 16/11; 7/5; 11/8; 29/20; 7/5; 6/4; 11/8; 16/11; 16/11; 13/10; 7/5; 7/5; 18/11; 7/5; ; 7/5; ; 
Swindon; 19/10; 9/5; 7/4; 15/8; 7/4; 7/4; 19/10; 6/4; 15/8; 24/13; 15/8; 6/4; 9/5; 9/5; 15/8; 19/10; 7/4; 24/13; 9/5; 9/5; 9/5; 23/13; 28/17; ; 7/4; ; 
Draw; 12/5; 9/4; 9/4; 9/4; 9/4; 11/5; 12/5; 9/4; 23/10; 23/10; 9/4; 9/4; 21/10; 9/4; 11/5; 12/5; 9/4; 23/10; 11/5; 23/10; 28/13; 5/2; 23/10; ; 11/5; ; 
META; english/league-1/swindon-v-coventry; 2016-07-27 08:19:09 GMT+3; 2016-08-06 15:00; e70300-dr003
Coventry; 11/8; 7/5; 7/5; 6/4; 7/5; 7/5; 6/4; 7/5; 6/4; 16/11; 7/5; 11/8; 29/20; 7/5; 6/4; 11/8; 16/11; 16/11; 13/10; 7/5; 7/5; ; 7/5; ; 7/5; ; 
Swindon; 19/10; 9/5; 7/4; 15/8; 7/4; 7/4; 19/10; 6/4; 15/8; 24/13; 15/8; 6/4; 9/5; 9/5; 15/8; 19/10; 7/4; 24/13; 9/5; 9/5; 9/5; ; 28/17; ; 7/4; ; 
Draw; 12/5; 9/4; 9/4; 9/4; 9/4; 11/5; 12/5; 9/4; 23/10; 23/10; 9/4; 9/4; 21/10; 9/4; 11/5; 12/5; 9/4; 23/10; 11/5; 23/10; 28/13; ; 23/10; ; 11/5; ; 
META; english/league-1/swindon-v-coventry; 2016-07-27 12:19:26 GMT+3; 2016-08-06 15:00; e70300-dr003
Coventry; 11/8; 7/5; 7/5; 6/4; 7/5; 7/5; 6/4; 7/5; 6/4; 16/11; 7/5; 11/8; 29/20; 7/5; 6/4; 11/8; 16/11; 16/11; 13/10; 7/5; 7/5; ; 7/5; ; 7/5; ; 
Swindon; 19/10; 9/5; 7/4; 15/8; 7/4; 7/4; 19/10; 6/4; 15/8; 24/13; 15/8; 6/4; 9/5; 9/5; 15/8; 19/10; 7/4; 24/13; 9/5; 9/5; 9/5; ; 28/17; ; 9/5; ; 
Draw; 12/5; 9/4; 9/4; 9/4; 9/4; 11/5; 12/5; 9/4; 23/10; 23/10; 9/4; 9/4; 21/10; 9/4; 11/5; 12/5; 9/4; 23/10; 11/5; 23/10; 28/13; ; 23/10; ; 11/5; ; 
META; english/league-1/swindon-v-coventry; 2016-07-27 16:19:36 GMT+3; 2016-08-06 15:00; e70300-dr003
Coventry; 11/8; 7/5; 7/5; 6/4; 7/5; 7/5; 6/4; 7/5; 6/4; 16/11; 7/5; 11/8; 29/20; 7/5; 6/4; 11/8; 16/11; 16/11; 13/10; 7/5; 7/5; 18/11; 7/5; ; 7/5; ; 
Swindon; 19/10; 9/5; 7/4; 15/8; 7/4; 7/4; 19/10; 6/4; 15/8; 24/13; 15/8; 6/4; 9/5; 9/5; 15/8; 19/10; 7/4; 24/13; 9/5; 9/5; 9/5; 23/13; 28/17; ; 9/5; ; 
Draw; 12/5; 9/4; 9/4; 9/4; 9/4; 11/5; 12/5; 9/4; 23/10; 23/10; 9/4; 9/4; 21/10; 9/4; 11/5; 12/5; 9/4; 23/10; 11/5; 23/10; 28/13; 5/2; 23/10; ; 11/5; ; 
META; english/league-1/swindon-v-coventry; 2016-07-27 20:20:01 GMT+3; 2016-08-06 15:00; e70300-dr003
Coventry; 11/8; 7/5; 7/5; 6/4; 7/5; 7/5; 6/4; 7/5; 6/4; 16/11; 7/5; 11/8; 29/20; 7/5; 6/4; 11/8; 16/11; 16/11; 13/10; 7/5; 7/5; 18/11; 7/5; ; 7/5; ; 
Swindon; 19/10; 9/5; 7/4; 15/8; 7/4; 7/4; 19/10; 6/4; 15/8; 24/13; 15/8; 6/4; 9/5; 9/5; 15/8; 19/10; 7/4; 24/13; 9/5; 9/5; 9/5; 23/13; 28/17; ; 9/5; ; 
Draw; 12/5; 9/4; 9/4; 9/4; 9/4; 11/5; 12/5; 9/4; 23/10; 23/10; 9/4; 9/4; 21/10; 9/4; 11/5; 12/5; 9/4; 23/10; 11/5; 23/10; 28/13; 5/2; 23/10; ; 11/5; ; 
META; english/league-1/swindon-v-coventry; 2016-07-28 00:19:20 GMT+3; 2016-08-06 15:00; e70300-dr003
Coventry; 11/8; 7/5; 7/5; 6/4; 7/5; 7/5; 6/4; 7/5; 6/4; 16/11; 7/5; 11/8; 29/20; 7/5; 6/4; 11/8; 16/11; 16/11; 13/10; 7/5; 7/5; 18/11; 7/5; ; 7/5; ; 
Swindon; 19/10; 9/5; 7/4; 15/8; 7/4; 7/4; 19/10; 6/4; 15/8; 24/13; 15/8; 6/4; 9/5; 9/5; 15/8; 19/10; 7/4; 24/13; 9/5; 9/5; 9/5; 23/13; 28/17; ; 9/5; ; 
Draw; 12/5; 9/4; 9/4; 9/4; 9/4; 11/5; 12/5; 9/4; 23/10; 23/10; 9/4; 9/4; 21/10; 9/4; 11/5; 12/5; 9/4; 23/10; 11/5; 23/10; 28/13; 5/2; 23/10; ; 11/5; ; 
META; english/league-1/swindon-v-coventry; 2016-07-28 04:18:12 GMT+3; 2016-08-06 15:00; e70300-dr003
Coventry; 11/8; 7/5; 7/5; 6/4; 7/5; 7/5; 6/4; 7/5; 6/4; 16/11; 7/5; 11/8; 29/20; 7/5; 6/4; 11/8; 16/11; 16/11; 13/10; 7/5; 7/5; 18/11; 7/5; ; 7/5; ; 
Swindon; 19/10; 9/5; 7/4; 15/8; 7/4; 7/4; 19/10; 6/4; 15/8; 24/13; 15/8; 6/4; 9/5; 9/5; 15/8; 19/10; 7/4; 24/13; 9/5; 9/5; 9/5; 23/13; 28/17; ; 9/5; ; 
Draw; 12/5; 9/4; 9/4; 9/4; 9/4; 11/5; 12/5; 9/4; 23/10; 23/10; 9/4; 9/4; 21/10; 9/4; 11/5; 12/5; 9/4; 23/10; 11/5; 23/10; 28/13; 5/2; 23/10; ; 11/5; ; 
META; english/league-1/swindon-v-coventry; 2016-07-28 08:19:31 GMT+3; 2016-08-06 15:00; e70300-dr003
Coventry; 11/8; 7/5; 7/5; 6/4; 7/5; 7/5; 6/4; 7/5; 6/4; 16/11; 7/5; 11/8; 29/20; 7/5; 6/4; 11/8; 16/11; 16/11; 13/10; 7/5; 7/5; 18/11; 7/5; ; 7/5; ; 
Swindon; 19/10; 9/5; 7/4; 15/8; 7/4; 7/4; 19/10; 6/4; 15/8; 24/13; 15/8; 6/4; 9/5; 9/5; 15/8; 19/10; 7/4; 24/13; 9/5; 9/5; 9/5; 23/13; 28/17; ; 9/5; ; 
Draw; 12/5; 9/4; 9/4; 9/4; 9/4; 11/5; 12/5; 9/4; 23/10; 23/10; 9/4; 9/4; 21/10; 9/4; 11/5; 12/5; 9/4; 23/10; 11/5; 23/10; 28/13; 5/2; 23/10; ; 11/5; ; 
META; english/league-1/swindon-v-coventry; 2016-07-28 12:19:44 GMT+3; 2016-08-06 15:00; e70300-dr003
Coventry; 11/8; 7/5; 7/5; 6/4; 7/5; 7/5; 6/4; 7/5; 6/4; 16/11; 7/5; 11/8; 29/20; 7/5; 6/4; 11/8; 16/11; 16/11; 13/10; 7/5; 7/5; 18/11; 7/5; ; 7/5; ; 
Swindon; 19/10; 9/5; 7/4; 15/8; 7/4; 7/4; 19/10; 6/4; 15/8; 24/13; 15/8; 6/4; 9/5; 9/5; 15/8; 19/10; 7/4; 24/13; 9/5; 9/5; 9/5; 23/13; 28/17; ; 9/5; ; 
Draw; 12/5; 9/4; 9/4; 9/4; 9/4; 11/5; 12/5; 9/4; 23/10; 23/10; 9/4; 9/4; 21/10; 9/4; 11/5; 12/5; 9/4; 23/10; 11/5; 23/10; 28/13; 5/2; 23/10; ; 11/5; ; 
META; english/league-1/swindon-v-coventry; 2016-07-28 16:20:02 GMT+3; 2016-08-06 15:00; e70300-dr003
Coventry; 11/8; 7/5; 7/5; 6/4; 7/5; 7/5; 6/4; 7/5; 6/4; 16/11; 7/5; 11/8; 29/20; 7/5; 6/4; 11/8; 16/11; 16/11; 13/10; 7/5; 7/5; 18/11; 7/5; ; 7/5; ; 
Swindon; 19/10; 9/5; 7/4; 15/8; 7/4; 7/4; 19/10; 6/4; 15/8; 24/13; 15/8; 6/4; 9/5; 9/5; 15/8; 19/10; 7/4; 24/13; 9/5; 9/5; 9/5; 23/13; 28/17; ; 9/5; ; 
Draw; 12/5; 9/4; 9/4; 9/4; 9/4; 11/5; 12/5; 9/4; 23/10; 23/10; 9/4; 9/4; 21/10; 9/4; 11/5; 12/5; 9/4; 23/10; 11/5; 23/10; 28/13; 5/2; 23/10; ; 11/5; ; 
META; english/league-1/swindon-v-coventry; 2016-07-28 20:20:10 GMT+3; 2016-08-06 15:00; e70300-dr003
Coventry; 11/8; 7/5; 7/5; 6/4; 7/5; 7/5; 6/4; 7/5; 6/4; 16/11; 7/5; 11/8; 29/20; 7/5; 6/4; 11/8; 16/11; 16/11; 13/10; 7/5; 7/5; 18/11; 7/5; ; 7/5; ; 
Swindon; 19/10; 9/5; 7/4; 15/8; 7/4; 7/4; 19/10; 6/4; 15/8; 24/13; 15/8; 6/4; 9/5; 9/5; 15/8; 19/10; 7/4; 24/13; 9/5; 9/5; 9/5; 23/13; 28/17; ; 9/5; ; 
Draw; 12/5; 9/4; 9/4; 9/4; 9/4; 11/5; 12/5; 9/4; 23/10; 23/10; 9/4; 9/4; 21/10; 9/4; 11/5; 12/5; 9/4; 23/10; 11/5; 23/10; 28/13; 5/2; 23/10; ; 11/5; ; 
META; english/league-1/swindon-v-coventry; 2016-07-29 00:19:16 GMT+3; 2016-08-06 15:00; e70300-dr003
Coventry; 11/8; 7/5; 7/5; 6/4; 7/5; 7/5; 6/4; 7/5; 6/4; 16/11; 7/5; 11/8; 29/20; 7/5; 6/4; 11/8; 16/11; 16/11; 13/10; 7/5; ; 18/11; 7/5; ; 7/5; ; 
Swindon; 19/10; 9/5; 7/4; 15/8; 7/4; 7/4; 19/10; 6/4; 15/8; 24/13; 15/8; 6/4; 9/5; 9/5; 15/8; 19/10; 7/4; 24/13; 9/5; 9/5; ; 23/13; 28/17; ; 9/5; ; 
Draw; 12/5; 9/4; 9/4; 9/4; 9/4; 11/5; 12/5; 9/4; 23/10; 23/10; 9/4; 9/4; 21/10; 9/4; 11/5; 12/5; 9/4; 23/10; 11/5; 23/10; ; 5/2; 23/10; ; 11/5; ; 
META; english/league-1/swindon-v-coventry; 2016-07-29 04:18:23 GMT+3; 2016-08-06 15:00; e70300-dr003
Coventry; 11/8; 7/5; 7/5; 6/4; 7/5; ; 6/4; 7/5; 6/4; 16/11; 7/5; 11/8; 29/20; 7/5; 6/4; 11/8; 16/11; 16/11; 13/10; 7/5; 7/5; 18/11; 7/5; ; 7/5; ; 
Swindon; 19/10; 9/5; 7/4; 15/8; 7/4; ; 19/10; 6/4; 15/8; 24/13; 15/8; 6/4; 9/5; 9/5; 15/8; 19/10; 7/4; 24/13; 9/5; 9/5; 9/5; 23/13; 28/17; ; 9/5; ; 
Draw; 12/5; 9/4; 9/4; 9/4; 9/4; ; 12/5; 9/4; 23/10; 23/10; 9/4; 9/4; 21/10; 9/4; 11/5; 12/5; 9/4; 23/10; 11/5; 23/10; 28/13; 5/2; 23/10; ; 11/5; ; 
META; english/league-1/swindon-v-coventry; 2016-07-29 08:18:16 GMT+3; 2016-08-06 15:00; e70300-dr003
Coventry; 11/8; 7/5; 7/5; 6/4; 7/5; 7/5; 6/4; 7/5; 6/4; 16/11; 7/5; 11/8; 29/20; 7/5; 6/4; 11/8; 16/11; 16/11; 13/10; 7/5; 7/5; 18/11; 7/5; ; 7/5; ; 
Swindon; 19/10; 9/5; 7/4; 15/8; 7/4; 7/4; 19/10; 6/4; 15/8; 24/13; 15/8; 6/4; 9/5; 9/5; 15/8; 19/10; 7/4; 24/13; 9/5; 9/5; 9/5; 23/13; 28/17; ; 9/5; ; 
Draw; 12/5; 9/4; 9/4; 9/4; 9/4; 11/5; 12/5; 9/4; 23/10; 23/10; 9/4; 9/4; 21/10; 9/4; 11/5; 12/5; 9/4; 23/10; 11/5; 23/10; 28/13; 5/2; 23/10; ; 11/5; ; 
META; english/league-1/swindon-v-coventry; 2016-07-29 12:18:32 GMT+3; 2016-08-06 15:00; e70300-dr003
Coventry; 11/8; 7/5; 7/5; 6/4; 7/5; 7/5; 6/4; 7/5; 6/4; 16/11; 7/5; 11/8; 29/20; 7/5; 6/4; 11/8; 16/11; 16/11; 13/10; 7/5; 7/5; 18/11; 7/5; ; 7/5; ; 
Swindon; 19/10; 9/5; 7/4; 15/8; 7/4; 7/4; 19/10; 6/4; 15/8; 24/13; 15/8; 6/4; 9/5; 9/5; 15/8; 19/10; 7/4; 24/13; 9/5; 9/5; 9/5; 23/13; 28/17; ; 9/5; ; 
Draw; 12/5; 9/4; 9/4; 9/4; 9/4; 11/5; 12/5; 9/4; 23/10; 23/10; 9/4; 9/4; 21/10; 9/4; 11/5; 12/5; 9/4; 23/10; 11/5; 23/10; 28/13; 5/2; 23/10; ; 11/5; ; 
META; english/league-1/swindon-v-coventry; 2016-07-29 16:19:14 GMT+3; 2016-08-06 15:00; e70300-dr003
Coventry; 11/8; 7/5; 7/5; 6/4; 7/5; 7/5; 6/4; 7/5; 6/4; 16/11; 7/5; 11/8; 29/20; 7/5; 6/4; 11/8; 16/11; 16/11; 13/10; 7/5; 7/5; 18/11; 7/5; ; 7/5; ; 
Swindon; 19/10; 9/5; 7/4; 15/8; 7/4; 7/4; 19/10; 6/4; 15/8; 24/13; 15/8; 6/4; 9/5; 9/5; 15/8; 19/10; 7/4; 24/13; 9/5; 9/5; 9/5; 23/13; 28/17; ; 9/5; ; 
Draw; 12/5; 9/4; 9/4; 9/4; 9/4; 11/5; 12/5; 9/4; 23/10; 23/10; 9/4; 9/4; 21/10; 9/4; 11/5; 12/5; 9/4; 23/10; 11/5; 23/10; 28/13; 5/2; 23/10; ; 11/5; ; 
META; english/league-1/swindon-v-coventry; 2016-07-29 20:20:16 GMT+3; 2016-08-06 15:00; e70300-dr003
Coventry; 11/8; 7/5; 7/5; 6/4; 7/5; 7/5; 6/4; 7/5; 6/4; 16/11; 7/5; 11/8; 29/20; 7/5; 6/4; 11/8; 16/11; 16/11; 13/10; 7/5; 7/5; 18/11; 7/5; ; 7/5; ; 
Swindon; 19/10; 9/5; 7/4; 15/8; 7/4; 7/4; 19/10; 6/4; 15/8; 24/13; 15/8; 6/4; 9/5; 9/5; 15/8; 19/10; 7/4; 24/13; 9/5; 9/5; 9/5; 23/13; 28/17; ; 9/5; ; 
