META; english/league-1/northampton-v-bury; 2016-10-23 04:20:15 GMT+3; 2016-10-29 15:00; e70300-dr003
Northampton; 5/4; 6/5; 5/4; 5/4; 5/4; 6/5; 5/4; 11/10; 13/10; 6/5; 6/5; 5/4; 6/5; 5/4; 13/10; ; 6/5; ; 6/5; ; 6/5; ; ; 6/5; 5/4; ; 6/5; 6/5; 
Bury; 21/10; 21/10; 43/20; 21/10; 9/4; 2; 85/40; 2; 11/5; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; ; 21/10; ; 2; ; 21/10; ; ; 9/4; 21/10; ; 23/10; 21/10; 
Draw; 12/5; 12/5; 12/5; 9/4; 23/10; 9/4; 5/2; 11/5; 12/5; 12/5; 9/4; 12/5; 49/20; 23/10; 23/10; ; 40/17; ; 9/4; ; 40/17; ; ; 23/10; 23/10; ; 23/10; 11/5; 
META; english/league-1/northampton-v-bury; 2016-10-25 16:22:22 GMT+3; 2016-10-29 15:00; e70300-dr003
Northampton; 5/4; 6/5; 5/4; 5/4; 5/4; 6/5; 5/4; 11/10; 13/10; 6/5; 6/5; 5/4; 6/5; 6/5; 13/10; ; 15/13; ; 6/5; ; 15/13; ; ; 6/5; 5/4; ; 6/5; 6/5; 
Bury; 21/10; 21/10; 43/20; 21/10; 9/4; 2; 85/40; 2; 11/5; 11/5; 11/5; 21/10; 21/10; 21/10; 21/10; ; 28/13; ; 2; ; 28/13; ; ; 9/4; 21/10; ; 23/10; 21/10; 
Draw; 12/5; 12/5; 12/5; 9/4; 23/10; 9/4; 5/2; 11/5; 12/5; 12/5; 9/4; 12/5; 49/20; 23/10; 23/10; ; 40/17; ; 9/4; ; 40/17; ; ; 23/10; 23/10; ; 23/10; 11/5; 
META; english/league-1/northampton-v-bury; 2016-10-25 20:22:40 GMT+3; 2016-10-29 15:00; e70300-dr003
Northampton; 5/4; 6/5; 5/4; 5/4; 5/4; 6/5; 5/4; 11/10; 13/10; 6/5; 6/5; 5/4; 6/5; 6/5; 13/10; ; 15/13; ; 6/5; ; 15/13; ; ; 6/5; 5/4; ; 6/5; 6/5; 
Bury; 21/10; 21/10; 43/20; 21/10; 9/4; 2; 85/40; 2; 11/5; 11/5; 11/5; 21/10; 21/10; 21/10; 21/10; ; 28/13; ; 2; ; 28/13; ; ; 9/4; 21/10; ; 23/10; 21/10; 
Draw; 12/5; 12/5; 12/5; 9/4; 23/10; 9/4; 5/2; 11/5; 12/5; 12/5; 9/4; 12/5; 49/20; 23/10; 23/10; ; 40/17; ; 9/4; ; 40/17; ; ; 23/10; 23/10; ; 23/10; 11/5; 
META; english/league-1/northampton-v-bury; 2016-10-26 00:21:46 GMT+3; 2016-10-29 15:00; e70300-dr003
Northampton; 5/4; 6/5; 5/4; 5/4; 5/4; 6/5; 5/4; 11/10; 13/10; 6/5; 6/5; 5/4; 6/5; 6/5; 13/10; ; 15/13; ; 6/5; ; 15/13; ; ; 6/5; 5/4; ; 6/5; 6/5; 
Bury; 21/10; 21/10; 43/20; 21/10; 9/4; 2; 85/40; 2; 11/5; 11/5; 11/5; 21/10; 11/5; 21/10; 21/10; ; 28/13; ; 2; ; 28/13; ; ; 9/4; 21/10; ; 23/10; 21/10; 
Draw; 12/5; 12/5; 12/5; 9/4; 23/10; 9/4; 5/2; 11/5; 12/5; 12/5; 9/4; 12/5; 47/20; 23/10; 23/10; ; 40/17; ; 9/4; ; 40/17; ; ; 23/10; 23/10; ; 23/10; 11/5; 
META; english/league-1/northampton-v-bury; 2016-10-26 04:21:51 GMT+3; 2016-10-29 15:00; e70300-dr003
Northampton; 5/4; 6/5; 5/4; 5/4; 5/4; 6/5; 5/4; 11/10; 13/10; 6/5; 6/5; 5/4; 6/5; 6/5; 13/10; ; 15/13; ; 6/5; ; 15/13; ; ; 6/5; 5/4; ; 6/5; 6/5; 
Bury; 21/10; 21/10; 43/20; 21/10; 9/4; 2; 85/40; 2; 11/5; 11/5; 11/5; 21/10; 11/5; 21/10; 21/10; ; 28/13; ; 2; ; 28/13; ; ; 9/4; 21/10; ; 23/10; 21/10; 
Draw; 12/5; 12/5; 12/5; 9/4; 23/10; 9/4; 5/2; 11/5; 12/5; 12/5; 9/4; 12/5; 47/20; 23/10; 23/10; ; 40/17; ; 9/4; ; 40/17; ; ; 23/10; 23/10; ; 23/10; 11/5; 
META; english/league-1/northampton-v-bury; 2016-10-26 08:21:49 GMT+3; 2016-10-29 15:00; e70300-dr003
Northampton; 5/4; 6/5; 5/4; 5/4; 5/4; 6/5; 5/4; 11/10; 13/10; 6/5; 6/5; 5/4; ; 6/5; 13/10; ; 15/13; ; 6/5; ; 15/13; ; ; 6/5; 5/4; ; 6/5; ; 
Bury; 21/10; 21/10; 43/20; 21/10; 9/4; 2; 85/40; 2; 11/5; 11/5; 11/5; 21/10; ; 21/10; 21/10; ; 28/13; ; 2; ; 28/13; ; ; 9/4; 21/10; ; 23/10; ; 
Draw; 12/5; 5/2; 12/5; 9/4; 23/10; 9/4; 5/2; 11/5; 12/5; 12/5; 9/4; 12/5; ; 23/10; 23/10; ; 40/17; ; 9/4; ; 40/17; ; ; 23/10; 23/10; ; 23/10; ; 
META; english/league-1/northampton-v-bury; 2016-10-26 16:22:40 GMT+3; 2016-10-29 15:00; e70300-dr003
Northampton; 5/4; 5/4; 5/4; 5/4; 5/4; 6/5; 5/4; 11/10; 13/10; 6/5; 6/5; 5/4; 6/5; 6/5; 13/10; ; 15/13; ; 6/5; ; 15/13; ; ; 6/5; 5/4; ; 6/5; ; 5/4
Bury; 21/10; 21/10; 43/20; 21/10; 9/4; 2; 85/40; 2; 11/5; 11/5; 11/5; 21/10; 11/5; 21/10; 21/10; ; 28/13; ; 2; ; 28/13; ; ; 11/5; 21/10; ; 23/10; ; 23/10
Draw; 12/5; 12/5; 12/5; 9/4; 23/10; 9/4; 5/2; 11/5; 12/5; 12/5; 9/4; 12/5; 47/20; 23/10; 23/10; ; 40/17; ; 9/4; ; 40/17; ; ; 12/5; 23/10; ; 23/10; ; 5/2
META; english/league-1/northampton-v-bury; 2016-10-26 20:23:02 GMT+3; 2016-10-29 15:00; e70300-dr003
Northampton; 5/4; 5/4; 5/4; 5/4; 5/4; 6/5; 5/4; 5/4; 13/10; 6/5; 6/5; 5/4; ; 6/5; 13/10; ; 6/5; ; 6/5; ; 6/5; ; ; 6/5; 5/4; ; 6/5; ; 5/4
Bury; 21/10; 21/10; 43/20; 21/10; 9/4; 2; 85/40; 21/10; 11/5; 11/5; 11/5; 21/10; ; 21/10; 21/10; ; 28/13; ; 2; ; 28/13; ; ; 11/5; 21/10; ; 23/10; ; 23/10
Draw; 12/5; 12/5; 12/5; 9/4; 23/10; 9/4; 5/2; 23/10; 12/5; 12/5; 9/4; 12/5; ; 23/10; 23/10; ; 12/5; ; 9/4; ; 12/5; ; ; 12/5; 23/10; ; 23/10; ; 5/2
META; english/league-1/northampton-v-bury; 2016-10-27 00:22:05 GMT+3; 2016-10-29 15:00; e70300-dr003
Northampton; 5/4; 5/4; 5/4; 6/5; 5/4; 6/5; 5/4; 1; 13/10; 6/5; 6/5; 5/4; 6/5; 6/5; 13/10; ; 6/5; ; 6/5; ; 6/5; ; ; 6/5; 5/4; ; 6/5; ; 5/4
Bury; 21/10; 21/10; 43/20; 21/10; 9/4; 2; 85/40; 9/4; 11/5; 11/5; 11/5; 21/10; 11/5; 21/10; 21/10; ; 28/13; ; 2; ; 28/13; ; ; 11/5; 21/10; ; 23/10; ; 23/10
Draw; 12/5; 12/5; 12/5; 12/5; 23/10; 9/4; 5/2; 11/5; 12/5; 12/5; 9/4; 12/5; 47/20; 23/10; 23/10; ; 12/5; ; 9/4; ; 12/5; ; ; 12/5; 23/10; ; 23/10; ; 5/2
META; english/league-1/northampton-v-bury; 2016-10-27 04:22:15 GMT+3; 2016-10-29 15:00; e70300-dr003
Northampton; 5/4; 5/4; 6/5; 6/5; 5/4; 23/20; 6/5; 1; 5/4; 6/5; 6/5; 5/4; 6/5; 6/5; 13/10; ; 6/5; ; 6/5; ; 6/5; ; ; 6/5; 5/4; ; 5/4; ; 5/4
Bury; 21/10; 21/10; 11/5; 21/10; 9/4; 41/20; 11/5; 9/4; 9/4; 11/5; 11/5; 21/10; 11/5; 11/5; 21/10; ; 28/13; ; 2; ; 28/13; ; ; 11/5; 21/10; ; 23/10; ; 23/10
Draw; 12/5; 12/5; 12/5; 12/5; 23/10; 23/10; 5/2; 11/5; 5/2; 12/5; 9/4; 12/5; 47/20; 12/5; 23/10; ; 12/5; ; 9/4; ; 12/5; ; ; 12/5; 23/10; ; 9/4; ; 12/5
META; english/league-1/northampton-v-bury; 2016-10-27 08:22:11 GMT+3; 2016-10-29 15:00; e70300-dr003
Northampton; 5/4; 6/5; 6/5; 6/5; 5/4; 23/20; 6/5; 1; 5/4; 6/5; 6/5; 5/4; ; 6/5; 13/10; ; 6/5; ; 6/5; ; 6/5; ; ; 6/5; 5/4; ; 5/4; ; 5/4
Bury; 21/10; 11/5; 11/5; 21/10; 9/4; 41/20; 11/5; 9/4; 9/4; 11/5; 11/5; 21/10; ; 11/5; 21/10; ; 28/13; ; 2; ; 28/13; ; ; 11/5; 21/10; ; 23/10; ; 23/10
Draw; 12/5; 12/5; 12/5; 12/5; 23/10; 23/10; 5/2; 11/5; 5/2; 12/5; 9/4; 12/5; ; 12/5; 23/10; ; 12/5; ; 9/4; ; 12/5; ; ; 12/5; 23/10; ; 9/4; ; 12/5
META; english/league-1/northampton-v-bury; 2016-10-27 12:23:22 GMT+3; 2016-10-29 15:00; e70300-dr003
Northampton; 5/4; 6/5; 6/5; 6/5; 5/4; 23/20; 6/5; 1; 5/4; 6/5; 6/5; 5/4; 6/5; 6/5; 13/10; ; 6/5; ; 6/5; ; 6/5; ; ; 6/5; 5/4; ; 5/4; ; 5/4
Bury; 21/10; 11/5; 9/4; 21/10; 9/4; 41/20; 9/4; 9/4; 9/4; 11/5; 11/5; 21/10; 11/5; 11/5; 21/10; ; 28/13; ; 2; ; 28/13; ; ; 11/5; 21/10; ; 23/10; ; 23/10
Draw; 12/5; 12/5; 12/5; 12/5; 23/10; 23/10; 5/2; 11/5; 5/2; 12/5; 9/4; 12/5; 47/20; 12/5; 23/10; ; 12/5; ; 9/4; ; 12/5; ; ; 12/5; 23/10; ; 9/4; ; 12/5
META; english/league-1/northampton-v-bury; 2016-10-27 16:22:41 GMT+3; 2016-10-29 15:00; e70300-dr003
Northampton; 5/4; 6/5; 6/5; 6/5; 13/10; 23/20; 6/5; 1; 5/4; 6/5; 6/5; 5/4; ; 6/5; 13/10; ; 6/5; ; 6/5; ; 6/5; ; ; 6/5; 6/5; ; 6/5; ; 5/4
Bury; 21/10; 11/5; 11/5; 21/10; 9/4; 41/20; 9/4; 9/4; 9/4; 9/4; 11/5; 21/10; ; 11/5; 21/10; ; 11/5; ; 2; ; 11/5; ; ; 11/5; 21/10; ; 23/10; ; 23/10
Draw; 12/5; 12/5; 12/5; 12/5; 23/10; 23/10; 5/2; 11/5; 5/2; 12/5; 9/4; 12/5; ; 12/5; 23/10; ; 12/5; ; 9/4; ; 12/5; ; ; 12/5; 23/10; ; 12/5; ; 5/2
META; english/league-1/northampton-v-bury; 2016-10-27 20:23:13 GMT+3; 2016-10-29 15:00; e70300-dr003
Northampton; 5/4; 6/5; 6/5; 6/5; 13/10; 23/20; 6/5; 1; 5/4; 6/5; 6/5; 5/4; 6/5; 6/5; 6/5; ; 6/5; ; 6/5; ; 6/5; ; ; 6/5; 6/5; ; 6/5; ; 5/4
Bury; 21/10; 11/5; 11/5; 9/4; 9/4; 21/10; 11/5; 9/4; 9/4; 9/4; 11/5; 21/10; 11/5; 21/10; 11/5; ; 11/5; ; 2; ; 11/5; ; ; 11/5; 21/10; ; 9/4; ; 23/10
Draw; 12/5; 12/5; 12/5; 23/10; 23/10; 23/10; 5/2; 11/5; 5/2; 12/5; 12/5; 12/5; 47/20; 12/5; 12/5; ; 12/5; ; 9/4; ; 12/5; ; ; 12/5; 23/10; ; 23/10; ; 5/2
META; english/league-1/northampton-v-bury; 2016-10-28 00:22:27 GMT+3; 2016-10-29 15:00; e70300-dr003
Northampton; 5/4; 6/5; 6/5; 6/5; 11/8; 23/20; 6/5; 5/4; 5/4; 6/5; 6/5; 5/4; 6/5; 6/5; 6/5; ; 6/5; ; 6/5; ; 6/5; ; ; 6/5; 5/4; ; 5/4; ; 13/10
Bury; 21/10; 11/5; 43/20; 2; 21/10; 41/20; 85/40; 21/10; 9/4; 21/10; 11/5; 21/10; 11/5; 11/5; 11/5; ; 39/19; ; 2; ; 39/19; ; ; 11/5; 2; ; 21/10; ; 21/10
Draw; 12/5; 12/5; 12/5; 12/5; 23/10; 23/10; 13/5; 23/10; 5/2; 5/2; 12/5; 12/5; 47/20; 12/5; 12/5; ; 5/2; ; 9/4; ; 5/2; ; ; 12/5; 12/5; ; 12/5; ; 13/5
META; english/league-1/northampton-v-bury; 2016-10-28 00:56:37 GMT+3; 2016-10-29 15:00; e70300-dr003
Northampton; 5/4; 6/5; 6/5; 6/5; 11/8; 23/20; 6/5; 5/4; 5/4; 6/5; 6/5; 5/4; 6/5; 6/5; 6/5; ; 6/5; ; 6/5; ; ; ; ; 6/5; 5/4; ; 5/4; ; 13/10
Bury; 21/10; 11/5; 43/20; 21/10; 21/10; 41/20; 85/40; 21/10; 9/4; 21/10; 11/5; 21/10; 11/5; 21/10; 11/5; ; 39/19; ; 2; ; ; ; ; 11/5; 2; ; 21/10; ; 21/10
Draw; 12/5; 12/5; 12/5; 12/5; 23/10; 23/10; 13/5; 23/10; 5/2; 5/2; 12/5; 12/5; 47/20; 12/5; 12/5; ; 5/2; ; 9/4; ; ; ; ; 12/5; 12/5; ; 12/5; ; 13/5
META; english/league-1/northampton-v-bury; 2016-10-28 01:46:52 GMT+3; 2016-10-29 15:00; e70300-dr003
Northampton; 5/4; 6/5; 6/5; 6/5; 11/8; 23/20; 6/5; 5/4; 5/4; 6/5; 6/5; 5/4; 6/5; 6/5; 6/5; ; 6/5; ; 6/5; ; ; ; ; 6/5; 5/4; ; 5/4; ; 13/10
Bury; 21/10; 11/5; 43/20; 21/10; 21/10; 41/20; 85/40; 21/10; 9/4; 21/10; 11/5; 21/10; 11/5; 21/10; 11/5; ; 39/19; ; 2; ; ; ; ; 11/5; 2; ; 21/10; ; 21/10
Draw; 12/5; 12/5; 12/5; 12/5; 23/10; 23/10; 13/5; 23/10; 5/2; 5/2; 12/5; 12/5; 12/5; 12/5; 12/5; ; 27/11; ; 9/4; ; 27/11; ; ; 12/5; 12/5; ; 12/5; ; 13/5
META; english/league-1/northampton-v-bury; 2016-10-28 03:46:52 GMT+3; 2016-10-29 15:00; e70300-dr003
Northampton; 5/4; 6/5; 6/5; 6/5; 11/8; 23/20; 6/5; 5/4; 5/4; 6/5; 6/5; 5/4; 6/5; 6/5; 6/5; ; 6/5; ; 6/5; ; ; ; ; 6/5; 5/4; ; 5/4; ; 13/10
Bury; 21/10; 11/5; 43/20; 2; 21/10; 41/20; 85/40; 21/10; 9/4; 21/10; 11/5; 21/10; 11/5; 21/10; 11/5; ; 39/19; ; 2; ; ; ; ; 11/5; 2; ; 2; ; 21/10
Draw; 12/5; 12/5; 12/5; 12/5; 23/10; 23/10; 13/5; 23/10; 5/2; 5/2; 12/5; 12/5; 12/5; 12/5; 12/5; ; 27/11; ; 9/4; ; 27/11; ; ; 12/5; 12/5; ; 5/2; ; 13/5
META; english/league-1/northampton-v-bury; 2016-10-28 04:22:16 GMT+3; 2016-10-29 15:00; e70300-dr003
Northampton; 5/4; 6/5; 6/5; 6/5; 11/8; 23/20; 6/5; 5/4; 5/4; 6/5; 6/5; 5/4; 6/5; 6/5; 6/5; ; 6/5; ; 6/5; ; ; ; ; 6/5; 5/4; ; 5/4; ; 13/10
Bury; 21/10; 11/5; 43/20; 2; 21/10; 41/20; 85/40; 21/10; 9/4; 21/10; 11/5; 21/10; 11/5; 21/10; 11/5; ; 39/19; ; 2; ; ; ; ; 11/5; 2; ; 2; ; 21/10
Draw; 12/5; 12/5; 12/5; 12/5; 23/10; 23/10; 13/5; 23/10; 5/2; 5/2; 12/5; 12/5; 12/5; 12/5; 12/5; ; 27/11; ; 9/4; ; 27/11; ; ; 12/5; 12/5; ; 5/2; ; 13/5
META; english/league-1/northampton-v-bury; 2016-10-28 05:46:51 GMT+3; 2016-10-29 15:00; e70300-dr003
Northampton; 5/4; 6/5; 6/5; 6/5; 11/8; 23/20; 6/5; 5/4; 5/4; 6/5; 6/5; 5/4; 23/20; 6/5; 6/5; ; 6/5; ; 6/5; ; ; ; ; 6/5; 5/4; ; 5/4; ; 13/10
Bury; 21/10; 11/5; 43/20; 21/10; 21/10; 41/20; 85/40; 21/10; 9/4; 21/10; 11/5; 21/10; 47/20; 21/10; 11/5; ; 39/19; ; 2; ; ; ; ; 11/5; 2; ; 2; ; 21/10
Draw; 12/5; 12/5; 12/5; 5/2; 23/10; 23/10; 13/5; 23/10; 5/2; 5/2; 12/5; 12/5; 23/10; 12/5; 12/5; ; 27/11; ; 9/4; ; 27/11; ; ; 12/5; 12/5; ; 5/2; ; 13/5
META; english/league-1/northampton-v-bury; 2016-10-28 06:33:17 GMT+3; 2016-10-29 15:00; e70300-dr003
