META; english/league-1/fleetwood-v-peterborough; 2016-10-03 16:21:56 GMT+3; 2016-10-15 15:00; e70300-dr003
Fleetwood; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Peterborough; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-05 00:22:20 GMT+3; 2016-10-15 15:00; e70300-dr003
Fleetwood; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Peterborough; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-05 04:22:20 GMT+3; 2016-10-15 15:00; e70300-dr003
Fleetwood; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Peterborough; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-05 08:22:16 GMT+3; 2016-10-15 15:00; e70300-dr003
Fleetwood; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Peterborough; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-05 12:23:50 GMT+3; 2016-10-15 15:00; e70300-dr003
Fleetwood; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Peterborough; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-05 16:22:55 GMT+3; 2016-10-15 15:00; e70300-dr003
Fleetwood; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Peterborough; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-05 20:22:45 GMT+3; 2016-10-15 15:00; e70300-dr003
Fleetwood; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Peterborough; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-06 00:21:45 GMT+3; 2016-10-15 15:00; e70300-dr003
Fleetwood; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Peterborough; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-06 04:21:38 GMT+3; 2016-10-15 15:00; e70300-dr003
Fleetwood; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Peterborough; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-06 08:21:32 GMT+3; 2016-10-15 15:00; e70300-dr003
Fleetwood; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Peterborough; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-06 12:22:02 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Fleetwood; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-06 16:22:12 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Fleetwood; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-06 20:23:06 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Fleetwood; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-07 00:21:56 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Fleetwood; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-07 04:21:58 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Fleetwood; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-07 08:21:39 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Fleetwood; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-07 12:23:09 GMT+3; 2016-10-15 15:00; e70300-dr003
Fleetwood; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Peterborough; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-07 16:22:45 GMT+3; 2016-10-15 15:00; e70300-dr003
Fleetwood; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Peterborough; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-07 20:24:15 GMT+3; 2016-10-15 15:00; e70300-dr003
Fleetwood; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Peterborough; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-08 00:22:24 GMT+3; 2016-10-15 15:00; e70300-dr003
Fleetwood; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Peterborough; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-08 04:22:36 GMT+3; 2016-10-15 15:00; e70300-dr003
Fleetwood; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Peterborough; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-08 08:23:36 GMT+3; 2016-10-15 15:00; e70300-dr003
Fleetwood; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Peterborough; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-08 12:24:55 GMT+3; 2016-10-15 15:00; e70300-dr003
Fleetwood; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Peterborough; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-08 16:23:07 GMT+3; 2016-10-15 15:00; e70300-dr003
Fleetwood; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Peterborough; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-08 20:24:00 GMT+3; 2016-10-15 15:00; e70300-dr003
Fleetwood; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Peterborough; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-09 00:21:51 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; ; 3/2; ; ; ; ; ; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Fleetwood; ; 8/5; ; ; ; ; ; ; ; ; ; 15/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; 12/5; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-09 04:21:55 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; ; 3/2; ; ; ; ; ; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Fleetwood; ; 8/5; ; ; ; ; ; ; ; ; ; 15/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; 12/5; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-09 08:21:49 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; ; 3/2; ; ; ; ; ; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Fleetwood; ; 8/5; ; ; ; ; ; ; ; ; ; 15/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; 12/5; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-09 12:23:04 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; 8/5; 3/2; ; ; 6/4; ; 8/5; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/5; ; 
Fleetwood; 8/5; 8/5; ; ; 7/4; ; 17/10; ; ; ; ; 15/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; 
Draw; 12/5; 12/5; ; ; 12/5; ; 12/5; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-09 16:23:38 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; 17/10; 3/2; 33/20; ; 6/4; ; 8/5; ; 13/8; 8/5; 8/5; 11/8; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; 6/5; ; 
Fleetwood; 6/4; 8/5; 6/4; ; 7/4; ; 8/5; ; 13/8; 28/17; 6/4; 15/8; ; 31/20; ; ; ; ; ; ; ; ; ; ; ; ; 5/4; ; 
Draw; 12/5; 12/5; 5/2; ; 12/5; ; 13/5; ; 5/2; 23/10; 13/5; 12/5; ; 49/20; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-09 20:22:42 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; 17/10; 3/2; 33/20; ; 6/4; 13/8; 17/10; ; 13/8; 8/5; 13/8; 11/8; ; 13/8; 17/10; ; ; ; ; 17/11; ; ; ; ; ; ; 13/8; ; 
Fleetwood; 6/4; 8/5; 6/4; ; 7/4; 6/4; 6/4; ; 8/5; 28/17; 6/4; 15/8; ; 6/4; 8/5; ; ; ; ; 6/4; ; ; ; ; ; ; 6/4; ; 
Draw; 12/5; 12/5; 5/2; ; 12/5; 11/5; 13/5; ; 5/2; 23/10; 13/5; 12/5; ; 5/2; 11/5; ; ; ; ; 9/4; ; ; ; ; ; ; 23/10; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-10 00:21:48 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; 17/10; 3/2; 33/20; 13/8; 6/4; 13/8; 17/10; ; 13/8; 8/5; 13/8; 11/8; ; 13/8; 17/10; ; ; ; ; 17/11; ; ; ; ; ; ; 13/8; ; 
Fleetwood; 6/4; 8/5; 6/4; 6/4; 7/4; 6/4; 6/4; ; 8/5; 28/17; 6/4; 15/8; ; 6/4; 8/5; ; ; ; ; 6/4; ; ; ; ; ; ; 6/4; ; 
Draw; 12/5; 12/5; 5/2; 13/5; 12/5; 11/5; 13/5; ; 5/2; 23/10; 13/5; 12/5; ; 5/2; 11/5; ; ; ; ; 9/4; ; ; ; ; ; ; 23/10; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-10 04:21:47 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; 17/10; 3/2; 17/10; 17/10; 6/4; 13/8; 17/10; ; 7/4; 24/13; 13/8; 11/8; ; 17/10; 7/4; ; ; ; ; 17/11; ; ; ; ; ; ; 13/8; ; 
Fleetwood; 6/4; 8/5; 6/4; 29/20; 7/4; 6/4; 6/4; ; 6/4; 6/4; 7/5; 15/8; ; 29/20; 6/4; ; ; ; ; 6/4; ; ; ; ; ; ; 6/4; ; 
Draw; 12/5; 12/5; 5/2; 13/5; 12/5; 11/5; 13/5; ; 5/2; 11/5; 13/5; 12/5; ; 5/2; 11/5; ; ; ; ; 9/4; ; ; ; ; ; ; 12/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-10 08:22:01 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; 17/10; 3/2; 17/10; 13/8; 6/4; 13/8; 17/10; ; 7/4; 24/13; 13/8; 11/8; ; ; 7/4; ; ; ; ; 17/11; ; ; ; ; ; ; 13/8; ; 
Fleetwood; 6/4; 8/5; 6/4; 29/20; 7/4; 6/4; 6/4; ; 6/4; 6/4; 7/5; 15/8; ; ; 6/4; ; ; ; ; 6/4; ; ; ; ; ; ; 7/5; ; 
Draw; 12/5; 12/5; 5/2; 13/5; 12/5; 11/5; 13/5; ; 5/2; 11/5; 13/5; 12/5; ; ; 11/5; ; ; ; ; 9/4; ; ; ; ; ; ; 12/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-10 12:23:24 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; 17/10; 3/2; 17/10; 13/8; 13/8; 5/3; 17/10; ; 7/4; 13/8; 11/8; 13/8; 17/10; 7/4; 9/5; ; ; ; 17/11; ; ; ; ; 7/4; ; ; 13/8; ; 
Fleetwood; 6/4; 8/5; 6/4; 29/20; 8/5; 29/20; 6/4; ; 6/4; 7/5; 15/8; 6/4; 29/20; 6/4; 6/4; ; ; ; 6/4; ; ; ; ; 17/11; ; ; 6/4; ; 
Draw; 12/5; 12/5; 5/2; 13/5; 12/5; 9/4; 13/5; ; 5/2; 13/5; 12/5; 13/5; 5/2; 11/5; 23/10; ; ; ; 9/4; ; ; ; ; 9/4; ; ; 12/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-10 16:22:19 GMT+3; 2016-10-15 15:00; e70300-dr003
Fleetwood; 6/4; 8/5; 6/4; 29/20; 8/5; 29/20; 6/4; 11/8; 6/4; 7/5; 29/20; 6/4; 29/20; 6/4; 6/4; ; ; ; 6/4; ; ; ; ; 17/11; 6/4; ; 6/4; ; 
Peterborough; 17/10; 3/2; 17/10; 13/8; 13/8; 5/3; 17/10; 6/4; 7/4; 17/10; 17/10; 13/8; 33/20; 7/4; 9/5; ; ; ; 17/11; ; ; ; ; 7/4; 7/4; ; 8/5; ; 
Draw; 12/5; 12/5; 5/2; 13/5; 12/5; 9/4; 13/5; 23/10; 5/2; 5/2; 5/2; 13/5; 51/20; 11/5; 23/10; ; ; ; 9/4; ; ; ; ; 9/4; 23/10; ; 12/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-10 20:23:26 GMT+3; 2016-10-15 15:00; e70300-dr003
Fleetwood; 6/4; 8/5; 6/4; 6/4; 8/5; 29/20; 6/4; 11/8; 6/4; 6/4; 29/20; 6/4; 29/20; 8/5; 6/4; ; ; ; 6/4; ; ; ; ; 17/11; 6/4; ; 6/4; ; 
Peterborough; 17/10; 3/2; 33/20; 17/10; 13/8; 13/8; 17/10; 6/4; 7/4; 17/10; 17/10; 13/8; 33/20; 7/4; 9/5; ; ; ; 17/11; ; ; ; ; 7/4; 7/4; ; 8/5; ; 
Draw; 12/5; 12/5; 5/2; 5/2; 12/5; 23/10; 13/5; 23/10; 5/2; 5/2; 5/2; 13/5; 51/20; 11/5; 23/10; ; ; ; 9/4; ; ; ; ; 9/4; 23/10; ; 12/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-11 00:21:14 GMT+3; 2016-10-15 15:00; e70300-dr003
Fleetwood; 6/4; 8/5; 6/4; 6/4; 8/5; 29/20; 6/4; 11/8; 6/4; 6/4; 29/20; 6/4; 29/20; 8/5; 6/4; ; ; ; 6/4; ; ; ; ; 17/11; 6/4; ; 6/4; ; 
Peterborough; 17/10; 8/5; 33/20; 17/10; 13/8; 13/8; 17/10; 6/4; 7/4; 17/10; 17/10; 13/8; 33/20; 7/4; 9/5; ; ; ; 17/11; ; ; ; ; 7/4; 7/4; ; 13/8; ; 
Draw; 12/5; 12/5; 5/2; 5/2; 12/5; 23/10; 13/5; 23/10; 5/2; 5/2; 5/2; 13/5; 51/20; 11/5; 23/10; ; ; ; 9/4; ; ; ; ; 9/4; 23/10; ; 12/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-11 04:21:45 GMT+3; 2016-10-15 15:00; e70300-dr003
Fleetwood; 6/4; 8/5; 6/4; 6/4; 8/5; 29/20; 6/4; 11/8; 6/4; 6/4; 29/20; 6/4; 29/20; 8/5; 6/4; ; ; ; 6/4; ; ; ; ; 17/11; 6/4; ; 6/4; ; 
Peterborough; 17/10; 8/5; 33/20; 17/10; 13/8; 13/8; 17/10; 6/4; 7/4; 17/10; 17/10; 13/8; 33/20; 7/4; 9/5; ; ; ; 17/11; ; ; ; ; 7/4; 7/4; ; 13/8; ; 
Draw; 12/5; 12/5; 5/2; 5/2; 12/5; 23/10; 13/5; 23/10; 5/2; 5/2; 5/2; 13/5; 51/20; 11/5; 23/10; ; ; ; 9/4; ; ; ; ; 9/4; 23/10; ; 12/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-11 08:22:00 GMT+3; 2016-10-15 15:00; e70300-dr003
Fleetwood; 6/4; 8/5; 6/4; 6/4; 8/5; 29/20; 6/4; 11/8; 6/4; 6/4; 29/20; 6/4; 29/20; 8/5; 6/4; ; ; ; 6/4; ; ; ; ; 17/11; 6/4; ; 6/4; ; 
Peterborough; 17/10; 8/5; 33/20; 17/10; 13/8; 13/8; 17/10; 6/4; 7/4; 17/10; 17/10; 13/8; 33/20; 7/4; 9/5; ; ; ; 17/11; ; ; ; ; 7/4; 7/4; ; 13/8; ; 
Draw; 12/5; 12/5; 5/2; 5/2; 12/5; 23/10; 13/5; 23/10; 5/2; 5/2; 5/2; 13/5; 51/20; 11/5; 23/10; ; ; ; 9/4; ; ; ; ; 9/4; 23/10; ; 12/5; ; 
