META; english/league-1/port-vale-v-shrewsbury; 2017-03-12 00:21:10 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; ; 3/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Port Vale; ; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/league-1/port-vale-v-shrewsbury; 2017-03-12 04:21:23 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; ; 3/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Port Vale; ; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/league-1/port-vale-v-shrewsbury; 2017-03-12 08:21:45 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; ; 3/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Port Vale; ; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/league-1/port-vale-v-shrewsbury; 2017-03-12 12:20:56 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 8/5; 3/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; ; 4/6; ; 
Port Vale; 8/5; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/4; ; ; ; ; ; ; ; ; ; 4/6; ; 
Draw; 12/5; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 5/6; ; 
META; english/league-1/port-vale-v-shrewsbury; 2017-03-12 16:20:55 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 8/5; 3/2; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; ; 4/5; ; 
Port Vale; 8/5; 17/10; ; ; ; ; 17/10; ; ; ; ; ; ; ; ; 7/4; ; ; ; ; ; ; ; ; ; 5/6; ; 
Draw; 12/5; 9/4; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 9/5; ; 
META; english/league-1/port-vale-v-shrewsbury; 2017-03-12 20:22:13 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 8/5; 3/2; ; ; ; ; 8/5; ; 13/8; ; ; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; ; 4/5; ; 
Port Vale; 8/5; 17/10; ; ; ; ; 17/10; ; 13/8; ; ; ; ; ; ; 7/4; ; ; ; ; ; ; ; ; ; 5/6; ; 
Draw; 12/5; 9/4; ; ; ; ; 12/5; ; 5/2; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 9/5; ; 
META; english/league-1/port-vale-v-shrewsbury; 2017-03-13 00:20:33 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 8/5; 3/2; ; ; ; ; 8/5; ; 13/8; ; ; ; ; ; ; 17/11; ; ; ; ; ; ; ; ; ; 4/5; ; 
Port Vale; 8/5; 17/10; ; ; ; ; 17/10; ; 13/8; ; ; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; ; 5/6; ; 
Draw; 12/5; 9/4; ; ; ; ; 12/5; ; 5/2; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 9/5; ; 
META; english/league-1/port-vale-v-shrewsbury; 2017-03-13 04:20:13 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 8/5; 3/2; ; ; 13/8; ; 8/5; ; 13/8; ; ; ; ; ; ; 17/11; ; ; ; ; ; ; ; ; ; 7/5; ; 
Port Vale; 8/5; 17/10; ; ; 13/8; ; 17/10; ; 13/8; ; ; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; ; 6/4; ; 
Draw; 12/5; 9/4; ; ; 5/2; ; 12/5; ; 5/2; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 21/10; ; 
META; english/league-1/port-vale-v-shrewsbury; 2017-03-13 08:20:32 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 8/5; 3/2; ; ; 13/8; ; 13/8; 6/4; 13/8; ; 31/20; 6/4; 8/5; 8/5; ; 8/5; 17/11; ; 8/5; 17/11; ; ; 8/5; ; ; 6/4; ; 
Port Vale; 8/5; 17/10; ; ; 17/10; ; 17/10; 8/5; 13/8; ; 31/20; 8/5; 13/8; 13/8; ; 8/5; 17/11; ; 8/5; 17/11; ; ; 8/5; ; ; 6/4; ; 
Draw; 12/5; 9/4; ; ; 12/5; ; 12/5; 5/2; 5/2; ; 23/10; 13/5; 47/20; 12/5; ; 12/5; 40/17; ; 23/10; 40/17; ; ; 40/17; ; ; 11/5; ; 
META; english/league-1/port-vale-v-shrewsbury; 2017-03-13 12:21:32 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 8/5; 3/2; 13/8; ; 8/5; ; 13/8; 6/4; 13/8; ; 31/20; 6/4; 8/5; 8/5; ; 8/5; 17/11; ; 8/5; 17/11; ; ; 8/5; ; ; 6/4; ; 
Port Vale; 8/5; 17/10; 13/8; ; 17/10; ; 17/10; 8/5; 13/8; ; 31/20; 8/5; 13/8; 13/8; ; 8/5; 17/11; ; 8/5; 17/11; ; ; 8/5; ; ; 6/4; ; 
Draw; 12/5; 9/4; 12/5; ; 12/5; ; 12/5; 5/2; 5/2; ; 23/10; 13/5; 47/20; 12/5; ; 12/5; 12/5; ; 23/10; 12/5; ; ; 40/17; ; ; 21/10; ; 
META; english/league-1/port-vale-v-shrewsbury; 2017-03-13 16:24:12 GMT+2; 2017-03-17 19:45; e70300-dr003
Port Vale; 11/8; 13/8; 29/20; 7/5; 29/20; 11/8; 29/20; 11/8; 6/4; 7/5; 7/5; 6/4; 7/5; 29/20; 6/4; 16/11; 7/5; 23/17; 8/5; 7/5; ; ; 8/5; 7/5; 8/5; ; 7/5; ; 
Draw; 12/5; 23/10; 11/5; 9/4; 23/10; 11/5; 12/5; 23/10; 23/10; 21/10; 23/10; 11/5; 47/20; 12/5; 21/10; 12/5; 11/5; 12/5; 12/5; 11/5; 119/50; 40/17; 12/5; 11/5; 12/5; ; 23/10; 21/10; 
META; english/league-1/port-vale-v-shrewsbury; 2017-03-16 01:45:35 GMT+2; 2017-03-17 19:45; e70300-dr003
Port Vale; 17/10; 13/8; 13/8; 6/4; 13/8; 6/4; 8/5; 6/4; 8/5; 13/8; 8/5; 13/8; 8/5; 17/10; 17/10; 8/5; 17/11; 16/11; 7/5; 17/11; 83/50; 6/4; 10/7; 13/8; 10/7; ; 8/5; 6/4; 
Shrewsbury; 9/5; 13/8; 7/4; 9/5; 7/4; 33/20; 17/10; 7/4; 9/5; 7/4; 17/10; 17/10; 17/10; 9/5; 17/10; 9/5; 7/4; 17/10; 9/5; 7/4; 183/100; 8/5; 9/5; 17/10; 9/5; ; 17/10; 17/10; 
Draw; 12/5; 23/10; 11/5; 9/4; 23/10; 11/5; 12/5; 23/10; 23/10; 21/10; 9/4; 11/5; 47/20; 23/10; 21/10; 12/5; 11/5; 12/5; 12/5; 11/5; 119/50; 40/17; 12/5; 21/10; 12/5; ; 23/10; 21/10; 
META; english/league-1/port-vale-v-shrewsbury; 2017-03-16 03:45:35 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 7/4; 13/8; 33/20; 9/5; 17/10; 31/20; 8/5; 7/4; 13/8; 13/8; 13/8; 8/5; 33/20; 17/10; 17/10; 7/4; 8/5; 17/10; 6/4; 8/5; 7/4; ; 17/11; 13/8; 17/11; ; 13/8; 8/5; 
Port Vale; 7/4; 13/8; 17/10; 6/4; 7/4; 8/5; 17/10; 6/4; 13/8; 17/10; 13/8; 17/10; 17/10; 9/5; 17/10; 8/5; 7/4; 16/11; 7/4; 7/4; 173/100; ; 7/4; 17/10; 7/4; ; 13/8; 13/8; 
Draw; 12/5; 23/10; 11/5; 9/4; 9/4; 43/20; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 23/10; 23/10; 21/10; 12/5; 28/13; 12/5; 21/10; 28/13; 119/50; ; 28/13; 21/10; 28/13; ; 23/10; 21/10; 
META; english/league-1/port-vale-v-shrewsbury; 2017-03-16 04:20:30 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 7/4; 13/8; 33/20; 9/5; 17/10; 31/20; 8/5; 7/4; 13/8; 13/8; 13/8; 8/5; 33/20; 17/10; 17/10; 7/4; 8/5; ; 6/4; 8/5; 7/4; ; 17/11; 13/8; 17/11; ; 13/8; 8/5; 
Port Vale; 7/4; 13/8; 17/10; 6/4; 7/4; 8/5; 17/10; 6/4; 13/8; 17/10; 13/8; 17/10; 17/10; 9/5; 17/10; 8/5; 7/4; ; 7/4; 7/4; 173/100; ; 7/4; 17/10; 7/4; ; 13/8; 13/8; 
Draw; 12/5; 23/10; 11/5; 9/4; 9/4; 43/20; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 23/10; 23/10; 21/10; 12/5; 28/13; ; 21/10; 28/13; 119/50; ; 28/13; 21/10; 28/13; ; 23/10; 21/10; 
META; english/league-1/port-vale-v-shrewsbury; 2017-03-16 05:45:39 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 7/4; 13/8; 33/20; 9/5; 17/10; 31/20; 8/5; 7/4; 13/8; 13/8; 13/8; 8/5; 33/20; 17/10; 17/10; 7/4; 8/5; 17/10; 6/4; 8/5; 7/4; ; 17/11; 13/8; 17/11; ; 13/8; 8/5; 
Port Vale; 7/4; 13/8; 17/10; 6/4; 7/4; 8/5; 17/10; 6/4; 13/8; 17/10; 13/8; 17/10; 17/10; 9/5; 17/10; 8/5; 7/4; 16/11; 7/4; 7/4; 173/100; ; 7/4; 17/10; 7/4; ; 13/8; 13/8; 
Draw; 12/5; 23/10; 11/5; 9/4; 9/4; 43/20; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 23/10; 23/10; 21/10; 23/10; 28/13; 12/5; 21/10; 28/13; 119/50; ; 28/13; 21/10; 28/13; ; 23/10; 21/10; 
META; english/league-1/port-vale-v-shrewsbury; 2017-03-16 06:30:03 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 7/4; 13/8; 33/20; 9/5; 17/10; 31/20; 8/5; 7/4; 13/8; 13/8; 13/8; 8/5; 33/20; 17/10; 17/10; 7/4; 8/5; 17/10; 6/4; 8/5; 7/4; ; 17/11; 13/8; 17/11; ; 13/8; 8/5; 
Port Vale; 7/4; 13/8; 17/10; 6/4; 7/4; 8/5; 17/10; 6/4; 13/8; 17/10; 13/8; 17/10; 17/10; 9/5; 17/10; 8/5; 7/4; 16/11; 7/4; 7/4; 173/100; ; 7/4; 17/10; 7/4; ; 13/8; 13/8; 
Draw; 12/5; 23/10; 11/5; 9/4; 9/4; 43/20; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 23/10; 23/10; 21/10; 12/5; 28/13; 12/5; 21/10; 28/13; 119/50; ; 28/13; 21/10; 28/13; ; 23/10; 21/10; 
META; english/league-1/port-vale-v-shrewsbury; 2017-03-16 07:45:35 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 7/4; 13/8; 33/20; 9/5; 17/10; 31/20; 8/5; 7/4; 13/8; 13/8; 13/8; 8/5; 33/20; 17/10; 17/10; 7/4; 8/5; 17/10; 6/4; 8/5; 7/4; ; 17/11; 13/8; 17/11; ; 13/8; 8/5; 
Port Vale; 7/4; 13/8; 17/10; 6/4; 7/4; 8/5; 17/10; 6/4; 13/8; 17/10; 13/8; 17/10; 17/10; 9/5; 17/10; 8/5; 7/4; 16/11; 7/4; 7/4; 173/100; ; 7/4; 17/10; 7/4; ; 13/8; 13/8; 
Draw; 12/5; 23/10; 11/5; 9/4; 9/4; 43/20; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 23/10; 23/10; 21/10; 12/5; 28/13; 12/5; 21/10; 28/13; 119/50; ; 28/13; 21/10; 28/13; ; 23/10; 21/10; 
META; english/league-1/port-vale-v-shrewsbury; 2017-03-16 08:20:34 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 7/4; 13/8; 33/20; 9/5; 17/10; 31/20; 8/5; 7/4; 13/8; 13/8; 13/8; 8/5; 33/20; 17/10; 17/10; 7/4; 8/5; 17/10; 6/4; 8/5; 7/4; ; 17/11; 13/8; 17/11; ; 13/8; 8/5; 
Port Vale; 7/4; 13/8; 17/10; 6/4; 7/4; 8/5; 17/10; 6/4; 13/8; 17/10; 13/8; 17/10; 17/10; 9/5; 17/10; 8/5; 7/4; 16/11; 7/4; 7/4; 173/100; ; 7/4; 17/10; 7/4; ; 13/8; 13/8; 
Draw; 12/5; 23/10; 11/5; 9/4; 9/4; 43/20; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 23/10; 23/10; 21/10; 12/5; 28/13; 12/5; 21/10; 28/13; 119/50; ; 28/13; 21/10; 28/13; ; 23/10; 21/10; 
META; english/league-1/port-vale-v-shrewsbury; 2017-03-16 10:10:01 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 7/4; 8/5; 33/20; 8/5; 17/10; 31/20; 8/5; 13/8; 13/8; 13/8; 13/8; 8/5; 33/20; 17/10; 17/10; 8/5; 8/5; 17/10; 6/4; 8/5; 7/4; ; 17/11; 13/8; 17/11; ; 13/8; 8/5; 
Port Vale; 7/4; 17/10; 17/10; 17/10; 7/4; 8/5; 17/10; 13/8; 13/8; 17/10; 13/8; 17/10; 17/10; 9/5; 17/10; 7/4; 7/4; 16/11; 7/4; 7/4; 173/100; ; 7/4; 17/10; 7/4; ; 13/8; 13/8; 
Draw; 12/5; 23/10; 11/5; 23/10; 9/4; 43/20; 12/5; 9/4; 23/10; 11/5; 23/10; 23/10; 23/10; 23/10; 21/10; 12/5; 28/13; 12/5; 21/10; 28/13; 119/50; ; 28/13; 21/10; 28/13; ; 23/10; 21/10; 
META; english/league-1/port-vale-v-shrewsbury; 2017-03-16 11:45:26 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 7/4; 8/5; 33/20; 8/5; 17/10; 31/20; 8/5; 13/8; 13/8; 13/8; 13/8; 8/5; 33/20; 17/10; 17/10; 8/5; 8/5; 17/10; 6/4; 8/5; 7/4; ; 17/11; 13/8; 17/11; ; 13/8; 8/5; 
Port Vale; 7/4; 17/10; 17/10; 17/10; 7/4; 8/5; 17/10; 13/8; 13/8; 17/10; 13/8; 17/10; 17/10; 9/5; 17/10; 7/4; 7/4; 16/11; 7/4; 7/4; 173/100; ; 7/4; 17/10; 7/4; ; 13/8; 13/8; 
Draw; 12/5; 23/10; 11/5; 23/10; 9/4; 43/20; 12/5; 9/4; 23/10; 11/5; 23/10; 23/10; 23/10; 23/10; 21/10; 23/10; 28/13; 12/5; 21/10; 28/13; 119/50; ; 28/13; 21/10; 28/13; ; 23/10; 21/10; 
META; english/league-1/port-vale-v-shrewsbury; 2017-03-16 12:21:31 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 7/4; 8/5; 33/20; 8/5; 17/10; 31/20; 8/5; 13/8; 13/8; 13/8; 13/8; 8/5; 33/20; 17/10; 17/10; 8/5; 8/5; 17/10; 6/4; 8/5; 7/4; ; 17/11; 13/8; 17/11; ; 13/8; 6/4; 
Port Vale; 7/4; 17/10; 17/10; 17/10; 7/4; 8/5; 17/10; 13/8; 13/8; 17/10; 13/8; 17/10; 17/10; 9/5; 17/10; 7/4; 7/4; 16/11; 7/4; 7/4; 173/100; ; 7/4; 17/10; 7/4; ; 13/8; 13/8; 
Draw; 12/5; 23/10; 11/5; 23/10; 9/4; 43/20; 12/5; 9/4; 23/10; 11/5; 23/10; 23/10; 23/10; 23/10; 21/10; 23/10; 28/13; 12/5; 21/10; 28/13; 119/50; ; 28/13; 21/10; 28/13; ; 23/10; 9/5; 
META; english/league-1/port-vale-v-shrewsbury; 2017-03-16 12:59:30 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 7/4; 8/5; 33/20; 8/5; 17/10; 31/20; 8/5; 13/8; 13/8; 13/8; 13/8; 8/5; 33/20; 17/10; 17/10; 8/5; 8/5; 17/10; 6/4; 8/5; 7/4; ; 17/11; 13/8; 17/11; ; 13/8; 6/4; 
Port Vale; 7/4; 17/10; 17/10; 17/10; 7/4; 8/5; 17/10; 13/8; 13/8; 17/10; 13/8; 17/10; 17/10; 9/5; 17/10; 7/4; 7/4; 16/11; 7/4; 7/4; 173/100; ; 7/4; 17/10; 7/4; ; 13/8; 13/8; 
Draw; 12/5; 23/10; 11/5; 23/10; 9/4; 43/20; 12/5; 9/4; 23/10; 11/5; 23/10; 23/10; 23/10; 23/10; 21/10; 23/10; 28/13; 12/5; 21/10; 28/13; 119/50; ; 28/13; 21/10; 28/13; ; 23/10; 21/10; 
META; english/league-1/port-vale-v-shrewsbury; 2017-03-16 13:45:30 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 7/4; 8/5; 33/20; 8/5; 17/10; 31/20; 8/5; 13/8; 13/8; 13/8; 13/8; 13/8; 33/20; 17/10; 17/10; 8/5; 8/5; 17/10; 6/4; 8/5; 7/4; ; 17/11; 13/8; 17/11; ; 13/8; 6/4; 13/8
Port Vale; 7/4; 17/10; 17/10; 17/10; 7/4; 8/5; 17/10; 13/8; 13/8; 17/10; 13/8; 7/4; 17/10; 9/5; 17/10; 7/4; 7/4; 16/11; 7/4; 7/4; 173/100; ; 7/4; 17/10; 7/4; ; 13/8; 13/8; 17/10
Draw; 12/5; 23/10; 11/5; 23/10; 9/4; 43/20; 12/5; 9/4; 23/10; 11/5; 23/10; 21/10; 23/10; 23/10; 21/10; 23/10; 28/13; 12/5; 21/10; 28/13; 119/50; ; 28/13; 21/10; 28/13; ; 23/10; 21/10; 11/5
META; english/league-1/port-vale-v-shrewsbury; 2017-03-16 15:45:25 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 7/4; 8/5; 33/20; 8/5; 17/10; 31/20; 8/5; 13/8; 13/8; 13/8; 13/8; 8/5; 33/20; 17/10; 17/10; 8/5; 8/5; 17/10; 6/4; 8/5; 7/4; 17/10; 17/11; 13/8; 17/11; ; 13/8; 6/4; 17/10
Port Vale; 7/4; 17/10; 17/10; 17/10; 7/4; 13/8; 17/10; 13/8; 13/8; 17/10; 13/8; 17/10; 17/10; 9/5; 17/10; 7/4; 7/4; 16/11; 7/4; 7/4; 173/100; 33/19; 7/4; 17/10; 7/4; ; 13/8; 13/8; 9/5
Draw; 12/5; 23/10; 11/5; 23/10; 9/4; 21/10; 12/5; 9/4; 23/10; 11/5; 23/10; 23/10; 23/10; 23/10; 21/10; 23/10; 28/13; 12/5; 21/10; 28/13; 119/50; 11/5; 28/13; 21/10; 28/13; ; 23/10; 21/10; 23/10
META; english/league-1/port-vale-v-shrewsbury; 2017-03-16 16:20:51 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 8/5; 8/5; 6/4; 8/5; 8/5; 29/20; 6/4; 13/8; 13/8; 6/4; 31/20; 31/20; 31/20; 8/5; 6/4; 8/5; 17/11; 6/4; 6/4; 17/11; 169/100; 20/13; 17/11; 8/5; 17/11; ; 6/4; 6/4; 8/5
Port Vale; 19/10; 17/10; 15/8; 17/10; 9/5; 9/5; 19/10; 13/8; 9/5; 19/10; 7/4; 19/10; 9/5; 2; 15/8; 9/5; 24/13; 17/10; 7/4; 24/13; 179/100; 23/12; 7/4; 15/8; 7/4; ; 7/4; 13/8; 19/10
Draw; 12/5; 23/10; 11/5; 23/10; 9/4; 41/20; 12/5; 9/4; 23/10; 21/10; 9/4; 21/10; 23/10; 23/10; 11/5; 12/5; 28/13; 23/10; 21/10; 28/13; 119/50; 11/5; 28/13; 11/5; 28/13; ; 23/10; 21/10; 11/5
META; english/league-1/port-vale-v-shrewsbury; 2017-03-16 17:45:25 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 8/5; 8/5; 6/4; 8/5; 8/5; 29/20; 6/4; 13/8; 6/4; 6/4; 31/20; 31/20; 6/4; 8/5; 6/4; 8/5; ; 6/4; 6/4; 17/11; 13/8; 20/13; 17/11; 8/5; 17/11; ; 6/4; 7/5; 8/5
Port Vale; 19/10; 17/10; 15/8; 17/10; 9/5; 9/5; 19/10; 13/8; 15/8; 19/10; 7/4; 19/10; 15/8; 2; 15/8; 9/5; ; 17/10; 7/4; 24/13; 39/20; 23/12; 7/4; 15/8; 7/4; ; 9/5; 7/4; 19/10
Draw; 12/5; 23/10; 11/5; 23/10; 9/4; 41/20; 12/5; 9/4; 23/10; 21/10; 9/4; 21/10; 23/10; 23/10; 11/5; 12/5; ; 23/10; 21/10; 28/13; 9/4; 11/5; 28/13; 11/5; 28/13; ; 23/10; 21/10; 11/5
META; english/league-1/port-vale-v-shrewsbury; 2017-03-16 18:32:44 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 8/5; 8/5; 6/4; 8/5; 8/5; 29/20; 6/4; 13/8; 6/4; 6/4; 31/20; 31/20; 6/4; 8/5; 6/4; 8/5; 17/11; 6/4; 6/4; 17/11; 13/8; 20/13; 17/11; 8/5; 17/11; ; 6/4; 7/5; 8/5
Port Vale; 19/10; 17/10; 15/8; 17/10; 9/5; 9/5; 19/10; 13/8; 15/8; 19/10; 7/4; 19/10; 15/8; 2; 15/8; 9/5; 24/13; 17/10; 7/4; 24/13; 39/20; 23/12; 7/4; 15/8; 7/4; ; 9/5; 7/4; 19/10
Draw; 12/5; 23/10; 11/5; 23/10; 9/4; 41/20; 12/5; 9/4; 23/10; 21/10; 9/4; 21/10; 23/10; 23/10; 11/5; 12/5; 28/13; 23/10; 21/10; 28/13; 9/4; 11/5; 28/13; 11/5; 28/13; ; 23/10; 21/10; 11/5
META; english/league-1/port-vale-v-shrewsbury; 2017-03-16 19:45:34 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 8/5; 6/4; 6/4; 8/5; 8/5; 29/20; 6/4; 13/8; 6/4; 6/4; 6/4; 31/20; 6/4; 8/5; 6/4; 8/5; 17/11; 6/4; 6/4; 17/11; 13/8; 20/13; 17/11; 8/5; 17/11; ; 6/4; 7/5; 8/5
Port Vale; 19/10; 9/5; 15/8; 17/10; 9/5; 9/5; 19/10; 13/8; 15/8; 19/10; 9/5; 19/10; 15/8; 2; 15/8; 9/5; 24/13; 17/10; 7/4; 24/13; 39/20; 23/12; 7/4; 15/8; 7/4; ; 9/5; 7/4; 19/10
Draw; 12/5; 23/10; 11/5; 23/10; 9/4; 41/20; 12/5; 9/4; 23/10; 21/10; 23/10; 21/10; 23/10; 23/10; 11/5; 12/5; 28/13; 23/10; 21/10; 28/13; 9/4; 11/5; 28/13; 11/5; 28/13; ; 23/10; 21/10; 11/5
META; english/league-1/port-vale-v-shrewsbury; 2017-03-16 20:21:14 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 8/5; 6/4; 31/20; 8/5; 8/5; 29/20; 31/20; 13/8; 6/4; 6/4; 6/4; 31/20; 6/4; 8/5; 6/4; 8/5; 17/11; 6/4; 6/4; 17/11; 13/8; 20/13; 17/11; 8/5; 17/11; ; 6/4; 7/5; 13/8
Port Vale; 19/10; 9/5; 9/5; 17/10; 9/5; 7/4; 9/5; 13/8; 15/8; 19/10; 9/5; 19/10; 15/8; 19/10; 15/8; 9/5; 24/13; 17/10; 7/4; 24/13; 39/20; 23/12; 7/4; 15/8; 7/4; ; 9/5; 7/4; 19/10
Draw; 12/5; 23/10; 11/5; 23/10; 9/4; 41/20; 12/5; 9/4; 23/10; 21/10; 23/10; 21/10; 23/10; 23/10; 11/5; 12/5; 28/13; 23/10; 21/10; 28/13; 9/4; 11/5; 28/13; 21/10; 28/13; ; 23/10; 21/10; 9/4
META; english/league-1/port-vale-v-shrewsbury; 2017-03-16 21:45:23 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 8/5; 6/4; 31/20; 8/5; 8/5; 29/20; 31/20; 13/8; 6/4; 6/4; 31/20; 6/4; 6/4; 13/8; 6/4; 8/5; 17/11; 6/4; 6/4; 17/11; 13/8; 20/13; 17/11; 8/5; 17/11; ; 6/4; 6/4; 13/8
Port Vale; 19/10; 9/5; 9/5; 17/10; 9/5; 7/4; 9/5; 13/8; 15/8; 9/5; 7/4; 9/5; 15/8; 19/10; 15/8; 9/5; 24/13; 17/10; 7/4; 24/13; 39/20; 23/12; 7/4; 15/8; 7/4; ; 9/5; 7/4; 19/10
Draw; 12/5; 23/10; 11/5; 23/10; 9/4; 41/20; 12/5; 9/4; 23/10; 21/10; 23/10; 23/10; 9/4; 23/10; 11/5; 12/5; 28/13; 23/10; 21/10; 28/13; 9/4; 11/5; 28/13; 21/10; 28/13; ; 11/5; 21/10; 11/5
META; english/league-1/port-vale-v-shrewsbury; 2017-03-16 23:45:17 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 8/5; 6/4; 31/20; 8/5; 8/5; 29/20; 31/20; 13/8; 6/4; 6/4; 31/20; 31/20; 6/4; 13/8; 6/4; 8/5; 17/11; 6/4; 6/4; 17/11; 13/8; 20/13; 17/11; 8/5; 17/11; ; 6/4; 6/4; 13/8
Port Vale; 19/10; 7/4; 9/5; 17/10; 9/5; 7/4; 9/5; 13/8; 15/8; 9/5; 7/4; 15/8; 15/8; 19/10; 15/8; 9/5; 24/13; 17/10; 7/4; 24/13; 39/20; 23/12; 7/4; 15/8; 7/4; ; 9/5; 7/4; 19/10
Draw; 12/5; 23/10; 11/5; 23/10; 9/4; 41/20; 12/5; 9/4; 23/10; 21/10; 23/10; 21/10; 9/4; 23/10; 11/5; 12/5; 28/13; 23/10; 21/10; 28/13; 9/4; 11/5; 28/13; 11/5; 28/13; ; 11/5; 21/10; 11/5
META; english/league-1/port-vale-v-shrewsbury; 2017-03-17 00:20:25 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 8/5; 6/4; 13/8; 8/5; 8/5; 29/20; 31/20; 13/8; 6/4; 6/4; 31/20; 31/20; 6/4; 13/8; 6/4; 8/5; 17/11; 6/4; 6/4; 17/11; 13/8; 20/13; 17/11; 8/5; 17/11; ; 6/4; 6/4; 13/8
Port Vale; 19/10; 7/4; 19/10; 17/10; 9/5; 7/4; 9/5; 13/8; 15/8; 9/5; 7/4; 15/8; 15/8; 19/10; 15/8; 9/5; 24/13; 17/10; 7/4; 24/13; 39/20; 23/12; 7/4; 15/8; 7/4; ; 9/5; 7/4; 19/10
Draw; 12/5; 23/10; 23/10; 23/10; 9/4; 41/20; 12/5; 9/4; 23/10; 21/10; 23/10; 21/10; 9/4; 23/10; 11/5; 12/5; 28/13; 23/10; 21/10; 28/13; 9/4; 11/5; 28/13; 11/5; 28/13; ; 11/5; 21/10; 11/5
META; english/league-1/port-vale-v-shrewsbury; 2017-03-17 00:52:41 GMT+2; 2017-03-17 19:45; e70300-dr003
