META; english/league-1/afc-wimbledon-v-bolton; 2016-08-07 00:19:04 GMT+3; 2016-08-13 15:00; e70300-dr003
AFC Wimbledon; ; 3/2; ; ; ; ; 17/10; ; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Bolton; ; 13/8; ; ; ; ; 7/4; ; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; 23/10; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-1/afc-wimbledon-v-bolton; 2016-08-07 04:18:53 GMT+3; 2016-08-13 15:00; e70300-dr003
AFC Wimbledon; ; 3/2; ; ; ; ; 17/10; ; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Bolton; ; 13/8; ; ; ; ; 7/4; ; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; 23/10; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-1/afc-wimbledon-v-bolton; 2016-08-07 08:19:12 GMT+3; 2016-08-13 15:00; e70300-dr003
AFC Wimbledon; ; 3/2; ; ; ; ; 17/10; ; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Bolton; ; 13/8; ; ; ; ; 7/4; ; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; 23/10; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-1/afc-wimbledon-v-bolton; 2016-08-07 12:19:16 GMT+3; 2016-08-13 15:00; e70300-dr003
AFC Wimbledon; 17/10; 3/2; 33/20; ; 8/5; 17/10; 17/10; ; ; ; ; 13/8; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; ; 
