META; english/league-1/fleetwood-v-gillingham; 2016-10-23 04:20:12 GMT+3; 2016-10-29 15:00; e70300-dr003
Gillingham; 5/2; 23/10; 23/10; 12/5; 23/10; 11/5; 23/10; 21/10; 12/5; 23/10; 5/2; 23/10; 23/10; ; 11/5; ; ; ; 9/4; ; ; ; ; 12/5; 9/4; ; 13/8; ; 
Draw; 23/10; 23/10; 23/10; 11/5; 23/10; 23/10; 5/2; 9/4; 12/5; 23/10; 9/4; 23/10; 12/5; ; 12/5; ; ; ; 11/5; ; ; ; ; 23/10; 23/10; ; 11/5; ; 
META; english/league-1/fleetwood-v-gillingham; 2016-10-24 20:23:02 GMT+3; 2016-10-29 15:00; e70300-dr003
Fleetwood; 11/10; 23/20; 6/5; 6/5; 6/5; 11/10; 23/20; 21/20; 6/5; 23/20; 11/10; 6/5; 23/20; 23/20; 6/5; ; ; ; 11/10; ; ; ; ; 15/13; 23/20; ; 10/9; ; 
Gillingham; 5/2; 23/10; 23/10; 12/5; 23/10; 11/5; 23/10; 21/10; 12/5; 23/10; 5/2; 23/10; 23/10; 11/5; 11/5; ; ; ; 9/4; ; ; ; ; 12/5; 9/4; ; 21/10; ; 
Draw; 23/10; 23/10; 23/10; 11/5; 23/10; 23/10; 5/2; 9/4; 12/5; 12/5; 9/4; 23/10; 12/5; 5/2; 12/5; ; ; ; 11/5; ; ; ; ; 23/10; 23/10; ; 9/4; ; 
META; english/league-1/fleetwood-v-gillingham; 2016-10-25 00:21:58 GMT+3; 2016-10-29 15:00; e70300-dr003
Fleetwood; 11/10; 23/20; 23/20; 11/10; 6/5; 11/10; 23/20; 21/20; 11/10; 11/10; 11/10; 6/5; 11/10; 11/10; 6/5; ; ; ; 11/10; ; ; ; ; 15/13; 11/10; ; 21/20; ; 
Draw; 23/10; 23/10; 47/20; 23/10; 23/10; 23/10; 5/2; 9/4; 12/5; 12/5; 9/4; 23/10; 12/5; 5/2; 12/5; ; ; ; 11/5; ; ; ; ; 23/10; 12/5; ; 9/4; ; 
Gillingham; 5/2; 23/10; 49/20; 23/10; 23/10; 11/5; 12/5; 21/10; 5/2; 12/5; 5/2; 23/10; 12/5; 9/4; 11/5; ; ; ; 9/4; ; ; ; ; 12/5; 12/5; ; 23/10; ; 
META; english/league-1/fleetwood-v-gillingham; 2016-10-25 04:22:05 GMT+3; 2016-10-29 15:00; e70300-dr003
Fleetwood; 11/10; 23/20; 23/20; 11/10; 6/5; 11/10; 23/20; 21/20; 11/10; 11/10; 11/10; 6/5; 11/10; 11/10; 6/5; ; ; ; 11/10; ; ; ; ; 15/13; 11/10; ; 21/20; ; 
Draw; 23/10; 23/10; 47/20; 23/10; 23/10; 23/10; 5/2; 9/4; 12/5; 12/5; 9/4; 23/10; 12/5; 5/2; 12/5; ; ; ; 11/5; ; ; ; ; 23/10; 12/5; ; 23/10; ; 
Gillingham; 5/2; 23/10; 49/20; 23/10; 23/10; 11/5; 12/5; 21/10; 5/2; 12/5; 5/2; 23/10; 12/5; 9/4; 11/5; ; ; ; 9/4; ; ; ; ; 12/5; 12/5; ; 23/10; ; 
META; english/league-1/fleetwood-v-gillingham; 2016-10-25 08:21:58 GMT+3; 2016-10-29 15:00; e70300-dr003
Fleetwood; 11/10; 23/20; 23/20; 11/10; 6/5; 11/10; 11/10; 21/20; 11/10; 11/10; 11/10; 6/5; 11/10; 11/10; 6/5; ; ; ; 11/10; ; ; ; ; 15/13; 11/10; ; 21/20; ; 
Draw; 23/10; 23/10; 47/20; 23/10; 23/10; 23/10; 5/2; 9/4; 12/5; 12/5; 9/4; 23/10; 12/5; 5/2; 12/5; ; ; ; 11/5; ; ; ; ; 23/10; 12/5; ; 23/10; ; 
Gillingham; 5/2; 23/10; 49/20; 23/10; 23/10; 11/5; 5/2; 21/10; 5/2; 12/5; 5/2; 23/10; 49/20; 9/4; 11/5; ; ; ; 9/4; ; ; ; ; 12/5; 12/5; ; 23/10; ; 
META; english/league-1/fleetwood-v-gillingham; 2016-10-25 12:23:00 GMT+3; 2016-10-29 15:00; e70300-dr003
Fleetwood; 11/10; 11/10; 23/20; 11/10; 11/10; 11/10; 11/10; 21/20; 11/10; 11/10; 11/10; 6/5; 11/10; 11/10; 6/5; ; ; ; 11/10; ; ; ; ; 15/13; 11/10; ; 21/20; ; 
Draw; 23/10; 12/5; 47/20; 23/10; 23/10; 23/10; 5/2; 9/4; 12/5; 12/5; 9/4; 23/10; 47/20; 5/2; 12/5; ; ; ; 11/5; ; ; ; ; 23/10; 12/5; ; 23/10; ; 
Gillingham; 5/2; 5/2; 49/20; 23/10; 5/2; 11/5; 5/2; 21/10; 5/2; 12/5; 5/2; 23/10; 49/20; 9/4; 11/5; ; ; ; 9/4; ; ; ; ; 12/5; 12/5; ; 12/5; ; 
META; english/league-1/fleetwood-v-gillingham; 2016-10-25 16:22:18 GMT+3; 2016-10-29 15:00; e70300-dr003
Fleetwood; 11/10; 11/10; 23/20; 11/10; 11/10; 11/10; 11/10; 21/20; 11/10; 11/10; 11/10; 6/5; 11/10; 11/10; 6/5; ; ; ; 11/10; ; ; ; ; 15/13; 11/10; ; 21/20; ; 
Draw; 23/10; 12/5; 47/20; 23/10; 23/10; 23/10; 5/2; 9/4; 12/5; 12/5; 9/4; 23/10; 12/5; 5/2; 12/5; ; ; ; 11/5; ; ; ; ; 23/10; 12/5; ; 23/10; ; 
Gillingham; 5/2; 5/2; 12/5; 23/10; 5/2; 11/5; 5/2; 21/10; 5/2; 5/2; 5/2; 23/10; 49/20; 9/4; 11/5; ; ; ; 9/4; ; ; ; ; 12/5; 23/10; ; 12/5; ; 
META; english/league-1/fleetwood-v-gillingham; 2016-10-25 20:22:37 GMT+3; 2016-10-29 15:00; e70300-dr003
Fleetwood; 11/10; 11/10; 23/20; 11/10; 11/10; 21/20; 11/10; 21/20; 11/10; 11/10; 11/10; 6/5; 11/10; 11/10; 6/5; ; ; ; 11/10; ; ; ; ; 15/13; 11/10; ; 21/20; ; 
Draw; 23/10; 12/5; 47/20; 23/10; 23/10; 23/10; 5/2; 9/4; 12/5; 12/5; 9/4; 23/10; 12/5; 5/2; 12/5; ; ; ; 11/5; ; ; ; ; 23/10; 12/5; ; 23/10; ; 
Gillingham; 5/2; 5/2; 12/5; 23/10; 5/2; 9/4; 5/2; 21/10; 5/2; 5/2; 5/2; 23/10; 49/20; 9/4; 11/5; ; ; ; 9/4; ; ; ; ; 12/5; 23/10; ; 12/5; ; 
META; english/league-1/fleetwood-v-gillingham; 2016-10-26 00:21:44 GMT+3; 2016-10-29 15:00; e70300-dr003
Fleetwood; 11/10; 11/10; 23/20; 11/10; 11/10; 21/20; 11/10; 21/20; 11/10; 11/10; 11/10; 6/5; ; 11/10; 6/5; ; ; ; 11/10; ; ; ; ; 15/13; 11/10; ; 21/20; ; 
Draw; 23/10; 12/5; 47/20; 23/10; 23/10; 23/10; 5/2; 9/4; 12/5; 12/5; 9/4; 23/10; ; 5/2; 12/5; ; ; ; 11/5; ; ; ; ; 23/10; 12/5; ; 23/10; ; 
Gillingham; 5/2; 5/2; 12/5; 23/10; 5/2; 9/4; 5/2; 21/10; 5/2; 5/2; 5/2; 23/10; ; 9/4; 11/5; ; ; ; 9/4; ; ; ; ; 12/5; 23/10; ; 12/5; ; 
META; english/league-1/fleetwood-v-gillingham; 2016-10-26 04:21:49 GMT+3; 2016-10-29 15:00; e70300-dr003
Fleetwood; 11/10; 11/10; 23/20; 11/10; 11/10; 21/20; 11/10; 21/20; 11/10; 11/10; 11/10; 6/5; 11/10; 11/10; 6/5; ; ; ; 11/10; ; ; ; ; 15/13; 11/10; ; 21/20; ; 
Draw; 23/10; 12/5; 47/20; 23/10; 23/10; 23/10; 5/2; 9/4; 12/5; 12/5; 9/4; 23/10; 12/5; 5/2; 12/5; ; ; ; 11/5; ; ; ; ; 23/10; 12/5; ; 23/10; ; 
Gillingham; 5/2; 5/2; 12/5; 23/10; 5/2; 9/4; 5/2; 21/10; 5/2; 5/2; 5/2; 23/10; 49/20; 9/4; 11/5; ; ; ; 9/4; ; ; ; ; 12/5; 23/10; ; 12/5; ; 
META; english/league-1/fleetwood-v-gillingham; 2016-10-26 08:21:47 GMT+3; 2016-10-29 15:00; e70300-dr003
Fleetwood; 11/10; 11/10; 23/20; 11/10; 11/10; 21/20; 11/10; 21/20; 11/10; 11/10; 11/10; 6/5; 11/10; 11/10; 6/5; ; ; ; 11/10; ; ; ; ; 15/13; 11/10; ; 21/20; ; 
Draw; 23/10; 12/5; 47/20; 23/10; 23/10; 23/10; 5/2; 9/4; 12/5; 12/5; 9/4; 23/10; 12/5; 5/2; 12/5; ; ; ; 11/5; ; ; ; ; 23/10; 12/5; ; 23/10; ; 
Gillingham; 5/2; 5/2; 12/5; 23/10; 5/2; 9/4; 5/2; 21/10; 5/2; 5/2; 5/2; 23/10; 49/20; 9/4; 11/5; ; ; ; 9/4; ; ; ; ; 12/5; 23/10; ; 12/5; ; 
META; english/league-1/fleetwood-v-gillingham; 2016-10-26 12:23:27 GMT+3; 2016-10-29 15:00; e70300-dr003
Fleetwood; 11/10; 11/10; 23/20; 11/10; 11/10; 21/20; 11/10; 21/20; 11/10; 11/10; 11/10; 6/5; 11/10; 11/10; 6/5; ; ; ; 11/10; ; ; ; ; 21/20; 11/10; ; 21/20; ; 
Draw; 23/10; 12/5; 47/20; 23/10; 23/10; 23/10; 5/2; 9/4; 12/5; 12/5; 9/4; 23/10; 12/5; 5/2; 12/5; ; ; ; 11/5; ; ; ; ; 12/5; 12/5; ; 23/10; ; 
Gillingham; 5/2; 5/2; 12/5; 23/10; 5/2; 9/4; 5/2; 21/10; 5/2; 5/2; 5/2; 23/10; 49/20; 9/4; 11/5; ; ; ; 9/4; ; ; ; ; 5/2; 23/10; ; 12/5; ; 
META; english/league-1/fleetwood-v-gillingham; 2016-10-26 16:22:36 GMT+3; 2016-10-29 15:00; e70300-dr003
Fleetwood; 11/10; 11/10; 23/20; 11/10; 11/10; 21/20; 11/10; 21/20; 11/10; 11/10; 11/10; 6/5; 11/10; 11/10; 6/5; ; ; ; 11/10; ; ; ; ; 21/20; 11/10; ; 21/20; ; 10/9
Draw; 23/10; 12/5; 47/20; 23/10; 23/10; 23/10; 5/2; 9/4; 12/5; 12/5; 9/4; 23/10; 12/5; 5/2; 12/5; ; ; ; 11/5; ; ; ; ; 12/5; 12/5; ; 23/10; ; 5/2
Gillingham; 5/2; 5/2; 12/5; 23/10; 5/2; 9/4; 5/2; 21/10; 5/2; 5/2; 5/2; 23/10; 49/20; 9/4; 11/5; ; ; ; 9/4; ; ; ; ; 5/2; 23/10; ; 12/5; ; 13/5
META; english/league-1/fleetwood-v-gillingham; 2016-10-26 20:22:57 GMT+3; 2016-10-29 15:00; e70300-dr003
Fleetwood; 11/10; 11/10; 23/20; 11/10; 11/10; 21/20; 11/10; 11/10; 11/10; 11/10; 11/10; 6/5; 11/10; 11/10; 6/5; ; ; ; 11/10; ; ; ; ; 21/20; 11/10; ; 10/9; ; 10/9
Draw; 23/10; 12/5; 47/20; 23/10; 23/10; 23/10; 5/2; 12/5; 12/5; 12/5; 9/4; 23/10; 12/5; 5/2; 12/5; ; ; ; 11/5; ; ; ; ; 12/5; 12/5; ; 23/10; ; 5/2
Gillingham; 5/2; 5/2; 12/5; 23/10; 5/2; 9/4; 5/2; 9/4; 5/2; 5/2; 5/2; 23/10; 49/20; 9/4; 11/5; ; ; ; 9/4; ; ; ; ; 5/2; 23/10; ; 12/5; ; 13/5
META; english/league-1/fleetwood-v-gillingham; 2016-10-27 00:22:03 GMT+3; 2016-10-29 15:00; e70300-dr003
Fleetwood; 11/10; 11/10; 23/20; 11/10; 11/10; 21/20; 11/10; 1; 11/10; 11/10; 11/10; 6/5; 11/10; 11/10; 6/5; ; ; ; 11/10; ; ; ; ; 21/20; 11/10; ; 11/10; ; 10/9
Draw; 23/10; 12/5; 47/20; 23/10; 23/10; 23/10; 5/2; 9/4; 12/5; 12/5; 9/4; 23/10; 12/5; 5/2; 12/5; ; ; ; 11/5; ; ; ; ; 12/5; 12/5; ; 23/10; ; 5/2
Gillingham; 5/2; 5/2; 49/20; 23/10; 5/2; 9/4; 5/2; 9/4; 5/2; 5/2; 5/2; 23/10; 49/20; 9/4; 11/5; ; ; ; 9/4; ; ; ; ; 5/2; 23/10; ; 12/5; ; 13/5
META; english/league-1/fleetwood-v-gillingham; 2016-10-27 04:22:13 GMT+3; 2016-10-29 15:00; e70300-dr003
Fleetwood; 1; 11/10; 21/20; 21/20; 11/10; 1; 21/20; 1; 11/10; 1; 11/10; 1; 1; 1; 1; ; ; ; 11/10; ; ; ; ; 21/20; 1; ; 1; ; 21/20
Draw; 12/5; 12/5; 12/5; 23/10; 23/10; 23/10; 5/2; 9/4; 5/2; 12/5; 9/4; 23/10; 49/20; 5/2; 5/2; ; ; ; 11/5; ; ; ; ; 12/5; 12/5; ; 12/5; ; 5/2
Gillingham; 11/4; 5/2; 27/10; 13/5; 5/2; 23/10; 13/5; 9/4; 13/5; 13/5; 5/2; 5/2; 53/20; 12/5; 13/5; ; ; ; 9/4; ; ; ; ; 5/2; 5/2; ; 13/5; ; 11/4
META; english/league-1/fleetwood-v-gillingham; 2016-10-27 08:22:08 GMT+3; 2016-10-29 15:00; e70300-dr003
Fleetwood; 1; 1; 21/20; 21/20; 11/10; 1; 21/20; 1; 11/10; 1; 11/10; 1; 1; 1; 1; ; ; ; 11/10; ; ; ; ; 21/20; 1; ; 1; ; 21/20
Draw; 12/5; 5/2; 12/5; 23/10; 23/10; 23/10; 5/2; 9/4; 5/2; 12/5; 9/4; 23/10; 49/20; 5/2; 5/2; ; ; ; 11/5; ; ; ; ; 12/5; 12/5; ; 12/5; ; 5/2
Gillingham; 11/4; 13/5; 27/10; 13/5; 5/2; 23/10; 13/5; 9/4; 13/5; 13/5; 5/2; 5/2; 53/20; 12/5; 13/5; ; ; ; 9/4; ; ; ; ; 5/2; 5/2; ; 13/5; ; 11/4
META; english/league-1/fleetwood-v-gillingham; 2016-10-27 12:23:17 GMT+3; 2016-10-29 15:00; e70300-dr003
Fleetwood; 1; 1; 21/20; 1; 11/10; 1; 21/20; 1; 11/10; 1; 11/10; 1; 1; 1; 1; ; ; ; 11/10; ; ; ; ; 1; 1; ; 1; ; 21/20
Draw; 12/5; 12/5; 12/5; 12/5; 23/10; 23/10; 5/2; 9/4; 5/2; 12/5; 9/4; 23/10; 49/20; 5/2; 5/2; ; ; ; 11/5; ; ; ; ; 5/2; 12/5; ; 5/2; ; 5/2
Gillingham; 11/4; 13/5; 27/10; 13/5; 5/2; 23/10; 13/5; 9/4; 13/5; 13/5; 5/2; 5/2; 53/20; 12/5; 13/5; ; ; ; 9/4; ; ; ; ; 45/17; 5/2; ; 13/5; ; 11/4
META; english/league-1/fleetwood-v-gillingham; 2016-10-27 16:22:39 GMT+3; 2016-10-29 15:00; e70300-dr003
Fleetwood; 1; 1; 21/20; 21/20; 11/10; 1; 21/20; 1; 11/10; 21/20; 11/10; 1; ; 21/20; 1; ; ; ; 11/10; ; ; ; ; 1; 21/20; ; 21/20; ; 10/9
Draw; 12/5; 12/5; 47/20; 5/2; 5/2; 23/10; 13/5; 9/4; 5/2; 12/5; 9/4; 23/10; ; 5/2; 5/2; ; ; ; 11/5; ; ; ; ; 13/5; 12/5; ; 13/5; ; 13/5
Gillingham; 11/4; 13/5; 13/5; 12/5; 5/2; 23/10; 5/2; 9/4; 13/5; 5/2; 5/2; 5/2; ; 12/5; 13/5; ; ; ; 9/4; ; ; ; ; 5/2; 12/5; ; 12/5; ; 5/2
META; english/league-1/fleetwood-v-gillingham; 2016-10-27 20:23:09 GMT+3; 2016-10-29 15:00; e70300-dr003
Fleetwood; 21/20; 21/20; 6/5; 6/5; 11/10; 11/10; 21/20; 1; 11/10; 23/20; 21/20; 1; 11/10; 23/20; 11/10; ; ; ; 11/10; ; ; ; ; 21/20; 21/20; ; 10/9; ; 6/5
Gillingham; 5/2; 13/5; 47/20; 23/10; 5/2; 11/5; 5/2; 9/4; 12/5; 23/10; 5/2; 5/2; 47/20; 21/10; 9/4; ; ; ; 9/4; ; ; ; ; 12/5; 12/5; ; 23/10; ; 23/10
Draw; 12/5; 12/5; 23/10; 23/10; 5/2; 23/10; 13/5; 9/4; 5/2; 12/5; 12/5; 23/10; 49/20; 5/2; 13/5; ; ; ; 11/5; ; ; ; ; 13/5; 12/5; ; 5/2; ; 13/5
META; english/league-1/fleetwood-v-gillingham; 2016-10-28 00:22:25 GMT+3; 2016-10-29 15:00; e70300-dr003
Fleetwood; 21/20; 11/10; 6/5; 6/5; 11/10; 11/10; 21/20; 11/10; 11/10; 23/20; 21/20; 1; 11/10; 23/20; 11/10; ; ; ; 11/10; ; ; ; ; 21/20; 23/20; ; 23/20; ; 6/5
Gillingham; 5/2; 5/2; 47/20; 23/10; 5/2; 11/5; 5/2; 21/10; 12/5; 9/4; 5/2; 5/2; 23/10; 21/10; 9/4; ; ; ; 9/4; ; ; ; ; 12/5; 11/5; ; 23/10; ; 9/4
Draw; 12/5; 12/5; 23/10; 23/10; 5/2; 23/10; 13/5; 5/2; 5/2; 12/5; 12/5; 23/10; 5/2; 5/2; 13/5; ; ; ; 11/5; ; ; ; ; 13/5; 12/5; ; 5/2; ; 13/5
META; english/league-1/fleetwood-v-gillingham; 2016-10-28 00:56:34 GMT+3; 2016-10-29 15:00; e70300-dr003
Fleetwood; 21/20; 11/10; 6/5; 6/5; 11/10; 11/10; 21/20; 11/10; 11/10; 23/20; 21/20; 1; 11/10; 23/20; 11/10; ; ; ; 11/10; ; ; ; ; 21/20; 23/20; ; 23/20; ; 6/5
Gillingham; 5/2; 5/2; 47/20; 23/10; 5/2; 11/5; 5/2; 21/10; 12/5; 9/4; 5/2; 5/2; 23/10; 21/10; 9/4; ; ; ; 9/4; ; ; ; ; 12/5; 11/5; ; 23/10; ; 9/4
Draw; 12/5; 12/5; 23/10; 23/10; 5/2; 23/10; 13/5; 5/2; 5/2; 12/5; 12/5; 23/10; 5/2; 5/2; 13/5; ; ; ; 11/5; ; ; ; ; 13/5; 12/5; ; 5/2; ; 13/5
META; english/league-1/fleetwood-v-gillingham; 2016-10-28 01:46:49 GMT+3; 2016-10-29 15:00; e70300-dr003
Fleetwood; 21/20; 11/10; 6/5; 6/5; 11/10; 11/10; 21/20; 11/10; 11/10; 23/20; 21/20; 1; ; 23/20; 11/10; ; ; ; 11/10; ; ; ; ; 21/20; 23/20; ; 23/20; ; 6/5
Gillingham; 5/2; 5/2; 47/20; 23/10; 5/2; 11/5; 5/2; 21/10; 12/5; 23/10; 5/2; 5/2; ; 21/10; 9/4; ; ; ; 9/4; ; ; ; ; 12/5; 11/5; ; 23/10; ; 9/4
Draw; 12/5; 12/5; 23/10; 23/10; 5/2; 23/10; 13/5; 5/2; 5/2; 12/5; 12/5; 23/10; ; 5/2; 13/5; ; ; ; 11/5; ; ; ; ; 13/5; 12/5; ; 5/2; ; 27/10
META; english/league-1/fleetwood-v-gillingham; 2016-10-28 03:46:49 GMT+3; 2016-10-29 15:00; e70300-dr003
Fleetwood; 21/20; 11/10; 6/5; 6/5; 11/10; 11/10; 21/20; 11/10; 11/10; 23/20; 21/20; 1; ; 23/20; 11/10; ; ; ; 11/10; ; ; ; ; 21/20; 23/20; ; 23/20; ; 6/5
Gillingham; 5/2; 5/2; 47/20; 23/10; 5/2; 11/5; 5/2; 21/10; 12/5; 23/10; 5/2; 5/2; ; 21/10; 9/4; ; ; ; 9/4; ; ; ; ; 12/5; 11/5; ; 23/10; ; 9/4
Draw; 12/5; 12/5; 23/10; 23/10; 5/2; 23/10; 13/5; 5/2; 5/2; 12/5; 12/5; 23/10; ; 5/2; 13/5; ; ; ; 11/5; ; ; ; ; 13/5; 12/5; ; 5/2; ; 27/10
META; english/league-1/fleetwood-v-gillingham; 2016-10-28 04:22:14 GMT+3; 2016-10-29 15:00; e70300-dr003
Fleetwood; 21/20; 11/10; 6/5; 6/5; 11/10; 11/10; 21/20; 11/10; 11/10; 23/20; 21/20; 1; ; 23/20; 11/10; ; ; ; 11/10; ; ; ; ; 21/20; 23/20; ; 23/20; ; 6/5
Gillingham; 5/2; 5/2; 47/20; 23/10; 5/2; 11/5; 5/2; 21/10; 12/5; 23/10; 5/2; 5/2; ; 21/10; 9/4; ; ; ; 9/4; ; ; ; ; 12/5; 11/5; ; 23/10; ; 9/4
Draw; 12/5; 12/5; 23/10; 23/10; 5/2; 23/10; 13/5; 5/2; 5/2; 12/5; 12/5; 23/10; ; 5/2; 13/5; ; ; ; 11/5; ; ; ; ; 13/5; 12/5; ; 5/2; ; 27/10
META; english/league-1/fleetwood-v-gillingham; 2016-10-28 05:46:48 GMT+3; 2016-10-29 15:00; e70300-dr003
Fleetwood; 21/20; 11/10; 6/5; 6/5; 11/10; 11/10; 23/20; 11/10; 11/10; 23/20; 21/20; 1; ; 23/20; 11/10; ; ; ; 11/10; ; ; ; ; 21/20; 23/20; ; 23/20; ; 6/5
Gillingham; 5/2; 5/2; 47/20; 23/10; 5/2; 11/5; 9/4; 21/10; 12/5; 23/10; 5/2; 5/2; ; 21/10; 9/4; ; ; ; 9/4; ; ; ; ; 12/5; 11/5; ; 23/10; ; 9/4
