META; english/league-1/rochdale-v-gillingham; 2017-03-12 00:21:31 GMT+2; 2017-03-18 15:00; e70300-dr003
Rochdale; ; 5/6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Gillingham; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/league-1/rochdale-v-gillingham; 2017-03-12 04:21:44 GMT+2; 2017-03-18 15:00; e70300-dr003
Rochdale; ; 5/6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Gillingham; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/league-1/rochdale-v-gillingham; 2017-03-12 08:22:13 GMT+2; 2017-03-18 15:00; e70300-dr003
Rochdale; ; 5/6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Gillingham; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/league-1/rochdale-v-gillingham; 2017-03-12 12:21:22 GMT+2; 2017-03-18 15:00; e70300-dr003
Rochdale; 10/11; 5/6; ; ; ; ; ; ; ; ; ; ; ; ; ; 10/11; ; ; ; ; ; ; ; ; ; 2/5; ; 
Draw; 12/5; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; 10/11; ; 
Gillingham; 3; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; ; ; 21/20; ; 
META; english/league-1/rochdale-v-gillingham; 2017-03-12 16:21:17 GMT+2; 2017-03-18 15:00; e70300-dr003
Rochdale; 10/11; 5/6; ; ; ; ; 9/10; ; ; ; ; ; ; ; ; 10/11; ; ; ; ; ; ; ; ; ; 1/2; ; 
Draw; 12/5; 12/5; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; 6/5; ; 
Gillingham; 3; 16/5; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; ; ; 7/5; ; 
META; english/league-1/rochdale-v-gillingham; 2017-03-12 20:22:42 GMT+2; 2017-03-18 15:00; e70300-dr003
Rochdale; 10/11; 5/6; ; ; ; ; 9/10; ; 10/11; ; ; ; ; ; ; 10/11; ; ; ; ; ; ; ; ; ; 1/2; ; 
Draw; 12/5; 12/5; ; ; ; ; 12/5; ; 5/2; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; 6/5; ; 
Gillingham; 3; 16/5; ; ; ; ; 10/3; ; 3; ; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; ; ; 7/5; ; 
META; english/league-1/rochdale-v-gillingham; 2017-03-13 00:20:55 GMT+2; 2017-03-18 15:00; e70300-dr003
Rochdale; 10/11; 5/6; ; ; ; ; 9/10; ; 10/11; ; ; ; ; ; ; 10/11; ; ; ; ; ; ; ; ; ; 1/2; ; 
Draw; 12/5; 12/5; ; ; ; ; 12/5; ; 5/2; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 6/5; ; 
Gillingham; 3; 16/5; ; ; ; ; 10/3; ; 3; ; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; ; ; 7/5; ; 
META; english/league-1/rochdale-v-gillingham; 2017-03-13 04:20:34 GMT+2; 2017-03-18 15:00; e70300-dr003
Rochdale; 10/11; 5/6; ; ; 19/20; ; 9/10; ; 10/11; ; ; ; ; ; ; 10/11; ; ; ; ; ; ; ; ; ; 5/6; ; 
Draw; 12/5; 12/5; ; ; 12/5; ; 12/5; ; 5/2; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 9/4; ; 
Gillingham; 3; 16/5; ; ; 16/5; ; 10/3; ; 3; ; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; ; ; 11/4; ; 
META; english/league-1/rochdale-v-gillingham; 2017-03-13 08:20:58 GMT+2; 2017-03-18 15:00; e70300-dr003
Rochdale; 10/11; 5/6; ; ; 10/11; ; 9/10; 10/11; 10/11; ; 20/23; 20/23; 17/20; 10/11; ; 10/11; 10/11; ; 5/6; 10/11; ; ; 7/8; ; ; 5/6; ; 
Draw; 12/5; 12/5; ; ; 13/5; ; 5/2; 12/5; 5/2; ; 23/10; 5/2; 49/20; 5/2; ; 12/5; 12/5; ; 12/5; 12/5; ; ; 27/11; ; ; 9/4; ; 
Gillingham; 3; 16/5; ; ; 16/5; ; 16/5; 3; 3; ; 29/10; 3; 16/5; 3; ; 31/10; 56/19; ; 3; 56/19; ; ; 31/10; ; ; 11/4; ; 
META; english/league-1/rochdale-v-gillingham; 2017-03-13 12:21:58 GMT+2; 2017-03-18 15:00; e70300-dr003
Rochdale; 10/11; 5/6; 10/11; ; 10/11; ; 9/10; 10/11; 10/11; ; 20/23; 20/23; 17/20; 10/11; ; 10/11; 13/15; ; 5/6; 13/15; ; ; 7/8; ; ; 5/6; ; 
Draw; 12/5; 12/5; 49/20; ; 5/2; ; 5/2; 12/5; 5/2; ; 23/10; 5/2; 49/20; 5/2; ; 12/5; 12/5; ; 12/5; 12/5; ; ; 27/11; ; ; 9/4; ; 
Gillingham; 3; 16/5; 3; ; 16/5; ; 16/5; 3; 3; ; 29/10; 3; 16/5; 3; ; 31/10; 3; ; 3; 3; ; ; 31/10; ; ; 11/4; ; 
META; english/league-1/rochdale-v-gillingham; 2017-03-13 16:24:51 GMT+2; 2017-03-18 15:00; e70300-dr003
Rochdale; 3/4; 5/6; 4/5; 4/5; 4/5; 3/4; 4/5; 8/11; 4/5; 3/4; 3/4; 3/4; 10/13; 4/5; 3/4; 4/5; 14/19; 7/9; 8/11; 14/19; ; ; 7/9; 3/4; 7/9; ; 8/11; ; 
Gillingham; 4; 7/2; 15/4; 19/5; 19/5; 7/2; 15/4; 7/2; 19/5; 15/4; 15/4; 15/4; ; 4; 15/4; 4; 39/10; 15/4; 7/2; 39/10; ; 37/10; 19/5; 4; 19/5; ; 7/2; 7/2; 4
META; english/league-1/rochdale-v-gillingham; 2017-03-17 20:23:11 GMT+2; 2017-03-18 15:00; e70300-dr003
Rochdale; 8/11; 8/11; 7/10; 7/10; 7/10; 4/6; 8/11; 4/6; 8/11; 7/10; 7/10; 7/10; ; 3/4; 4/6; 8/11; 9/13; 7/10; 4/6; 9/13; ; 13/18; 9/13; 8/11; 9/13; ; 4/6; 4/6; 8/11
Draw; 3; 14/5; 14/5; 14/5; 3; 13/5; 3; 11/4; 14/5; 11/4; 14/5; 14/5; ; 3; 14/5; 3; 11/4; 27/10; 11/4; 11/4; ; 37/13; 11/4; 14/5; 11/4; ; 14/5; 27/10; 14/5
Gillingham; 4; 7/2; 15/4; 19/5; 19/5; 7/2; 15/4; 7/2; 19/5; 15/4; 15/4; 15/4; ; 4; 15/4; 4; 39/10; 15/4; 7/2; 39/10; ; 37/10; 19/5; 4; 19/5; ; 7/2; 7/2; 4
META; english/league-1/rochdale-v-gillingham; 2017-03-17 21:46:36 GMT+2; 2017-03-18 15:00; e70300-dr003
Rochdale; 8/11; 8/11; 7/10; 7/10; 7/10; 4/6; 8/11; 4/6; 8/11; 7/10; 7/10; 7/10; 7/10; 3/4; 4/6; 8/11; 9/13; 7/10; 4/6; 9/13; ; 13/18; 9/13; 8/11; 9/13; ; 4/6; 4/6; 8/11
Draw; 3; 14/5; 14/5; 14/5; 3; 13/5; 3; 11/4; 14/5; 11/4; 14/5; 14/5; 29/10; 3; 14/5; 3; 11/4; 27/10; 11/4; 11/4; ; 37/13; 11/4; 14/5; 11/4; ; 14/5; 27/10; 14/5
Gillingham; 4; 7/2; 15/4; 19/5; 19/5; 7/2; 15/4; 7/2; 19/5; 15/4; 15/4; 15/4; 15/4; 4; 15/4; 4; 39/10; 15/4; 7/2; 39/10; ; 37/10; 19/5; 4; 19/5; ; 7/2; 7/2; 4
META; english/league-1/rochdale-v-gillingham; 2017-03-17 23:46:44 GMT+2; 2017-03-18 15:00; e70300-dr003
Rochdale; 8/11; 8/11; 7/10; 7/10; 7/10; 4/6; 8/11; 4/6; 8/11; 7/10; 7/10; 7/10; 7/10; 3/4; 4/6; 8/11; 9/13; 7/10; 4/6; 9/13; ; 13/18; 9/13; 8/11; 9/13; ; 4/6; 4/6; 8/11
Draw; 3; 14/5; 14/5; 14/5; 3; 13/5; 3; 11/4; 14/5; 11/4; 14/5; 14/5; 29/10; 3; 14/5; 3; 11/4; 27/10; 11/4; 11/4; ; 37/13; 11/4; 14/5; 11/4; ; 14/5; 27/10; 14/5
Gillingham; 4; 18/5; 15/4; 19/5; 19/5; 7/2; 15/4; 7/2; 19/5; 15/4; 15/4; 15/4; 15/4; 4; 15/4; 4; 75/19; 15/4; 7/2; 75/19; ; 37/10; 19/5; 4; 19/5; ; 7/2; 7/2; 4
META; english/league-1/rochdale-v-gillingham; 2017-03-18 00:21:40 GMT+2; 2017-03-18 15:00; e70300-dr003
Rochdale; 8/11; 8/11; 7/10; 7/10; 7/10; 4/6; 8/11; 4/6; 8/11; 7/10; 7/10; 7/10; 7/10; 3/4; 4/6; 8/11; 9/13; 7/10; 4/6; 9/13; ; 13/18; 9/13; 8/11; 9/13; ; 4/6; 4/6; 8/11
Draw; 3; 14/5; 14/5; 14/5; 3; 13/5; 3; 11/4; 14/5; 11/4; 14/5; 14/5; 29/10; 3; 14/5; 14/5; 11/4; 27/10; 11/4; 11/4; ; 37/13; 11/4; 14/5; 11/4; ; 14/5; 27/10; 14/5
Gillingham; 4; 18/5; 15/4; 19/5; 19/5; 7/2; 15/4; 7/2; 19/5; 15/4; 15/4; 15/4; 15/4; 4; 15/4; 4; 39/10; 15/4; 7/2; 39/10; ; 37/10; 19/5; 4; 19/5; ; 7/2; 7/2; 4
META; english/league-1/rochdale-v-gillingham; 2017-03-18 00:57:27 GMT+2; 2017-03-18 15:00; e70300-dr003
Rochdale; 8/11; 8/11; 7/10; 7/10; 7/10; 4/6; 8/11; 4/6; 8/11; 7/10; 7/10; 7/10; 7/10; 3/4; 4/6; 8/11; 9/13; 7/10; 4/6; 9/13; ; 13/18; 9/13; 8/11; 9/13; ; 4/6; 4/6; 8/11
Draw; 3; 14/5; 14/5; 14/5; 3; 13/5; 3; 11/4; 14/5; 11/4; 14/5; 14/5; 29/10; 3; 14/5; 3; 11/4; 27/10; 11/4; 11/4; ; 37/13; 11/4; 14/5; 11/4; ; 14/5; 27/10; 14/5
Gillingham; 4; 18/5; 15/4; 19/5; 19/5; 7/2; 15/4; 7/2; 19/5; 15/4; 15/4; 15/4; 15/4; 4; 15/4; 4; 39/10; 15/4; 7/2; 39/10; ; 37/10; 19/5; 4; 19/5; ; 7/2; 7/2; 4
META; english/league-1/rochdale-v-gillingham; 2017-03-18 01:46:05 GMT+2; 2017-03-18 15:00; e70300-dr003
Rochdale; 8/11; 8/11; 7/10; 7/10; 7/10; 4/6; 8/11; 4/6; 8/11; 7/10; 7/10; 7/10; 7/10; 3/4; 4/6; 8/11; 9/13; 7/10; 4/6; 9/13; ; 13/18; 9/13; 8/11; 9/13; ; 4/6; 4/6; 8/11
Draw; 3; 14/5; 14/5; 14/5; 3; 13/5; 3; 11/4; 14/5; 11/4; 14/5; 14/5; 29/10; 3; 14/5; 14/5; 11/4; 27/10; 11/4; 11/4; ; 37/13; 11/4; 14/5; 11/4; ; 14/5; 14/5; 14/5
Gillingham; 4; 18/5; 15/4; 19/5; 19/5; 7/2; 15/4; 7/2; 19/5; 15/4; 15/4; 15/4; 15/4; 4; 15/4; 4; 39/10; 15/4; 7/2; 39/10; ; 37/10; 19/5; 4; 19/5; ; 7/2; 7/2; 4
META; english/league-1/rochdale-v-gillingham; 2017-03-18 03:46:16 GMT+2; 2017-03-18 15:00; e70300-dr003
Rochdale; 8/11; 8/11; 7/10; 7/10; 7/10; 4/6; 8/11; 4/6; 8/11; 7/10; 7/10; 7/10; 7/10; 3/4; 4/6; 8/11; 9/13; 7/10; 4/6; 9/13; ; 13/18; 9/13; 8/11; 9/13; ; 4/6; 4/6; 8/11
Draw; 3; 14/5; 14/5; 14/5; 3; 13/5; 3; 11/4; 14/5; 11/4; 14/5; 14/5; 29/10; 3; 14/5; 3; 11/4; 27/10; 11/4; 11/4; ; 37/13; 11/4; 14/5; 11/4; ; 14/5; 14/5; 14/5
Gillingham; 4; 18/5; 15/4; 19/5; 19/5; 7/2; 15/4; 7/2; 19/5; 15/4; 15/4; 15/4; 15/4; 4; 15/4; 4; 39/10; 15/4; 7/2; 39/10; ; 37/10; 19/5; 4; 19/5; ; 7/2; 7/2; 4
META; english/league-1/rochdale-v-gillingham; 2017-03-18 04:21:33 GMT+2; 2017-03-18 15:00; e70300-dr003
Rochdale; 8/11; 8/11; 7/10; 7/10; 7/10; 4/6; ; 4/6; 8/11; 7/10; 7/10; 7/10; 7/10; 3/4; 4/6; 8/11; 9/13; 7/10; 4/6; 9/13; ; 13/18; 9/13; 7/10; 9/13; ; 4/6; 4/6; 4/6
Draw; 3; 14/5; 14/5; 14/5; 3; 13/5; ; 11/4; 14/5; 11/4; 14/5; 14/5; 29/10; 3; 14/5; 14/5; 11/4; 27/10; 11/4; 11/4; ; 37/13; 11/4; 14/5; 11/4; ; 14/5; 14/5; 14/5
Gillingham; 4; 18/5; 15/4; 19/5; 19/5; 7/2; ; 7/2; 19/5; 15/4; 15/4; 15/4; 15/4; 4; 15/4; 4; 39/10; 15/4; 7/2; 39/10; ; 37/10; 19/5; 4; 19/5; ; 7/2; 7/2; 4
META; english/league-1/rochdale-v-gillingham; 2017-03-18 05:46:14 GMT+2; 2017-03-18 15:00; e70300-dr003
Rochdale; 8/11; 8/11; 7/10; 7/10; 7/10; 4/6; ; 4/6; 8/11; 7/10; 7/10; 7/10; 7/10; 3/4; 4/6; 8/11; 9/13; 7/10; 4/6; 9/13; ; 13/18; 9/13; 7/10; 9/13; ; 4/6; 4/6; 4/6
Draw; 3; 14/5; 14/5; 14/5; 3; 13/5; ; 11/4; 14/5; 11/4; 14/5; 14/5; 29/10; 3; 14/5; 3; 11/4; 27/10; 11/4; 11/4; ; 37/13; 11/4; 14/5; 11/4; ; 14/5; 14/5; 14/5
Gillingham; 4; 18/5; 15/4; 19/5; 19/5; 7/2; ; 7/2; 19/5; 15/4; 15/4; 15/4; 15/4; 4; 15/4; 4; 39/10; 15/4; 7/2; 39/10; ; 37/10; 19/5; 4; 19/5; ; 7/2; 7/2; 4
META; english/league-1/rochdale-v-gillingham; 2017-03-18 06:33:36 GMT+2; 2017-03-18 15:00; e70300-dr003
Rochdale; 8/11; 8/11; 7/10; 7/10; 7/10; 4/6; ; 4/6; 8/11; 7/10; 7/10; 7/10; 7/10; 3/4; 4/6; 8/11; 9/13; 7/10; 4/6; 9/13; ; 13/18; 9/13; 7/10; 9/13; ; 4/6; 4/6; 4/6
Draw; 3; 14/5; 11/4; 14/5; 3; 13/5; ; 11/4; 14/5; 11/4; 14/5; 14/5; 29/10; 3; 14/5; 3; 11/4; 27/10; 11/4; 11/4; ; 37/13; 11/4; 14/5; 11/4; ; 14/5; 14/5; 14/5
Gillingham; 4; 18/5; 15/4; 19/5; 19/5; 18/5; ; 7/2; 19/5; 15/4; 15/4; 15/4; 15/4; 4; 15/4; 4; 39/10; 15/4; 7/2; 39/10; ; 37/10; 19/5; 4; 19/5; ; 7/2; 7/2; 4
META; english/league-1/rochdale-v-gillingham; 2017-03-18 07:46:48 GMT+2; 2017-03-18 15:00; e70300-dr003
Rochdale; 8/11; 8/11; 7/10; 7/10; 7/10; 13/20; 7/10; 4/6; ; 4/6; 7/10; 4/6; 7/10; 7/10; 4/6; 8/11; 9/13; 7/10; 4/6; 9/13; ; 13/18; 9/13; 7/10; 9/13; ; 4/6; 4/6; 4/6
Draw; 3; 14/5; 14/5; 14/5; 3; 27/10; ; 11/4; ; 14/5; 14/5; 14/5; 29/10; 3; 14/5; 14/5; 11/4; 27/10; 27/10; 11/4; ; 37/13; 11/4; 14/5; 11/4; ; 14/5; 14/5; 14/5
Gillingham; 4; 18/5; 4; 19/5; 4; 37/10; 4; 7/2; ; 4; 15/4; 15/4; 15/4; 9/2; 17/4; 4; 39/10; 15/4; 4; 39/10; ; 37/10; 19/5; 4; 19/5; ; 4; 7/2; 22/5
META; english/league-1/rochdale-v-gillingham; 2017-03-18 08:22:37 GMT+2; 2017-03-18 15:00; e70300-dr003
Rochdale; 8/11; 4/6; 7/10; 7/10; 7/10; 13/20; 8/11; 4/6; 4/6; 4/6; 4/6; 4/6; 4/6; 8/11; 4/6; 7/10; 11/17; 7/10; 4/6; 5/7; ; 13/18; 9/13; 7/10; 9/13; ; 4/6; 4/6; 4/6
Draw; 3; 3; 14/5; 14/5; 3; 27/10; 3; 11/4; 3; 14/5; 14/5; 14/5; 29/10; 3; 14/5; 3; 14/5; 27/10; 27/10; 27/10; ; 37/13; 27/10; 14/5; 27/10; ; 14/5; 14/5; 14/5
Gillingham; 4; 19/5; 4; 19/5; 4; 37/10; 15/4; 7/2; 19/5; 4; 4; 15/4; 4; 9/2; 17/4; 4; 21/5; 15/4; 4; 39/10; ; 37/10; 4; 4; 4; ; 4; 7/2; 22/5
META; english/league-1/rochdale-v-gillingham; 2017-03-18 09:46:42 GMT+2; 2017-03-18 15:00; e70300-dr003
Rochdale; 8/11; 4/6; 7/10; 7/10; 4/6; 13/20; 7/10; 4/6; 4/6; 4/6; 4/6; 4/6; 4/6; 7/10; 4/6; 7/10; 9/13; 7/10; 4/6; 11/17; ; 5/7; 9/13; 7/10; 9/13; ; 4/6; 4/6; 4/6
Draw; 3; 29/10; 14/5; 14/5; 3; 27/10; 3; 11/4; 3; 14/5; 3; 14/5; 29/10; 3; 14/5; 3; 27/10; 27/10; 27/10; 14/5; ; 37/13; 27/10; 14/5; 27/10; ; 14/5; 14/5; 14/5
Gillingham; 4; 19/5; 4; 19/5; 4; 15/4; 4; 7/2; 19/5; 4; 15/4; 15/4; 4; 9/2; 17/4; 4; 50/13; 15/4; 4; 54/13; ; 50/13; 4; 4; 4; ; 4; 4; 9/2
META; english/league-1/rochdale-v-gillingham; 2017-03-18 11:46:27 GMT+2; 2017-03-18 15:00; e70300-dr003
Rochdale; 8/11; 4/6; 7/10; 7/10; 4/6; 8/13; ; 4/6; 4/6; 4/6; 4/6; 4/6; 4/6; 7/10; 4/6; 7/10; 11/17; 7/10; 4/6; 11/17; ; 13/19; 9/13; 7/10; 9/13; ; 4/6; 4/6; 4/6
Draw; 3; 29/10; 14/5; 14/5; 3; 27/10; ; 11/4; 3; 11/4; 3; 14/5; 29/10; 3; 14/5; 3; 14/5; 27/10; 27/10; 14/5; ; 37/13; 27/10; 14/5; 27/10; ; 14/5; 14/5; 14/5
Gillingham; 4; 19/5; 19/5; 19/5; 4; 15/4; ; 7/2; 19/5; 17/4; 4; 15/4; 4; 9/2; 17/4; 4; 54/13; 15/4; 4; 54/13; ; 4; 4; 4; 4; ; 4; 4; 9/2
META; english/league-1/rochdale-v-gillingham; 2017-03-18 12:23:33 GMT+2; 2017-03-18 15:00; e70300-dr003
Rochdale; 7/10; 4/6; 7/10; 7/10; 4/6; 8/13; 7/10; 4/6; 4/6; 4/6; 4/6; 4/6; 4/6; 7/10; 4/6; 7/10; 11/17; 7/10; 4/6; 11/17; ; 13/19; 9/13; 4/6; 9/13; ; 4/6; 4/6; 4/6
Draw; 3; 29/10; 14/5; 14/5; 3; 27/10; 3; 11/4; 3; 11/4; 3; 14/5; 29/10; 3; 14/5; 3; 14/5; 27/10; 27/10; 14/5; ; 37/13; 27/10; 14/5; 27/10; ; 14/5; 14/5; 14/5
Gillingham; 17/4; 19/5; 19/5; 19/5; 4; 15/4; 4; 7/2; 19/5; 17/4; 4; 15/4; 4; 9/2; 17/4; 4; 54/13; 15/4; 4; 54/13; ; 4; 4; 17/4; 4; ; 4; 4; 22/5
META; english/league-1/rochdale-v-gillingham; 2017-03-18 13:06:52 GMT+2; 2017-03-18 15:00; e70300-dr003
Rochdale; 7/10; 4/6; 7/10; 7/10; 4/6; 8/13; 7/10; 4/6; 4/6; 4/6; 4/6; 4/6; 4/6; 7/10; 4/6; 7/10; 11/17; 7/10; 4/7; 11/17; ; 13/19; 5/8; 4/6; 9/13; ; 4/6; 4/6; 4/6
Draw; 3; 29/10; 14/5; 14/5; 3; 27/10; 3; 11/4; 3; 14/5; 3; 14/5; 29/10; 3; 14/5; 3; 14/5; 27/10; 14/5; 14/5; ; 37/13; 37/13; 14/5; 27/10; ; 14/5; 14/5; 14/5
Gillingham; 17/4; 19/5; 19/5; 19/5; 4; 15/4; 4; 7/2; 19/5; 4; 4; 15/4; 4; 9/2; 17/4; 4; 54/13; 15/4; 21/5; 54/13; ; 4; 17/4; 17/4; 4; ; 4; 4; 22/5
META; english/league-1/rochdale-v-gillingham; 2017-03-18 13:46:53 GMT+2; 2017-03-18 15:00; e70300-dr003
Rochdale; 7/10; 4/6; 7/10; 7/10; 4/6; 8/13; 7/10; 4/6; 4/6; 4/6; 4/6; 4/6; 4/6; 7/10; 4/6; 7/10; 11/17; 7/10; 4/7; 11/17; ; 13/19; 5/8; 4/6; 5/8; ; 4/6; 4/6; 4/6
Draw; 3; 29/10; 14/5; 14/5; 3; 27/10; 3; 11/4; 3; 14/5; 3; 14/5; 29/10; 3; 14/5; 3; 14/5; 27/10; 14/5; 37/13; ; 37/13; 37/13; 14/5; 37/13; ; 14/5; 14/5; 14/5
Gillingham; 17/4; 19/5; 19/5; 19/5; 4; 15/4; 4; 7/2; 19/5; 4; 4; 15/4; 4; 9/2; 17/4; 4; 54/13; 15/4; 21/5; 54/13; ; 4; 17/4; 4; 17/4; ; 4; 21/5; 22/5
META; english/league-1/rochdale-v-gillingham; 2017-03-18 15:47:06 GMT+2; 2017-03-18 15:00; e70300-dr003
Rochdale; 13/20; 8/13; 8/13; 6/10; 8/13; 4/7; 8/13; 8/13; 4/7; 8/13; 8/13; 8/13; 3/5; 13/20; 8/13; 8/13; 10/17; 8/13; 4/7; 11/18; ; 4/7; 5/8; 8/13; 5/8; ; 4/7; 4/7; 4/7
Draw; 16/5; 3; 3; 3; 3; 14/5; 16/5; 3; 3; 3; 3; 3; 3; 3; 3; 31/10; 56/19; 11/4; 14/5; 56/19; ; 31/10; 37/13; 3; 37/13; ; 3; 3; 3
Gillingham; 9/2; 17/4; 17/4; 9/2; 9/2; 4; 22/5; 4; 9/2; 9/2; 9/2; 4; 19/4; 24/5; 17/4; 9/2; 9/2; 17/4; 21/5; 22/5; ; 24/5; 17/4; 9/2; 17/4; ; 23/5; 23/5; 23/5
META; english/league-1/rochdale-v-gillingham; 2017-03-18 16:21:06 GMT+2; 2017-03-18 15:00; e70300-dr003
Rochdale; 13/20; 8/13; 8/13; 6/10; 8/13; 4/7; 8/13; 8/13; 4/7; 8/13; 8/13; 8/13; 3/5; 13/20; 8/13; 8/13; 11/18; 8/13; 4/7; 11/18; ; 10/17; 5/8; 8/13; 5/8; ; 4/7; 4/7; 4/7
Draw; 16/5; 3; 3; 3; 3; 14/5; 16/5; 3; 3; 3; 3; 3; 3; 3; 3; 31/10; 56/19; 11/4; 14/5; 56/19; ; 31/10; 37/13; 3; 37/13; ; 3; 3; 3
Gillingham; 9/2; 17/4; 17/4; 9/2; 9/2; 4; 22/5; 4; 9/2; 17/4; 9/2; 4; 19/4; 24/5; 17/4; 9/2; 22/5; 17/4; 21/5; 22/5; ; 9/2; 17/4; 9/2; 17/4; ; 23/5; 23/5; 23/5
META; english/league-1/rochdale-v-gillingham; 2017-03-18 17:46:33 GMT+2; 2017-03-18 15:00; In Play; e70300-dr003
Rochdale; 2/11; 1/5; ; ; ; 1/6; 1/6; 1/6; ; 1/5; ; ; ; ; ; ; ; 3/16; ; ; ; ; ; ; ; ; ; ; 
Draw; 5; 5; ; ; ; 19/4; 11/2; 9/2; ; 19/4; ; ; ; ; ; ; ; 17/4; ; ; ; ; ; ; ; ; ; ; 
Gillingham; 16; 20; ; ; ; 1500/100; 16; 13; ; 16; ; ; ; ; ; ; ; 27/2; ; ; ; ; ; ; ; ; ; ; 
META; english/league-1/rochdale-v-gillingham; 2017-03-18 18:38:52 GMT+2; 2017-03-18 15:00; In Play; e70300-dr003
Rochdale; 1/200; 1/250; 1/5; 1/6; 8/13; ; ; 1/200; ; ; 1/200; 1/500; ; 13/20; ; ; 1/6; ; ; 1/6; ; ; ; ; ; ; ; ; 
Draw; 33; 100; 19/4; 11/2; 3; ; ; 80; ; ; 50; 40; ; 16/5; ; ; 63/13; ; ; 63/13; ; ; ; ; ; ; ; ; 
Gillingham; 200; 200; 15; 18; 4; ; ; 500; ; ; 150; 100; ; 9/2; ; ; 69/4; ; ; 69/4; ; ; ; ; ; ; ; ; 
