META; english/league-1/northampton-v-millwall; 2016-10-03 16:21:59 GMT+3; 2016-10-15 15:00; e70300-dr003
META; english/league-1/northampton-v-millwall; 2016-10-05 12:23:52 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Northampton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/northampton-v-millwall; 2016-10-05 16:22:57 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Northampton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/northampton-v-millwall; 2016-10-05 20:22:48 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Northampton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/northampton-v-millwall; 2016-10-06 00:21:47 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Northampton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/northampton-v-millwall; 2016-10-06 04:21:40 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Northampton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/northampton-v-millwall; 2016-10-06 08:21:34 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Northampton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/northampton-v-millwall; 2016-10-06 12:22:04 GMT+3; 2016-10-15 15:00; e70300-dr003
Northampton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Millwall; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/northampton-v-millwall; 2016-10-06 16:22:15 GMT+3; 2016-10-15 15:00; e70300-dr003
Northampton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Millwall; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/northampton-v-millwall; 2016-10-06 20:23:09 GMT+3; 2016-10-15 15:00; e70300-dr003
Northampton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Millwall; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/northampton-v-millwall; 2016-10-07 00:21:58 GMT+3; 2016-10-15 15:00; e70300-dr003
Northampton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Millwall; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/northampton-v-millwall; 2016-10-07 04:22:01 GMT+3; 2016-10-15 15:00; e70300-dr003
Northampton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Millwall; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/northampton-v-millwall; 2016-10-07 08:21:41 GMT+3; 2016-10-15 15:00; e70300-dr003
Northampton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Millwall; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/northampton-v-millwall; 2016-10-07 12:23:12 GMT+3; 2016-10-15 15:00; e70300-dr003
Northampton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Millwall; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/northampton-v-millwall; 2016-10-07 16:22:47 GMT+3; 2016-10-15 15:00; e70300-dr003
Northampton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Millwall; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/northampton-v-millwall; 2016-10-07 20:24:20 GMT+3; 2016-10-15 15:00; e70300-dr003
Northampton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Millwall; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/northampton-v-millwall; 2016-10-08 00:22:28 GMT+3; 2016-10-15 15:00; e70300-dr003
Northampton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Millwall; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/northampton-v-millwall; 2016-10-08 04:22:38 GMT+3; 2016-10-15 15:00; e70300-dr003
Northampton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Millwall; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/northampton-v-millwall; 2016-10-08 08:23:39 GMT+3; 2016-10-15 15:00; e70300-dr003
Northampton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Millwall; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/northampton-v-millwall; 2016-10-08 12:24:58 GMT+3; 2016-10-15 15:00; e70300-dr003
Northampton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Millwall; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/northampton-v-millwall; 2016-10-08 16:23:09 GMT+3; 2016-10-15 15:00; e70300-dr003
Northampton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Millwall; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/northampton-v-millwall; 2016-10-08 20:24:02 GMT+3; 2016-10-15 15:00; e70300-dr003
Northampton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Millwall; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/northampton-v-millwall; 2016-10-09 00:21:53 GMT+3; 2016-10-15 15:00; e70300-dr003
Northampton; ; 13/8; ; ; ; ; ; ; ; ; ; 6/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Millwall; ; 3/2; ; ; ; ; ; ; ; ; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/northampton-v-millwall; 2016-10-09 04:21:59 GMT+3; 2016-10-15 15:00; e70300-dr003
Northampton; ; 13/8; ; ; ; ; ; ; ; ; ; 6/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Millwall; ; 3/2; ; ; ; ; ; ; ; ; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/northampton-v-millwall; 2016-10-09 08:21:51 GMT+3; 2016-10-15 15:00; e70300-dr003
Northampton; ; 13/8; ; ; ; ; ; ; ; ; ; 6/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Millwall; ; 3/2; ; ; ; ; ; ; ; ; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/northampton-v-millwall; 2016-10-09 12:23:07 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 6/4; 3/2; ; ; 13/8; ; 8/5; ; ; ; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; 
Northampton; 9/5; 13/8; ; ; 13/8; ; 7/4; ; ; ; ; 6/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; 
Draw; 9/4; 23/10; ; ; 23/10; ; 23/10; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/northampton-v-millwall; 2016-10-09 16:23:40 GMT+3; 2016-10-15 15:00; e70300-dr003
Northampton; 8/5; 13/8; 31/20; ; 13/8; ; 31/20; ; 8/5; 7/4; 6/4; 6/4; ; 8/5; ; ; ; 28/17; ; ; ; 28/17; ; ; ; ; 2/5; ; 
Millwall; 17/10; 3/2; 17/10; ; 13/8; ; 7/4; ; 7/4; 17/11; 13/8; 9/5; ; 33/20; ; ; ; 17/11; ; ; ; 17/11; ; ; ; ; 6/5; ; 
Draw; 9/4; 23/10; 12/5; ; 23/10; ; 12/5; ; 12/5; 9/4; 12/5; 9/4; ; 23/10; ; ; ; 11/5; ; ; ; 11/5; ; ; ; ; 11/5; ; 
META; english/league-1/northampton-v-millwall; 2016-10-09 20:22:46 GMT+3; 2016-10-15 15:00; e70300-dr003
Northampton; 29/20; 13/8; 29/20; ; 13/8; 7/5; 29/20; ; 6/4; 7/4; 7/5; 6/4; ; 7/5; 6/4; ; ; 17/11; ; 6/4; ; 17/11; ; ; ; ; 7/5; ; 
Millwall; 9/5; 3/2; 9/5; ; 13/8; 7/4; 15/8; ; 9/5; 17/11; 9/5; 9/5; ; 37/20; 15/8; ; ; 17/10; ; 8/5; ; 17/10; ; ; ; ; 7/4; ; 
Draw; 23/10; 23/10; 47/20; ; 23/10; 43/20; 12/5; ; 12/5; 9/4; 12/5; 9/4; ; 47/20; 11/5; ; ; 11/5; ; 11/5; ; 11/5; ; ; ; ; 23/10; ; 
META; english/league-1/northampton-v-millwall; 2016-10-10 00:21:50 GMT+3; 2016-10-15 15:00; e70300-dr003
Northampton; 31/20; 13/8; 8/5; 31/20; 13/8; 6/4; 8/5; ; 8/5; 7/4; 6/4; 6/4; ; 13/8; 8/5; ; ; 8/5; ; 6/4; ; 8/5; ; ; ; ; 7/5; ; 
Millwall; 17/10; 3/2; 17/10; 17/10; 13/8; 5/3; 17/10; ; 9/5; 17/11; 13/8; 9/5; ; 13/8; 7/4; ; ; 28/17; ; 8/5; ; 28/17; ; ; ; ; 7/4; ; 
Draw; 23/10; 23/10; 47/20; 23/10; 23/10; 43/20; 12/5; ; 12/5; 9/4; 12/5; 9/4; ; 23/10; 21/10; ; ; 28/13; ; 11/5; ; 28/13; ; ; ; ; 23/10; ; 
META; english/league-1/northampton-v-millwall; 2016-10-10 04:21:49 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 17/10; 3/2; 13/8; 7/4; 13/8; 8/5; 13/8; ; 7/4; 17/11; 6/4; 9/5; ; 8/5; 17/10; ; ; 28/17; ; 28/17; ; 28/17; ; ; ; ; 13/8; ; 
Northampton; 31/20; 13/8; 33/20; 6/4; 13/8; 31/20; 17/10; ; 13/8; 24/13; 13/8; 6/4; ; 17/10; 13/8; ; ; 28/17; ; 6/4; ; 28/17; ; ; ; ; 6/4; ; 
Draw; 23/10; 23/10; 23/10; 12/5; 23/10; 43/20; 23/10; ; 23/10; 28/13; 23/10; 9/4; ; 9/4; 21/10; ; ; 28/13; ; 21/10; ; 28/13; ; ; ; ; 9/4; ; 
META; english/league-1/northampton-v-millwall; 2016-10-10 08:22:03 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 17/10; 3/2; 13/8; 13/8; 13/8; 13/8; 13/8; ; 7/4; 17/11; 8/5; 9/5; ; 8/5; 17/10; ; ; 28/17; ; 28/17; ; 28/17; ; ; ; ; 13/8; ; 
Northampton; 31/20; 13/8; 33/20; 13/8; 13/8; 31/20; 17/10; ; 13/8; 24/13; 13/8; 6/4; ; 33/20; 13/8; ; ; 28/17; ; 6/4; ; 28/17; ; ; ; ; 6/4; ; 
Draw; 23/10; 23/10; 23/10; 23/10; 23/10; 43/20; 23/10; ; 23/10; 28/13; 23/10; 9/4; ; 23/10; 21/10; ; ; 28/13; ; 21/10; ; 28/13; ; ; ; ; 9/4; ; 
META; english/league-1/northampton-v-millwall; 2016-10-10 12:23:28 GMT+3; 2016-10-15 15:00; e70300-dr003
Northampton; 31/20; 13/8; 33/20; 13/8; 13/8; 31/20; 13/8; ; 13/8; 13/8; 6/4; 13/8; 13/8; 13/8; 13/8; ; 8/5; ; 6/4; ; 8/5; ; ; 17/10; ; ; 6/4; 6/4; 
Millwall; 17/10; 3/2; 13/8; 13/8; 13/8; 13/8; 17/10; ; 7/4; 13/8; 9/5; 8/5; 8/5; 13/8; 17/10; ; 8/5; ; 28/17; ; 8/5; ; ; 17/11; ; ; 13/8; 6/4; 
Draw; 23/10; 23/10; 23/10; 23/10; 23/10; 43/20; 23/10; ; 23/10; 23/10; 9/4; 12/5; 47/20; 11/5; 11/5; ; 11/5; ; 21/10; ; 11/5; ; ; 12/5; ; ; 23/10; 19/10; 
META; english/league-1/northampton-v-millwall; 2016-10-10 16:22:23 GMT+3; 2016-10-15 15:00; e70300-dr003
Northampton; 13/8; 13/8; 33/20; 13/8; 13/8; 31/20; 17/10; 6/4; 13/8; 13/8; 6/4; 13/8; 13/8; 13/8; 13/8; ; 8/5; ; 6/4; ; 8/5; ; ; 17/10; 13/8; ; 6/4; 6/4; 
Millwall; 13/8; 3/2; 13/8; 13/8; 13/8; 13/8; 13/8; 6/4; 7/4; 13/8; 9/5; 8/5; 8/5; 17/10; 17/10; ; 8/5; ; 28/17; ; 8/5; ; ; 17/11; 13/8; ; 13/8; 13/8; 
Draw; 23/10; 23/10; 23/10; 23/10; 23/10; 43/20; 12/5; 21/10; 23/10; 23/10; 9/4; 12/5; 47/20; 21/10; 11/5; ; 9/4; ; 21/10; ; 9/4; ; ; 12/5; 11/5; ; 23/10; 23/10; 
META; english/league-1/northampton-v-millwall; 2016-10-10 20:23:28 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 13/8; 3/2; 8/5; 13/8; 13/8; 31/20; 8/5; 6/4; 13/8; 6/4; 8/5; 8/5; 31/20; 13/8; 17/10; ; 17/11; ; 28/17; ; 17/11; ; ; 17/11; 8/5; ; 13/8; 8/5; 
Northampton; 13/8; 13/8; 17/10; 13/8; 13/8; 31/20; 17/10; 6/4; 13/8; 17/10; 17/10; 13/8; 33/20; 17/10; 13/8; ; 28/17; ; 6/4; ; 28/17; ; ; 17/10; 17/10; ; 13/8; 13/8; 
Draw; 23/10; 23/10; 23/10; 23/10; 23/10; 11/5; 12/5; 21/10; 23/10; 23/10; 23/10; 12/5; 47/20; 21/10; 11/5; ; 9/4; ; 21/10; ; 9/4; ; ; 12/5; 11/5; ; 23/10; 23/10; 
META; english/league-1/northampton-v-millwall; 2016-10-11 00:21:17 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 13/8; 6/4; 8/5; 13/8; 13/8; 31/20; 8/5; 6/4; 13/8; 6/4; 8/5; 8/5; ; 13/8; 17/10; ; 17/11; ; 28/17; ; 17/11; ; ; 17/11; 8/5; ; 8/5; 7/5; 
Northampton; 13/8; 17/10; 17/10; 13/8; 13/8; 31/20; 17/10; 6/4; 13/8; 17/10; 17/10; 13/8; ; 17/10; 13/8; ; 28/17; ; 6/4; ; 28/17; ; ; 17/10; 17/10; ; 13/8; 13/8; 
Draw; 23/10; 12/5; 23/10; 23/10; 23/10; 11/5; 12/5; 21/10; 23/10; 23/10; 23/10; 12/5; ; 21/10; 11/5; ; 9/4; ; 21/10; ; 9/4; ; ; 12/5; 11/5; ; 23/10; 19/10; 
META; english/league-1/northampton-v-millwall; 2016-10-11 04:21:47 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 13/8; 6/4; 8/5; 13/8; 13/8; 31/20; 8/5; 6/4; 13/8; 6/4; 8/5; 8/5; ; 13/8; 17/10; ; 17/11; ; 28/17; ; 17/11; ; ; 17/11; 8/5; ; 13/8; 8/5; 
Northampton; 13/8; 17/10; 17/10; 13/8; 13/8; 31/20; 17/10; 6/4; 13/8; 17/10; 17/10; 13/8; ; 17/10; 13/8; ; 28/17; ; 6/4; ; 28/17; ; ; 17/10; 17/10; ; 13/8; 13/8; 
Draw; 23/10; 12/5; 23/10; 23/10; 23/10; 11/5; 12/5; 21/10; 23/10; 23/10; 23/10; 12/5; ; 21/10; 11/5; ; 9/4; ; 21/10; ; 9/4; ; ; 12/5; 11/5; ; 23/10; 23/10; 
META; english/league-1/northampton-v-millwall; 2016-10-11 08:22:04 GMT+3; 2016-10-15 15:00; e70300-dr003
Northampton; 13/8; 17/10; 17/10; 13/8; 13/8; 31/20; 17/10; 6/4; 13/8; 17/10; 17/10; 13/8; 33/20; 17/10; 13/8; ; 28/17; ; 6/4; ; 28/17; ; ; 17/10; 17/10; ; 13/8; 13/8; 
Millwall; 13/8; 6/4; 8/5; 13/8; 13/8; 31/20; 8/5; 6/4; 13/8; 6/4; 8/5; 8/5; 31/20; 13/8; 17/10; ; 17/11; ; 28/17; ; 17/11; ; ; 17/11; 8/5; ; 17/10; 8/5; 
Draw; 23/10; 12/5; 23/10; 23/10; 23/10; 11/5; 12/5; 21/10; 23/10; 23/10; 23/10; 12/5; 47/20; 21/10; 11/5; ; 9/4; ; 21/10; ; 9/4; ; ; 12/5; 11/5; ; 23/10; 23/10; 
META; english/league-1/northampton-v-millwall; 2016-10-11 12:22:32 GMT+3; 2016-10-15 15:00; e70300-dr003
