META; english/league-1/walsall-v-afc-wimbledon; 2016-07-25 20:19:37 GMT+3; 2016-08-06 15:00; e70300-dr003
Walsall; 21/20; 11/10; 21/20; 11/10; 21/20; 21/20; 23/20; 10/11; 11/10; 21/20; 11/10; 1; 11/10; 21/20; 11/10; 11/10; 21/20; 21/20; 1; 21/20; 21/20; 11/10; 11/10; ; 1; ; 
Draw; 13/5; 11/5; 9/4; 23/10; 9/4; 9/4; 5/2; 9/4; 12/5; 40/17; 23/10; 11/5; 21/10; 23/10; 23/10; 23/10; 12/5; 40/17; 23/10; 23/10; 11/5; 13/5; 11/5; ; 21/10; ; 
AFC Wimbledon; 23/10; 12/5; 5/2; 12/5; 5/2; 23/10; 5/2; 12/5; 13/5; 45/17; 13/5; 11/5; 12/5; 49/20; 5/2; 5/2; 12/5; 45/17; 12/5; 13/5; 5/2; 51/19; 11/5; ; 12/5; ; 
META; english/league-1/walsall-v-afc-wimbledon; 2016-07-26 00:19:36 GMT+3; 2016-08-06 15:00; e70300-dr003
Walsall; 21/20; 11/10; 21/20; 11/10; 21/20; 21/20; 23/20; 10/11; 11/10; 21/20; 11/10; 1; 11/10; 21/20; 11/10; 11/10; 21/20; 21/20; 1; 21/20; 21/20; 11/10; 11/10; ; 1; ; 
Draw; 13/5; 11/5; 9/4; 23/10; 9/4; 9/4; 5/2; 9/4; 12/5; 40/17; 23/10; 11/5; 21/10; 23/10; 23/10; 23/10; 12/5; 40/17; 23/10; 23/10; 11/5; 13/5; 11/5; ; 21/10; ; 
AFC Wimbledon; 23/10; 12/5; 5/2; 12/5; 5/2; 23/10; 5/2; 12/5; 13/5; 45/17; 13/5; 11/5; 12/5; 49/20; 5/2; 5/2; 12/5; 45/17; 12/5; 13/5; 5/2; 51/19; 11/5; ; 12/5; ; 
META; english/league-1/walsall-v-afc-wimbledon; 2016-07-26 04:19:08 GMT+3; 2016-08-06 15:00; e70300-dr003
Walsall; 21/20; 11/10; 21/20; 11/10; 21/20; 21/20; 23/20; 10/11; 11/10; 21/20; 11/10; 1; 11/10; 21/20; 11/10; 11/10; 21/20; 21/20; 1; 21/20; 1; 11/10; 11/10; ; 1; ; 
Draw; 13/5; 11/5; 9/4; 23/10; 9/4; 9/4; 5/2; 9/4; 12/5; 40/17; 23/10; 11/5; 21/10; 23/10; 23/10; 23/10; 12/5; 40/17; 23/10; 23/10; 9/4; 13/5; 11/5; ; 21/10; ; 
AFC Wimbledon; 23/10; 12/5; 5/2; 12/5; 5/2; 23/10; 5/2; 12/5; 13/5; 45/17; 13/5; 11/5; 12/5; 49/20; 5/2; 5/2; 12/5; 45/17; 12/5; 13/5; 5/2; 51/19; 11/5; ; 12/5; ; 
META; english/league-1/walsall-v-afc-wimbledon; 2016-07-26 08:19:26 GMT+3; 2016-08-06 15:00; e70300-dr003
Walsall; 21/20; 11/10; 21/20; 11/10; 21/20; 21/20; 23/20; 10/11; 11/10; 21/20; 11/10; 1; 11/10; 21/20; 11/10; 11/10; 21/20; 21/20; 1; 21/20; 1; 11/10; 11/10; ; 1; ; 
Draw; 13/5; 11/5; 9/4; 23/10; 9/4; 9/4; 5/2; 9/4; 12/5; 40/17; 23/10; 11/5; 21/10; 23/10; 23/10; 23/10; 12/5; 40/17; 23/10; 23/10; 9/4; 13/5; 11/5; ; 21/10; ; 
AFC Wimbledon; 23/10; 12/5; 5/2; 12/5; 5/2; 23/10; 5/2; 12/5; 13/5; 45/17; 13/5; 11/5; 12/5; 49/20; 5/2; 5/2; 12/5; 45/17; 12/5; 13/5; 5/2; 51/19; 11/5; ; 12/5; ; 
META; english/league-1/walsall-v-afc-wimbledon; 2016-07-26 12:19:37 GMT+3; 2016-08-06 15:00; e70300-dr003
