META; english/league-1/coventry-v-chesterfield; 2016-10-03 04:20:35 GMT+3; 2016-10-08 15:00; e70300-dr003
Coventry; ; ; ; ; ; ; ; ; ; ; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/15; ; 
Chesterfield; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/15; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/coventry-v-chesterfield; 2016-10-03 08:20:47 GMT+3; 2016-10-08 15:00; e70300-dr003
Coventry; ; ; ; ; ; ; ; ; ; ; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/15; ; 
Chesterfield; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/15; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/coventry-v-chesterfield; 2016-10-03 12:20:55 GMT+3; 2016-10-08 15:00; e70300-dr003
Coventry; ; ; ; ; ; ; ; ; 13/10; ; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/15; ; 
Chesterfield; ; ; ; ; ; ; ; ; 11/5; ; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/15; ; 
Draw; ; ; ; ; ; ; ; ; 23/10; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/coventry-v-chesterfield; 2016-10-03 16:21:33 GMT+3; 2016-10-08 15:00; e70300-dr003
Coventry; ; ; ; ; ; ; ; ; 13/10; ; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 20/21; ; 
Chesterfield; ; ; ; ; ; ; ; ; 11/5; ; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 8/5; ; 
Draw; ; ; ; ; ; ; ; ; 23/10; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/coventry-v-chesterfield; 2016-10-03 20:22:06 GMT+3; 2016-10-08 15:00; e70300-dr003
Coventry; ; ; ; ; ; ; ; ; 13/10; ; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Chesterfield; ; ; ; ; ; ; ; ; 11/5; ; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; 23/10; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-1/coventry-v-chesterfield; 2016-10-04 00:20:57 GMT+3; 2016-10-08 15:00; e70300-dr003
Coventry; ; ; ; ; ; ; ; ; 13/10; ; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Chesterfield; ; ; ; ; ; ; ; ; 11/5; ; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; 23/10; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-1/coventry-v-chesterfield; 2016-10-04 04:20:40 GMT+3; 2016-10-08 15:00; e70300-dr003
