META; english/league-1/bradford-v-millwall; 2017-01-14 20:23:02 GMT+2; 2017-01-21 15:00; e70300-dr003
Bradford; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Millwall; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; 
META; english/league-1/bradford-v-millwall; 2017-01-15 00:23:04 GMT+2; 2017-01-21 15:00; e70300-dr003
Bradford; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Millwall; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; 
META; english/league-1/bradford-v-millwall; 2017-01-15 04:20:27 GMT+2; 2017-01-21 15:00; e70300-dr003
Bradford; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Millwall; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; 
META; english/league-1/bradford-v-millwall; 2017-01-15 08:20:27 GMT+2; 2017-01-21 15:00; e70300-dr003
Bradford; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Millwall; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; 
META; english/league-1/bradford-v-millwall; 2017-01-15 12:21:31 GMT+2; 2017-01-21 15:00; e70300-dr003
Bradford; 11/10; 6/5; ; ; 23/20; ; 11/10; ; ; ; 21/20; ; ; 11/10; ; 15/13; ; ; ; ; 6/5; ; ; ; ; 1; ; 
Draw; 9/4; 23/10; ; ; 12/5; ; 5/2; ; ; ; 11/5; ; ; 12/5; ; 23/10; ; ; ; ; 12/5; ; ; ; ; 21/10; ; 
Millwall; 5/2; 21/10; ; ; 13/5; ; 5/2; ; ; ; 12/5; ; ; 5/2; ; 5/2; ; ; ; ; 131/50; ; ; ; ; 9/4; ; 
META; english/league-1/bradford-v-millwall; 2017-01-15 16:21:48 GMT+2; 2017-01-21 15:00; e70300-dr003
Bradford; 11/10; 6/5; ; 11/10; 23/20; ; 11/10; ; 11/10; ; 11/10; ; 11/10; 11/10; ; 15/13; 21/20; ; ; 21/20; 6/5; ; ; ; ; 1; ; 
Draw; 9/4; 23/10; ; 23/10; 12/5; ; 12/5; ; 23/10; ; 11/5; ; 23/10; 12/5; ; 12/5; 9/4; ; ; 9/4; 12/5; ; ; ; ; 21/10; ; 
Millwall; 5/2; 21/10; ; 5/2; 13/5; ; 13/5; ; 13/5; ; 23/10; ; 5/2; 5/2; ; 12/5; 27/11; ; ; 27/11; 131/50; ; ; ; ; 9/4; ; 
META; english/league-1/bradford-v-millwall; 2017-01-15 20:21:20 GMT+2; 2017-01-21 15:00; e70300-dr003
Bradford; 11/10; 6/5; ; 13/10; 6/5; 23/20; 5/4; ; 5/4; 6/5; 6/5; ; 23/20; 6/5; 5/4; 6/5; 15/13; ; ; 15/13; 63/50; ; ; ; ; 23/20; ; 
Draw; 9/4; 23/10; ; 11/5; 12/5; 43/20; 12/5; ; 23/10; 23/10; 21/10; ; 23/10; 9/4; 21/10; 12/5; 11/5; ; ; 11/5; 12/5; ; ; ; ; 11/5; ; 
Millwall; 5/2; 21/10; ; 9/4; 12/5; 11/5; 11/5; ; 12/5; 9/4; 21/10; ; 47/20; 12/5; 12/5; 23/10; 40/17; ; ; 40/17; 123/50; ; ; ; ; 11/5; ; 
META; english/league-1/bradford-v-millwall; 2017-01-16 00:20:55 GMT+2; 2017-01-21 15:00; e70300-dr003
Bradford; 11/10; 6/5; 5/4; 5/4; 6/5; 23/20; 5/4; ; 5/4; 6/5; 6/5; ; 6/5; 6/5; 5/4; 5/4; 6/5; ; ; 6/5; 63/50; ; ; ; ; 6/5; 6/5; 
