META; english/league-1/rotherham-v-fleetwood; 2018-04-03 18:20:12 GMT+3; 2018-04-07 15:00; e70300-dr003
Rotherham; 4/6; 4/6; 4/6; 7/10; 7/10; 4/6; 13/20; 8/13; 11/17; 4/6; 4/6; 4/6; 4/6; 7/10; 7/10; 11/17; 11/17; 8/13; 11/17; 4/6; 4/6; 4/6; 4/7; 4/7; 4/6
Draw; 11/4; 13/5; 27/10; 5/2; 74/25; 29/10; 11/4; 11/4; 14/5; 11/4; 3; 14/5; 27/10; 14/5; 11/4; 27/10; 27/10; 14/5; 14/5; 3; 27/10; 11/4; 27/10; 9/4; 14/5
Fleetwood; 4; 19/5; 21/5; 18/5; 22/5; 4; 4; 41/10; 17/4; 4; 17/4; 17/4; 4; 77/19; 17/4; 39/11; 41/10; 4; 41/10; 4; 21/5; ; ; ; 
META; english/league-1/rotherham-v-fleetwood; 2018-04-04 08:19:16 GMT+3; 2018-04-07 15:00; e70300-dr003
Rotherham; 4/6; 4/6; 4/6; 7/10; 7/10; 3/4; 13/20; 8/11; 11/17; 4/6; 7/10; 4/6; 4/6; 7/10; 7/10; 11/17; 11/17; 8/13; 11/17; 4/6; 4/6; 4/6; 4/6; 4/7; 4/6
Draw; 11/4; 13/5; 27/10; 5/2; 74/25; 11/4; 11/4; 13/5; 14/5; 11/4; 11/4; 14/5; 27/10; 14/5; 11/4; 27/10; 27/10; 14/5; 14/5; 14/5; 27/10; 11/4; 13/5; 9/4; 14/5
Fleetwood; 4; 19/5; 21/5; 18/5; 22/5; 15/4; 4; 7/2; 41/10; 17/4; 4; 17/4; 17/4; 4; 77/19; 17/4; 39/11; 41/10; 21/5; 4; 41/10; 7/2; 4; 21/5; 
META; english/league-1/rotherham-v-fleetwood; 2018-04-04 18:20:40 GMT+3; 2018-04-07 15:00; e70300-dr003
Rotherham; 4/6; 4/6; 4/6; 7/10; 7/10; 3/4; 13/20; 8/11; 11/17; 4/6; 7/10; 4/6; 4/6; 7/10; 7/10; 4/6; 11/17; 8/13; 11/17; 4/6; 4/6; 4/6; 4/6; 4/6; 4/6; 4/6
Draw; 11/4; 13/5; 27/10; 5/2; 74/25; 11/4; 11/4; 13/5; 14/5; 11/4; 11/4; 14/5; 27/10; 14/5; 11/4; 11/4; 27/10; 14/5; 14/5; 14/5; 27/10; 14/5; 27/10; 13/5; 14/5; 14/5
Fleetwood; 4; 19/5; 21/5; 18/5; 22/5; 4; 7/2; 41/10; 17/4; 4; 17/4; 17/4; 4; 41/10; 17/4; 39/11; 41/10; 21/5; 4; 54/13; 4; 21/5; 21/5; ; ; 
META; english/league-1/rotherham-v-fleetwood; 2018-04-05 13:14:11 GMT+3; 2018-04-07 15:00; e70300-dr003
Rotherham; 4/6; 8/11; 7/10; 7/10; 71/100; 3/4; 4/6; 8/11; 11/17; 7/10; 7/10; 4/6; 7/10; 7/10; 7/10; 7/10; 9/13; 11/17; 8/13; 11/17; 7/10; 9/13; 4/6; 8/11; 8/11; 8/11
Draw; 11/4; 13/5; 27/10; 5/2; 74/25; 11/4; 11/4; 13/5; 14/5; 27/10; 11/4; 14/5; 11/4; 27/10; 14/5; 13/5; 11/4; 27/10; 14/5; 14/5; 14/5; 11/4; 13/5; 9/4; 14/5; 14/5
Fleetwood; 4; 19/5; 4; 18/5; 43/10; 4; 7/2; 41/10; 4; 4; 4; 17/4; 4; 17/4; 39/11; 41/10; 4; 77/19; 7/2; 7/2; 21/5; 21/5; ; ; ; 
META; english/league-1/rotherham-v-fleetwood; 2018-04-06 08:19:31 GMT+3; 2018-04-07 15:00; e70300-dr003
Rotherham; 3/4; 8/11; 7/10; 7/10; 18/25; 3/4; 4/6; 8/11; 11/17; 7/10; 7/10; 7/10; 8/11; 7/10; 7/10; 7/10; 4/6; 11/17; 8/11; 11/17; 7/10; 9/13; 4/6; 8/13; 4/6; 8/11
Draw; 27/10; 13/5; 27/10; 5/2; 74/25; 11/4; 11/4; 13/5; 14/5; 27/10; 11/4; 14/5; 13/5; 27/10; 14/5; 13/5; 11/4; 27/10; 13/5; 14/5; 11/4; 11/4; 13/5; 12/5; 14/5; 27/10
Fleetwood; 9/2; 4; 18/5; 21/5; 4; 7/2; 41/10; 4; 15/4; 4; 17/4; 4; 77/19; 17/4; 62/17; 41/10; 21/5; 41/10; 21/5; 4; 21/5; 9/2; ; ; ; 
META; english/league-1/rotherham-v-fleetwood; 2018-04-07 12:20:36 GMT+3; 2018-04-07 15:00; e70300-dr003
Rotherham; 8/11; 8/13; 4/6; 7/10; 71/100; 4/6; 4/6; 8/13; 11/17; 4/6; 4/6; 4/6; 4/6; 13/20; 7/10; 4/6; 11/17; 11/17; 7/11; 11/17; 4/6; 4/6; 4/6; 4/6; 4/6; 4/6
Draw; 11/4; 14/5; 11/4; 5/2; 73/25; 29/10; 11/4; 11/4; 28/11; 27/10; 11/4; 13/5; 11/4; 11/4; 14/5; 13/5; 27/10; 27/10; 14/5; 28/11; 14/5; 11/4; 11/4; 27/10; 14/5; 14/5
Fleetwood; 9/2; 17/4; 17/4; 9/2; 22/5; 9/2; 17/4; 4; 19/4; 21/5; 9/2; 9/2; 9/2; 17/4; 17/4; 9/2; 43/10; 17/4; 41/10; 19/4; 9/2; 74/17; 9/2; 9/2; 24/5; 24/5
