META; english/league-1/bury-v-wigan; 2018-03-19 08:17:20 GMT+2; 2018-03-24 15:00; e70300-dr003
Wigan; 4/7; 8/11; 8/13; 8/13; 63/100; 8/13; 3/5; 8/15; 4/7; 8/13; 3/5; 8/13; 8/13; 10/17; 6/11; 11/18; 4/7; 8/13; 8/13; 10/17; 8/15; 4/7
Draw; 3; 11/4; 27/10; 13/5; 149/50; 3; 11/4; 11/4; 29/10; 27/10; 3; 13/5; 11/4; 13/5; 31/10; 37/13; 29/10; 3; 11/4; 45/17; 11/4; 5/2
Bury; 9/2; 7/2; 19/4; 5; 26/5; 9/2; 9/2; 4; 19/4; 9/2; 9/2; 5; 9/2; 50/11; 9/2; 4; 19/4; 9/2; 17/4; 23/5; 4; 24/5
META; english/league-1/bury-v-wigan; 2018-03-20 08:18:14 GMT+2; 2018-03-24 15:00; e70300-dr003
Wigan; 4/7; 8/13; 8/13; 8/13; 16/25; 8/13; 4/7; 8/15; 3/5; 6/10; 3/5; 8/13; 3/4; 8/13; 13/20; 8/13; 4/7; 8/13; 11/18; 3/5; 8/13; 3/5; 10/17; 4/7; 8/15; 4/7; 4/7
Draw; 3; 29/10; 27/10; 13/5; 73/25; 3; 14/5; 11/4; 14/5; 27/10; 3; 11/4; 11/4; 27/10; 14/5; 14/5; 27/10; 29/10; 37/13; 14/5; 3; 11/4; 11/4; 11/4; 12/5; 14/5; 14/5
Bury; 9/2; 9/2; 24/5; 5; 26/5; 9/2; 19/4; 4; 19/4; 19/4; 9/2; 9/2; 10/3; 19/4; 19/4; 9/2; 9/2; 4; 19/4; 9/2; 9/2; 9/2; 23/5; 23/5; 5; ; 
META; english/league-1/bury-v-wigan; 2018-03-21 14:19:01 GMT+2; 2018-03-24 15:00; e70300-dr003
Wigan; 4/7; 4/7; 8/13; 8/13; 16/25; 8/13; 4/7; 8/15; 3/5; 8/13; 3/5; 8/13; 7/10; 8/13; 13/20; 8/13; 10/17; 8/13; 3/5; 3/5; 3/5; 3/5; 10/17; 4/7; 4/7; 4/7; 4/7
Draw; 3; 27/10; 13/5; 73/25; 3; 14/5; 11/4; 14/5; 11/4; 3; 11/4; 11/4; 11/4; 14/5; 14/5; 11/4; 29/10; 37/13; 14/5; 3; 11/4; 11/4; 11/4; 12/5; 14/5; 14/5; 
Bury; 9/2; 19/4; 24/5; 5; 26/5; 9/2; 19/4; 4; 19/4; 5; 9/2; 9/2; 10/3; 19/4; 19/4; 9/2; 19/4; 4; 41/10; 19/4; 9/2; 9/2; 24/5; 24/5; 23/5; 5; 27/5
META; english/league-1/bury-v-wigan; 2018-03-22 12:37:52 GMT+2; 2018-03-24 15:00; e70300-dr003
Wigan; 4/7; 3/5; 4/7; 6/10; 3/5; 4/7; 5/9; 8/15; 6/11; 6/10; 4/7; 6/10; 6/10; 6/10; 3/5; 4/7; 5/9; 4/7; 7/12; 6/11; 3/5; 11/20; 4/7; 4/7; 8/15; 4/7; 4/7
Draw; 3; 11/4; 11/4; 61/20; 3; 14/5; 11/4; 29/10; 11/4; 3; 11/4; 11/4; 3; 14/5; 14/5; 37/13; 29/10; 29/10; 29/10; 3; 57/20; 29/10; 14/5; 12/5; 3; ; 
Bury; 9/2; 19/4; 5; 11/2; 5; 5; 21/4; 5; 5; 11/2; 5; 96/19; 19/4; 21/5; 21/4; 19/4; 5; 96/19; 24/5; 24/5; 11/2; 27/5; ; ; ; ; 
META; english/league-1/bury-v-wigan; 2018-03-23 14:44:36 GMT+2; 2018-03-24 15:00; e70300-dr003
Wigan; 8/11; 7/10; 7/10; 4/6; 8/11; 7/10; 4/6; 8/13; 11/17; 7/10; 7/10; 7/10; 6/10; 4/6; 7/10; 7/10; 9/13; 11/17; 7/10; 11/17; 7/10; 4/6; 9/13; 4/6; 4/6; 4/6; 4/6
Draw; 29/10; 13/5; 13/5; 14/5; 72/25; 3; 11/4; 11/4; 27/10; 13/5; 11/4; 13/5; 11/4; 14/5; 14/5; 13/5; 27/10; 14/5; 27/10; 27/10; 14/5; 11/4; 11/4; 14/5; 14/5; 14/5; 14/5
Bury; 17/4; 4; 21/5; 4; 43/10; 9/2; 4; 43/10; 21/5; 4; 4; 9/2; 17/4; 4; 4; 37/10; 43/10; 17/4; 9/2; 77/19; 7/2; 4; 22/5; ; ; ; 
