META; english/league-1/scunthorpe-v-doncaster; 2018-01-22 12:16:31 GMT+2; 2018-01-23 19:45; e70300-dr003
Scunthorpe; 7/5; 7/5; 7/5; 11/10; 143/ 100; 7/5; 11/8; 11/8; 4/3; 29/20; 29/20; 13/10; 11/8; 29/20; 7/5; 13/10; 13/10; 23/17; 13/10; 23/18; 4/3; 7/5; 29/20; 27/20; 23/17; 7/5; 7/5; 7/5
Doncaster; 11/5; 2; 2; 21/10; 111/ 50; 2; 2; 2; 21/10; 21/10; 2; 21/10; 2; 41/20; 21/10; 21/10; 21/10; 39/19; 21/10; 37/19; 21/10; 85/40; 19/10; 2; 21/10; 2; 2; 11/5
Draw; 12/5; 9/4; 21/10; 12/5; 23/10; 23/10; 11/5; 23/10; 11/5; 21/10; 23/10; 9/4; 23/10; 21/10; 21/10; 9/4; 9/4; 11/5; 9/4; 23/10; 11/5; 9/4; 12/5; 11/5; 11/5; 9/4; 2; 9/4
META; english/league-1/scunthorpe-v-doncaster; 2018-01-23 02:16:01 GMT+2; 2018-01-23 19:45; e70300-dr003
Scunthorpe; 6/4; 6/4; 6/4; 7/5; 6/4; 29/20; 6/4; 11/8; 4/3; 6/4; 6/4; 29/20; 6/4; 6/4; 11/8; 7/5; 16/11; 16/11; 16/11; 16/11; 4/3; 6/4; 6/4; 29/20; 16/11; 7/5; 6/4; 6/4
Doncaster; 21/10; 19/10; 19/10; 2; 101/ 50; 2; 19/10; 2; 21/10; 2; 2; 19/10; 15/8; 39/20; 19/10; 19/10; 24/13; 19/10; 24/13; 24/13; 21/10; 2; 2; 2; 37/19; 19/10; 19/10; 19/10
Draw; 23/10; 11/5; 21/10; 11/5; 12/5; 23/10; 11/5; 9/4; 11/5; 21/10; 23/10; 9/4; 11/5; 21/10; 12/5; 11/5; 11/5; 9/4; 11/5; 11/5; 11/5; 9/4; 23/10; 11/5; 9/4; 11/5; 11/5; 12/5
META; english/league-1/scunthorpe-v-doncaster; 2018-01-23 17:22:36 GMT+2; 2018-01-23 19:45; e70300-dr003
Scunthorpe; 6/4; 6/4; 7/5; 7/5; 149/ 100; 8/5; 6/4; 8/5; 31/21; 7/5; 29/20; 29/20; 7/5; 7/5; 7/5; 7/5; 16/11; 7/5; 16/11; 15/11; 31/21; 6/4; 7/5; 29/20; 16/11; 7/5; 7/5; 6/4
Doncaster; 21/10; 19/10; 21/10; 2; 103/ 50; 21/10; 15/8; 15/8; 19/10; 21/10; 21/10; 21/10; 2; 21/10; 19/10; 19/10; 24/13; 37/19; 24/13; 21/11; 19/10; 2; 21/10; 2; 37/19; 19/10; 19/10; 2
Draw; 23/10; 21/10; 21/10; 11/5; 59/25; 9/4; 11/5; 2; 11/5; 21/10; 9/4; 21/10; 11/5; 21/10; 23/10; 21/10; 11/5; 11/5; 11/5; 23/10; 11/5; 9/4; 23/10; 11/5; 11/5; 11/5; 11/5; 23/10
META; english/league-1/scunthorpe-v-doncaster; 2018-01-23 17:37:56 GMT+2; 2018-01-23 19:45; e70300-dr003
Scunthorpe; 6/4; 6/4; 16/11; 7/5; 149/ 100; 8/5; 6/4; 8/5; 31/21; 29/20; 6/4; 29/20; 7/5; 29/20; 7/5; 7/5; 16/11; 7/5; 16/11; 15/11; 31/21; 6/4; 6/4; 29/20; 16/11; 7/5; 7/5; 6/4
Doncaster; 21/10; 19/10; 2; 2; 103/ 50; 21/10; 2; 15/8; 19/10; 21/10; 2; 21/10; 2; 41/20; 19/10; 19/10; 24/13; 37/19; 24/13; 21/11; 19/10; 2; 2; 2; 37/19; 19/10; 2; 2
Draw; 23/10; 21/10; 21/10; 11/5; 59/25; 9/4; 11/5; 2; 11/5; 21/10; 9/4; 21/10; 11/5; 21/10; 23/10; 21/10; 11/5; 11/5; 11/5; 23/10; 11/5; 9/4; 23/10; 11/5; 11/5; 11/5; 11/5; 23/10
