META; english/league-1/rotherham-v-shrewsbury; 2017-11-17 16:10:53 GMT+2; 2017-11-18 15:00; e70300-dr003
Rotherham; 5/4; 6/5; 6/5; 5/4; 9/8; 13/10; 6/5; 6/5; 13/11; 5/4; 6/5; 6/5; 21/20; 5/4; 6/5; 5/4; 15/13; 15/13; 123/100; 5/4; 13/11; 5/4; 5/4; 6/5; 6/5; ; 6/5; 23/20; 6/5
Shrewsbury; 12/5; 11/5; 9/4; 11/5; 11/5; 12/5; 11/5; 9/4; 11/5; 9/4; 23/10; 11/5; 23/10; 11/5; 11/5; 9/4; 9/4; 9/4; 59/25; 21/10; 11/5; 23/10; 9/4; 23/10; 23/10; ; 11/5; 2; 12/5
Draw; 5/2; 23/10; 9/4; 23/10; 23/10; 5/2; 23/10; 12/5; 27/11; 23/10; 12/5; 12/5; 5/2; 23/10; 12/5; 12/5; 12/5; 40/17; 129/50; 23/10; 27/11; 12/5; 5/2; 47/20; 12/5; ; 12/5; 2; 5/2
META; english/league-1/rotherham-v-shrewsbury; 2018-05-17 12:13:16 GMT+3; 2018-05-27 15:00; e70300-dr003
Rotherham; 6/4; 7/5; 13/8; 6/4; 29/20; 16/11; 6/4; 6/4; 16/11
Shrewsbury; 9/5; 15/8; 93/50; 24/13; 9/5; 7/4; 24/13; 15/8; 7/4
Draw; 9/4; 23/10; 119/0; 9/4; 12/5; 28/13; 11/5; 23/10; 11/5
META; english/league-1/rotherham-v-shrewsbury; 2018-05-19 12:11:38 GMT+3; 2018-05-27 15:00; e70300-dr003
Rotherham; 11/8; 7/5; 29/20; 6/4; 31/20; 6/4; 7/5; 11/8; 16/11; 29/20; 6/4; 29/20; 7/5; 29/20; 6/4; 7/5; 23/17; 10/7; 29/20; 7/5; 7/5; 7/5; 6/5
Shrewsbury; 19/10; 2; 15/8; 99/50; 19/10; 19/10; 9/5; 19/10; 19/10; 15/8; 19/10; 2; 15/8; 24/13; 9/5; 24/13; 2; 24/13; 15/8; 9/5; 17/10; ; 
Draw; 23/10; 11/5; 21/10; 11/5; 59/25; 23/10; 11/5; 21/10; 12/5; 21/10; 9/4; 11/5; 9/4; 43/20; 23/10; 28/13; 40/17; 40/17; 23/10; 28/13; 11/5; 11/5; 9/5
META; english/league-1/rotherham-v-shrewsbury; 2018-05-21 12:07:58 GMT+3; 2018-05-27 15:00; e70300-dr003
Rotherham; 11/8; 7/5; 29/20; 7/5; 77/50; 6/4; 7/5; 11/8; 16/11; 29/20; 6/4; 29/20; 7/5; 29/20; 7/5; 7/5; 7/5; 15/11; 11/8; 7/5; 7/5; 7/5; 7/5; 27/20; 7/5
Shrewsbury; 19/10; 2; 21/10; 51/25; 19/10; 2; 9/5; 2; 19/10; 15/8; 19/10; 2; 21/10; 19/10; 19/10; 20/11; 37/19; 2; 19/10; 15/8; 21/10; 11/5; 11/5; ; 
Draw; 23/10; 11/5; 21/10; 21/10; 23/10; 23/10; 11/5; 21/10; 9/4; 21/10; 9/4; 11/5; 11/5; 43/20; 11/5; 11/5; 21/10; 23/10; 9/4; 23/10; 21/10; 21/10; 21/10; 21/10; 11/5
META; english/league-1/rotherham-v-shrewsbury; 2018-05-22 10:10:15 GMT+3; 2018-05-27 15:00; e70300-dr003
Rotherham; 5/4; 13/10; 27/20; 7/5; 69/50; 7/5; 11/8; 13/10; 23/17; 13/10; 6/4; 13/10; 13/10; 27/20; 11/8; 13/10; 5/4; 24/19; 4/3; 13/10; 13/10; 13/10; 11/8; 6/5; 27/20; 7/5
Draw; 23/10; 11/5; 21/10; 21/10; 23/10; 11/5; 11/5; 2; 9/4; 21/10; 9/4; 21/10; 11/5; 43/20; 9/4; 11/5; 21/10; 23/10; 11/5; 23/10; 28/13; 11/5; 21/10; 9/4; 11/5; 9/4
Shrewsbury; 11/5; 11/5; 21/10; 21/10; 23/10; 21/10; 2; 28/13; 21/10; 15/8; 9/4; 21/10; 11/5; 21/10; 21/10; 39/19; 39/19; 21/10; 11/5; 21/10; 21/10; 21/10; 11/5; 21/10; 9/4; 
META; english/league-1/rotherham-v-shrewsbury; 2018-05-23 17:29:51 GMT+3; 2018-05-27 15:00; e70300-dr003
Rotherham; 5/4; 7/5; 5/4; 7/5; 133/00; 13/10; 13/10; 5/4; 13/10; 13/10; 7/5; 5/4; 13/10; 13/10; 13/10; 13/10; 5/4; 23/18; 23/18; 13/10; 5/4; 6/5; 6/5; 7/5; 11/8
Draw; 23/10; 23/10; 21/10; 21/10; 57/25; 9/4; 11/5; 21/10; 11/5; 11/5; 9/4; 11/5; 11/5; 43/20; 9/4; 11/5; 21/10; 11/5; 28/13; 23/10; 28/13; 21/10; 9/4; 21/10; 9/4
Shrewsbury; 11/5; 23/10; 9/4; 21/10; 121/0; 9/4; 21/10; 21/10; 23/10; 9/4; 21/10; 23/10; 11/5; 9/4; 9/4; 11/5; 9/4; 21/10; 9/4; 11/5; 9/4; 9/4; 23/10; 12/5; 12/5
META; english/league-1/rotherham-v-shrewsbury; 2018-05-24 08:08:17 GMT+3; 2018-05-27 15:00; e70300-dr003
Rotherham; 5/4; 7/5; 13/10; 11/8; 7/5; 13/10; 13/10; 5/4; 23/17; 13/10; 7/5; 5/4; 13/10; 27/20; 13/10; 13/10; 5/4; 23/18; 4/3; 13/10; 13/10; 13/10; 27/20; 5/4; 13/10; 13/10
Draw; 23/10; 23/10; 21/10; 21/10; 59/25; 9/4; 11/5; 21/10; 11/5; 11/5; 9/4; 11/5; 11/5; 11/5; 9/4; 11/5; 28/13; 11/5; 28/13; 23/10; 28/13; 11/5; 21/10; 2; 11/5; 23/10
Shrewsbury; 11/5; 12/5; 11/5; 21/10; 111/0; 9/4; 21/10; 21/10; 11/5; 11/5; 21/10; 23/10; 11/5; 23/10; 9/4; 21/10; 28/13; 21/10; 28/13; 11/5; 28/13; 21/10; 9/4; 9/4; 21/10; 12/5
META; english/league-1/rotherham-v-shrewsbury; 2018-05-24 18:48:49 GMT+3; 2018-05-27 15:00; e70300-dr003
Rotherham; 6/5; 7/5; 13/10; 11/8; 27/20; 13/10; 13/10; 5/4; 13/10; 13/10; 11/8; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 23/18; 23/18; 13/10; 13/10; 13/10; 27/20; 5/4; 13/10; 13/10
Draw; 23/10; 12/5; 21/10; 21/10; 12/5; 9/4; 11/5; 21/10; 23/10; 11/5; 9/4; 11/5; 11/5; 11/5; 9/4; 11/5; 11/5; 11/5; 9/4; 23/10; 11/5; 11/5; 21/10; 2; 11/5; 23/10
Shrewsbury; 23/10; 12/5; 11/5; 21/10; 113/0; 9/4; 21/10; 21/10; 11/5; 11/5; 9/4; 23/10; 11/5; 23/10; 9/4; 9/4; 11/5; 21/10; 28/13; 9/4; 11/5; 21/10; 9/4; 9/4; 21/10; 12/5
META; english/league-1/rotherham-v-shrewsbury; 2018-05-26 12:13:12 GMT+3; 2018-05-27 15:00; e70300-dr003
Rotherham; 11/8; 7/5; 13/10; 7/5; 139/00; 13/10; 11/8; 13/10; 13/10; 27/20; 11/8; 11/8; 11/8; 27/20; 13/10; 13/10; 13/10; 13/10; 23/18; 23/18; 13/10; 13/10; 13/10; 27/20; 13/10; 11/8; 11/8
Draw; 23/10; 12/5; 21/10; 21/10; 58/25; 9/4; 11/5; 9/4; 9/4; 11/5; 12/5; 21/10; 9/4; 11/5; 9/4; 11/5; 28/13; 11/5; 11/5; 11/5; 12/5; 11/5; 11/5; 11/5; 23/10; 11/5; 23/10
Shrewsbury; 23/10; 12/5; 11/5; 23/10; 113/0; 9/4; 21/10; 11/5; 9/4; 11/5; 9/4; 9/4; 11/5; 9/4; 9/4; 11/5; 28/13; 21/10; 21/10; 11/5; 11/5; 11/5; 11/5; 9/4; 9/4; 11/5; 12/5
