META; english/league-1/rochdale-v-portsmouth; 2018-04-03 18:20:09 GMT+3; 2018-04-07 15:00; e70300-dr003
Rochdale; 29/20; 8/5; 31/20; 6/4; 83/50; 31/20; 6/4; 6/4; 16/11; 8/5; 6/4; 8/5; 8/5; 7/5; 6/4; 6/4; 16/11; 15/11; 16/11; 31/20; 6/4; 6/4; 6/4; 7/5; 13/8
Portsmouth; 19/10; 15/8; 15/8; 9/5; 197/100; 19/10; 15/8; 15/8; 19/10; 15/8; 19/10; 19/10; 15/8; 17/10; 19/10; 24/13; 19/10; 30/17; 19/10; 19/10; 37/20; 24/13; 9/5; 17/10; 19/10
Draw; 11/5; 21/10; 2; 11/5; 21/10; 21/10; 2; 9/4; 21/10; 11/5; 2; 21/10; 2; 21/10; 39/19; 11/5; 11/5; 9/4; 11/5; 21/10; 21/10; 19/10; 2; 21/10; 
META; english/league-1/rochdale-v-portsmouth; 2018-04-04 08:19:13 GMT+3; 2018-04-07 15:00; e70300-dr003
Rochdale; 29/20; 8/5; 31/20; 6/4; 83/50; 31/20; 6/4; 6/4; 16/11; 31/20; 6/4; 8/5; 31/20; 7/5; 6/4; 6/4; 16/11; 15/11; 16/11; 31/20; 6/4; 6/4; 6/4; 11/8; 13/8
Portsmouth; 19/10; 15/8; 19/10; 9/5; 197/100; 15/8; 15/8; 9/5; 19/10; 19/10; 15/8; 19/10; 19/10; 17/10; 19/10; 24/13; 19/10; 30/17; 19/10; 19/10; 37/20; 24/13; 9/5; 7/4; 19/10
Draw; 11/5; 21/10; 2; 11/5; 23/10; 21/10; 11/5; 9/4; 21/10; 11/5; 2; 21/10; 2; 21/10; 39/19; 11/5; 11/5; 9/4; 11/5; 21/10; 21/10; 2; 21/10; ; 
META; english/league-1/rochdale-v-portsmouth; 2018-04-04 18:20:37 GMT+3; 2018-04-07 15:00; e70300-dr003
Rochdale; 29/20; 6/4; 31/20; 6/4; 8/5; 31/20; 6/4; 6/4; 16/11; 31/20; 6/4; 8/5; 31/20; 7/5; 6/4; 6/4; 16/11; 15/11; 16/11; 31/20; 6/4; 6/4; 7/5; 6/4; 6/4; 6/4
Portsmouth; 19/10; 19/10; 19/10; 9/5; 51/25; 15/8; 19/10; 9/5; 19/10; 19/10; 19/10; 19/10; 19/10; 17/10; 19/10; 19/10; 19/10; 30/17; 19/10; 19/10; 37/20; 37/19; 19/10; 19/10; 2; 
Draw; 11/5; 11/5; 2; 11/5; 23/10; 21/10; 11/5; 9/4; 21/10; 11/5; 2; 21/10; 2; 21/10; 21/10; 11/5; 11/5; 9/4; 11/5; 21/10; 28/13; 2; 21/10; 21/10; ; 
META; english/league-1/rochdale-v-portsmouth; 2018-04-05 13:14:08 GMT+3; 2018-04-07 15:00; e70300-dr003
Rochdale; 29/20; 6/4; 31/20; 6/4; 8/5; 31/20; 6/4; 6/4; 6/4; 31/20; 6/4; 8/5; 6/4; 31/20; 7/5; 6/4; 6/4; 16/11; 15/11; 6/4; 31/20; 6/4; 7/5; 6/4; 6/4
Portsmouth; 19/10; 19/10; 19/10; 9/5; 51/25; 19/10; 19/10; 9/5; 37/19; 19/10; 19/10; 19/10; 15/8; 19/10; 17/10; 19/10; 37/19; 19/10; 30/17; 37/19; 19/10; 19/10; 19/10; 2; 
Draw; 11/5; 11/5; 2; 11/5; 23/10; 21/10; 11/5; 39/19; 21/10; 11/5; 2; 11/5; 21/10; 2; 21/10; 21/10; 11/5; 11/5; 39/19; 11/5; 21/10; 2; 21/10; 21/10; 21/10
META; english/league-1/rochdale-v-portsmouth; 2018-04-06 08:19:28 GMT+3; 2018-04-07 15:00; e70300-dr003
Rochdale; 13/8; 13/8; 8/5; 6/4; 167/100; 31/20; 8/5; 6/4; 6/4; 13/8; 6/4; 8/5; 8/5; 8/5; 7/5; 6/4; 17/11; 16/11; 19/13; 6/4; 31/20; 8/5; 6/4; 7/5; 13/8; 13/8
Portsmouth; 2; 19/10; 15/8; 9/5; 39/20; 19/10; 15/8; 9/5; 37/19; 19/10; 15/8; 15/8; 15/8; 19/10; 17/10; 15/8; 24/13; 19/10; 19/10; 37/19; 19/10; 19/10; 9/5; 7/4; 19/10; 19/10
Draw; 11/5; 2; 2; 11/5; 23/10; 2; 11/5; 39/19; 2; 11/5; 21/10; 2; 41/20; 2; 21/10; 39/19; 11/5; 28/13; 39/19; 11/5; 21/10; 2; 19/10; 21/10; 21/10; 
META; english/league-1/rochdale-v-portsmouth; 2018-04-07 12:20:33 GMT+3; 2018-04-07 15:00; e70300-dr003
Rochdale; 29/20; 7/5; 11/8; 11/8; 37/25; 6/4; 7/5; 7/5; 4/3; 7/5; 7/5; 11/8; 11/8; 11/8; 5/4; 7/5; 23/17; 7/5; 25/19; 4/3; 11/8; 7/5; 7/5; 7/5; 7/5; 7/5
Draw; 11/5; 2; 15/8; 41/20; 21/10; 2; 21/10; 2; 21/10; 2; 21/10; 2; 19/10; 2; 2; 39/19; 21/10; 11/5; 2; 21/10; 21/10; 21/10; ; ; ; 
Portsmouth; 23/10; 9/4; 9/4; 21/10; 12/5; 9/4; 11/5; 21/10; 11/5; 23/10; 11/5; 9/4; 11/5; 23/10; 2; 9/4; 9/4; 21/10; 11/5; 11/5; 23/10; 9/4; 9/4; 23/10; 23/10; 23/10
