META; english/league-1/shrewsbury-v-afc-wimbledon; 2018-03-19 08:17:38 GMT+2; 2018-03-24 15:00; e70300-dr003
Shrewsbury; 4/5; 5/6; 5/6; 43/50; 4/5; 4/5; 8/11; 4/5; 5/6; 4/5; 5/6; 4/5; 4/5; 4/5; 5/6; 4/5; 5/6; 5/6; 4/5; 8/11; 4/5
Draw; 13/5; 5/2; 23/10; 133/50; 13/5; 5/2; 12/5; 28/11; 9/4; 13/5; 23/10; 12/5; 27/11; 5/2; 12/5; 28/11; 5/2; 47/20; 27/11; 23/10; 12/5
AFC Wimbledon; 10/3; 10/3; 18/5; 73/20; 18/5; 10/3; 10/3; 7/2; 18/5; 7/2; 7/2; 7/2; 13/4; 10/3; 41/13; 7/2; 7/2; 7/2; 13/4; 3; 
META; english/league-1/shrewsbury-v-afc-wimbledon; 2018-03-20 08:18:32 GMT+2; 2018-03-24 15:00; e70300-dr003
Shrewsbury; 3/4; 5/6; 4/5; 7/10; 4/5; 3/4; 3/4; 8/11; 14/19; 4/5; 3/4; 3/4; 7/10; 4/5; 8/11; 4/5; 4/5; 4/5; 4/5; 14/19; 4/5; 3/4; 4/5; 8/11; 8/11; 8/11; 8/11
Draw; 13/5; 23/10; 23/10; 12/5; 51/20; 5/2; 12/5; 23/10; 27/11; 9/4; 5/2; 23/10; 5/2; 23/10; 11/5; 12/5; 12/5; 5/2; 12/5; 27/11; 5/2; 47/20; 12/5; 9/4; 23/10; 12/5; 9/4
AFC Wimbledon; 15/4; 19/5; 4; 19/5; 43/10; 4; 7/2; 41/10; 4; 4; 4; 100/30; 15/4; 33/10; 10/3; 57/17; 41/10; 19/5; 4; 33/10; 4; 7/2; 21/5; 7/2; ; ; 
META; english/league-1/shrewsbury-v-afc-wimbledon; 2018-03-21 14:19:19 GMT+2; 2018-03-24 15:00; e70300-dr003
Shrewsbury; 3/4; 4/5; 4/5; 5/6; 4/5; 3/4; 3/4; 8/11; 14/19; 4/5; 3/4; 3/4; 7/10; 5/6; 8/11; 4/5; 14/19; 4/5; 4/5; 14/19; 4/5; 3/4; 14/19; 4/6; 8/11; 8/11; 8/11
Draw; 13/5; 12/5; 23/10; 23/10; 51/20; 5/2; 12/5; 23/10; 27/11; 23/10; 5/2; 23/10; 5/2; 23/10; 11/5; 12/5; 40/17; 5/2; 12/5; 27/11; 5/2; 47/20; 12/5; 23/10; 9/4; 12/5; 12/5
AFC Wimbledon; 15/4; 19/5; 4; 18/5; 43/10; 4; 7/2; 41/10; 4; 4; 19/5; 100/0; 4; 39/10; 10/3; 57/17; 41/10; 19/5; 4; 75/19; 4; 10/3; 21/5; 21/5; ; ; 
META; english/league-1/shrewsbury-v-afc-wimbledon; 2018-03-22 12:38:11 GMT+2; 2018-03-24 15:00; e70300-dr003
Shrewsbury; 3/4; 4/5; 5/6; 4/5; 87/100; 5/6; 4/5; 8/11; 11/14; 5/6; 4/5; 5/6; 7/10; 5/6; 8/11; 4/5; 4/5; 4/5; 4/5; 11/14; 4/5; 4/5; 4/5; 4/5; 8/11; 5/6; 5/6
Draw; 13/5; 12/5; 9/4; 23/10; 12/5; 5/2; 23/10; 23/10; 40/17; 9/4; 12/5; 9/4; 5/2; 9/4; 11/5; 12/5; 40/17; 5/2; 12/5; 40/17; 5/2; 23/10; 40/17; 23/10; 9/4; 23/10; 12/5
AFC Wimbledon; 15/4; 19/5; 19/5; 19/5; 41/10; 4; 15/4; 4; 19/5; 4; 19/5; 15/4; 4; 100/30; 15/4; 19/5; 17/5; 57/17; 19/5; 19/5; 15/4; 19/5; 7/2; 10/3; 4; ; 
META; english/league-1/shrewsbury-v-afc-wimbledon; 2018-03-23 14:44:55 GMT+2; 2018-03-24 15:00; e70300-dr003
Shrewsbury; 19/20; 17/20; 10/11; 10/11; 93/00; 10/11; 20/23; 5/6; 15/16; 10/11; 9/10; 10/11; 3/4; 9/10; 5/6; 10/11; 13/15; 4/5; 10/11; 15/16; 9/10; 10/11; 10/11; 9/10; 10/11; 20/21; 10/11
Draw; 12/5; 12/5; 11/5; 11/5; 49/20; 12/5; 9/4; 9/4; 9/4; 11/5; 23/10; 11/5; 5/2; 11/5; 21/10; 9/4; 23/10; 5/2; 23/10; 9/4; 12/5; 9/4; 23/10; 23/10; 12/5; 12/5; 
AFC Wimbledon; 7/2; 18/5; 7/2; 7/2; 18/5; 15/4; 10/3; 7/2; 16/5; 7/2; 7/2; 7/2; 7/2; 18/5; 3; 7/2; 57/17; 17/5; 31/10; 16/5; 18/5; 7/2; 17/5; 7/2; 10/3; 7/2; 7/2
