META; english/league-1/southend-v-bury; 2017-10-18 12:05:14 GMT+3; 2017-10-21 15:00; e70300-dr003
Southend; 17/20; 17/20; 13/15; 17/20; 9/10; 9/10; 9/10; 5/6; 15/16; 20/23; 20/23; ; ; 19/20; 17/20; 10/11; 10/11; 13/15; 9/10; 13/15; 15/16; 9/10; 9/10; 17/20; 13/15; ; 10/11; ; 
Draw; 12/5; 13/5; 5/2; 11/4; 5/2; 23/10; 5/2; 5/2; 40/17; 13/5; 5/2; ; ; 11/4; 11/4; 13/5; 12/5; 28/11; 141/50; 13/5; 40/17; 11/4; 13/5; 51/20; 28/11; ; 5/2; ; 
Bury; 10/3; 3; 3; 3; 3; 29/10; 3; 3; 3; 3; 16/5; ; ; 16/5; 3; 16/5; 3; 58/19; 16/5; 11/4; 3; 3; 31/10; 59/20; 31/10; ; 3; ; 
