META; english/league-1/portsmouth-v-oxford; 2018-03-19 08:17:44 GMT+2; 2018-03-25 16:00; e70300-dr003
Portsmouth; 4/5; 8/11; 20/23; 89/100; 5/6; 8/11; 16/19; 20/23; 5/6; 20/23; 5/6; 13/15; 7/9; 8/9; 16/19; 20/23; 5/6; 13/15; 8/11; 5/6
Draw; 11/4; 11/4; 5/2; 68/25; 5/2; 5/2; 13/5; 12/5; 11/4; 5/2; 13/5; 40/17; 27/10; 28/11; 13/5; 27/10; 51/20; 40/17; 2; 9/4
Oxford; 16/5; 7/2; 3; 17/5; 16/5; 3; 31/10; 3; 16/5; 3; 3; 16/5; 27/10; 31/10; 31/10; 16/5; 3; 23/10; 14/5; 
META; english/league-1/portsmouth-v-oxford; 2018-03-20 08:18:43 GMT+2; 2018-03-25 16:00; e70300-dr003
Portsmouth; 4/5; 17/20; 20/23; 10/11; 10/11; 17/20; 5/6; 8/11; 16/19; 17/20; 5/6; 10/11; 5/6; 17/20; 4/5; 17/20; 5/6; 7/9; 8/9; 16/19; 20/23; 5/6; 5/6; 8/11; 10/11; 5/6
Draw; 11/4; 5/2; 12/5; 5/2; 13/5; 11/4; 5/2; 5/2; 28/11; 12/5; 11/4; 12/5; 5/2; 49/20; 23/10; 5/2; 27/11; 27/10; 28/11; 28/11; 27/10; 51/20; 27/11; 5/2; 13/5; 13/5
Oxford; 16/5; 10/3; 16/5; 3; 69/20; 16/5; 16/5; 3; 16/5; 16/5; 16/5; 16/5; 3; 16/5; 14/5; 3; 16/5; 27/10; 16/5; 31/10; 16/5; 58/19; 10/3; 7/2; 10/3; 
META; english/league-1/portsmouth-v-oxford; 2018-03-21 14:19:25 GMT+2; 2018-03-25 16:00; e70300-dr003
Portsmouth; 4/5; 17/20; 20/23; 5/6; 10/11; 17/20; 5/6; 8/11; 16/19; 17/20; 5/6; 10/11; 5/6; 17/20; 4/5; 17/20; 5/6; 7/9; 8/9; 16/19; 20/23; 17/20; 5/6; 8/11; 10/11; 5/6
Draw; 11/4; 5/2; 12/5; 12/5; 13/5; 11/4; 5/2; 5/2; 28/11; 12/5; 11/4; 12/5; 5/2; 49/20; 23/10; 13/5; 12/5; 27/10; 28/11; 28/11; 27/10; 49/20; 12/5; 5/2; 13/5; 13/5
Oxford; 16/5; 10/3; 16/5; 3; 69/20; 16/5; 16/5; 3; 16/5; 16/5; 16/5; 16/5; 3; 16/5; 14/5; 16/5; 41/13; 16/5; 27/10; 16/5; 31/10; 16/5; 41/13; 3; 7/2; 10/3
META; english/league-1/portsmouth-v-oxford; 2018-03-22 12:38:17 GMT+2; 2018-03-25 16:00; e70300-dr003
Portsmouth; 4/5; 17/20; 20/23; 5/6; 10/11; 17/20; 5/6; 8/11; 16/19; 20/23; 5/6; 10/11; 5/6; 10/11; 4/5; 17/20; 5/6; 7/9; 8/9; 16/19; 20/23; 17/20; 5/6; 5/6; 10/11; 5/6
Draw; 11/4; 5/2; 12/5; 12/5; 13/5; 11/4; 5/2; 5/2; 28/11; 5/2; 11/4; 12/5; 5/2; 13/5; 23/10; 13/5; 27/11; 27/10; 28/11; 28/11; 27/10; 49/20; 27/11; 5/2; 13/5; 13/5
Oxford; 16/5; 10/3; 16/5; 3; 69/20; 16/5; 16/5; 3; 16/5; 13/4; 16/5; 16/5; 3; 7/2; 14/5; 16/5; 16/5; 16/5; 27/10; 16/5; 31/10; 16/5; 13/4; 3; 7/2; 10/3
META; english/league-1/portsmouth-v-oxford; 2018-03-23 14:45:01 GMT+2; 2018-03-25 16:00; e70300-dr003
Portsmouth; 17/20; 17/20; 20/23; 5/6; 89/00; 17/20; 5/6; 4/5; 16/19; 17/20; 5/6; 20/23; 5/6; 10/11; 4/5; 5/6; 5/6; 7/9; 6/7; 16/19; 17/20; 5/6; 5/6; 5/6; 5/6; 5/6; 5/6
Draw; 13/5; 5/2; 12/5; 12/5; 131/0; 13/5; 12/5; 5/2; 28/11; 5/2; 13/5; 12/5; 5/2; 13/5; 23/10; 5/2; 27/11; 27/10; 13/5; 28/11; 13/5; 13/5; 27/11; 23/10; 13/5; 13/5; 5/2
Oxford; 15/4; 10/3; 13/4; 7/2; 71/20; 10/3; 10/3; 16/5; 16/5; 10/3; 10/3; 10/3; 3; 7/2; 14/5; 10/3; 57/17; 16/5; 56/19; 16/5; 33/10; 10/3; 17/5; 7/2; 7/2; 10/3; 10/3
