META; english/league-1/wigan-v-charlton; 2017-12-26 12:48:47 GMT+2; 2017-12-29 19:45; e70300-dr003
Wigan; 4/6; 4/7; ; ; ; 4/6; 5/8; 8/13; 7/11; ; 4/6; 4/6; ; ; ; 8/13; 11/17; 4/6; 11/17; ; 7/11; 4/6; 8/13; 13/20; 4/6; ; 1/2; ; 
Draw; 14/5; 29/10; ; ; ; 29/10; 14/5; 11/4; 45/17; ; 3; 14/5; ; ; ; 14/5; 11/4; 11/4; 11/4; ; 45/17; 14/5; 3; 14/5; 11/4; ; 11/5; ; 
Charlton; 4; 19/4; ; ; ; 9/2; 17/4; 9/2; 9/2; ; 9/2; 9/2; ; ; ; 9/2; 4; 21/5; 4; ; 9/2; 17/4; 9/2; 4; 17/4; ; 10/3; ; 
