META; english/league-1/shrewsbury-v-northampton; 2017-06-26 14:25:50 GMT+3; 2017-08-05 15:00; e70300-dr003
Shrewsbury; 7/5; 13/8; ; 11/8; ; 7/5; 6/4; 5/4; 6/4; 6/4; 6/4; 6/4; 6/4; 5/4; 6/4; ; 7/5; 7/5; 7/5; 7/5; 6/4; ; 7/5; ; 7/5; ; 1/50; ; 
Northampton; 9/5; 13/8; ; 17/10; ; 9/5; 9/5; 7/4; 15/8; 8/5; 8/5; 17/10; 7/4; 7/4; 7/4; ; 7/4; 7/4; 7/4; 7/4; 97/50; ; 7/4; ; 7/4; ; 1/50; ; 
Draw; 12/5; 12/5; ; 23/10; ; 12/5; 12/5; 11/5; 12/5; 9/4; 9/4; 12/5; 47/20; 11/5; 12/5; ; 23/10; 12/5; 23/10; 23/10; 5/2; ; 23/10; ; 23/10; ; 21/10; ; 
META; english/league-1/shrewsbury-v-northampton; 2017-07-21 16:29:12 GMT+3; 2017-08-05 15:00; e70300-dr003
Shrewsbury; 7/5; 7/5; 6/4; 8/5; 6/4; 7/5; 6/4; 7/5; 6/4; 16/11; 29/20; 6/4; ; 6/4; 6/4; 16/11; 7/5; 6/4; 16/11; 8/5; 7/5; 6/4; ; 6/4; ; ; 1/16; ; 
Northampton; 15/8; 9/5; 33/20; 13/8; 9/5; 9/5; 15/8; 17/10; 9/5; 7/4; 7/4; 15/8; ; 9/5; 9/5; 7/4; 7/4; 9/5; 7/4; 15/8; 7/4; 9/5; ; 15/8; ; ; 1/14; ; 
Draw; 23/10; 23/10; 9/4; 21/10; 9/4; 12/5; 23/10; 21/10; 9/4; 21/10; 21/10; 9/4; ; 9/4; 23/10; 28/13; 12/5; 9/4; 28/13; 121/50; 23/10; 9/4; ; 23/10; ; ; 11/5; ; 
META; english/league-1/shrewsbury-v-northampton; 2017-07-24 13:32:00 GMT+3; 2017-08-05 15:00; e70300-dr003
Shrewsbury; 7/5; 7/5; 6/4; 8/5; 6/4; 7/5; 6/4; 7/5; 6/4; 16/11; 29/20; 6/4; 29/20; 6/4; 6/4; 16/11; 7/5; 6/4; 16/11; 8/5; 7/5; 6/4; ; 6/4; ; ; 11/8; ; 
Northampton; 15/8; 9/5; 33/20; 13/8; 9/5; 7/4; 15/8; 17/10; 9/5; 7/4; 7/4; 15/8; 9/5; 9/5; 9/5; 7/4; 7/4; 9/5; 7/4; 15/8; 7/4; 9/5; ; 15/8; ; ; 17/10; ; 
Draw; 23/10; 23/10; 9/4; 21/10; 11/5; 11/5; 23/10; 21/10; 9/4; 21/10; 21/10; 9/4; 23/10; 9/4; 23/10; 28/13; 12/5; 9/4; 28/13; 121/50; 23/10; 9/4; ; 23/10; ; ; 11/5; ; 
META; english/league-1/shrewsbury-v-northampton; 2017-07-27 14:46:06 GMT+3; 2017-08-05 15:00; e70300-dr003
Shrewsbury; 7/5; 7/5; 6/4; 8/5; 29/20; 7/5; 6/4; 7/5; 6/4; 16/11; 29/20; 6/4; 29/20; 6/4; 6/4; 16/11; 7/5; 6/4; 7/5; 8/5; 7/5; 6/4; ; 6/4; ; ; 20/21; ; 
Northampton; 15/8; 9/5; 7/4; 13/8; 9/5; 7/4; 15/8; 17/10; 9/5; 9/5; 9/5; 15/8; 9/5; 9/5; 9/5; 7/4; 7/4; 9/5; 9/5; 15/8; 7/4; 9/5; ; 15/8; ; ; 6/4; ; 
Draw; 23/10; 23/10; 9/4; 21/10; 23/10; 11/5; 23/10; 21/10; 9/4; 21/10; 21/10; 9/4; 23/10; 9/4; 23/10; 28/13; 12/5; 9/4; 28/13; 121/50; 23/10; 9/4; ; 23/10; ; ; 11/5; ; 
META; english/league-1/shrewsbury-v-northampton; 2017-07-31 12:02:00 GMT+3; 2017-08-05 15:00; e70300-dr003
Shrewsbury; 7/5; 6/4; 31/20; 8/5; 6/4; 7/5; 31/20; 7/5; 6/4; 16/11; 29/20; 6/4; 29/20; 6/4; 6/4; 16/11; 7/5; 6/4; 16/11; 8/5; 10/7; 6/4; ; 6/4; 6/4; ; 7/5; 7/5; 
Northampton; 15/8; 9/5; 17/10; 13/8; 9/5; 7/4; 15/8; 17/10; 9/5; 7/4; 7/4; 15/8; 9/5; 9/5; 9/5; 7/4; 7/4; 9/5; 9/5; 15/8; 17/10; 9/5; ; 15/8; 7/4; ; 9/5; 17/10; 
Draw; 23/10; 23/10; 11/5; 21/10; 9/4; 11/5; 23/10; 21/10; 9/4; 21/10; 21/10; 9/4; 23/10; 9/4; 23/10; 28/13; 12/5; 9/4; 11/5; 121/50; 23/10; 9/4; ; 23/10; 9/4; ; 11/5; 19/10; 
