META; english/league-1/blackburn-v-bradford; 2018-03-26 12:18:40 GMT+3; 2018-03-29 19:45; e70300-dr003
Blackburn; 9/20; 8/15; 1/2; 1/2; 13/25; 40/85; 7/15; 4/9; 10/21; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 5/11; 5/11; 7/15; 10/21; 1/2; 1/2; 7/15; 8/15
Draw; 7/2; 3; 14/5; 10/3; 7/2; 16/5; 10/3; 16/5; 3; 10/3; 16/5; 16/5; 31/10; 100/30; 16/5; 31/10; 10/3; 13/4; 16/5; 10/3; 16/5; 41/13; 3; 
Bradford; 11/2; 11/2; 6; 63/10; 6; 11/2; 11/2; 23/4; 6; 11/2; 11/2; 11/2; 11/2; 5; 11/2; 57/10; 11/2; 5; 23/4; 11/2; 21/4; 29/5; 31/5; 
META; english/league-1/blackburn-v-bradford; 2018-03-27 08:18:27 GMT+3; 2018-03-29 19:45; e70300-dr003
Blackburn; 9/20; 1/2; 1/2; 1/2; 13/25; 40/85; 7/15; 4/9; 10/21; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 10/21; 5/11; 1/2; 10/21; 1/2; 12/25; 10/21; 1/2; 1/2; 8/15
Draw; 7/2; 16/5; 3; 14/5; 10/3; 7/2; 16/5; 10/3; 16/5; 3; 10/3; 16/5; 16/5; 31/10; 100/30; 16/5; 41/13; 10/3; 31/10; 16/5; 10/3; 16/5; 16/5; 10/3; 3; 
Bradford; 11/2; 11/2; 6; 63/10; 6; 11/2; 11/2; 23/4; 6; 11/2; 11/2; 5; 5; 11/2; 76/13; 11/2; 51/10; 23/4; 11/2; 11/2; 113/19; 32/5; 31/5; 31/5; ; 
META; english/league-1/blackburn-v-bradford; 2018-03-28 08:19:14 GMT+3; 2018-03-29 19:45; e70300-dr003
Blackburn; 8/15; 1/2; 1/2; 1/2; 13/25; 40/85; 7/15; 4/9; 10/21; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 10/21; 10/21; 1/2; 10/21; 1/2; 12/25; 17/35; 8/15; 8/15; 1/2; 8/15
Draw; 10/3; 3; 14/5; 33/10; 17/5; 3; 16/5; 16/5; 3; 16/5; 3; 16/5; 31/10; 100/30; 3; 31/10; 31/10; 33/10; 16/5; 33/10; 16/5; 31/10; 3; 3; ; ; 
Bradford; 6; 6; 32/5; 13/2; 6; 23/4; 6; 6; 6; 11/2; 59/10; 23/4; 24/5; 23/4; 6; 11/2; 6; 33/5; 31/5; 33/5; ; ; ; ; ; ; 
META; english/league-1/blackburn-v-bradford; 2018-03-28 09:12:36 GMT+3; 2018-03-29 19:45; e70300-dr003
Blackburn; 8/15; 1/2; 1/2; 1/2; 13/25; 40/85; 7/15; 4/9; 10/21; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 10/21; 10/21; 1/2; 10/21; 1/2; 12/25; 17/35; 1/2; 8/15; 1/2; 8/15
Draw; 10/3; 3; 14/5; 33/10; 17/5; 3; 16/5; 16/5; 3; 16/5; 3; 16/5; 31/10; 100/30; 3; 31/10; 31/10; 33/10; 16/5; 33/10; 16/5; 31/10; 3; 3; 10/3; ; 
Bradford; 6; 6; 32/5; 13/2; 6; 23/4; 6; 6; 6; 11/2; 59/10; 23/4; 24/5; 23/4; 6; 11/2; 6; 33/5; 31/5; 33/5; ; ; ; ; ; ; 
META; english/league-1/blackburn-v-bradford; 2018-03-29 08:18:56 GMT+3; 2018-03-29 19:45; e70300-dr003
Blackburn; 8/15; 4/7; 4/9; 1/2; 8/15; 1/2; 1/2; 4/9; 11/21; 1/2; 8/15; 8/15; 8/15; 1/2; 11/20; 8/15; 17/35; 10/21; 1/2; 11/21; 1/2; 1/2; 1/2; 1/2; 8/15; 1/2; 8/15
Draw; 10/3; 3; 3; 13/4; 10/3; 3; 16/5; 31/10; 3; 16/5; 3; 3; 58/19; 31/10; 16/5; 31/10; 10/3; 3; 31/10; 3; 3; 10/3; ; ; ; ; 
Bradford; 6; 11/2; 11/2; 6; 63/10; 6; 11/2; 21/4; 6; 11/2; 11/2; 11/2; 11/2; 6; 11/2; 23/4; 23/4; 5; 21/4; 6; 21/4; 76/13; 6; 31/5; 31/5; 31/5; 
META; english/league-1/blackburn-v-bradford; 2018-03-29 09:14:09 GMT+3; 2018-03-29 19:45; e70300-dr003
Blackburn; 8/15; 4/7; 4/9; 1/2; 13/25; 1/2; 1/2; 4/9; 11/21; 1/2; 8/15; 8/15; 1/2; 1/2; 1/2; 8/15; 10/21; 10/21; 1/2; 11/21; 1/2; 12/25; 17/35; 1/2; 8/15; 1/2; 8/15
