META; english/league-1/plymouth-v-blackburn; 2018-01-30 12:19:42 GMT+2; 2018-02-03 15:00; e70300-dr003
Blackburn; 3/4; 5/6; 5/6; 5/6; 17/20; 3/4; ; 8/11; 11/14; 4/5; 3/4; 5/6; ; 5/6; 5/6; 4/5; 3/4; 10/13; 3/4; 16/19; 11/14; 4/5; 5/6; 4/5; 4/5; ; 4/6; 8/11; 
Draw; 14/5; 5/2; 12/5; 13/5; 66/25; 11/4; ; 13/5; 13/5; 12/5; 13/5; 12/5; ; 12/5; 5/2; 5/2; 11/4; 5/2; 11/4; 27/11; 13/5; 13/5; 13/5; 49/20; 5/2; ; 2; 21/10; 
Plymouth; 10/3; 10/3; 7/2; 16/5; 15/4; 18/5; ; 7/2; 57/17; 7/2; 7/2; 7/2; ; 18/5; 100/ 30; 7/2; 10/3; 38/11; 10/3; 13/4; 57/17; 7/2; 17/5; 7/2; 38/11; ; 5/2; 3; 
