META; english/league-1/charlton-v-fleetwood; 2018-03-12 10:27:17 GMT+2; 2018-03-17 15:00; e70300-dr003
Charlton; 8/11; 4/5; 21/25; 4/5; 8/11; 4/5; 3/4; 5/6; 4/5; 10/13; 7/10; 10/13; 4/5; 4/5; 4/5; 4/5; 8/11; 4/5; 
Draw; 11/4; 13/5; 137/0; 27/10; 5/2; 5/2; 13/5; 11/4; 5/2; 13/5; 27/11; 11/4; 12/5; 13/5; 27/10; 5/2; 27/11; 12/5; 13/5
Fleetwood; 7/2; 10/3; 73/20; 18/5; 10/3; 17/5; 7/2; 10/3; 10/3; 13/4; 18/5; 31/10; 17/5; 7/2; 10/3; 33/10; 3; 7/2; 
META; english/league-1/charlton-v-fleetwood; 2018-03-12 20:19:22 GMT+2; 2018-03-17 15:00; e70300-dr003
Charlton; 8/11; 4/5; 4/5; 43/50; 4/5; 8/11; 4/5; 4/5; 5/6; 9/10; 5/6; 4/5; 4/5; 7/10; 10/13; 4/5; 4/5; 4/5; 4/5; 8/11; 8/11; 5/6; 
Draw; 11/4; 13/5; 23/10; 133/0; 27/10; 5/2; 5/2; 13/5; 13/5; 5/2; 12/5; 5/2; 5/2; 12/5; 11/4; 12/5; 13/5; 27/10; 5/2; 12/5; 12/5; 9/4; 13/5
Fleetwood; 7/2; 10/3; 10/3; 73/20; 18/5; 10/3; 17/5; 7/2; 10/3; 3; 100/0; 10/3; 33/10; 18/5; 31/10; 17/5; 7/2; 10/3; 57/17; 3; 7/2; ; 
META; english/league-1/charlton-v-fleetwood; 2018-03-13 12:22:07 GMT+2; 2018-03-17 15:00; e70300-dr003
Charlton; 8/11; 5/6; 4/5; 43/50; 4/5; 8/11; 4/5; 4/5; 5/6; 9/10; 5/6; 4/5; 10/13; 7/10; 10/13; 4/5; 4/5; 4/5; 10/13; 8/11; 8/11; 5/6; 
Draw; 11/4; 5/2; 23/10; 133/0; 27/10; 5/2; 5/2; 13/5; 13/5; 5/2; 12/5; 5/2; 5/2; 27/11; 11/4; 12/5; 13/5; 27/10; 5/2; 27/11; 12/5; 9/4; 13/5
Fleetwood; 7/2; 10/3; 10/3; 73/20; 18/5; 10/3; 17/5; 7/2; 10/3; 3; 100/0; 10/3; 33/10; 18/5; 31/10; 17/5; 7/2; 10/3; 57/17; 3; 7/2; ; 
META; english/league-1/charlton-v-fleetwood; 2018-03-13 20:19:57 GMT+2; 2018-03-17 15:00; e70300-dr003
Charlton; 8/11; 5/6; 5/6; 4/5; 43/50; 4/5; 8/11; 4/5; 5/6; 4/5; 5/6; 9/10; 5/6; 5/6; 4/5; 4/5; 7/10; 10/13; 4/5; 4/5; 4/5; 4/5; 8/11; 8/11; 5/6; 
Draw; 11/4; 5/2; 12/5; 23/10; 133/0; 27/10; 5/2; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; 49/20; 5/2; 5/2; 27/11; 11/4; 12/5; 13/5; 27/10; 5/2; 5/2; 12/5; 9/4; 13/5
Fleetwood; 7/2; 10/3; 17/5; 10/3; 73/20; 18/5; 10/3; 17/5; 7/2; 7/2; 10/3; 3; 7/2; 100/0; 10/3; 57/17; 18/5; 31/10; 17/5; 7/2; 10/3; 17/5; 3; 7/2; ; 
META; english/league-1/charlton-v-fleetwood; 2018-03-14 20:19:07 GMT+2; 2018-03-17 15:00; e70300-dr003
Charlton; 4/5; 5/6; 10/11; 4/5; 23/25; 17/20; 17/20; 4/5; 16/19; 10/11; 17/20; 20/23; 9/10; 10/11; 10/11; 17/20; 13/15; 11/13; 13/15; 16/19; 9/10; 17/20; 13/15; 5/6; 5/6; 5/6
Draw; 13/5; 5/2; 12/5; 23/10; 13/5; 13/5; 12/5; 5/2; 28/11; 5/2; 12/5; 47/20; 5/2; 12/5; 5/2; 23/10; 28/11; 13/5; 49/20; 5/2; 21/10; 5/2; 13/5; ; ; 
Fleetwood; 16/5; 10/3; 16/5; 10/3; 17/5; 10/3; 16/5; 16/5; 16/5; 16/5; 16/5; 3; 16/5; 3; 16/5; 41/13; 31/10; 11/4; 16/5; 31/10; 16/5; 16/5; 27/10; 10/3; 10/3; 
META; english/league-1/charlton-v-fleetwood; 2018-03-15 13:11:42 GMT+2; 2018-03-17 15:00; e70300-dr003
Charlton; 4/5; 10/11; 10/11; 4/5; 23/25; 10/11; 17/20; 5/6; 16/19; 10/11; 17/20; 20/23; 9/10; 19/20; 10/11; 17/20; 13/15; 11/13; 13/15; 16/19; 9/10; 17/20; 13/15; 9/10; 5/6; 5/6
Draw; 13/5; 5/2; 12/5; 23/10; 13/5; 13/5; 12/5; 12/5; 27/11; 13/5; 5/2; 12/5; 47/20; 5/2; 5/2; 5/2; 23/10; 27/11; 13/5; 49/20; 27/11; 21/10; 5/2; 13/5; ; 
Fleetwood; 16/5; 3; 16/5; 10/3; 17/5; 7/2; 16/5; 16/5; 57/17; 16/5; 16/5; 3; 31/10; 3; 41/13; 31/10; 11/4; 57/17; 31/10; 16/5; 41/13; 13/5; 10/3; 10/3; ; 
META; english/league-1/charlton-v-fleetwood; 2018-03-15 20:19:07 GMT+2; 2018-03-17 15:00; e70300-dr003
Charlton; 19/20; 19/20; 1; 19/20; 103/100; 1; 20/21; 10/11; 15/16; 21/20; 1; 9/10; 1; 19/20; 1; 11/13; 1; 15/16; 1; 19/20; 1; 1; ; ; ; 
Draw; 12/5; 5/2; 23/10; 9/4; 13/5; 13/5; 12/5; 5/2; 23/10; 5/2; 12/5; 12/5; 23/10; 5/2; 12/5; 27/11; 5/2; 23/10; 5/2; 5/2; 49/20; 27/11; 23/10; 23/10; 12/5; 
Fleetwood; 13/5; 14/5; 11/4; 11/4; 73/25; 31/10; 11/4; 11/4; 14/5; 14/5; 11/4; 11/4; 3; 14/5; 14/5; 13/5; 11/4; 31/10; 40/17; 14/5; 27/10; 59/20; 11/4; 14/5; 14/5; 14/5
META; english/league-1/charlton-v-fleetwood; 2018-03-16 10:19:50 GMT+2; 2018-03-17 15:00; e70300-dr003
Charlton; 23/20; 21/20; 11/10; 19/20; 11/10; 11/10; 21/20; 1; 15/16; 11/10; 11/10; 21/20; 9/10; 23/20; 1; 21/20; 21/20; 1; 15/14; 15/16; 11/10; 21/20; 21/20; 10/9; 11/10; 10/9
Draw; 12/5; 12/5; 11/5; 9/4; 62/25; 5/2; 23/10; 23/10; 5/2; 11/5; 23/10; 12/5; 12/5; 9/4; 12/5; 23/10; 23/10; 12/5; 9/4; 5/2; 12/5; 47/20; 40/17; 23/10; 12/5; 23/10
Fleetwood; 14/5; 13/5; 27/10; 11/4; 141/50; 14/5; 13/5; 13/5; 14/5; 27/10; 13/5; 5/2; 3; 5/2; 11/4; 13/5; 13/5; 13/5; 11/5; 14/5; 13/5; 11/4; 45/17; 11/4; 11/4; 14/5
META; english/league-1/charlton-v-fleetwood; 2018-03-16 16:22:55 GMT+2; 2018-03-17 15:00; e70300-dr003
Charlton; 23/20; 11/10; 11/10; 23/20; 11/10; 11/10; 11/10; 1; 11/10; 11/10; 21/20; 9/10; 23/20; 11/10; 21/20; 21/20; 1; 9/8; 1; 6/5; 21/20; 21/20; 10/9; 21/20; 21/20; 
Draw; 12/5; 12/5; 11/5; 11/5; 49/20; 5/2; 23/10; 23/10; 12/5; 11/5; 23/10; 9/4; 12/5; 9/4; 23/10; 9/4; 23/10; 12/5; 40/17; 12/5; 12/5; 47/20; 40/17; 23/10; 12/5; 12/5
Fleetwood; 14/5; 5/2; 13/5; 5/2; 57/20; 14/5; 13/5; 13/5; 11/4; 27/10; 13/5; 11/4; 3; 49/20; 5/2; 13/5; 13/5; 13/5; 23/10; 11/4; 5/2; 11/4; 45/17; 13/5; 11/4; 11/4
META; english/league-1/charlton-v-fleetwood; 2018-03-17 12:19:05 GMT+2; 2018-03-17 15:00; e70300-dr003
Charlton; 21/20; 1; 1; 21/20; 11/10; 1; 1; 21/20; 21/20; 21/20; 21/20; 21/20; 1; 1; 42/41; 1; 21/20; 1; 21/20; 1; 21/20; ; ; ; ; 
Draw; 12/5; 12/5; 9/4; 23/10; 5/2; 5/2; 23/10; 23/10; 12/5; 9/4; 23/10; 9/4; 23/10; 9/4; 12/5; 9/4; 23/10; 12/5; 12/5; 12/5; 47/20; 40/17; 12/5; 12/5; 12/5; 
Fleetwood; 16/5; 14/5; 14/5; 14/5; 74/25; 3; 14/5; 11/4; 11/4; 29/10; 11/4; 14/5; 11/4; 14/5; 11/4; 14/5; 37/13; 13/5; 5/2; 11/4; 29/10; 57/20; 37/13; 14/5; 14/5; 3
META; english/league-1/charlton-v-fleetwood; 2018-03-17 13:14:25 GMT+2; 2018-03-17 15:00; e70300-dr003
Charlton; 21/20; 1; 21/20; 1; 21/20; 11/10; 1; 1; 21/20; 21/20; 21/20; 21/20; 21/20; 1; 1; 42/41; 1; 21/20; 1; 11/10; 1; 11/10; ; ; ; 
Draw; 12/5; 12/5; 9/4; 23/10; 61/25; 5/2; 23/10; 23/10; 12/5; 9/4; 23/10; 9/4; 23/10; 9/4; 12/5; 9/4; 23/10; 12/5; 12/5; 12/5; 47/20; 23/10; 12/5; 12/5; 12/5; 
Fleetwood; 16/5; 14/5; 29/10; 14/5; 61/20; 3; 14/5; 11/4; 11/4; 29/10; 11/4; 14/5; 11/4; 14/5; 11/4; 14/5; 37/13; 13/5; 5/2; 11/4; 29/10; 57/20; 37/13; 14/5; 14/5; 3
