META; english/league-1/bury-v-walsall; 2017-06-26 14:25:27 GMT+3; 2017-08-05 15:00; e70300-dr003
Bury; 4/5; 10/11; ; 10/11; ; 4/5; 5/6; 5/6; 9/10; 5/6; 5/6; 5/6; 17/20; 5/6; 5/6; ; 4/5; 4/5; 4/5; 4/5; 17/20; ; 4/5; ; 4/5; ; 1/50; ; 
Draw; 5/2; 13/5; ; 23/10; ; 12/5; 13/5; 9/4; 5/2; 9/4; 9/4; 13/5; 5/2; 9/4; 5/2; ; 12/5; 12/5; 12/5; 12/5; 13/5; ; 12/5; ; 12/5; ; 21/10; ; 
Walsall; 7/2; 29/10; ; 11/4; ; 7/2; 17/5; 11/4; 10/3; 3; 3; 16/5; 16/5; 11/4; 10/3; ; 13/4; 7/2; 3; 13/4; 19/5; ; 16/5; ; 16/5; ; 1/50; ; 
META; english/league-1/bury-v-walsall; 2017-07-21 16:28:48 GMT+3; 2017-08-05 15:00; e70300-dr003
Bury; 10/11; 1; 1; 10/11; 10/11; 4/5; 1; 5/6; 19/20; 1; 1; 1; ; 10/11; 19/20; 19/20; 5/6; 20/21; 10/11; 9/10; 19/20; 19/20; ; 1; ; ; 1/100; ; 
Draw; 12/5; 12/5; 47/20; 23/10; 23/10; 12/5; 12/5; 11/5; 40/17; 9/4; 9/4; 12/5; ; 12/5; 5/2; 9/4; 12/5; 23/10; 23/10; 13/5; 27/11; 40/17; ; 5/2; ; ; 9/4; ; 
Walsall; 31/10; 14/5; 14/5; 14/5; 16/5; 7/2; 29/10; 3; 29/10; 13/5; 13/5; 14/5; ; 16/5; 14/5; 11/4; 57/17; 14/5; 14/5; 7/2; 13/5; 29/10; ; 3; ; ; 1/12; ; 
META; english/league-1/bury-v-walsall; 2017-07-24 13:31:25 GMT+3; 2017-08-05 15:00; e70300-dr003
Bury; 10/11; 19/20; 1; 10/11; 19/20; 10/11; 1; 5/6; 19/20; 19/20; 19/20; 1; 10/11; 20/21; 19/20; 10/11; 5/6; 20/21; 10/11; 9/10; 19/20; 19/20; ; 1; ; ; 1; ; 
Draw; 12/5; 12/5; 12/5; 23/10; 12/5; 23/10; 12/5; 23/10; 40/17; 9/4; 9/4; 12/5; 49/20; 12/5; 5/2; 9/4; 12/5; 23/10; 23/10; 13/5; 27/11; 40/17; ; 5/2; ; ; 9/4; ; 
Walsall; 31/10; 29/10; 14/5; 14/5; 3; 11/4; 29/10; 11/4; 29/10; 27/10; 27/10; 14/5; 59/20; 29/10; 14/5; 14/5; 57/17; 14/5; 14/5; 7/2; 13/5; 29/10; ; 3; ; ; 21/10; ; 
META; english/league-1/bury-v-walsall; 2017-07-27 14:45:43 GMT+3; 2017-08-05 15:00; e70300-dr003
Bury; 10/11; 19/20; 19/20; 10/11; 19/20; 10/11; 1; 5/6; 19/20; 10/11; 10/11; 20/21; 10/11; 20/21; 19/20; 10/11; 5/6; 20/21; 10/11; 24/25; 19/20; 19/20; ; 1; ; ; 1; ; 
Draw; 12/5; 12/5; 12/5; 23/10; 12/5; 23/10; 12/5; 23/10; 40/17; 23/10; 23/10; 12/5; 49/20; 12/5; 5/2; 23/10; 12/5; 23/10; 23/10; 13/5; 27/11; 40/17; ; 5/2; ; ; 9/4; ; 
Walsall; 31/10; 29/10; 29/10; 14/5; 3; 11/4; 29/10; 11/4; 29/10; 14/5; 14/5; 14/5; 59/20; 29/10; 14/5; 14/5; 57/17; 14/5; 37/13; 16/5; 13/5; 29/10; ; 3; ; ; 2/5; ; 
META; english/league-1/bury-v-walsall; 2017-07-31 12:01:37 GMT+3; 2017-08-05 15:00; e70300-dr003
Bury; 10/11; 1; 1; 10/11; 1; 10/11; 21/20; 10/11; 19/20; 1; 1; 1; 19/20; 1; 1; 19/20; 9/10; 20/21; 19/20; 21/20; 1; 19/20; ; 1; 1; ; 20/21; 20/21; 
Draw; 12/5; 12/5; 47/20; 23/10; 23/10; 23/10; 12/5; 11/5; 40/17; 9/4; 9/4; 23/10; 49/20; 23/10; 12/5; 9/4; 12/5; 23/10; 40/17; 13/5; 12/5; 40/17; ; 12/5; 12/5; ; 23/10; 2; 
Walsall; 31/10; 14/5; 11/4; 14/5; 11/4; 11/4; 11/4; 13/5; 29/10; 13/5; 13/5; 14/5; 57/20; 14/5; 11/4; 27/10; 3; 14/5; 11/4; 57/20; 27/11; 29/10; ; 14/5; 11/4; ; 14/5; 5/2; 
