META; english/league-1/southend-v-rotherham; 2018-03-19 08:17:41 GMT+2; 2018-03-24 15:00; e70300-dr003
Rotherham; 13/10; 11/8; 11/8; 11/8; 29/20; 29/20; 11/8; 11/8; 4/3; 27/20; 11/8; 7/5; 11/8; 23/17; 5/4; 13/10; 4/3; 11/8; 27/20; 23/17; 27/20; 27/20
Southend; 2; 15/8; 19/10; 19/10; 21/10; 19/10; 19/10; 9/5; 37/19; 19/10; 19/10; 19/10; 19/10; 19/10; 2; 37/19; 37/19; 2; 39/20; 37/19; 7/4; 19/10
Draw; 12/5; 12/5; 23/10; 12/5; 119/50; 12/5; 9/4; 11/5; 40/17; 9/4; 12/5; 23/10; 23/10; 28/13; 12/5; 9/4; 40/17; 12/5; 23/10; 28/13; 21/10; 2
META; english/league-1/southend-v-rotherham; 2018-03-20 08:18:39 GMT+2; 2018-03-24 15:00; e70300-dr003
Rotherham; 13/10; 13/10; 27/20; 11/8; 36/25; 13/10; 11/8; 13/10; 11/8; 27/20; 11/8; 11/8; 5/4; 11/8; 5/4; 13/10; 13/10; 5/4; 13/10; 11/8; 11/8; 27/20; 23/17; 6/5; 13/10; 7/5; 7/5
Southend; 2; 21/10; 2; 19/10; 52/25; 2; 2; 37/19; 2; 21/10; 2; 9/5; 2; 19/10; 21/10; 37/19; 37/19; 2; 39/20; 37/19; 9/5; 9/5; 2; ; ; ; 
Draw; 12/5; 23/10; 9/4; 12/5; 61/25; 12/5; 9/4; 23/10; 23/10; 11/5; 12/5; 21/10; 23/10; 9/4; 21/10; 9/4; 11/5; 23/10; 9/4; 23/10; 12/5; 23/10; 11/5; 21/10; 2; 23/10; 12/5
META; english/league-1/southend-v-rotherham; 2018-03-21 14:19:22 GMT+2; 2018-03-24 15:00; e70300-dr003
Rotherham; 13/10; 13/10; 27/20; 13/10; 36/25; 13/10; 11/8; 13/10; 11/8; 11/8; 11/8; 11/8; 5/4; 11/8; 5/4; 13/10; 23/17; 5/4; 13/10; 11/8; 11/8; 27/20; 23/17; 27/20; 13/10; 7/5; 7/5
Southend; 2; 21/10; 2; 21/10; 52/25; 2; 2; 37/19; 2; 21/10; 2; 41/20; 9/5; 2; 37/19; 21/10; 37/19; 37/19; 2; 39/20; 37/19; 9/5; 9/5; 2; ; ; 
Draw; 12/5; 23/10; 9/4; 23/10; 61/25; 12/5; 9/4; 23/10; 23/10; 9/4; 12/5; 21/10; 23/10; 9/4; 21/10; 23/10; 9/4; 23/10; 9/4; 23/10; 12/5; 23/10; 9/4; 11/5; 2; 23/10; 12/5
META; english/league-1/southend-v-rotherham; 2018-03-22 12:38:14 GMT+2; 2018-03-24 15:00; e70300-dr003
Rotherham; 13/10; 13/10; 27/20; 13/10; 36/25; 13/10; 11/8; 13/10; 11/8; 11/8; 11/8; 11/8; 5/4; 11/8; 5/4; 13/10; 23/17; 5/4; 13/10; 11/8; 11/8; 27/20; 23/17; 13/10; 13/10; 7/5; 7/5
Southend; 2; 21/10; 2; 21/10; 52/25; 2; 2; 37/19; 2; 21/10; 2; 9/5; 2; 37/19; 21/10; 37/19; 37/19; 2; 39/20; 2; 15/8; 9/5; 2; ; ; ; 
Draw; 12/5; 23/10; 9/4; 23/10; 61/25; 12/5; 9/4; 23/10; 23/10; 9/4; 23/10; 21/10; 23/10; 23/10; 21/10; 23/10; 9/4; 23/10; 9/4; 23/10; 12/5; 23/10; 23/10; 23/10; 2; 23/10; 12/5
META; english/league-1/southend-v-rotherham; 2018-03-23 14:44:58 GMT+2; 2018-03-24 15:00; e70300-dr003
Rotherham; 5/4; 23/20; 23/20; 6/5; 121/00; 6/5; 6/5; 11/10; 15/13; 6/5; 6/5; 23/20; 5/4; 23/20; 23/20; 6/5; 15/13; 6/5; 7/6; 15/13; 6/5; 15/13; 23/20; 6/5; 23/20; 6/5
Southend; 12/5; 23/10; 23/10; 23/10; 123/0; 5/2; 23/10; 23/10; 23/10; 23/10; 23/10; 12/5; 2; 47/20; 2; 23/10; 40/17; 9/4; 11/5; 23/10; 12/5; 23/10; 23/10; 23/10; 12/5; 
Draw; 5/2; 23/10; 23/10; 23/10; 63/25; 5/2; 23/10; 23/10; 40/17; 23/10; 12/5; 23/10; 23/10; 23/10; 21/10; 23/10; 40/17; 9/4; 40/17; 40/17; 12/5; 40/17; 12/5; 5/2; 12/5; 12/5
