META; english/league-1/blackpool-v-portsmouth; 2017-11-10 12:48:00 GMT+2; 2017-11-11 15:00; e70300-dr003
Portsmouth; 11/8; 11/8; 26/19; 11/8; 11/8; 29/20; 11/8; 11/8; 4/3; 7/5; 7/5; 7/5; 11/8; 7/5; 11/8; 11/8; 7/5; 23/17; 27/20; 25/19; 4/3; 7/5; 11/8; 7/5; 23/17; ; 11/8; 7/5; 7/5
Blackpool; 21/10; 2; 2; 19/10; 9/5; 21/10; 19/10; 2; 37/19; 2; 19/10; 2; 2; 2; 19/10; 19/10; 24/13; 37/19; 54/25; 13/7; 37/19; 2; 2; 2; 2; ; 2; 19/10; 2
Draw; 5/2; 23/10; 11/5; 12/5; 11/5; 5/2; 9/4; 23/10; 40/17; 9/4; 23/10; 21/10; 23/10; 9/4; 12/5; 9/4; 23/10; 23/10; 63/25; 27/11; 40/17; 23/10; 5/2; 23/10; 40/17; ; 23/10; 23/10; 12/5
