META; english/league-1/walsall-v-bury; 2018-04-03 18:20:15 GMT+3; 2018-04-07 15:00; e70300-dr003
Walsall; 11/10; 6/5; 6/5; 23/20; 123/100; 23/20; 6/5; 11/10; 6/5; 6/5; 23/20; 23/20; 6/5; 6/5; 11/10; 15/13; 11/10; 22/19; 6/5; 6/5; 23/20; 15/13; 21/20; 23/20; 6/5
Draw; 11/5; 9/4; 11/5; 11/5; 119/50; 12/5; 11/5; 23/10; 11/5; 11/5; 23/10; 23/10; 11/5; 9/4; 23/10; 11/5; 9/4; 9/4; 11/5; 23/10; 11/5; 11/5; 11/5; 21/10; 23/10
Bury; 13/5; 12/5; 23/10; 11/5; 51/20; 5/2; 12/5; 12/5; 40/17; 12/5; 5/2; 23/10; 12/5; 13/5; 12/5; 40/17; 5/2; 39/19; 40/17; 12/5; 12/5; 12/5; 9/4; 2; 5/2
META; english/league-1/walsall-v-bury; 2018-04-04 08:19:19 GMT+3; 2018-04-07 15:00; e70300-dr003
Walsall; 11/10; 6/5; 6/5; 23/20; 123/100; 11/10; 6/5; 11/10; 6/5; 6/5; 23/20; 23/20; 6/5; 6/5; 11/10; 15/13; 11/10; 22/19; 6/5; 6/5; 23/20; 15/13; 11/10; 23/20; 6/5
Draw; 11/5; 9/4; 11/5; 11/5; 119/50; 12/5; 11/5; 23/10; 11/5; 11/5; 23/10; 23/10; 11/5; 9/4; 23/10; 11/5; 9/4; 9/4; 11/5; 23/10; 11/5; 11/5; 11/5; 21/10; 23/10
Bury; 13/5; 12/5; 23/10; 11/5; 51/20; 13/5; 12/5; 12/5; 40/17; 12/5; 5/2; 23/10; 12/5; 13/5; 12/5; 40/17; 5/2; 39/19; 40/17; 12/5; 12/5; 12/5; 23/10; 2; 5/2
META; english/league-1/walsall-v-bury; 2018-04-04 18:20:43 GMT+3; 2018-04-07 15:00; e70300-dr003
Walsall; 11/10; 6/5; 6/5; 23/20; 123/00; 11/10; 6/5; 11/10; 6/5; 6/5; 23/20; 23/20; 6/5; 6/5; 11/10; 15/13; 11/10; 22/19; 6/5; 6/5; 23/20; 15/13; 1; 23/20; 6/5; 6/5
Draw; 11/5; 9/4; 11/5; 11/5; 12/5; 12/5; 11/5; 23/10; 11/5; 11/5; 23/10; 23/10; 11/5; 9/4; 23/10; 9/4; 9/4; 9/4; 11/5; 23/10; 11/5; 9/4; 11/5; 9/4; 23/10; 23/10
Bury; 13/5; 12/5; 23/10; 11/5; 127/0; 13/5; 12/5; 12/5; 40/17; 12/5; 5/2; 23/10; 49/20; 13/5; 12/5; 12/5; 5/2; 39/19; 40/17; 12/5; 12/5; 27/11; 23/10; 23/10; 5/2; 5/2
META; english/league-1/walsall-v-bury; 2018-04-05 13:14:14 GMT+3; 2018-04-07 15:00; e70300-dr003
Walsall; 11/10; 6/5; 6/5; 23/20; 123/100; 23/20; 6/5; 11/10; 6/5; 6/5; 23/20; 23/20; 6/5; 6/5; 6/5; 11/10; 15/13; 11/10; 22/19; 6/5; 6/5; 15/13; 11/10; 23/20; 6/5; 6/5
Draw; 11/5; 9/4; 11/5; 11/5; 119/50; 12/5; 11/5; 23/10; 11/5; 21/10; 23/10; 23/10; 23/10; 11/5; 9/4; 23/10; 9/4; 9/4; 9/4; 11/5; 23/10; 9/4; 11/5; 11/5; 23/10; 23/10
Bury; 13/5; 12/5; 23/10; 11/5; 51/20; 13/5; 12/5; 12/5; 40/17; 23/10; 5/2; 23/10; 23/10; 49/20; 13/5; 12/5; 12/5; 5/2; 39/19; 40/17; 12/5; 27/11; 23/10; 23/10; 5/2; 5/2
META; english/league-1/walsall-v-bury; 2018-04-06 08:19:34 GMT+3; 2018-04-07 15:00; e70300-dr003
Walsall; 11/8; 13/10; 13/10; 23/20; 131/100; 23/20; 5/4; 11/10; 16/13; 13/10; 5/4; 5/4; 13/10; 13/10; 13/10; 5/4; 13/10; 6/5; 5/4; 16/13; 13/10; 13/10; 13/10; 13/10; 13/10; 27/20
Draw; 12/5; 23/10; 11/5; 11/5; 64/25; 12/5; 23/10; 23/10; 40/17; 11/5; 12/5; 23/10; 23/10; 9/4; 12/5; 12/5; 40/17; 11/5; 40/17; 40/17; 12/5; 40/17; 12/5; 23/10; 5/2; 5/2
Bury; 11/5; 21/10; 21/10; 11/5; 11/5; 13/5; 21/10; 12/5; 28/13; 21/10; 11/5; 21/10; 21/10; 43/20; 11/5; 21/10; 39/19; 9/4; 39/19; 28/13; 85/40; 21/10; 21/10; 21/10; 21/10; 11/5
META; english/league-1/walsall-v-bury; 2018-04-07 12:20:39 GMT+3; 2018-04-07 15:00; e70300-dr003
Walsall; 11/8; 6/5; 6/5; 6/5; 31/25; 13/10; 6/5; 6/5; 16/13; 6/5; 5/4; 6/5; 6/5; 6/5; 5/4; 5/4; 6/5; 5/4; 17/14; 16/13; 5/4; 6/5; 6/5; 6/5; 5/4; 5/4
Bury; 11/5; 9/4; 9/4; 23/10; 119/50; 23/10; 11/5; 11/5; 28/13; 9/4; 11/5; 23/10; 11/5; 23/10; 23/10; 9/4; 11/5; 21/10; 21/10; 28/13; 23/10; 9/4; 9/4; 23/10; 23/10; 23/10
Draw; 12/5; 12/5; 9/4; 23/10; 127/50; 12/5; 23/10; 23/10; 40/17; 23/10; 12/5; 9/4; 23/10; 23/10; 12/5; 23/10; 40/17; 23/10; 12/5; 40/17; 12/5; 40/17; 5/2; 13/5; 5/2; 13/5
