META; english/league-1/wigan-v-mk-dons; 2018-04-03 18:20:18 GMT+3; 2018-04-07 15:00; e70300-dr003
Wigan; 1/3; 4/11; 1/3; 7/20; 37/100; 3/10; 1/3; 2/7; 6/17; 1/3; 1/3; 1/3; 7/20; 1/3; 1/3; 6/19; 6/17; 6/19; 6/17; 1/3; 1/3; 1/3; 1/3; 3/10; 1/3
Draw; 4; 18/5; 18/5; 10/3; 4; 15/4; 7/2; 18/5; 15/4; 4; 15/4; 37/10; 16/5; 37/10; 15/4; 18/5; 18/5; 4; 15/4; 15/4; 7/2; 10/3; 7/2; ; 
MK Dons; 8; 17/2; 9; 15/2; 19/2; 10; 17/2; 10; 17/2; 9; 9; 13/2; 17/2; 33/4; 29/4; 71/10; 17/2; 9; 17/2; 17/2; 37/5; 46/5; ; ; 
META; english/league-1/wigan-v-mk-dons; 2018-04-04 08:19:22 GMT+3; 2018-04-07 15:00; e70300-dr003
Wigan; 1/3; 4/11; 1/3; 7/20; 37/100; 4/11; 1/3; 1/3; 6/17; 1/3; 4/11; 1/3; 7/20; 1/3; 1/3; 6/19; 6/17; 6/19; 6/17; 1/3; 1/3; 1/3; 1/3; 3/10; 1/3
Draw; 4; 18/5; 18/5; 10/3; 4; 15/4; 15/4; 7/2; 18/5; 15/4; 19/5; 15/4; 37/10; 16/5; 37/10; 15/4; 18/5; 18/5; 4; 15/4; 15/4; 7/2; 10/3; 7/2; 
MK Dons; 8; 17/2; 9; 15/2; 19/2; 15/2; 17/2; 7; 17/2; 9; 17/2; 9; 13/2; 17/2; 33/4; 29/4; 71/10; 17/2; 9; 17/2; 33/5; 37/5; 46/5; ; 
META; english/league-1/wigan-v-mk-dons; 2018-04-04 18:20:46 GMT+3; 2018-04-07 15:00; e70300-dr003
Wigan; 1/3; 4/11; 1/3; 7/20; 37/00; 4/11; 1/3; 1/3; 6/17; 1/3; 4/11; 1/3; 7/20; 1/3; 1/3; 1/3; 6/17; 6/19; 6/17; 1/3; 1/3; 1/3; 1/3; 1/3; 1/3; 1/3
Draw; 4; 18/5; 18/5; 10/3; 4; 15/4; 15/4; 7/2; 18/5; 15/4; 19/5; 15/4; 37/10; 16/5; 19/5; 15/4; 18/5; 18/5; 4; 15/4; 19/5; 7/2; 7/2; 7/2; 7/2; 
MK Dons; 8; 17/2; 9; 15/2; 19/2; 15/2; 17/2; 7; 17/2; 9; 17/2; 9; 13/2; 17/2; 35/4; 29/4; 71/10; 17/2; 9; 35/4; 33/5; 37/5; 48/5; 46/5; ; 
META; english/league-1/wigan-v-mk-dons; 2018-04-05 13:14:17 GMT+3; 2018-04-07 15:00; e70300-dr003
Wigan; 1/3; 4/11; 1/3; 7/20; 37/100; 4/11; 1/3; 1/3; 6/17; 1/3; 1/3; 1/3; 1/3; 7/20; 1/3; 1/3; 1/3; 6/17; 6/19; 6/17; 1/3; 1/3; 1/3; 1/3; 4/11; 1/3
Draw; 4; 18/5; 18/5; 10/3; 4; 15/4; 7/2; 18/5; 15/4; 4; 15/4; 15/4; 37/10; 16/5; 19/5; 15/4; 18/5; 18/5; 4; 19/5; 7/2; 7/2; 7/2; 7/2; ; 
MK Dons; 8; 17/2; 9; 15/2; 19/2; 8; 17/2; 7; 17/2; 9; 17/2; 9; 17/2; 9; 13/2; 17/2; 17/2; 29/4; 71/10; 17/2; 9; 35/4; 36/5; 37/5; 48/5; 46/5
META; english/league-1/wigan-v-mk-dons; 2018-04-06 08:19:37 GMT+3; 2018-04-07 15:00; e70300-dr003
Wigan; 4/11; 4/11; 4/11; 7/20; 39/100; 4/11; 1/3; 1/3; 6/17; 4/11; 1/3; 1/3; 4/11; 4/11; 1/3; 4/11; 10/29; 6/17; 1/3; 6/17; 1/3; 10/29; 1/3; 1/3; 4/11; 4/11
Draw; 17/4; 18/5; 18/5; 10/3; 79/20; 4; 15/4; 7/2; 18/5; 18/5; 4; 7/2; 15/4; 18/5; 16/5; 15/4; 15/4; 18/5; 18/5; 4; 19/5; 7/2; 10/3; 7/2; 7/2; 
MK Dons; 9; 17/2; 9; 15/2; 43/5; 8; 7; 17/2; 9; 9; 17/2; 17/2; 13/2; 8; 33/4; 29/4; 17/2; 17/2; 17/2; 33/4; 17/2; 44/5; 44/5; 43/5; ; 
META; english/league-1/wigan-v-mk-dons; 2018-04-07 12:20:43 GMT+3; 2018-04-07 15:00; e70300-dr003
Wigan; 4/11; 4/11; 1/3; 4/11; 37/100; 1/3; 1/3; 3/10; 1/3; 1/3; 1/3; 1/3; 1/3; 7/20; 30/100; 1/3; 6/19; 10/29; 6/19; 1/3; 1/3; 6/19; 4/11; 4/11; 1/3; 4/11
Draw; 4; 18/5; 15/4; 7/2; 4; 15/4; 7/2; 18/5; 15/4; 19/5; 7/2; 15/4; 37/10; 7/2; 15/4; 19/5; 4; 37/10; 18/5; 4; 50/13; 7/2; 7/2; 4; 7/2; 
MK Dons; 10; 17/2; 9; 19/2; 19/2; 9; 19/2; 9; 9; 17/2; 9; 13/2; 9; 7; 89/10; 19/2; 19/2; 37/4; 19/2; 49/5; 51/5; 49/5; ; ; ; 
