META; spain/la-liga-segunda/sevilla-b-v-cordoba; 2017-03-20 18:23:51 GMT+2; 2017-03-26 16:00; Nothing; Xlenovo
Sevilla B; 1; 1; 21/20; ; 21/20; 1; ; ; 1; 21/20; 21/20; ; 21/20; ; ; ; 1; ; ; 1; 111/100; 13/12; ; ; ; ; ; ; 
Cordoba; 14/5; 13/5; 5/2; 13/5; 11/4; 5/2; ; ; 5/2; 14/5; 5/2; 5/2; 53/20; ; 3; ; 14/5; 27/10; 14/5; 14/5; 31/10; 40/17; 56/19; 13/5; 3; ; 12/5; 21/10; 
META; spain/la-liga-segunda/sevilla-b-v-cordoba; 2017-03-21 10:22:39 GMT+2; 2017-03-26 16:00; Nothing; Xlenovo
Sevilla B; 11/10; 21/20; 23/20; 21/20; 11/10; 21/20; ; 1; 11/10; 11/10; 23/20; 11/10; 11/10; ; 23/20; ; 11/10; 11/10; 20/21; 11/10; 111/100; 10/9; 39/40; 21/20; 1; ; 1; 10/9; 
Draw; 21/10; 21/10; 41/20; 21/10; 11/5; 41/20; ; 21/10; 2; 21/10; 2; 11/5; 11/5; ; 21/10; ; 28/13; 2; 21/10; 28/13; 11/5; 39/19; 28/13; 21/10; 11/5; ; 2; 21/10; 
Cordoba; 14/5; 13/5; 5/2; 13/5; 11/4; 12/5; ; 13/5; 12/5; 13/5; 12/5; 5/2; 51/20; ; 13/5; ; 5/2; 27/10; 14/5; 5/2; 31/10; 40/17; 56/19; 13/5; 3; ; 12/5; 5/2; 
META; spain/la-liga-segunda/sevilla-b-v-cordoba; 2017-03-21 14:24:04 GMT+2; 2017-03-26 16:00; Nothing; Xlenovo
Sevilla B; 11/10; 21/20; 23/20; 21/20; 11/10; 21/20; ; 1; 11/10; 23/20; 23/20; 11/10; 11/10; ; 23/20; ; 11/10; 11/10; 20/21; 11/10; 111/100; 9/8; 39/40; 11/10; 1; ; 1; 10/9; 
Draw; 21/10; 21/10; 41/20; 21/10; 11/5; 41/20; ; 21/10; 2; 21/10; 2; 11/5; 11/5; ; 21/10; ; 21/10; 2; 21/10; 21/10; 11/5; 39/19; 28/13; 21/10; 11/5; ; 2; 21/10; 
Cordoba; 14/5; 13/5; 49/20; 13/5; 11/4; 12/5; ; 13/5; 12/5; 13/5; 12/5; 5/2; 51/20; ; 13/5; ; 45/17; 27/10; 14/5; 45/17; 31/10; 23/10; 56/19; 12/5; 3; ; 12/5; 5/2; 
META; spain/la-liga-segunda/sevilla-b-v-cordoba; 2017-03-21 18:24:40 GMT+2; 2017-03-26 16:00; Nothing; Xlenovo
Sevilla B; 11/10; 21/20; 23/20; 21/20; 11/10; 21/20; ; 1; 11/10; 23/20; 23/20; 11/10; 11/10; 11/10; 23/20; ; 11/10; 11/10; 20/21; 11/10; 111/100; 9/8; 39/40; 11/10; 1; ; 1; 10/9; 6/5
Draw; 21/10; 21/10; 41/20; 21/10; 11/5; 41/20; ; 21/10; 2; 21/10; 2; 11/5; 11/5; 11/5; 21/10; ; 21/10; 2; 21/10; 21/10; 11/5; 39/19; 28/13; 21/10; 11/5; ; 2; 21/10; 11/5
Cordoba; 14/5; 13/5; 49/20; 13/5; 11/4; 12/5; ; 13/5; 12/5; 13/5; 12/5; 5/2; 51/20; 23/10; 13/5; ; 13/5; 27/10; 14/5; 13/5; 31/10; 23/10; 56/19; 12/5; 3; ; 12/5; 5/2; 11/4
META; spain/la-liga-segunda/sevilla-b-v-cordoba; 2017-03-21 22:24:17 GMT+2; 2017-03-26 16:00; Nothing; Xlenovo
Sevilla B; 11/10; 11/10; 23/20; 21/20; 11/10; 21/20; ; 1; 11/10; 23/20; 23/20; 11/10; 11/10; 11/10; 23/20; ; 11/10; 11/10; 21/20; 11/10; 111/100; 9/8; 15/14; 11/10; 13/12; ; 11/10; 10/9; 6/5
Draw; 21/10; 21/10; 41/20; 21/10; 11/5; 41/20; ; 21/10; 2; 21/10; 2; 11/5; 11/5; 11/5; 21/10; ; 21/10; 2; 21/10; 21/10; 11/5; 39/19; 28/13; 21/10; 11/5; ; 2; 21/10; 11/5
Cordoba; 14/5; 5/2; 49/20; 13/5; 11/4; 12/5; ; 13/5; 12/5; 13/5; 12/5; 5/2; 51/20; 23/10; 13/5; ; 28/11; 27/10; 13/5; 28/11; 31/10; 23/10; 45/17; 12/5; 27/10; ; 5/2; 12/5; 11/4
META; spain/la-liga-segunda/sevilla-b-v-cordoba; 2017-03-22 02:24:44 GMT+2; 2017-03-26 16:00; Nothing; Xlenovo
Sevilla B; 11/10; 11/10; 23/20; 21/20; 23/20; 21/20; ; 1; 11/10; 23/20; 23/20; 11/10; 11/10; 11/10; 23/20; 11/10; 11/10; 11/10; 21/20; 11/10; 111/100; 9/8; 15/14; 11/10; 13/12; ; 11/10; 21/20; 6/5
Draw; 21/10; 21/10; 41/20; 21/10; 11/5; 41/20; ; 21/10; 2; 21/10; 2; 11/5; 11/5; 11/5; 21/10; 2; 21/10; 2; 21/10; 21/10; 11/5; 39/19; 28/13; 21/10; 11/5; ; 19/10; 2; 11/5
Cordoba; 14/5; 5/2; 49/20; 13/5; 13/5; 12/5; ; 13/5; 12/5; 13/5; 12/5; 5/2; 51/20; 23/10; 13/5; 13/5; 28/11; 27/10; 13/5; 28/11; 31/10; 23/10; 45/17; 12/5; 27/10; ; 12/5; 12/5; 11/4
META; spain/la-liga-segunda/sevilla-b-v-cordoba; 2017-03-22 06:22:19 GMT+2; 2017-03-26 16:00; Nothing; Xlenovo
Sevilla B; 11/10; 11/10; 23/20; 21/20; 23/20; 11/10; ; 1; 11/10; 23/20; 23/20; 11/10; 11/10; 11/10; 23/20; 11/10; 15/13; 11/10; 21/20; 15/13; 111/100; 9/8; 15/14; 11/10; 13/12; ; 11/10; ; 6/5
Draw; 21/10; 21/10; 41/20; 21/10; 11/5; 41/20; ; 21/10; 2; 21/10; 2; 11/5; 11/5; 11/5; 21/10; 2; 21/10; 2; 21/10; 21/10; 11/5; 39/19; 28/13; 21/10; 11/5; ; 2; ; 11/5
Cordoba; 11/4; 5/2; 49/20; 13/5; 13/5; 12/5; ; 13/5; 12/5; 13/5; 12/5; 5/2; 51/20; 23/10; 13/5; 13/5; 28/11; 27/10; 13/5; 28/11; 31/10; 23/10; 45/17; 12/5; 27/10; ; 5/2; ; 11/4
META; spain/la-liga-segunda/sevilla-b-v-cordoba; 2017-03-22 10:23:18 GMT+2; 2017-03-26 16:00; Nothing; Xlenovo
Sevilla B; 11/10; 11/10; 23/20; 21/20; 11/10; 11/10; ; 1; 11/10; 23/20; 23/20; 11/10; 11/10; 11/10; 23/20; 11/10; 11/10; 11/10; 21/20; 11/10; 111/100; 9/8; 15/14; 11/10; 13/12; ; 11/10; 21/20; 6/5
Draw; 21/10; 21/10; 41/20; 21/10; 11/5; 41/20; ; 21/10; 2; 21/10; 2; 11/5; 11/5; 11/5; 21/10; 2; 21/10; 2; 21/10; 21/10; 11/5; 39/19; 28/13; 21/10; 11/5; ; 2; 19/10; 11/5
Cordoba; 11/4; 5/2; 49/20; 13/5; 11/4; 12/5; ; 13/5; 12/5; 13/5; 12/5; 5/2; 51/20; 23/10; 13/5; 13/5; 28/11; 27/10; 13/5; 28/11; 31/10; 23/10; 45/17; 12/5; 27/10; ; 5/2; 9/5; 11/4
META; spain/la-liga-segunda/sevilla-b-v-cordoba; 2017-03-22 14:23:36 GMT+2; 2017-03-26 16:00; Nothing; Xlenovo
Sevilla B; 11/10; 11/10; 23/20; 21/20; 11/10; 11/10; ; 1; 11/10; 23/20; 23/20; 11/10; 11/10; 11/10; 23/20; 11/10; 11/10; 11/10; 21/20; 11/10; 111/100; 9/8; 15/14; 11/10; 13/12; ; 1; 10/9; 6/5
Draw; 21/10; 21/10; 41/20; 21/10; 11/5; 41/20; ; 21/10; 2; 21/10; 2; 11/5; 11/5; 11/5; 21/10; 2; 21/10; 2; 21/10; 21/10; 11/5; 39/19; 28/13; 21/10; 11/5; ; 2; 21/10; 11/5
Cordoba; 11/4; 5/2; 49/20; 13/5; 11/4; 12/5; ; 13/5; 12/5; 13/5; 12/5; 5/2; 51/20; 23/10; 13/5; 13/5; 28/11; 27/10; 13/5; 28/11; 31/10; 23/10; 45/17; 12/5; 27/10; ; 5/2; 12/5; 11/4
META; spain/la-liga-segunda/sevilla-b-v-cordoba; 2017-03-22 18:23:07 GMT+2; 2017-03-26 16:00; Nothing; Xlenovo
Sevilla B; 11/10; 11/10; 23/20; 21/20; 11/10; 11/10; ; 1; 11/10; 23/20; 23/20; 11/10; 11/10; 11/10; 23/20; 11/10; 11/10; 11/10; 21/20; 11/10; 111/100; 9/8; 15/14; 11/10; 13/12; ; 1; 10/9; 
Draw; 21/10; 21/10; 41/20; 21/10; 11/5; 41/20; ; 21/10; 2; 21/10; 2; 11/5; 11/5; 11/5; 21/10; 2; 21/10; 2; 21/10; 21/10; 11/5; 39/19; 28/13; 21/10; 11/5; ; 2; 21/10; 
Cordoba; 11/4; 5/2; 49/20; 13/5; 11/4; 12/5; ; 13/5; 12/5; 13/5; 12/5; 5/2; 51/20; 23/10; 13/5; 13/5; 28/11; 27/10; 13/5; 28/11; 31/10; 23/10; 45/17; 12/5; 27/10; ; 12/5; 12/5; 
META; spain/la-liga-segunda/sevilla-b-v-cordoba; 2017-03-22 22:24:07 GMT+2; 2017-03-26 16:00; Nothing; Xlenovo
Sevilla B; 11/10; 11/10; 23/20; 21/20; 23/20; 11/10; ; 1; 11/10; 23/20; 23/20; 11/10; 11/10; 11/10; 23/20; 11/10; 11/10; 11/10; 21/20; 11/10; 111/100; 9/8; 15/14; 11/10; 13/12; ; 21/20; 10/9; 
Draw; 21/10; 21/10; 41/20; 21/10; 11/5; 41/20; ; 21/10; 2; 21/10; 2; 11/5; 11/5; 11/5; 21/10; 2; 21/10; 2; 21/10; 21/10; 11/5; 39/19; 28/13; 21/10; 11/5; ; 2; 21/10; 
Cordoba; 11/4; 5/2; 49/20; 13/5; 13/5; 12/5; ; 13/5; 12/5; 13/5; 12/5; 5/2; 51/20; 23/10; 13/5; 13/5; 28/11; 27/10; 13/5; 28/11; 31/10; 23/10; 45/17; 12/5; 27/10; ; 23/10; 12/5; 
META; spain/la-liga-segunda/sevilla-b-v-cordoba; 2017-03-23 02:23:32 GMT+2; 2017-03-26 16:00; Nothing; Xlenovo
Sevilla B; 11/10; 11/10; 23/20; 21/20; 23/20; 11/10; ; 1; 11/10; 23/20; 23/20; 11/10; 11/10; 11/10; 23/20; 11/10; 11/10; 11/10; 21/20; 11/10; 111/100; 9/8; 15/14; 11/10; 13/12; ; 21/20; 21/20; 
Draw; 21/10; 21/10; 41/20; 21/10; 11/5; 41/20; ; 21/10; 2; 21/10; 2; 11/5; 11/5; 11/5; 21/10; 2; 21/10; 2; 21/10; 21/10; 11/5; 39/19; 28/13; 21/10; 11/5; ; 2; 2; 
Cordoba; 11/4; 5/2; 49/20; 13/5; 13/5; 12/5; ; 13/5; 12/5; 13/5; 12/5; 5/2; 51/20; 23/10; 13/5; 13/5; 28/11; 27/10; 13/5; 28/11; 31/10; 23/10; 45/17; 12/5; 27/10; ; 23/10; 12/5; 
META; spain/la-liga-segunda/sevilla-b-v-cordoba; 2017-03-23 06:22:51 GMT+2; 2017-03-26 16:00; Nothing; Xlenovo
Sevilla B; 11/10; 11/10; 23/20; 21/20; 23/20; 11/10; ; 1; 11/10; 23/20; 23/20; 11/10; 11/10; 11/10; 23/20; 11/10; 15/13; 11/10; 21/20; 15/13; 111/100; 9/8; 15/14; 11/10; 13/12; ; 21/20; 21/20; 
Draw; 21/10; 21/10; 41/20; 21/10; 11/5; 41/20; ; 21/10; 2; 21/10; 2; 11/5; 11/5; 11/5; 21/10; 2; 21/10; 2; 21/10; 21/10; 11/5; 39/19; 28/13; 21/10; 11/5; ; 2; 2; 
Cordoba; 11/4; 5/2; 49/20; 13/5; 13/5; 12/5; ; 13/5; 12/5; 13/5; 12/5; 5/2; 51/20; 23/10; 13/5; 13/5; 5/2; 27/10; 13/5; 5/2; 31/10; 23/10; 45/17; 12/5; 27/10; ; 23/10; 12/5; 
META; spain/la-liga-segunda/sevilla-b-v-cordoba; 2017-03-23 10:23:38 GMT+2; 2017-03-26 16:00; Nothing; Xlenovo
Sevilla B; 11/10; 11/10; 23/20; 21/20; 23/20; 11/10; ; 1; 11/10; 23/20; 23/20; 23/20; 11/10; 11/10; 23/20; 11/10; 11/10; 11/10; 21/20; ; 111/100; 9/8; 15/14; 11/10; 13/12; ; 21/20; 10/9; 
Draw; 21/10; 21/10; 41/20; 21/10; 11/5; 41/20; ; 21/10; 2; 21/10; 2; 21/10; 11/5; 11/5; 21/10; 2; 21/10; 2; 21/10; ; 11/5; 39/19; 28/13; 21/10; 11/5; ; 2; 21/10; 
Cordoba; 11/4; 5/2; 49/20; 13/5; 13/5; 12/5; ; 13/5; 12/5; 13/5; 12/5; 12/5; 51/20; 23/10; 13/5; 13/5; 28/11; 27/10; 13/5; ; 31/10; 23/10; 45/17; 12/5; 27/10; ; 23/10; 12/5; 
META; spain/la-liga-segunda/sevilla-b-v-cordoba; 2017-03-23 14:26:17 GMT+2; 2017-03-26 16:00; Nothing; Xlenovo
Sevilla B; 11/10; 11/10; 23/20; 21/20; 23/20; 11/10; ; 1; 11/10; 23/20; 23/20; 23/20; 11/10; 11/10; 23/20; 11/10; 15/13; 15/13; 21/20; 15/13; 111/100; 9/8; 15/14; 11/10; 13/12; ; 21/20; 10/9; 
Draw; 21/10; 21/10; 41/20; 21/10; 11/5; 41/20; ; 21/10; 2; 21/10; 2; 11/5; 11/5; 11/5; 21/10; 2; 21/10; 21/10; 21/10; 21/10; 11/5; 39/19; 28/13; 21/10; 11/5; ; 2; 21/10; 
Cordoba; 11/4; 5/2; 49/20; 13/5; 13/5; 12/5; ; 13/5; 12/5; 13/5; 12/5; 12/5; 51/20; 23/10; 13/5; 13/5; 28/11; 27/10; 13/5; 28/11; 31/10; 23/10; 45/17; 12/5; 27/10; ; 23/10; 12/5; 
META; spain/la-liga-segunda/sevilla-b-v-cordoba; 2017-03-23 18:26:34 GMT+2; 2017-03-26 16:00; Nothing; Xlenovo
Sevilla B; 11/10; 11/10; 23/20; 21/20; 23/20; 11/10; ; 1; 11/10; 23/20; 23/20; 23/20; 11/10; 23/20; 23/20; 11/10; 15/13; 15/13; 21/20; 15/13; 111/100; 9/8; 15/14; 23/20; 13/12; ; 21/20; 23/20; 
Draw; 21/10; 2; 41/20; 21/10; 11/5; 2; ; 21/10; 2; 2; 2; 11/5; 11/5; 21/10; 21/10; 2; 39/19; 21/10; 21/10; 39/19; 11/5; 39/19; 28/13; 2; 11/5; ; 19/10; 2; 
Cordoba; 11/4; 5/2; 49/20; 13/5; 13/5; 12/5; ; 13/5; 12/5; 13/5; 12/5; 12/5; 51/20; 23/10; 13/5; 13/5; 27/10; 27/10; 13/5; 27/10; 31/10; 23/10; 45/17; 12/5; 27/10; ; 23/10; 12/5; 
META; spain/la-liga-segunda/sevilla-b-v-cordoba; 2017-03-23 22:24:22 GMT+2; 2017-03-26 16:00; Nothing; Xlenovo
Sevilla B; 11/10; 11/10; 23/20; 21/20; 23/20; 11/10; ; 1; 11/10; 23/20; 23/20; 23/20; 11/10; 23/20; 23/20; 11/10; 15/13; 15/13; 21/20; 15/13; 111/100; 9/8; 15/14; 23/20; 13/12; ; 21/20; 10/9; 
Draw; 21/10; 2; 41/20; 21/10; 11/5; 2; ; 21/10; 2; 2; 2; 11/5; 11/5; 21/10; 21/10; 2; 21/10; 21/10; 21/10; 21/10; 11/5; 39/19; 28/13; 2; 11/5; ; 19/10; 2; 
Cordoba; 14/5; 5/2; 49/20; 13/5; 13/5; 12/5; ; 13/5; 12/5; 13/5; 12/5; 12/5; 51/20; 23/10; 13/5; 13/5; 27/10; 27/10; 13/5; 27/10; 31/10; 23/10; 45/17; 12/5; 27/10; ; 23/10; 12/5; 
META; spain/la-liga-segunda/sevilla-b-v-cordoba; 2017-03-24 02:25:35 GMT+2; 2017-03-26 16:00; Nothing; Xlenovo
Sevilla B; 11/10; 11/10; 23/20; 21/20; 23/20; 11/10; ; 1; 11/10; 23/20; 23/20; 23/20; 11/10; 23/20; 23/20; 11/10; 15/13; 15/13; 21/20; 15/13; 111/100; 9/8; 15/14; 23/20; 13/12; ; 11/10; 10/9; 
Draw; 21/10; 2; 41/20; 21/10; 11/5; 2; ; 21/10; 2; 2; 2; 11/5; 11/5; 21/10; 21/10; 2; 21/10; 21/10; 21/10; 21/10; 11/5; 39/19; 28/13; 2; 11/5; ; 19/10; 2; 
Cordoba; 14/5; 5/2; 49/20; 13/5; 13/5; 12/5; ; 13/5; 12/5; 13/5; 12/5; 12/5; 51/20; 23/10; 13/5; 13/5; 27/10; 27/10; 13/5; 27/10; 31/10; 23/10; 45/17; 12/5; 27/10; ; 23/10; 12/5; 
META; spain/la-liga-segunda/sevilla-b-v-cordoba; 2017-03-24 06:22:59 GMT+2; 2017-03-26 16:00; Nothing; Xlenovo
Sevilla B; 11/10; 11/10; 23/20; 21/20; 23/20; 11/10; ; 1; 11/10; 23/20; 23/20; 23/20; 11/10; 23/20; 23/20; 11/10; 15/13; 15/13; 21/20; 15/13; 111/100; 9/8; 15/14; 23/20; 13/12; ; 11/10; 10/9; 
Draw; 21/10; 2; 41/20; 21/10; 11/5; 2; ; 21/10; 2; 2; 2; 11/5; 11/5; 21/10; 21/10; 2; 39/19; 21/10; 21/10; 39/19; 11/5; 39/19; 28/13; 2; 11/5; ; 19/10; 2; 
Cordoba; 14/5; 5/2; 49/20; 13/5; 13/5; 12/5; ; 13/5; 12/5; 13/5; 12/5; 12/5; 51/20; 23/10; 13/5; 13/5; 27/10; 27/10; 13/5; 27/10; 31/10; 23/10; 45/17; 12/5; 27/10; ; 23/10; 12/5; 
META; spain/la-liga-segunda/sevilla-b-v-cordoba; 2017-03-24 10:24:03 GMT+2; 2017-03-26 16:00; Nothing; Xlenovo
Sevilla B; 11/10; 11/10; 23/20; 21/20; 23/20; 11/10; ; 1; 11/10; 23/20; 23/20; 23/20; 11/10; 23/20; 23/20; 11/10; 15/13; 15/13; 21/20; 15/13; 111/100; 9/8; 15/14; 23/20; 13/12; ; 11/10; 10/9; 
Draw; 21/10; 2; 41/20; 21/10; 11/5; 2; ; 21/10; 2; 2; 2; 11/5; 11/5; 21/10; 21/10; 2; 21/10; 21/10; 21/10; 21/10; 11/5; 39/19; 28/13; 2; 11/5; ; 19/10; 2; 
Cordoba; 14/5; 5/2; 49/20; 13/5; 13/5; 12/5; ; 13/5; 12/5; 13/5; 12/5; 12/5; 51/20; 23/10; 13/5; 13/5; 27/10; 27/10; 13/5; 27/10; 31/10; 23/10; 45/17; 12/5; 27/10; ; 23/10; 12/5; 
META; spain/la-liga-segunda/sevilla-b-v-cordoba; 2017-03-24 14:24:28 GMT+2; 2017-03-26 16:00; Nothing; Xlenovo
Sevilla B; 11/10; 11/10; 23/20; 21/20; 23/20; 11/10; ; 1; 11/10; 23/20; 23/20; 23/20; 11/10; 23/20; 23/20; 11/10; 15/13; 15/13; 21/20; ; 23/20; 9/8; 15/14; 23/20; 13/12; ; 11/10; 10/9; 
Draw; 21/10; 2; 41/20; 21/10; 11/5; 2; ; 21/10; 2; 2; 2; 11/5; 11/5; 21/10; 21/10; 2; 21/10; 21/10; 21/10; ; 11/5; 39/19; 28/13; 2; 11/5; ; 19/10; 2; 
Cordoba; 14/5; 5/2; 49/20; 13/5; 13/5; 12/5; ; 13/5; 12/5; 13/5; 12/5; 12/5; 51/20; 23/10; 13/5; 13/5; 27/10; 27/10; 13/5; ; 61/20; 23/10; 45/17; 12/5; 27/10; ; 23/10; 12/5; 
META; spain/la-liga-segunda/sevilla-b-v-cordoba; 2017-03-24 18:28:29 GMT+2; 2017-03-26 16:00; Nothing; Xlenovo
Sevilla B; 11/10; 11/10; 23/20; 21/20; 23/20; 11/10; ; 1; 11/10; 23/20; 23/20; 23/20; 11/10; 23/20; 23/20; 11/10; 15/13; 15/13; 21/20; 15/13; 23/20; 9/8; 15/14; 6/5; 13/12; ; 10/9; 10/9; 
Draw; 21/10; 21/10; 41/20; 21/10; 11/5; 2; ; 21/10; 2; 2; 2; 11/5; 11/5; 11/5; 21/10; 2; 21/10; 21/10; 21/10; 21/10; 11/5; 39/19; 28/13; 2; 11/5; ; 19/10; 2; 
Cordoba; 14/5; 5/2; 49/20; 13/5; 13/5; 12/5; ; 13/5; 12/5; 13/5; 12/5; 12/5; 51/20; 12/5; 13/5; 13/5; 27/10; 27/10; 13/5; 27/10; 61/20; 23/10; 45/17; 5/2; 27/10; ; 12/5; 12/5; 
META; spain/la-liga-segunda/sevilla-b-v-cordoba; 2017-03-24 22:25:57 GMT+2; 2017-03-26 16:00; Nothing; Xlenovo
Sevilla B; 11/10; 11/10; 23/20; 21/20; 23/20; 11/10; ; 11/10; 11/10; 6/5; 23/20; 23/20; 23/20; 6/5; 6/5; 11/10; 15/13; 15/13; 21/20; 15/13; 117/100; 13/11; 15/14; 23/20; 13/12; ; 10/9; 23/20; 
Draw; 21/10; 2; 41/20; 21/10; 11/5; 2; ; 21/10; 2; 2; 2; 11/5; 11/5; 11/5; 21/10; 11/5; 39/19; 21/10; 21/10; 39/19; 11/5; 2; 28/13; 2; 11/5; ; 19/10; 2; 
Cordoba; 14/5; 5/2; 12/5; 13/5; 13/5; 23/10; ; 12/5; 23/10; 13/5; 23/10; 12/5; 5/2; 12/5; 5/2; 5/2; 13/5; 27/10; 13/5; 13/5; 147/50; 9/4; 45/17; 12/5; 27/10; ; 23/10; 12/5; 
META; spain/la-liga-segunda/sevilla-b-v-cordoba; 2017-03-25 02:28:17 GMT+2; 2017-03-26 16:00; Nothing; Xlenovo
Sevilla B; 11/10; 11/10; 23/20; 21/20; 23/20; 11/10; ; 11/10; 11/10; 6/5; 23/20; 23/20; 6/5; 23/20; 6/5; 11/10; 15/13; 15/13; 21/20; 15/13; 117/100; 13/11; 15/14; 6/5; 13/12; ; 10/9; 10/9; 
Draw; 21/10; 2; 41/20; 21/10; 11/5; 2; ; 21/10; 2; 2; 2; 11/5; 2; 11/5; 21/10; 2; 39/19; 21/10; 21/10; 39/19; 11/5; 2; 28/13; 2; 11/5; ; 19/10; 21/10; 
Cordoba; 14/5; 5/2; 49/20; 13/5; 13/5; 12/5; ; 12/5; 23/10; 13/5; 12/5; 12/5; 51/20; 12/5; 5/2; 13/5; 45/17; 27/10; 13/5; 45/17; 147/50; 9/4; 45/17; 12/5; 27/10; ; 23/10; 12/5; 
META; spain/la-liga-segunda/sevilla-b-v-cordoba; 2017-03-25 06:27:46 GMT+2; 2017-03-26 16:00; Nothing; Xlenovo
Sevilla B; 11/10; 11/10; 23/20; 21/20; 23/20; 11/10; ; 11/10; 11/10; 6/5; 23/20; 23/20; 6/5; 23/20; 6/5; 11/10; 15/13; 15/13; 21/20; 15/13; 117/100; 13/11; 15/14; 6/5; 13/12; ; 10/9; 10/9; 
Draw; 21/10; 2; 41/20; 21/10; 11/5; 2; ; 21/10; 2; 2; 2; 11/5; 2; 11/5; 21/10; 11/5; 39/19; 21/10; 21/10; 39/19; 11/5; 2; 28/13; 2; 11/5; ; 19/10; 21/10; 
Cordoba; 14/5; 5/2; 49/20; 13/5; 13/5; 12/5; ; 12/5; 23/10; 13/5; 12/5; 12/5; 51/20; 12/5; 5/2; 5/2; 13/5; 27/10; 13/5; 13/5; 147/50; 9/4; 45/17; 12/5; 27/10; ; 23/10; 12/5; 
META; spain/la-liga-segunda/sevilla-b-v-cordoba; 2017-03-25 10:27:30 GMT+2; 2017-03-26 16:00; Nothing; Xlenovo
Sevilla B; 11/10; 11/10; 23/20; 21/20; 23/20; 11/10; ; 11/10; 11/10; 6/5; 23/20; 23/20; 6/5; 23/20; 6/5; 11/10; 15/13; 15/13; 21/20; 15/13; 117/100; 13/11; 15/14; 6/5; 13/12; ; 10/9; 10/9; 
Draw; 21/10; 2; 41/20; 21/10; 11/5; 2; ; 21/10; 2; 2; 2; 11/5; 2; 11/5; 21/10; 2; 39/19; 21/10; 21/10; 39/19; 11/5; 2; 28/13; 2; 11/5; ; 19/10; 2; 
Cordoba; 14/5; 5/2; 49/20; 13/5; 13/5; 12/5; ; 12/5; 23/10; 13/5; 12/5; 12/5; 51/20; 12/5; 5/2; 13/5; 45/17; 27/10; 13/5; 45/17; 147/50; 9/4; 45/17; 12/5; 27/10; ; 23/10; 21/10; 
META; spain/la-liga-segunda/sevilla-b-v-cordoba; 2017-03-25 14:23:50 GMT+2; 2017-03-26 16:00; Nothing; Xlenovo
