META; spain/la-liga-segunda/mallorca-v-elche; 2017-05-02 11:00:04 GMT+3; 2017-05-06 15:00; Nothing; Xlenovo
Elche; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Mallorca; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
META; spain/la-liga-segunda/mallorca-v-elche; 2017-05-02 18:21:25 GMT+3; 2017-05-06 15:00; Nothing; Xlenovo
Elche; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/7; ; 
Mallorca; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/7; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
META; spain/la-liga-segunda/mallorca-v-elche; 2017-05-02 22:21:34 GMT+3; 2017-05-06 15:00; Nothing; Xlenovo
Elche; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/7; ; 
Mallorca; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/7; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
META; spain/la-liga-segunda/mallorca-v-elche; 2017-05-03 02:21:24 GMT+3; 2017-05-06 15:00; Nothing; Xlenovo
Elche; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/7; ; 
Mallorca; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/7; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
META; spain/la-liga-segunda/mallorca-v-elche; 2017-05-03 10:21:26 GMT+3; 2017-05-06 15:00; Nothing; Xlenovo
Mallorca; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 8/15; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/5; ; 
Elche; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; 
META; spain/la-liga-segunda/mallorca-v-elche; 2017-05-03 14:21:27 GMT+3; 2017-05-06 15:00; Nothing; Xlenovo
Mallorca; 21/20; 1; 21/20; ; 21/20; ; 21/20; 1; ; ; ; 1; 1; 1; ; 1; 1; ; ; 1; 111/100; ; ; ; ; ; 20/21; ; 
Draw; 9/4; 21/10; 21/10; ; 11/5; ; 9/4; 2; ; ; ; 11/5; 11/5; 21/10; ; 28/13; 28/13; ; ; 28/13; 11/5; ; ; ; ; ; 2; ; 
Elche; 27/10; 11/4; 11/4; ; 11/4; ; 3; 13/5; ; ; ; 14/5; 29/10; 11/4; ; 11/4; 37/13; ; ; 37/13; 31/10; ; ; ; ; ; 5/2; ; 
META; spain/la-liga-segunda/mallorca-v-elche; 2017-05-03 18:21:26 GMT+3; 2017-05-06 15:00; Nothing; Xlenovo
Mallorca; 21/20; 1; 1; ; 21/20; 19/20; 1; 1; 1; ; ; 1; 1; 19/20; ; 1; 1; 1; 1; 1; 111/100; 30/29; 1; ; 1; ; 20/21; ; 21/20
