META; spain/la-liga-segunda/getafe-v-sd-huesca; 2017-06-11 22:15:06 GMT+3; 2017-06-17 20:00; Nothing; Xlenovo
Getafe; 3/4; 4/5; ; 4/5; 4/5; 3/4; 4/5; 8/11; 4/6; 7/10; 7/10; 4/5; ; 3/4; 4/5; 4/5; 5/6; ; 9/10; 5/6; ; 4/5; 9/10; ; 9/10; ; 4/6; ; 
Draw; 5/2; 9/4; ; 12/5; 12/5; 23/10; 5/2; 9/4; 12/5; 9/4; 9/4; 23/10; ; 23/10; 12/5; 12/5; 23/10; ; 2; 23/10; ; 12/5; 2; ; 2; ; 21/10; ; 
SD Huesca; 15/4; 7/2; ; 16/5; 4; 3; 19/5; 7/2; 10/3; 7/2; 7/2; 10/3; ; 4; 15/4; 7/2; 37/10; ; 10/3; 37/10; ; 3; 17/5; ; 17/5; ; 7/2; ; 
META; spain/la-liga-segunda/getafe-v-sd-huesca; 2017-06-16 14:15:51 GMT+3; 2017-06-17 20:00; Nothing; Xlenovo
Getafe; 3/4; 4/5; ; 4/5; 5/6; 3/4; 4/5; 8/11; 8/11; 4/5; 4/5; 4/5; ; 5/6; 4/5; 4/5; 5/6; 3/4; 5/6; 5/6; 17/20; 4/5; 13/15; ; 13/15; ; 4/5; ; 
Draw; 5/2; 23/10; ; 12/5; 12/5; 23/10; 5/2; 9/4; 23/10; 11/5; 11/5; 12/5; ; 23/10; 12/5; 23/10; 23/10; 12/5; 11/5; 23/10; 5/2; 12/5; 11/5; ; 11/5; ; 21/10; ; 
SD Huesca; 15/4; 10/3; ; 16/5; 7/2; 3; 19/5; 7/2; 10/3; 16/5; 16/5; 10/3; ; 18/5; 15/4; 7/2; 39/11; 31/10; 10/3; 39/11; 4; 3; 17/5; ; 17/5; ; 3; ; 
META; spain/la-liga-segunda/getafe-v-sd-huesca; 2017-06-16 18:15:51 GMT+3; 2017-06-17 20:00; Nothing; Xlenovo
Getafe; 4/5; 5/6; 9/10; 4/5; 5/6; 3/4; 20/23; 8/11; 4/5; 11/13; 17/20; 20/23; 17/20; 10/11; 10/11; 5/6; 13/15; 3/4; 5/6; ; 17/20; 11/13; 13/15; ; 13/15; ; 5/6; 5/6; 10/11
Draw; 5/2; 9/4; 9/4; 12/5; 12/5; 23/10; 5/2; 9/4; 23/10; 21/10; 21/10; 23/10; 12/5; 9/4; 23/10; 12/5; 23/10; 12/5; 11/5; ; 5/2; 40/17; 11/5; ; 11/5; ; 21/10; 21/10; 12/5
SD Huesca; 7/2; 16/5; 31/10; 16/5; 10/3; 3; 10/3; 7/2; 3; 29/10; 29/10; 16/5; 10/3; 16/5; 10/3; 16/5; 57/17; 31/10; 10/3; ; 4; 14/5; 17/5; ; 17/5; ; 3; 11/4; 7/2
META; spain/la-liga-segunda/getafe-v-sd-huesca; 2017-06-16 22:15:51 GMT+3; 2017-06-17 20:00; Nothing; Xlenovo
Getafe; 4/5; 5/6; 9/10; 4/5; 10/11; 3/4; 9/10; 8/11; 5/6; 11/13; 17/20; 20/23; 9/10; 10/11; 10/11; 11/13; 13/15; 3/4; 5/6; 13/15; 87/100; 11/12; 13/15; ; 13/15; ; 5/6; 5/6; 10/11
Draw; 5/2; 9/4; 9/4; 12/5; 23/10; 23/10; 12/5; 9/4; 9/4; 21/10; 21/10; 23/10; 47/20; 23/10; 23/10; 23/10; 23/10; 12/5; 11/5; 23/10; 5/2; 23/10; 11/5; ; 11/5; ; 21/10; 21/10; 12/5
SD Huesca; 7/2; 16/5; 31/10; 16/5; 10/3; 3; 10/3; 7/2; 3; 29/10; 29/10; 3; 16/5; 3; 10/3; 16/5; 57/17; 31/10; 10/3; 57/17; 77/20; 13/5; 17/5; ; 17/5; ; 3; 11/4; 7/2
META; spain/la-liga-segunda/getafe-v-sd-huesca; 2017-06-17 02:15:51 GMT+3; 2017-06-17 20:00; Nothing; Xlenovo
Getafe; 4/5; 5/6; 9/10; 4/5; 10/11; 3/4; 9/10; 8/11; 5/6; 11/13; 17/20; 20/23; 9/10; 10/11; 10/11; 11/13; 13/15; 3/4; 5/6; 13/15; 87/100; 15/16; 13/15; ; 13/15; ; 9/10; 5/6; 10/11
Draw; 5/2; 9/4; 9/4; 12/5; 23/10; 23/10; 12/5; 9/4; 9/4; 21/10; 21/10; 23/10; 47/20; 23/10; 23/10; 23/10; 23/10; 12/5; 11/5; 23/10; 5/2; 23/10; 11/5; ; 11/5; ; 23/10; 21/10; 12/5
SD Huesca; 7/2; 16/5; 31/10; 16/5; 10/3; 3; 10/3; 7/2; 3; 29/10; 29/10; 3; 16/5; 3; 10/3; 16/5; 57/17; 31/10; 10/3; 57/17; 77/20; 28/11; 17/5; ; 17/5; ; 3; 11/4; 7/2
META; spain/la-liga-segunda/getafe-v-sd-huesca; 2017-06-17 10:15:52 GMT+3; 2017-06-17 20:00; Nothing; Xlenovo
Getafe; 10/11; 5/6; 17/20; 17/20; 10/11; 3/4; 20/23; 8/11; 4/5; 4/5; 4/5; 20/23; 9/10; 10/11; 10/11; 11/13; 13/15; 3/4; 5/6; 13/15; 87/100; 9/10; 13/15; ; 13/15; ; 5/6; 5/6; 10/11
Draw; 23/10; 9/4; 9/4; 12/5; 23/10; 23/10; 12/5; 9/4; 9/4; 21/10; 21/10; 9/4; 47/20; 23/10; 23/10; 23/10; 23/10; 12/5; 11/5; 23/10; 5/2; 27/11; 11/5; ; 11/5; ; 12/5; 12/5; 12/5
SD Huesca; 16/5; 16/5; 16/5; 16/5; 10/3; 3; 7/2; 7/2; 3; 3; 3; 16/5; 16/5; 16/5; 10/3; 16/5; 57/17; 31/10; 10/3; 57/17; 77/20; 16/5; 17/5; ; 17/5; ; 10/3; 10/3; 7/2
META; spain/la-liga-segunda/getafe-v-sd-huesca; 2017-06-17 14:15:53 GMT+3; 2017-06-17 20:00; Nothing; Xlenovo
Getafe; 10/11; 5/6; 17/20; 5/6; 5/6; 3/4; 20/23; 8/11; 4/5; 5/6; 5/6; 20/23; 5/6; 10/11; 10/11; 11/13; 13/15; 5/6; 5/6; 13/15; 17/20; 7/8; 13/15; ; 13/15; ; 5/6; 5/6; 5/6
Draw; 23/10; 11/5; 9/4; 23/10; 23/10; 23/10; 12/5; 9/4; 9/4; 21/10; 21/10; 9/4; 47/20; 23/10; 23/10; 9/4; 23/10; 12/5; 11/5; 23/10; 129/50; 27/11; 11/5; ; 11/5; ; 12/5; 9/4; 12/5
SD Huesca; 16/5; 16/5; 16/5; 10/3; 7/2; 3; 7/2; 7/2; 3; 3; 3; 10/3; 7/2; 16/5; 10/3; 10/3; 38/11; 10/3; 10/3; 38/11; 77/20; 33/10; 17/5; ; 17/5; ; 7/2; 3; 7/2
META; spain/la-liga-segunda/getafe-v-sd-huesca; 2017-06-17 18:15:51 GMT+3; 2017-06-17 20:00; Nothing; Xlenovo
Getafe; 8/11; 3/4; 4/5; 5/6; 4/5; 3/4; 4/5; 8/11; 8/11; 3/4; 3/4; 3/4; 4/5; 4/5; 5/6; 4/5; 4/5; 5/6; 5/6; 4/5; 41/50; 9/11; 13/15; ; 13/15; ; 5/6; 4/5; 4/5
Draw; 5/2; 23/10; 23/10; 23/10; 12/5; 23/10; 5/2; 9/4; 23/10; 11/5; 11/5; 23/10; 49/20; 5/2; 23/10; 23/10; 40/17; 12/5; 11/5; 40/17; 66/25; 5/2; 11/5; ; 11/5; ; 5/2; 12/5; 5/2
SD Huesca; 4; 7/2; 7/2; 10/3; 4; 3; 19/5; 7/2; 7/2; 10/3; 10/3; 15/4; 7/2; 18/5; 15/4; 15/4; 19/5; 10/3; 10/3; 19/5; 79/20; 62/17; 17/5; ; 17/5; ; 7/2; 7/2; 4
META; spain/la-liga-segunda/getafe-v-sd-huesca; 2017-06-17 22:15:50 GMT+3; 2017-06-17 20:00; In Play; Xlenovo
Getafe; 20/21; 4/5; 9/10; 17/20; 10/11; 17/20; 20/23; 4/5; ; 11/13; ; 4/5; 10/11; 10/11; ; ; 9/10; 11/13; ; 9/10; ; ; ; ; 11/13; ; ; 5/6; 4/7
Draw; 12/5; 2; 43/20; 9/4; 11/5; 21/10; 23/10; 2; ; 21/10; ; 21/10; 9/4; 9/4; ; ; 28/13; 9/4; ; 28/13; ; ; ; ; 11/5; ; ; 21/10; 11/5
SD Huesca; 3; 7/2; 10/3; 16/5; 7/2; 3; 10/3; 7/2; ; 3; ; 3; 16/5; 16/5; ; ; 33/10; 13/4; ; 33/10; ; ; ; ; 19/5; ; ; 10/3; 4
