META; spain/la-liga-segunda/cordoba-v-girona; 2017-06-05 18:15:33 GMT+3; 2017-06-10 19:30; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/20; ; 
Girona; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/20; ; 
META; spain/la-liga-segunda/cordoba-v-girona; 2017-06-07 18:15:21 GMT+3; 2017-06-10 19:30; Nothing; Xlenovo
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 8/15; ; 
Girona; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6/5; ; 
META; spain/la-liga-segunda/cordoba-v-girona; 2017-06-07 22:15:19 GMT+3; 2017-06-10 19:30; Nothing; Xlenovo
Cordoba; ; 5/4; ; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/10; ; ; ; ; ; 13/10; ; 4/7; ; 
Draw; ; 13/8; ; ; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 8/5; ; ; ; ; ; 8/5; ; 7/5; ; 
Girona; ; 14/5; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; 27/10; ; ; ; ; ; 11/4; ; 19/10; ; 
META; spain/la-liga-segunda/cordoba-v-girona; 2017-06-08 02:15:18 GMT+3; 2017-06-10 19:30; Nothing; Xlenovo
Draw; ; 13/10; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; 27/20; ; ; ; 23/17; ; 23/17; ; 6/5; ; 
Cordoba; ; 7/5; ; ; 6/4; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/5; ; ; ; 16/11; ; 16/11; ; 5/4; ; 
Girona; ; 16/5; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; 3; ; ; ; 31/10; ; 16/5; ; 21/10; ; 
META; spain/la-liga-segunda/cordoba-v-girona; 2017-06-08 10:15:19 GMT+3; 2017-06-10 19:30; Nothing; Xlenovo
Cordoba; 11/10; 23/20; 11/10; ; 6/5; ; ; ; ; 11/10; 11/10; ; ; 19/20; ; 15/13; 5/4; ; 23/20; 5/4; ; ; 15/13; ; 15/13; ; 20/21; ; 
Draw; 7/5; 29/20; 1; ; 6/4; ; ; ; ; 6/4; 6/4; ; ; ; ; 16/11; 7/5; ; 7/5; 7/5; ; ; 16/11; ; 16/11; ; 6/5; ; 
Girona; 7/2; 7/2; 3; ; 4; ; ; ; ; 10/3; 10/3; ; ; 27/10; ; 15/4; 75/19; ; 7/2; 75/19; ; ; 19/5; ; 39/10; ; 14/5; ; 
META; spain/la-liga-segunda/cordoba-v-girona; 2017-06-08 14:15:19 GMT+3; 2017-06-10 19:30; Nothing; Xlenovo
Cordoba; 11/10; 23/20; 11/10; ; 6/5; ; ; ; ; ; ; ; ; ; ; 6/5; 13/10; 11/10; 23/20; 13/10; ; ; 15/13; ; 15/13; ; 10/9; ; 
Draw; 7/5; 7/5; 1; ; 6/4; ; ; ; ; ; ; ; ; ; ; 11/8; 13/10; 16/11; 6/4; 13/10; ; ; 6/4; ; 6/4; ; 27/20; ; 
Girona; 7/2; 15/4; 3; ; 4; ; ; ; ; ; ; ; ; ; ; 4; 54/13; 7/2; 7/2; 54/13; ; ; 18/5; ; 37/10; ; 3; ; 
META; spain/la-liga-segunda/cordoba-v-girona; 2017-06-08 18:15:20 GMT+3; 2017-06-10 19:30; Nothing; Xlenovo
Draw; 6/5; 5/4; 1; ; 13/10; ; 13/10; ; 7/5; ; ; ; ; ; ; 6/5; 15/13; 6/5; 13/10; 15/13; 13/10; ; 13/10; ; 13/10; ; 5/4; ; 
Cordoba; 13/10; 13/10; 11/10; ; 11/8; ; 29/20; ; 11/10; ; ; ; ; ; ; 11/8; 23/17; 16/11; 23/20; 23/17; 6/4; ; 15/13; ; 15/13; ; 11/8; ; 
Girona; 15/4; 15/4; 3; ; 4; ; 9/4; ; 19/5; ; ; ; ; ; ; 4; 39/10; 31/10; 7/2; 39/10; 18/5; ; 37/10; ; 37/10; ; 15/8; ; 
META; spain/la-liga-segunda/cordoba-v-girona; 2017-06-08 22:15:17 GMT+3; 2017-06-10 19:30; Nothing; Xlenovo
Draw; 6/5; 6/5; 1; ; 13/10; ; 7/5; ; 6/5; ; ; ; ; ; ; 6/5; 11/10; 6/5; 6/5; 11/10; 13/10; ; 6/5; ; 6/5; ; 27/20; ; 
Cordoba; 13/10; 6/4; 11/10; ; 6/4; ; 8/5; ; 7/5; ; ; ; ; ; ; 16/11; 7/5; 16/11; 13/10; 7/5; 167/100; ; 13/10; ; 13/10; ; 6/4; ; 
Girona; 15/4; 3; 3; ; 7/2; ; 23/10; ; 3; ; ; ; ; ; ; 7/2; 19/5; 31/10; 7/2; 19/5; 31/10; ; 7/2; ; 18/5; ; 14/5; ; 
META; spain/la-liga-segunda/cordoba-v-girona; 2017-06-09 02:15:17 GMT+3; 2017-06-10 19:30; Nothing; Xlenovo
Draw; 6/5; 6/5; 1; ; 13/10; ; 7/5; ; 6/5; ; ; ; ; ; ; 6/5; 11/10; 15/13; 6/5; 11/10; 13/10; ; 6/5; ; 6/5; ; 7/5; ; 
Cordoba; 7/5; 29/20; 11/10; ; 6/4; ; 13/8; ; 8/5; ; ; ; ; ; ; 6/4; 17/11; 16/11; 7/5; 17/11; 173/100; ; 7/5; ; 7/5; ; 6/4; ; 
Girona; 16/5; 10/3; 3; ; 10/3; ; 85/40; ; 14/5; ; ; ; ; ; ; 7/2; 57/17; 16/5; 3; 57/17; 149/50; ; 16/5; ; 16/5; ; 13/5; ; 
META; spain/la-liga-segunda/cordoba-v-girona; 2017-06-09 10:15:17 GMT+3; 2017-06-10 19:30; Nothing; Xlenovo
Draw; 6/5; 6/5; 1; ; 5/4; ; 7/5; ; 6/5; ; ; ; ; ; ; 6/5; 11/10; 5/4; 6/5; 11/10; 13/10; ; 6/5; ; 6/5; ; 11/8; ; 
Cordoba; 7/5; 6/4; 11/10; ; 8/5; ; 17/10; ; 8/5; ; ; ; ; ; ; 17/11; 17/11; 17/11; 7/5; 17/11; 173/100; ; 7/5; ; 7/5; ; 13/8; ; 
Girona; 16/5; 16/5; 3; ; 10/3; ; 9/4; ; 14/5; ; ; ; ; ; ; 10/3; 57/17; 31/10; 3; 57/17; 149/50; ; 16/5; ; 16/5; ; 13/5; ; 
META; spain/la-liga-segunda/cordoba-v-girona; 2017-06-09 14:15:17 GMT+3; 2017-06-10 19:30; Nothing; Xlenovo
Draw; 6/5; 6/5; 1; ; 5/4; ; 7/5; ; 6/5; ; ; ; ; ; ; 6/5; 11/10; 13/10; 6/5; 11/10; 13/10; 7/6; 6/5; ; 6/5; ; 11/8; ; 
Cordoba; 7/5; 6/4; 11/10; ; 8/5; ; 13/8; ; 8/5; ; ; ; ; ; ; 6/4; 17/11; 17/11; 7/5; 17/11; 17/10; 17/10; 7/5; ; 7/5; ; 13/8; ; 
Girona; 16/5; 16/5; 3; ; 10/3; ; 85/40; ; 14/5; ; ; ; ; ; ; 7/2; 57/17; 3; 3; 57/17; 61/20; 11/4; 16/5; ; 16/5; ; 3; ; 
META; spain/la-liga-segunda/cordoba-v-girona; 2017-06-09 18:15:17 GMT+3; 2017-06-10 19:30; Nothing; Xlenovo
Draw; 6/5; 6/5; 1; 6/5; 13/10; ; 7/5; ; 6/5; ; ; ; ; ; ; 6/5; 11/10; 6/5; 6/5; 11/10; 13/10; 5/4; 6/5; ; 6/5; ; 11/8; ; 
Cordoba; 6/4; 13/8; 11/10; 13/8; 13/8; ; 8/5; ; 8/5; ; ; ; ; ; ; 8/5; 28/17; 8/5; 6/4; 28/17; 171/100; 19/12; 6/4; ; 6/4; ; 6/4; ; 
Girona; 3; 3; 3; 14/5; 3; ; 85/40; ; 14/5; ; ; ; ; ; ; 31/10; 58/19; 31/10; 14/5; 58/19; 61/20; 11/4; 14/5; ; 14/5; ; 3; ; 
META; spain/la-liga-segunda/cordoba-v-girona; 2017-06-09 22:15:15 GMT+3; 2017-06-10 19:30; Nothing; Xlenovo
Draw; 6/5; 6/5; 1; 6/5; 5/4; ; 7/5; ; 6/5; ; ; ; ; ; ; 6/5; 11/10; 6/5; 6/5; 11/10; 13/10; 6/5; 6/5; ; 6/5; ; 13/10; ; 
Cordoba; 6/4; 13/8; 11/10; 13/8; 17/10; ; 17/10; ; 13/8; ; ; ; ; ; ; 8/5; 28/17; 8/5; 6/4; 28/17; 17/10; 17/10; 6/4; ; 6/4; ; 13/8; ; 
Girona; 3; 3; 3; 14/5; 3; ; 2; ; 14/5; ; ; ; ; ; ; 31/10; 58/19; 31/10; 14/5; 58/19; 61/20; 13/5; 14/5; ; 14/5; ; 3; ; 
META; spain/la-liga-segunda/cordoba-v-girona; 2017-06-10 02:15:12 GMT+3; 2017-06-10 19:30; Nothing; Xlenovo
Draw; 6/5; 11/10; 1; 6/5; 11/10; ; 7/5; ; 6/5; ; ; ; ; ; ; 15/13; 1; 6/5; 9/10; 1; 19/20; 11/10; 9/10; ; 9/10; ; 13/10; ; 
Cordoba; 6/4; 7/4; 11/10; 13/8; 9/5; ; 17/10; ; 13/8; ; ; ; ; ; ; 17/10; 24/13; 8/5; 9/5; 24/13; 19/10; 17/10; 24/13; ; 24/13; ; 13/8; ; 
Girona; 3; 3; 3; 14/5; 10/3; ; 2; ; 14/5; ; ; ; ; ; ; 31/10; 16/5; 31/10; 3; 16/5; 18/5; 29/10; 31/10; ; 41/13; ; 3; ; 
META; spain/la-liga-segunda/cordoba-v-girona; 2017-06-10 10:15:12 GMT+3; 2017-06-10 19:30; Nothing; Xlenovo
Draw; 6/5; 23/20; 1; 6/5; 23/20; ; 7/5; ; 11/10; ; ; ; 29/20; ; ; 15/13; 21/20; 6/5; 21/20; 21/20; 19/20; 11/10; 21/20; ; 21/20; ; 11/8; 11/8; 
Cordoba; 6/4; 17/10; 11/10; 13/8; 9/5; ; 13/8; ; 6/4; ; ; ; 31/20; ; ; 17/10; 7/4; 8/5; 17/10; 7/4; 19/10; 7/4; 17/10; ; 17/10; ; 17/10; 13/8; 
Girona; 3; 3; 3; 14/5; 10/3; ; 85/40; ; 3; ; ; ; 5/2; ; ; 31/10; 16/5; 31/10; 14/5; 16/5; 18/5; 31/10; 29/10; ; 29/10; ; 14/5; 14/5; 
META; spain/la-liga-segunda/cordoba-v-girona; 2017-06-10 14:15:12 GMT+3; 2017-06-10 19:30; Nothing; Xlenovo
Draw; 6/5; 13/10; 5/4; ; 11/8; ; 7/5; 7/5; 6/5; ; ; ; 21/20; 6/4; ; 5/4; 5/4; 5/4; 6/5; 5/4; 6/5; 15/13; 6/5; ; 6/5; ; 6/4; 6/4; 20/21
Cordoba; 29/20; 6/4; 11/10; ; 8/5; ; 31/20; 7/5; 6/4; ; ; ; 17/10; 6/4; ; 8/5; 17/11; 28/17; 6/4; 17/11; 157/100; 8/5; 6/4; ; 6/4; ; 6/4; 6/4; 13/10
Girona; 3; 14/5; 11/4; ; 3; ; 11/5; 13/5; 3; ; ; ; 10/3; 23/10; ; 3; 56/19; 29/10; 3; 56/19; 33/10; 33/10; 3; ; 3; ; 14/5; 14/5; 9/4
META; spain/la-liga-segunda/cordoba-v-girona; 2017-06-10 18:15:13 GMT+3; 2017-06-10 19:30; Nothing; Xlenovo
Cordoba; 11/8; 7/5; 11/10; 13/10; 7/5; ; 13/10; 13/10; 13/10; ; ; ; 5/4; 6/4; ; 7/5; 7/5; 13/10; 7/5; 7/5; 27/20; 11/8; 7/5; ; 7/5; ; 13/10; 27/20; 27/20
Draw; 11/8; 29/20; 5/4; 6/5; 6/4; ; 13/8; 8/5; 13/10; ; ; ; 7/4; 6/4; ; 7/5; 7/5; 6/4; 6/4; 7/5; 7/5; 24/17; 6/4; ; 6/4; ; 17/10; 17/10; 6/4
Girona; 3; 14/5; 11/4; 3; 3; ; 5/2; 13/5; 3; ; ; ; 13/5; 23/10; ; 31/10; 56/19; 3; 27/10; 56/19; 33/10; 31/10; 27/10; ; 11/4; ; 3; 3; 3
META; spain/la-liga-segunda/cordoba-v-girona; 2017-06-10 22:15:10 GMT+3; 2017-06-10 19:30; In Play; Xlenovo
Cordoba; 7/4; 13/8; 29/20; 7/5; ; 6/4; 31/20; 6/4; ; ; ; 13/8; 31/20; 6/4; ; ; 6/4; 8/5; ; 6/4; ; ; ; 13/8; 7/5; ; ; 6/4; 
Draw; 15/8; 6/4; 7/4; 19/10; ; 6/4; 13/8; 6/4; ; ; ; 11/8; 13/8; 17/10; ; ; 28/17; 6/5; ; 8/5; ; ; ; 6/4; 19/10; ; ; 19/10; 
Girona; 21/10; 9/4; 11/5; 21/10; ; 9/4; 12/5; 11/5; ; ; ; 9/4; 12/5; 12/5; ; ; 40/17; 14/5; ; 40/17; ; ; ; 23/10; 21/10; ; ; 23/10; 
