META; spain/la-liga-segunda/numancia-v-ucam-murcia; 2017-05-02 11:00:07 GMT+3; 2017-05-06 17:00; Nothing; Xlenovo
Draw; 21/10; 15/8; 41/20; 21/10; 19/10; 19/10; 15/8; 15/8; 15/8; 2; 2; 2; 2; ; 15/8; 2; 19/10; 19/10; 9/5; 19/10; 2; 2; 9/5; ; 9/5; ; 7/4; ; 19/10
UCAM Murcia; 16/5; 16/5; 14/5; 13/5; 10/3; 3; 16/5; 3; 3; 14/5; 14/5; 3; 10/3; ; 10/3; 3; 7/2; 3; 10/3; 7/2; 17/5; 45/17; 57/17; ; 17/5; ; 3; ; 7/2
META; spain/la-liga-segunda/numancia-v-ucam-murcia; 2017-05-04 14:21:37 GMT+3; 2017-05-06 17:00; Nothing; Xlenovo
Numancia; 1; 1; 21/20; 1; 21/20; 19/20; 11/10; 1; 10/11; 21/20; 21/20; 1; 1; 21/20; 21/20; 1; 1; 21/20; 21/20; ; 113/100; 68/67; 21/20; ; 21/20; ; 20/21; 1; 21/20
Draw; 21/10; 15/8; 41/20; 21/10; 19/10; 19/10; 15/8; 15/8; 15/8; 2; 2; 21/10; 2; 19/10; 15/8; 2; 19/10; 19/10; 9/5; ; 2; 2; 9/5; ; 9/5; ; 7/4; 15/8; 19/10
UCAM Murcia; 16/5; 16/5; 14/5; 11/4; 10/3; 3; 16/5; 3; 3; 14/5; 14/5; 3; 10/3; 29/10; 10/3; 31/10; 39/11; 3; 10/3; ; 17/5; 45/17; 57/17; ; 17/5; ; 3; 3; 7/2
META; spain/la-liga-segunda/numancia-v-ucam-murcia; 2017-05-04 18:21:34 GMT+3; 2017-05-06 17:00; Nothing; Xlenovo
Numancia; 1; 1; 21/20; ; 21/20; 19/20; 23/20; 1; 10/11; 21/20; 21/20; 1; 11/10; 21/20; 21/20; 1; 21/20; 21/20; 21/20; 21/20; 113/100; 68/67; 21/20; ; 21/20; ; 20/21; 21/20; 21/20
Draw; 21/10; 15/8; 41/20; ; 19/10; 19/10; 15/8; 15/8; 15/8; 2; 2; 21/10; 2; 19/10; 15/8; 2; 24/13; 19/10; 9/5; 24/13; 2; 2; 9/5; ; 9/5; ; 7/4; 9/5; 15/8
UCAM Murcia; 16/5; 16/5; 14/5; ; 10/3; 3; 16/5; 3; 3; 11/4; 11/4; 3; 16/5; 29/10; 10/3; 31/10; 38/11; 3; 10/3; 38/11; 17/5; 45/17; 57/17; ; 17/5; ; 3; 3; 7/2
META; spain/la-liga-segunda/numancia-v-ucam-murcia; 2017-05-04 22:21:38 GMT+3; 2017-05-06 17:00; Nothing; Xlenovo
Numancia; 1; 1; 21/20; 1; 21/20; 19/20; 23/20; 1; 10/11; 21/20; 21/20; 1; 11/10; 21/20; 21/20; 1; ; 21/20; 21/20; 21/20; 113/100; 68/67; 21/20; ; 21/20; ; 1; 21/20; 21/20
Draw; 21/10; 15/8; 41/20; 19/10; 19/10; 19/10; 15/8; 15/8; 15/8; 2; 2; 21/10; 2; 2; 15/8; 2; ; 19/10; 9/5; 9/5; 2; 2; 9/5; ; 9/5; ; 9/5; 9/5; 15/8
UCAM Murcia; 16/5; 16/5; 14/5; 3; 10/3; 3; 16/5; 3; 3; 11/4; 11/4; 3; 16/5; 3; 10/3; 31/10; ; 3; 10/3; 7/2; 17/5; 45/17; 57/17; ; 17/5; ; 3; 3; 7/2
META; spain/la-liga-segunda/numancia-v-ucam-murcia; 2017-05-05 02:21:28 GMT+3; 2017-05-06 17:00; Nothing; Xlenovo
Numancia; 1; 1; 21/20; 1; 21/20; 19/20; 23/20; 1; 10/11; 21/20; 21/20; 1; 11/10; 21/20; 21/20; 1; 21/20; 21/20; 21/20; 21/20; 113/100; 68/67; 21/20; ; 21/20; ; 1; 21/20; 21/20
Draw; 21/10; 15/8; 41/20; 19/10; 19/10; 19/10; 15/8; 15/8; 15/8; 2; 2; 21/10; 2; 2; 15/8; 2; 24/13; 19/10; 9/5; 24/13; 2; 2; 9/5; ; 9/5; ; 9/5; 9/5; 15/8
UCAM Murcia; 16/5; 16/5; 14/5; 3; 10/3; 3; 16/5; 3; 3; 11/4; 11/4; 3; 16/5; 3; 10/3; 31/10; 38/11; 3; 10/3; 38/11; 17/5; 45/17; 57/17; ; 17/5; ; 3; 3; 7/2
META; spain/la-liga-segunda/numancia-v-ucam-murcia; 2017-05-05 10:21:28 GMT+3; 2017-05-06 17:00; Nothing; Xlenovo
Numancia; 1; 1; 21/20; ; 21/20; 19/20; 23/20; 1; 10/11; 21/20; 21/20; 1; 11/10; 21/20; 21/20; 1; 21/20; 21/20; 21/20; 21/20; 113/100; 68/67; 21/20; ; 21/20; ; 1; 21/20; 21/20
Draw; 21/10; 15/8; 41/20; ; 19/10; 19/10; 15/8; 15/8; 15/8; 2; 2; 21/10; 2; 2; 15/8; 2; 24/13; 2; 9/5; 24/13; 47/25; 2; 9/5; ; 9/5; ; 9/5; 9/5; 15/8
UCAM Murcia; 16/5; 16/5; 14/5; ; 10/3; 3; 16/5; 3; 3; 11/4; 11/4; 3; 16/5; 3; 10/3; 31/10; 38/11; 13/4; 10/3; 38/11; 19/5; 45/17; 57/17; ; 17/5; ; 3; 3; 7/2
META; spain/la-liga-segunda/numancia-v-ucam-murcia; 2017-05-05 14:21:29 GMT+3; 2017-05-06 17:00; Nothing; Xlenovo
Numancia; 1; 1; 21/20; ; 21/20; 19/20; 23/20; 1; 10/11; 21/20; 21/20; 1; 11/10; 21/20; 21/20; 1; 21/20; 21/20; 21/20; 21/20; 113/100; 30/29; 21/20; ; 21/20; ; 1; 21/20; 21/20
Draw; 21/10; 15/8; 41/20; ; 19/10; 19/10; 15/8; 15/8; 15/8; 2; 2; 21/10; 2; 2; 15/8; 2; 24/13; 2; 9/5; 24/13; 47/25; 2; 9/5; ; 9/5; ; 9/5; 9/5; 15/8
UCAM Murcia; 16/5; 16/5; 14/5; ; 10/3; 3; 16/5; 3; 3; 11/4; 11/4; 3; 16/5; 3; 10/3; 31/10; 38/11; 13/4; 10/3; 38/11; 19/5; 13/5; 57/17; ; 17/5; ; 3; 3; 7/2
META; spain/la-liga-segunda/numancia-v-ucam-murcia; 2017-05-05 18:21:32 GMT+3; 2017-05-06 17:00; Nothing; Xlenovo
Numancia; 1; 1; 21/20; 1; 21/20; 19/20; 23/20; 1; 10/11; 21/20; 21/20; 1; 11/10; 21/20; 21/20; 1; 21/20; 21/20; 21/20; 21/20; 113/100; 30/29; 21/20; ; 21/20; ; 1; 21/20; 21/20
Draw; 21/10; 15/8; 41/20; 19/10; 19/10; 19/10; 15/8; 15/8; 15/8; 2; 2; 21/10; 2; 2; 15/8; 2; 24/13; 2; 9/5; 24/13; 47/25; 2; 9/5; ; 9/5; ; 9/5; 9/5; 15/8
UCAM Murcia; 16/5; 16/5; 14/5; 3; 10/3; 3; 16/5; 3; 3; 11/4; 11/4; 3; 16/5; 3; 10/3; 31/10; 38/11; 13/4; 10/3; 38/11; 19/5; 13/5; 57/17; ; 17/5; ; 10/3; 3; 7/2
META; spain/la-liga-segunda/numancia-v-ucam-murcia; 2017-05-05 22:21:25 GMT+3; 2017-05-06 17:00; Nothing; Xlenovo
Numancia; 1; 1; 21/20; ; 21/20; 19/20; 23/20; 1; 10/11; 21/20; 21/20; 1; 11/10; 21/20; 21/20; 1; 21/20; 21/20; 21/20; 21/20; 113/100; 17/16; 21/20; ; 21/20; ; 1; 21/20; 21/20
Draw; 21/10; 15/8; 41/20; ; 19/10; 19/10; 15/8; 15/8; 15/8; 2; 2; 21/10; 2; 2; 15/8; 2; 24/13; 2; 9/5; 24/13; 47/25; 2; 9/5; ; 9/5; ; 9/5; 9/5; 15/8
UCAM Murcia; 16/5; 16/5; 14/5; ; 10/3; 3; 16/5; 3; 3; 11/4; 11/4; 3; 16/5; 3; 10/3; 31/10; 38/11; 13/4; 10/3; 38/11; 19/5; 28/11; 57/17; ; 17/5; ; 7/2; 3; 7/2
META; spain/la-liga-segunda/numancia-v-ucam-murcia; 2017-05-06 02:21:07 GMT+3; 2017-05-06 17:00; Nothing; Xlenovo
Numancia; 1; 21/20; 21/20; ; 21/20; 19/20; 23/20; 1; 10/11; 21/20; 21/20; 21/20; 11/10; 21/20; 21/20; 1; 21/20; 21/20; 21/20; 21/20; 113/100; 15/14; 21/20; ; 21/20; ; 1; 21/20; 21/20
Draw; 21/10; 15/8; 41/20; ; 19/10; 19/10; 15/8; 15/8; 15/8; 2; 2; 2; 2; 2; 15/8; 2; 24/13; 2; 9/5; 24/13; 47/25; 2; 9/5; ; 9/5; ; 9/5; 9/5; 15/8
UCAM Murcia; 16/5; 3; 14/5; ; 10/3; 3; 16/5; 3; 3; 11/4; 11/4; 3; 16/5; 3; 10/3; 31/10; 7/2; 13/4; 10/3; 7/2; 19/5; 5/2; 57/17; ; 17/5; ; 7/2; 3; 7/2
META; spain/la-liga-segunda/numancia-v-ucam-murcia; 2017-05-06 10:21:11 GMT+3; 2017-05-06 17:00; Nothing; Xlenovo
Numancia; 21/20; 1; 21/20; ; 21/20; 19/20; 23/20; 1; 10/11; 21/20; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; 21/20; 21/20; 1; 21/20; 113/100; 13/12; 24/23; ; 21/20; ; 1; 1; 21/20
Draw; 2; 15/8; 2; ; 19/10; 19/10; 15/8; 15/8; 15/8; 2; 2; 2; 2; 19/10; 15/8; 19/10; 24/13; 2; 9/5; 24/13; 47/25; 17/9; 9/5; ; 24/13; ; 19/10; 17/10; 19/10
UCAM Murcia; 16/5; 16/5; 29/10; ; 10/3; 3; 16/5; 3; 3; 14/5; 14/5; 14/5; 16/5; 16/5; 10/3; 31/10; 39/11; 13/4; 10/3; 38/11; 19/5; 56/19; 57/17; ; 17/5; ; 7/2; 3; 7/2
META; spain/la-liga-segunda/numancia-v-ucam-murcia; 2017-05-06 14:21:21 GMT+3; 2017-05-06 17:00; Nothing; Xlenovo
Numancia; 21/20; 21/20; 21/20; ; 21/20; 19/20; 23/20; 1; 10/11; 21/20; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; 21/20; 21/20; 1; 21/20; 11/10; 15/14; 24/23; ; 21/20; ; 21/20; 21/20; 21/20
Draw; 2; 15/8; 2; ; 19/10; 37/20; 15/8; 15/8; 15/8; 2; 2; 2; 2; 19/10; 15/8; 19/10; 19/10; 2; 9/5; 19/10; 19/10; 24/13; 9/5; ; 24/13; ; 19/10; 19/10; 19/10
UCAM Murcia; 16/5; 3; 29/10; ; 10/3; 3; 16/5; 3; 3; 14/5; 14/5; 14/5; 16/5; 3; 10/3; 3; 57/17; 13/4; 10/3; 57/17; 19/5; 58/19; 57/17; ; 17/5; ; 7/2; 10/3; 7/2
META; spain/la-liga-segunda/numancia-v-ucam-murcia; 2017-05-06 18:20:55 GMT+3; 2017-05-06 17:00; Nothing; Xlenovo
Numancia; 1; 21/20; 21/20; ; 11/10; 1; 23/20; 1; 1; 21/20; 21/20; 21/20; 11/10; 11/10; 21/20; 21/20; 21/20; 21/20; 1; 21/20; 11/10; 19/17; 24/23; ; 21/20; ; 21/20; 21/20; 10/9
Draw; 19/10; 15/8; 2; ; 19/10; 20/11; 15/8; 15/8; 9/5; 2; 2; 2; 2; 19/10; 15/8; 19/10; 24/13; 2; 9/5; 24/13; 19/10; 11/6; 9/5; ; 24/13; ; 19/10; 19/10; 19/10
UCAM Murcia; 7/2; 3; 29/10; ; 10/3; 14/5; 16/5; 3; 3; 11/4; 11/4; 14/5; 16/5; 3; 10/3; 3; 57/17; 13/4; 10/3; 57/17; 19/5; 29/10; 57/17; ; 17/5; ; 7/2; 7/2; 7/2
