META; english/championship/aston-villa-v-barnsley; 2017-02-11 18:20:14 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Aston Villa; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Barnsley; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/championship/aston-villa-v-barnsley; 2017-02-11 22:23:06 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Aston Villa; 4/5; 8/11; ; 4/5; 4/5; ; 4/5; ; ; 3/4; 3/4; ; 4/5; ; ; 4/5; 5/6; ; ; 5/6; ; ; ; 4/5; ; 8/11; ; 
Draw; 5/2; 5/2; ; 12/5; 13/5; ; 13/5; ; ; 5/2; 23/10; ; 51/20; ; ; 13/5; 13/5; ; ; 13/5; ; ; ; 13/5; ; 23/10; ; 
Barnsley; 7/2; 4; ; 3; 19/5; ; 15/4; ; ; 7/2; 7/2; ; 7/2; ; ; 7/2; 57/17; ; ; 57/17; ; ; ; 10/3; ; 3; ; 
META; english/championship/aston-villa-v-barnsley; 2017-02-12 02:21:15 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Aston Villa; 4/5; 8/11; 4/5; 4/5; 4/5; ; 4/5; ; ; 3/4; 3/4; ; 4/5; 4/5; ; 4/5; 5/6; ; 8/11; 5/6; ; ; 7/9; 4/5; ; 8/11; ; 
Draw; 5/2; 5/2; 49/20; 12/5; 13/5; ; 13/5; ; ; 5/2; 23/10; ; 51/20; 5/2; ; 13/5; 13/5; ; 5/2; 13/5; ; ; 28/11; 13/5; ; 12/5; ; 
Barnsley; 7/2; 4; 15/4; 3; 19/5; ; 15/4; ; ; 7/2; 7/2; ; 7/2; 18/5; ; 7/2; 38/11; ; 7/2; 38/11; ; ; 7/2; 10/3; ; 7/2; ; 
META; english/championship/aston-villa-v-barnsley; 2017-02-12 06:19:58 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Aston Villa; 4/5; 8/11; 4/5; 4/5; 4/5; ; 4/5; ; 4/5; 3/4; 3/4; 3/4; 4/5; 4/5; ; 4/5; ; ; 8/11; 5/6; ; ; 7/9; 4/5; ; 8/11; ; 
Draw; 5/2; 5/2; 49/20; 12/5; 13/5; ; 13/5; ; 13/5; 5/2; 23/10; 13/5; 51/20; 5/2; ; 13/5; ; ; 5/2; 13/5; ; ; 28/11; 13/5; ; 12/5; ; 
Barnsley; 7/2; 4; 15/4; 3; 19/5; ; 15/4; ; 19/5; 7/2; 7/2; 15/4; 7/2; 18/5; ; 7/2; ; ; 7/2; 38/11; ; ; 7/2; 10/3; ; 7/2; ; 
META; english/championship/aston-villa-v-barnsley; 2017-02-12 10:20:11 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Aston Villa; 4/5; 8/11; 4/5; 4/5; 4/5; 4/5; 3/4; ; 4/5; 3/4; 3/4; 3/4; 10/13; 4/5; ; 4/5; 5/6; ; 8/11; 5/6; ; ; 7/9; 4/5; ; 8/11; ; 
Draw; 5/2; 5/2; 49/20; 12/5; 13/5; 11/4; 27/10; ; 13/5; 5/2; 23/10; 13/5; 13/5; 5/2; ; 13/5; 13/5; ; 5/2; 13/5; ; ; 28/11; 13/5; ; 5/2; ; 
Barnsley; 7/2; 4; 15/4; 3; 19/5; 18/5; 15/4; ; 19/5; 7/2; 7/2; 15/4; 7/2; 18/5; ; 7/2; 38/11; ; 7/2; 38/11; ; ; 7/2; 10/3; ; 7/2; ; 
META; english/championship/aston-villa-v-barnsley; 2017-02-12 14:20:01 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Aston Villa; 8/11; 3/4; 4/5; 4/5; 4/5; 4/5; 3/4; 8/11; 4/5; 4/5; 3/4; 4/5; 10/13; 3/4; 4/5; 4/5; 4/5; ; 8/11; 4/5; ; 10/13; 7/9; 3/4; ; 4/5; 8/11; 
Draw; 13/5; 13/5; 5/2; 5/2; 11/4; 11/4; 11/4; 13/5; 13/5; 5/2; 23/10; 12/5; 53/20; 13/5; 11/4; 13/5; 13/5; ; 5/2; 13/5; ; 28/11; 28/11; 13/5; ; 12/5; 5/2; 
Barnsley; 15/4; 18/5; 18/5; 18/5; 18/5; 18/5; 18/5; 7/2; 19/5; 7/2; 7/2; 15/4; 15/4; 15/4; 10/3; 7/2; 7/2; ; 7/2; 7/2; ; 13/4; 7/2; 10/3; ; 7/2; 7/2; 
META; english/championship/aston-villa-v-barnsley; 2017-02-12 18:19:42 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Aston Villa; 8/11; 3/4; 5/6; 4/5; 4/5; 4/5; 4/5; 8/11; 4/5; 4/5; 4/5; 4/5; 10/13; 3/4; 4/5; 4/5; 4/5; ; 8/11; 4/5; 5/6; 10/13; 7/9; 3/4; ; 4/5; 8/11; 
Draw; 13/5; 13/5; 5/2; 5/2; 11/4; 11/4; 27/10; 13/5; 13/5; 5/2; 12/5; 12/5; 53/20; 13/5; 11/4; 13/5; 45/17; ; 5/2; 45/17; 27/10; 28/11; 28/11; 13/5; ; 12/5; 5/2; 
Barnsley; 15/4; 18/5; 7/2; 18/5; 18/5; 7/2; 17/5; 7/2; 7/2; 7/2; 10/3; 15/4; 15/4; 15/4; 10/3; 7/2; 7/2; ; 7/2; 7/2; 39/10; 13/4; 7/2; 10/3; ; 7/2; 7/2; 
META; english/championship/aston-villa-v-barnsley; 2017-02-12 22:20:08 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Aston Villa; 8/11; 3/4; 5/6; 4/5; 4/5; 4/5; 17/20; 3/4; 4/5; 4/5; 4/5; 4/5; 4/5; 4/5; 4/5; 4/5; 4/5; 13/18; 8/11; 4/5; 5/6; 10/13; 7/9; 3/4; ; 4/5; 8/11; 
Draw; 13/5; 13/5; 5/2; 5/2; 11/4; 11/4; 11/4; 5/2; 13/5; 5/2; 12/5; 12/5; 53/20; 27/10; 11/4; 13/5; 13/5; 13/5; 5/2; 13/5; 27/10; 28/11; 28/11; 13/5; ; 5/2; 5/2; 
Barnsley; 15/4; 18/5; 7/2; 18/5; 18/5; 7/2; 18/5; 17/5; 7/2; 7/2; 10/3; 15/4; 15/4; 4; 10/3; 7/2; 7/2; 15/4; 7/2; 7/2; 39/10; 13/4; 7/2; 10/3; ; 7/2; 10/3; 
META; english/championship/aston-villa-v-barnsley; 2017-02-13 02:20:14 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Aston Villa; 3/4; 3/4; 5/6; 4/5; 4/5; 4/5; 5/6; 3/4; 4/5; 3/4; 4/5; 4/5; 10/13; 4/5; 4/5; 4/5; 10/13; 13/18; 8/11; 10/13; 5/6; 10/13; 7/9; 3/4; ; 4/5; 8/11; 
Draw; 13/5; 13/5; 5/2; 5/2; 11/4; 27/10; 11/4; 5/2; 13/5; 5/2; 12/5; 12/5; 53/20; 27/10; 11/4; 13/5; 13/5; 13/5; 5/2; 13/5; 27/10; 28/11; 28/11; 13/5; ; 27/10; 5/2; 
Barnsley; 15/4; 18/5; 7/2; 18/5; 18/5; 18/5; 19/5; 17/5; 7/2; 15/4; 10/3; 15/4; 15/4; 4; 10/3; 7/2; 37/10; 15/4; 7/2; 37/10; 39/10; 13/4; 7/2; 7/2; ; 7/2; 7/2; 
META; english/championship/aston-villa-v-barnsley; 2017-02-13 06:19:22 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
