META; english/championship/fulham-v-nottingham-forest; 2017-02-11 14:25:07 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Fulham; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Nottingham Forest; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/championship/fulham-v-nottingham-forest; 2017-02-11 18:20:20 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Fulham; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Nottingham Forest; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/championship/fulham-v-nottingham-forest; 2017-02-11 22:23:16 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Fulham; 4/7; 4/7; ; 4/6; 8/13; ; 3/5; ; ; 3/5; 4/7; ; 4/7; 4/7; ; 8/13; 8/13; ; ; 8/13; ; ; ; 6/10; ; 4/7; ; 
Draw; 3; 3; ; 13/5; 16/5; ; 16/5; ; ; 3; 29/10; ; 16/5; 3; ; 31/10; 3; ; ; 3; ; ; ; 3; ; 14/5; ; 
Nottingham Forest; 9/2; 9/2; ; 7/2; 9/2; ; 22/5; ; ; 17/4; 4; ; 9/2; 24/5; ; 9/2; 43/10; ; ; 43/10; ; ; ; 17/4; ; 22/5; ; 
META; english/championship/fulham-v-nottingham-forest; 2017-02-12 02:21:24 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Fulham; 4/7; 4/7; 8/13; 4/6; 8/13; ; 8/13; ; ; 3/5; 4/7; ; 3/5; 4/7; ; 8/13; 8/13; ; 4/7; 8/13; ; ; 7/12; 6/10; ; 4/7; ; 
Draw; 3; 3; 31/10; 13/5; 3; ; 3; ; ; 3; 29/10; ; 3; 3; ; 3; 3; ; 14/5; 3; ; ; 56/19; 3; ; 3; ; 
Nottingham Forest; 9/2; 9/2; 17/4; 7/2; 9/2; ; 9/2; ; ; 17/4; 4; ; 9/2; 24/5; ; 9/2; 49/11; ; 23/5; 49/11; ; ; 23/5; 17/4; ; 22/5; ; 
META; english/championship/fulham-v-nottingham-forest; 2017-02-12 06:20:05 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Fulham; 4/7; 4/7; 8/13; 4/6; 8/13; ; 8/13; ; 4/7; 3/5; 4/7; 8/13; 3/5; 4/7; ; 8/13; ; ; 4/7; 8/13; ; ; 7/12; 6/10; ; 4/7; ; 
Draw; 3; 3; 31/10; 13/5; 3; ; 3; ; 3; 3; 29/10; 3; 3; 3; ; 3; ; ; 14/5; 3; ; ; 56/19; 3; ; 3; ; 
Nottingham Forest; 9/2; 9/2; 17/4; 7/2; 9/2; ; 9/2; ; 9/2; 17/4; 4; 4; 9/2; 24/5; ; 9/2; ; ; 23/5; 49/11; ; ; 23/5; 17/4; ; 22/5; ; 
META; english/championship/fulham-v-nottingham-forest; 2017-02-12 10:20:20 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Fulham; 4/7; 4/7; 8/13; 4/6; 8/13; 3/5; 3/5; ; 4/7; 8/13; 4/7; 8/13; 4/7; 4/7; ; 8/13; 8/13; ; 4/7; 8/13; ; ; 7/12; 6/10; ; 4/7; ; 
Draw; 3; 3; 31/10; 13/5; 3; 16/5; 16/5; ; 3; 16/5; 3; 3; 16/5; 3; ; 31/10; 3; ; 14/5; 3; ; ; 56/19; 3; ; 3; ; 
Nottingham Forest; 9/2; 9/2; 17/4; 7/2; 9/2; 9/2; 22/5; ; 17/4; 4; 4; 4; 9/2; 24/5; ; 9/2; 22/5; ; 23/5; 22/5; ; ; 23/5; 17/4; ; 22/5; ; 
META; english/championship/fulham-v-nottingham-forest; 2017-02-12 14:20:09 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Fulham; 4/7; 3/5; 8/13; 8/13; 8/13; 8/13; 3/5; 4/7; 4/7; 8/13; 4/7; 6/10; 3/5; 4/7; 8/13; 8/13; 8/13; ; 4/7; 8/13; ; 7/12; 11/18; 6/10; ; 4/7; 4/7; 
Draw; 3; 3; 31/10; 16/5; 3; 33/10; 16/5; 3; 3; 16/5; 3; 16/5; 16/5; 3; 3; 31/10; 3; ; 14/5; 3; ; 16/5; 29/10; 3; ; 3; 3; 
Nottingham Forest; 9/2; 17/4; 17/4; 4; 9/2; 17/4; 22/5; 9/2; 17/4; 4; 4; 4; 9/2; 24/5; 9/2; 9/2; 22/5; ; 22/5; 22/5; ; 15/4; 22/5; 17/4; ; 22/5; 21/5; 
META; english/championship/fulham-v-nottingham-forest; 2017-02-12 18:19:50 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Fulham; 4/7; 3/5; 6/10; 8/13; 8/13; 8/13; 4/7; 4/7; 4/7; 3/5; 4/7; 8/13; 3/5; 4/7; 8/13; 4/7; 8/13; ; 4/7; 8/13; 16/25; 7/12; 11/18; 6/10; ; 4/7; 4/7; 
Draw; 3; 3; 31/10; 16/5; 3; 33/10; 33/10; 3; 3; 16/5; 3; 14/5; 16/5; 3; 3; 16/5; 58/19; ; 14/5; 58/19; 13/4; 16/5; 29/10; 3; ; 3; 3; 
Nottingham Forest; 9/2; 17/4; 17/4; 4; 9/2; 17/4; 9/2; 9/2; 17/4; 4; 4; 9/2; 9/2; 24/5; 9/2; 9/2; 74/17; ; 22/5; 74/17; 47/10; 15/4; 22/5; 17/4; ; 22/5; 21/5; 
META; english/championship/fulham-v-nottingham-forest; 2017-02-12 22:20:15 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Fulham; 4/7; 3/5; 4/7; 8/13; 3/5; 4/7; 4/7; 4/7; 4/7; 11/20; 8/15; 4/7; 4/7; 6/10; 8/13; 8/13; 11/18; 4/7; 4/7; 11/18; 61/100; 4/7; 7/12; 4/7; ; 4/7; 8/15; 
Draw; 3; 3; 16/5; 16/5; 16/5; 10/3; 33/10; 14/5; 10/3; 10/3; 3; 3; 10/3; 16/5; 3; 31/10; 58/19; 3; 14/5; 58/19; 13/4; 13/4; 29/10; 3; ; 3; 3; 
Nottingham Forest; 9/2; 17/4; 9/2; 4; 9/2; 460/100; 5; 4; 9/2; 9/2; 9/2; 9/2; 19/4; 5; 9/2; 9/2; 50/11; 9/2; 24/5; 50/11; 51/10; 50/13; 24/5; 9/2; ; 23/5; 23/5; 
META; english/championship/fulham-v-nottingham-forest; 2017-02-13 02:20:21 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Fulham; 8/15; 3/5; 4/7; 8/13; 4/7; 4/7; 4/7; 4/7; 4/7; 8/15; 8/15; 11/20; 11/20; 11/20; 11/20; 4/7; 8/15; 4/7; 4/7; 8/15; 4/7; 6/11; 7/12; 8/15; ; 4/7; 8/15; 
