META; english/championship/brentford-v-huddersfield; 2017-03-05 02:21:18 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Huddersfield; ; 7/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Brentford; ; 7/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/championship/brentford-v-huddersfield; 2017-03-05 06:20:59 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Huddersfield; ; 7/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Brentford; ; 7/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/championship/brentford-v-huddersfield; 2017-03-05 10:22:50 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Huddersfield; ; 7/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Brentford; ; 7/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/championship/brentford-v-huddersfield; 2017-03-05 14:23:08 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Huddersfield; 6/4; 7/5; ; ; ; ; 6/4; ; 6/4; ; 29/20; ; ; ; ; 17/11; ; ; ; ; ; ; ; ; ; 4/5; ; 
Brentford; 7/4; 7/4; ; ; ; ; 15/8; ; 9/5; ; 17/10; ; ; ; ; 15/8; ; ; ; ; ; ; ; ; ; 10/11; ; 
Draw; 23/10; 23/10; ; ; ; ; 23/10; ; 12/5; ; 9/4; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 6/5; ; 
META; english/championship/brentford-v-huddersfield; 2017-03-05 18:21:01 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Huddersfield; 6/4; 7/5; ; ; 8/5; ; 31/20; ; 6/4; ; 29/20; 6/4; ; 6/4; ; 17/11; 6/4; ; ; 6/4; ; ; ; ; ; 23/20; ; 
Brentford; 7/4; 7/4; ; ; 9/5; ; 9/5; ; 9/5; ; 17/10; 15/8; ; 7/4; ; 15/8; 7/4; ; ; 7/4; ; ; ; ; ; 7/5; ; 
Draw; 23/10; 23/10; ; ; 12/5; ; 23/10; ; 12/5; ; 9/4; 9/4; ; 12/5; ; 12/5; 40/17; ; ; 40/17; ; ; ; ; ; 19/10; ; 
META; english/championship/brentford-v-huddersfield; 2017-03-05 22:20:47 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Huddersfield; 6/4; 7/5; 31/20; ; 8/5; ; 31/20; ; 6/4; ; 29/20; 6/4; ; 6/4; ; 17/11; 6/4; ; 6/4; 6/4; ; ; 17/11; ; ; 1; ; 
Brentford; 7/4; 7/4; 9/5; ; 9/5; ; 9/5; ; 9/5; ; 17/10; 15/8; ; 7/4; ; 15/8; 7/4; ; 7/4; 7/4; ; ; 7/4; ; ; 7/5; ; 
Draw; 23/10; 23/10; 47/20; ; 12/5; ; 23/10; ; 12/5; ; 9/4; 9/4; ; 12/5; ; 12/5; 23/10; ; 9/4; 23/10; ; ; 9/4; ; ; 2; ; 
META; english/championship/brentford-v-huddersfield; 2017-03-06 02:21:04 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Huddersfield; 6/4; 7/5; 31/20; ; 8/5; ; 31/20; ; 6/4; ; 29/20; 6/4; ; 6/4; ; 17/11; 6/4; ; 6/4; 6/4; ; ; 17/11; ; ; 23/20; ; 
Brentford; 7/4; 7/4; 9/5; ; 9/5; ; 9/5; ; 9/5; ; 17/10; 15/8; ; 7/4; ; 15/8; 7/4; ; 7/4; 7/4; ; ; 7/4; ; ; 7/5; ; 
Draw; 23/10; 23/10; 47/20; ; 12/5; ; 23/10; ; 12/5; ; 9/4; 9/4; ; 12/5; ; 12/5; 23/10; ; 9/4; 23/10; ; ; 9/4; ; ; 2; ; 
META; english/championship/brentford-v-huddersfield; 2017-03-06 06:20:06 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Huddersfield; 6/4; 7/5; 6/4; ; 6/4; ; 31/20; ; 6/4; ; 29/20; 6/4; ; 6/4; ; 17/11; 6/4; ; 6/4; 6/4; ; ; 17/11; ; ; 6/5; ; 
Brentford; 7/4; 7/4; 9/5; ; 9/5; ; 9/5; ; 9/5; ; 17/10; 15/8; ; 7/4; ; 15/8; 7/4; ; 7/4; 7/4; ; ; 7/4; ; ; 13/8; ; 
Draw; 23/10; 23/10; 47/20; ; 5/2; ; 23/10; ; 12/5; ; 9/4; 9/4; ; 12/5; ; 12/5; 23/10; ; 9/4; 23/10; ; ; 9/4; ; ; 2; ; 
META; english/championship/brentford-v-huddersfield; 2017-03-06 10:20:09 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Huddersfield; 6/4; 7/5; 6/4; ; 6/4; ; 31/20; ; 6/4; ; 29/20; 6/4; ; 6/4; ; 17/11; 6/4; ; 6/4; 6/4; ; ; 17/11; ; ; 6/5; ; 
Brentford; 7/4; 7/4; 9/5; ; 9/5; ; 9/5; ; 9/5; ; 17/10; 15/8; ; 7/4; ; 15/8; 7/4; ; 7/4; 7/4; ; ; 7/4; ; ; 27/20; ; 
Draw; 23/10; 23/10; 47/20; ; 5/2; ; 23/10; ; 12/5; ; 9/4; 9/4; ; 12/5; ; 12/5; 23/10; ; 9/4; 23/10; ; ; 9/4; ; ; 2; ; 
META; english/championship/brentford-v-huddersfield; 2017-03-06 14:21:14 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Huddersfield; 6/4; 7/5; 6/4; ; 8/5; ; 31/20; 6/4; 6/4; ; 29/20; 6/4; ; 6/4; ; 17/11; 6/4; ; 6/4; 6/4; ; ; 17/11; ; ; 7/5; ; 
Brentford; 7/4; 7/4; 9/5; ; 9/5; ; 9/5; 9/5; 9/5; ; 17/10; 15/8; ; 7/4; ; 15/8; 7/4; ; 7/4; 7/4; ; ; 7/4; ; ; 17/10; ; 
Draw; 23/10; 23/10; 47/20; ; 12/5; ; 23/10; 12/5; 12/5; ; 9/4; 9/4; ; 12/5; ; 12/5; 23/10; ; 9/4; 23/10; ; ; 9/4; ; ; 21/10; ; 
META; english/championship/brentford-v-huddersfield; 2017-03-06 18:21:36 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Huddersfield; 6/4; 7/5; 6/4; ; 8/5; ; 6/4; 11/8; 6/4; ; 29/20; 6/4; ; 6/4; ; 17/11; 6/4; ; 6/4; 6/4; ; ; 17/11; ; ; 7/5; ; 
Brentford; 7/4; 15/8; 9/5; ; 9/5; ; 9/5; 17/10; 9/5; ; 17/10; 15/8; ; 7/4; ; 15/8; 7/4; ; 7/4; 7/4; ; ; 7/4; ; ; 17/10; ; 
Draw; 23/10; 12/5; 47/20; ; 12/5; ; 12/5; 9/4; 12/5; ; 9/4; 9/4; ; 12/5; ; 12/5; 23/10; ; 9/4; 23/10; ; ; 9/4; ; ; 21/10; ; 
META; english/championship/brentford-v-huddersfield; 2017-03-06 22:21:02 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Huddersfield; 6/4; 7/5; 6/4; ; 8/5; ; 6/4; 11/8; 6/4; ; 29/20; 6/4; ; 6/4; ; 17/11; 6/4; ; 6/4; 6/4; ; ; 17/11; 6/4; ; 7/5; ; 
Brentford; 7/4; 15/8; 9/5; ; 9/5; ; 9/5; 17/10; 9/5; ; 17/10; 15/8; ; 7/4; ; 15/8; 7/4; ; 7/4; 7/4; ; ; 7/4; 7/4; ; 17/10; ; 
Draw; 23/10; 12/5; 47/20; ; 12/5; ; 12/5; 9/4; 12/5; ; 9/4; 9/4; ; 12/5; ; 12/5; 23/10; ; 9/4; 23/10; ; ; 9/4; 23/10; ; 21/10; ; 
META; english/championship/brentford-v-huddersfield; 2017-03-07 02:21:28 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Huddersfield; 6/4; 7/5; 6/4; ; 8/5; ; 6/4; 11/8; 6/4; ; 29/20; 6/4; ; 6/4; ; 17/11; 6/4; ; 6/4; 6/4; ; ; 17/11; 6/4; ; 7/5; ; 
Brentford; 7/4; 15/8; 9/5; ; 9/5; ; 9/5; 17/10; 9/5; ; 17/10; 15/8; ; 7/4; ; 15/8; 7/4; ; 7/4; 7/4; ; ; 7/4; 7/4; ; 17/10; ; 
Draw; 23/10; 12/5; 47/20; ; 12/5; ; 12/5; 9/4; 12/5; ; 9/4; 9/4; ; 12/5; ; 12/5; 23/10; ; 9/4; 23/10; ; ; 9/4; 23/10; ; 11/5; ; 
META; english/championship/brentford-v-huddersfield; 2017-03-07 06:20:05 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Huddersfield; 6/4; 7/5; 6/4; ; 8/5; ; 6/4; 11/8; 6/4; ; 29/20; 6/4; ; 6/4; ; 17/11; 6/4; ; 6/4; 6/4; ; ; 17/11; 6/4; ; 7/5; ; 
Brentford; 7/4; 15/8; 9/5; ; 9/5; ; 9/5; 17/10; 9/5; ; 17/10; 15/8; ; 7/4; ; 15/8; 7/4; ; 7/4; 7/4; ; ; 7/4; 7/4; ; 13/8; ; 
Draw; 23/10; 12/5; 47/20; ; 12/5; ; 12/5; 9/4; 12/5; ; 9/4; 9/4; ; 12/5; ; 12/5; 23/10; ; 9/4; 23/10; ; ; 9/4; 23/10; ; 11/5; ; 
META; english/championship/brentford-v-huddersfield; 2017-03-07 10:20:06 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Huddersfield; 6/4; 7/5; 6/4; ; 8/5; ; 6/4; 11/8; 6/4; ; 29/20; 6/4; ; 6/4; ; 17/11; 6/4; ; 6/4; 6/4; ; ; 17/11; 6/4; ; 7/5; ; 
Brentford; 7/4; 15/8; 9/5; ; 9/5; ; 9/5; 17/10; 9/5; ; 17/10; 15/8; ; 7/4; ; 15/8; 7/4; ; 7/4; 7/4; ; ; 7/4; 7/4; ; 13/8; ; 
Draw; 23/10; 12/5; 47/20; ; 12/5; ; 12/5; 9/4; 12/5; ; 9/4; 9/4; ; 12/5; ; 12/5; 23/10; ; 9/4; 23/10; ; ; 9/4; 23/10; ; 11/5; ; 
META; english/championship/brentford-v-huddersfield; 2017-03-07 14:21:46 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Huddersfield; 7/5; 7/5; 29/20; ; 6/4; 29/20; 7/5; 11/8; 6/4; 7/5; 7/5; 29/20; 7/5; 7/5; 6/4; 16/11; 16/11; 7/5; 6/4; 16/11; ; 23/17; 17/11; 7/5; ; 7/5; ; 
Brentford; 15/8; 15/8; 15/8; ; 19/10; 19/10; 19/10; 17/10; 15/8; 15/8; 9/5; 15/8; 37/20; 15/8; 9/5; 2; 24/13; 24/13; 7/4; 24/13; ; 24/13; 7/4; 15/8; ; 9/5; ; 
