META; english/championship/sheffield-wednesday-v-blackburn; 2017-02-11 14:25:25 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Blackburn; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Sheffield Wednesday; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/championship/sheffield-wednesday-v-blackburn; 2017-02-11 18:20:31 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Blackburn; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Sheffield Wednesday; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/championship/sheffield-wednesday-v-blackburn; 2017-02-11 22:23:32 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Sheffield Wednesday; 4/7; 2/3; ; 8/13; 8/13; ; 4/7; ; ; 4/7; 4/7; ; 4/7; 4/7; ; 8/13; 11/18; ; ; 11/18; ; ; ; 4/7; ; 4/7; ; 
Draw; 13/5; 11/4; ; 11/4; ; ; 29/10; ; ; 14/5; 13/5; ; 57/20; 27/10; ; 14/5; 14/5; ; ; 14/5; ; ; ; 11/4; ; 27/10; ; 
Blackburn; 11/2; 4; ; 19/5; 5; ; 21/4; ; ; 5; 5; ; 5; 11/2; ; 5; 5; ; ; 5; ; ; ; 5; ; 5; ; 
META; english/championship/sheffield-wednesday-v-blackburn; 2017-02-12 02:21:40 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Sheffield Wednesday; 11/20; 2/3; 6/10; 8/13; 8/13; ; ; ; ; 4/7; 4/7; ; 4/7; 4/7; ; 8/13; 11/18; ; 4/7; 11/18; ; ; 3/5; 4/7; ; 4/7; ; 
Draw; 11/4; 11/4; 27/10; 11/4; 11/4; ; ; ; ; 14/5; 13/5; ; 57/20; 27/10; ; 14/5; 37/13; ; 14/5; 37/13; ; ; 56/19; 11/4; ; 27/10; ; 
Blackburn; 11/2; 4; 11/2; 19/5; 5; ; ; ; ; 5; 5; ; 5; 11/2; ; 5; 24/5; ; 22/5; 24/5; ; ; 22/5; 5; ; 26/5; ; 
META; english/championship/sheffield-wednesday-v-blackburn; 2017-02-12 06:20:17 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Sheffield Wednesday; 11/20; 2/3; 6/10; 8/13; 8/13; ; ; ; 4/7; 4/7; 4/7; 6/10; 4/7; 4/7; ; 8/13; ; ; 4/7; 11/18; ; ; 3/5; 4/7; ; 4/7; ; 
Draw; 11/4; 11/4; 27/10; 11/4; 11/4; ; ; ; 14/5; 14/5; 13/5; 11/4; 57/20; 27/10; ; 14/5; ; ; 14/5; 37/13; ; ; 56/19; 11/4; ; 27/10; ; 
Blackburn; 11/2; 4; 11/2; 19/5; 5; ; ; ; 21/4; 5; 5; 5; 5; 11/2; ; 5; ; ; 22/5; 24/5; ; ; 22/5; 5; ; 26/5; ; 
META; english/championship/sheffield-wednesday-v-blackburn; 2017-02-12 10:20:31 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Sheffield Wednesday; 11/20; 2/3; 6/10; 8/13; 8/13; 3/5; 4/7; ; 4/7; 4/7; 4/7; 6/10; 4/7; 4/7; ; 8/13; 11/18; ; 4/7; 11/18; ; ; 3/5; 4/7; ; 4/7; ; 
Draw; 11/4; 11/4; 27/10; 11/4; 11/4; 14/5; 29/10; ; 14/5; 14/5; 13/5; 11/4; 57/20; 27/10; ; 14/5; 37/13; ; 14/5; 37/13; ; ; 56/19; 11/4; ; 27/10; ; 
Blackburn; 11/2; 4; 11/2; 19/5; 5; 5; 21/4; ; 5; 5; 5; 5; 5; 11/2; ; 5; 19/4; ; 22/5; 19/4; ; ; 22/5; 5; ; 26/5; ; 
META; english/championship/sheffield-wednesday-v-blackburn; 2017-02-12 14:20:20 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Sheffield Wednesday; 11/20; 4/7; 6/10; 6/10; 3/5; 3/5; 4/7; 4/7; 4/7; 4/7; 4/7; 6/10; 4/7; 4/7; 8/13; 4/7; 11/18; ; 4/7; 11/18; ; 5/9; 10/17; 4/7; ; 4/7; 4/7; 
Draw; 11/4; 14/5; 27/10; 11/4; 11/4; 14/5; 29/10; 11/4; 14/5; 14/5; 13/5; 11/4; 29/10; 27/10; 14/5; 14/5; 14/5; ; 14/5; 14/5; ; 11/4; 14/5; 11/4; ; 13/5; 27/10; 
Blackburn; 11/2; 5; 11/2; 5; 11/2; 5; 21/4; 11/2; 5; 5; 5; 5; 11/2; 11/2; 5; 11/2; 94/19; ; 23/5; 94/19; ; 47/10; 19/4; 5; ; 26/5; 27/5; 
META; english/championship/sheffield-wednesday-v-blackburn; 2017-02-12 18:20:02 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
