META; english/championship/preston-v-birmingham; 2017-02-11 14:25:16 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Birmingham; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Preston; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/championship/preston-v-birmingham; 2017-02-11 18:20:27 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Birmingham; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Preston; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/championship/preston-v-birmingham; 2017-02-11 22:23:24 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Preston; 21/20; 1; ; 11/10; 21/20; ; 1; ; ; 1; 1; ; 1; 1; ; 21/20; 21/20; ; ; 21/20; ; ; ; 21/20; ; 1; ; 
Draw; 12/5; 12/5; ; 23/10; 12/5; ; 12/5; ; ; 23/10; 11/5; ; 12/5; 12/5; ; 12/5; 12/5; ; ; 12/5; ; ; ; 23/10; ; 9/4; ; 
Birmingham; 13/5; 11/4; ; 11/5; 3; ; 29/10; ; ; 11/4; 13/5; ; 11/4; 11/4; ; 27/10; 45/17; ; ; 45/17; ; ; ; 13/5; ; 13/5; ; 
META; english/championship/preston-v-birmingham; 2017-02-12 02:21:35 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Preston; 1; 1; 21/20; 11/10; 21/20; ; 1; ; ; 1; 1; ; 1; 1; ; 21/20; 21/20; ; 20/21; 21/20; ; ; 39/40; 21/20; ; 1; ; 
Draw; 12/5; 12/5; 23/10; 23/10; 12/5; ; 12/5; ; ; 23/10; 11/5; ; 12/5; 12/5; ; 12/5; 12/5; ; 12/5; 12/5; ; ; 12/5; 23/10; ; 9/4; ; 
Birmingham; 11/4; 11/4; 14/5; 11/5; 11/4; ; 29/10; ; ; 11/4; 13/5; ; 11/4; 11/4; ; 11/4; 27/10; ; 14/5; 27/10; ; ; 14/5; 13/5; ; 13/5; ; 
META; english/championship/preston-v-birmingham; 2017-02-12 06:20:12 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Preston; 1; 1; 21/20; 11/10; 21/20; ; 1; ; 21/20; 1; 1; 21/20; 1; 1; ; 21/20; ; ; 20/21; 21/20; ; ; 39/40; 21/20; ; 1; ; 
Draw; 12/5; 12/5; 23/10; 23/10; 12/5; ; 12/5; ; 12/5; 23/10; 11/5; 9/4; 12/5; 12/5; ; 12/5; ; ; 12/5; 12/5; ; ; 12/5; 23/10; ; 9/4; ; 
Birmingham; 11/4; 11/4; 14/5; 11/5; 11/4; ; 29/10; ; 14/5; 11/4; 13/5; 11/4; 11/4; 11/4; ; 11/4; ; ; 14/5; 27/10; ; ; 14/5; 13/5; ; 13/5; ; 
META; english/championship/preston-v-birmingham; 2017-02-12 10:20:27 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Preston; 1; 1; 21/20; 11/10; 21/20; 21/20; 1; ; 21/20; 1; 1; 21/20; 1; 1; ; 21/20; 21/20; ; 20/21; 21/20; ; ; 39/40; 21/20; ; 1; ; 
Draw; 12/5; 12/5; 23/10; 23/10; 12/5; 12/5; 12/5; ; 12/5; 23/10; 11/5; 9/4; 12/5; 12/5; ; 12/5; 12/5; ; 12/5; 12/5; ; ; 12/5; 23/10; ; 9/4; ; 
Birmingham; 11/4; 11/4; 14/5; 11/5; 11/4; 11/4; 29/10; ; 14/5; 11/4; 13/5; 11/4; 11/4; 11/4; ; 27/10; 27/10; ; 14/5; 27/10; ; ; 14/5; 13/5; ; 27/10; ; 
META; english/championship/preston-v-birmingham; 2017-02-12 14:20:15 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Preston; 1; 1; 21/20; 11/10; 21/20; 21/20; 21/20; 1; 21/20; 1; 1; 21/20; 21/20; 1; 21/20; 21/20; 21/20; ; 1; 21/20; ; 1; 1; 21/20; ; 1; 1; 
Draw; 12/5; 23/10; 23/10; 9/4; 12/5; 5/2; 12/5; 23/10; 12/5; 23/10; 11/5; 9/4; 12/5; 12/5; 5/2; 12/5; 12/5; ; 23/10; 12/5; ; 40/17; 40/17; 23/10; ; 9/4; 23/10; 
Birmingham; 11/4; 14/5; 14/5; 13/5; 11/4; 11/4; 14/5; 11/4; 14/5; 11/4; 13/5; 11/4; 57/20; 11/4; 13/5; 11/4; 27/10; ; 27/10; 27/10; ; 28/11; 27/10; 13/5; ; 27/10; 11/4; 
META; english/championship/preston-v-birmingham; 2017-02-12 18:19:57 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Preston; 1; 1; 21/20; 11/10; 21/20; 21/20; 21/20; 1; 21/20; 1; 1; 21/20; 21/20; 1; 21/20; 21/20; 21/20; ; 1; 21/20; 11/10; 1; 1; 21/20; ; 1; 1; 
Draw; 12/5; 23/10; 23/10; 9/4; 12/5; 12/5; 12/5; 23/10; 12/5; 23/10; 11/5; 9/4; 12/5; 12/5; 5/2; 23/10; 12/5; ; 23/10; 12/5; 12/5; 40/17; 40/17; 23/10; ; 9/4; 23/10; 
Birmingham; 11/4; 14/5; 14/5; 13/5; 11/4; 11/4; 14/5; 11/4; 14/5; 11/4; 13/5; 11/4; 57/20; 11/4; 13/5; 14/5; 27/10; ; 27/10; 27/10; 3; 28/11; 27/10; 13/5; ; 14/5; 11/4; 
META; english/championship/preston-v-birmingham; 2017-02-12 22:20:21 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Preston; 1; 1; 1; 11/10; 21/20; 1; 21/20; 1; 21/20; 1; 1; 1; 1; 21/20; 21/20; 21/20; 21/20; 1; 1; 21/20; 11/10; 1; 1; 1; ; 1; 1; 
Draw; 12/5; 23/10; 23/10; 9/4; 12/5; 5/2; 5/2; 9/4; 12/5; 23/10; 11/5; 23/10; 49/20; 5/2; 5/2; 12/5; 12/5; 23/10; 23/10; 12/5; 12/5; 40/17; 40/17; 23/10; ; 23/10; 9/4; 
Birmingham; 11/4; 14/5; 29/10; 13/5; 11/4; 14/5; 3; 12/5; 14/5; 14/5; 27/10; 14/5; 29/10; 29/10; 13/5; 11/4; 27/10; 27/10; 27/10; 27/10; 3; 28/11; 27/10; 11/4; ; 14/5; 11/4; 
META; english/championship/preston-v-birmingham; 2017-02-13 02:20:27 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Preston; 1; 1; 1; 11/10; 21/20; 1; 21/20; 1; 21/20; 1; 1; 1; 1; 21/20; 21/20; 21/20; 1; 1; 1; 1; 11/10; 1; 1; 1; ; 21/20; 1; 
Draw; 12/5; 23/10; 23/10; 9/4; 12/5; 5/2; 5/2; 9/4; 12/5; 23/10; 11/5; 23/10; 49/20; 5/2; 5/2; 23/10; 12/5; 23/10; 23/10; 12/5; 12/5; 40/17; 40/17; 23/10; ; 23/10; 21/10; 
Birmingham; 11/4; 14/5; 29/10; 13/5; 11/4; 14/5; 3; 12/5; 14/5; 14/5; 27/10; 14/5; 29/10; 29/10; 13/5; 14/5; 14/5; 27/10; 27/10; 14/5; 3; 28/11; 27/10; 11/4; ; 14/5; 27/10; 
META; english/championship/preston-v-birmingham; 2017-02-13 06:19:34 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Preston; 21/20; 1; 1; 11/10; 21/20; 1; 21/20; 1; 21/20; 1; 1; 1; 1; 21/20; 21/20; 21/20; 1; 1; 1; 1; 11/10; 66/67; 1; 1; ; 1; 20/21; 
Draw; 5/2; 23/10; 23/10; 9/4; 12/5; 12/5; 5/2; 9/4; 12/5; 23/10; 11/5; 23/10; 49/20; 5/2; 5/2; 23/10; 12/5; 23/10; 23/10; 12/5; 12/5; 40/17; 40/17; 23/10; ; 23/10; 21/10; 
Birmingham; 3; 14/5; 29/10; 13/5; 11/4; 14/5; 3; 12/5; 14/5; 14/5; 27/10; 14/5; 29/10; 3; 13/5; 14/5; 14/5; 27/10; 27/10; 14/5; 3; 28/11; 27/10; 11/4; ; 14/5; 5/2; 
META; english/championship/preston-v-birmingham; 2017-02-13 10:19:54 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
