META; english/championship/brentford-v-rotherham; 2017-02-18 18:20:50 GMT+2; 2017-02-25 15:00; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Brentford; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Rotherham; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/championship/brentford-v-rotherham; 2017-02-18 22:21:30 GMT+2; 2017-02-25 15:00; Nothing; Xlenovo
Brentford; ; 1/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; 
Rotherham; ; 5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/championship/brentford-v-rotherham; 2017-02-19 02:23:09 GMT+2; 2017-02-25 15:00; Nothing; Xlenovo
Brentford; ; 1/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; 
Rotherham; ; 5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/championship/brentford-v-rotherham; 2017-02-19 06:20:48 GMT+2; 2017-02-25 15:00; Nothing; Xlenovo
Brentford; ; 1/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; 
Rotherham; ; 5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/championship/brentford-v-rotherham; 2017-02-19 10:21:44 GMT+2; 2017-02-25 15:00; Nothing; Xlenovo
Brentford; ; 1/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; 
Rotherham; ; 5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/championship/brentford-v-rotherham; 2017-02-19 14:22:29 GMT+2; 2017-02-25 15:00; Nothing; Xlenovo
Brentford; 4/7; 1/2; ; ; 3/5; ; 11/20; ; 4/7; ; ; ; ; 4/7; ; 4/7; ; ; 4/7; ; ; ; 4/7; ; ; 8/15; ; 
Draw; 3; 3; ; ; 16/5; ; 16/5; ; 3; ; ; ; ; 3; ; 10/3; ; ; 14/5; ; ; ; 29/10; ; ; 14/5; ; 
Rotherham; 9/2; 5; ; ; 5; ; 5; ; 19/4; ; ; ; ; 5; ; 5; ; ; 24/5; ; ; ; 24/5; ; ; 23/5; ; 
META; english/championship/brentford-v-rotherham; 2017-02-19 18:23:28 GMT+2; 2017-02-25 15:00; Nothing; Xlenovo
Brentford; 4/7; 1/2; 6/10; ; 3/5; ; 11/20; ; 4/7; ; ; ; ; 4/7; ; 4/7; 4/7; ; 4/7; 4/7; 4/7; ; 4/7; ; ; 8/15; ; 
Draw; 3; 3; 29/10; ; 10/3; ; 16/5; ; 3; ; ; ; ; 3; ; 16/5; 56/19; ; 14/5; 56/19; 10/3; ; 29/10; ; ; 14/5; ; 
Rotherham; 9/2; 5; 5; ; 5; ; 5; ; 19/4; ; ; ; ; 5; ; 11/2; 47/10; ; 24/5; 47/10; 11/2; ; 24/5; ; ; 23/5; ; 
META; english/championship/brentford-v-rotherham; 2017-02-19 22:21:04 GMT+2; 2017-02-25 15:00; Nothing; Xlenovo
Brentford; 1/2; 1/2; 8/15; ; 8/15; ; 1/2; ; 8/15; 11/20; 1/2; 1/2; 8/15; 1/2; ; 8/15; 8/15; ; 4/7; 8/15; 53/100; ; 4/7; 8/15; ; 1/2; ; 
