META; english/championship/wigan-v-bristol-city; 2017-03-05 02:21:44 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
META; english/championship/wigan-v-bristol-city; 2017-03-06 10:20:28 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Wigan; 11/8; 7/5; ; ; 7/5; ; 7/5; ; 7/5; ; 27/20; 11/8; ; 7/5; ; 16/11; 23/17; ; 27/20; 23/17; ; ; 23/17; ; ; 10/9; ; 
Bristol City; 15/8; 7/4; ; ; 2; ; 19/10; ; 15/8; ; 15/8; 19/10; ; 19/10; ; 2; 37/19; ; 2; 37/19; ; ; 2; ; ; 13/8; ; 
Draw; 12/5; 23/10; ; ; 12/5; ; 12/5; ; 5/2; ; 11/5; 12/5; ; 23/10; ; 5/2; 40/17; ; 23/10; 40/17; ; ; 23/10; ; ; 21/10; ; 
META; english/championship/wigan-v-bristol-city; 2017-03-06 14:21:41 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Wigan; 11/8; 7/5; ; ; 7/5; ; 7/5; 11/8; 7/5; ; 27/20; 11/8; ; 7/5; ; 16/11; 23/17; ; 27/20; 23/17; ; ; 23/17; ; ; 13/10; ; 
Bristol City; 15/8; 7/4; ; ; 2; ; 19/10; 2; 15/8; ; 15/8; 19/10; ; 19/10; ; 2; 37/19; ; 2; 37/19; ; ; 2; ; ; 7/4; ; 
Draw; 12/5; 23/10; ; ; 12/5; ; 12/5; 23/10; 5/2; ; 11/5; 12/5; ; 23/10; ; 5/2; 40/17; ; 23/10; 40/17; ; ; 23/10; ; ; 21/10; ; 
META; english/championship/wigan-v-bristol-city; 2017-03-06 18:22:04 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Wigan; 11/8; 7/5; ; ; 7/5; ; 7/5; 6/5; 7/5; ; 27/20; 11/8; ; 7/5; ; 7/5; 23/17; ; 27/20; 23/17; ; ; 23/17; ; ; 13/10; ; 
Bristol City; 15/8; 19/10; ; ; 2; ; 2; 19/10; 15/8; ; 15/8; 19/10; ; 19/10; ; 2; 37/19; ; 2; 37/19; ; ; 2; ; ; 7/4; ; 
Draw; 12/5; 12/5; ; ; 12/5; ; 12/5; 23/10; 5/2; ; 11/5; 12/5; ; 23/10; ; 5/2; 23/10; ; 23/10; 23/10; ; ; 23/10; ; ; 21/10; ; 
META; english/championship/wigan-v-bristol-city; 2017-03-06 22:21:22 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Wigan; 11/8; 7/5; ; ; 7/5; ; 11/8; 6/5; 7/5; ; 27/20; 11/8; ; 7/5; ; 7/5; 23/17; ; 27/20; 23/17; ; ; 23/17; ; ; 13/10; ; 
Bristol City; 15/8; 19/10; ; ; 2; ; 2; 19/10; 15/8; ; 15/8; 19/10; ; 19/10; ; 2; 37/19; ; 2; 37/19; ; ; 2; ; ; 7/4; ; 
Draw; 12/5; 12/5; ; ; 12/5; ; 12/5; 23/10; 5/2; ; 11/5; 12/5; ; 23/10; ; 5/2; 40/17; ; 23/10; 40/17; ; ; 23/10; ; ; 21/10; ; 
META; english/championship/wigan-v-bristol-city; 2017-03-07 02:21:44 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Wigan; 11/8; 7/5; ; ; 7/5; ; 7/5; 6/5; 7/5; ; 27/20; 11/8; ; 7/5; ; 16/11; 23/17; ; 27/20; 23/17; ; ; 23/17; ; ; 13/10; ; 
Bristol City; 15/8; 19/10; ; ; 2; ; 19/10; 19/10; 15/8; ; 15/8; 19/10; ; 19/10; ; 2; 37/19; ; 2; 37/19; ; ; 2; ; ; 7/4; ; 
Draw; 12/5; 12/5; ; ; 12/5; ; 12/5; 23/10; 5/2; ; 11/5; 12/5; ; 23/10; ; 5/2; 40/17; ; 23/10; 40/17; ; ; 23/10; ; ; 11/5; ; 
META; english/championship/wigan-v-bristol-city; 2017-03-07 06:20:21 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Wigan; 11/8; 7/5; ; ; 7/5; ; 11/8; 6/5; 7/5; ; 27/20; 11/8; ; 7/5; ; 7/5; 23/17; ; 27/20; 23/17; ; ; 23/17; ; ; 5/4; ; 
Bristol City; 15/8; 19/10; ; ; 2; ; 2; 19/10; 15/8; ; 15/8; 19/10; ; 19/10; ; 2; 37/19; ; 2; 37/19; ; ; 2; ; ; 9/5; ; 
Draw; 12/5; 12/5; ; ; 12/5; ; 12/5; 23/10; 5/2; ; 11/5; 12/5; ; 23/10; ; 5/2; 40/17; ; 23/10; 40/17; ; ; 23/10; ; ; 11/5; ; 
META; english/championship/wigan-v-bristol-city; 2017-03-07 10:20:23 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Wigan; 11/8; 7/5; ; ; ; ; 11/8; 6/5; 7/5; ; 27/20; 11/8; ; 7/5; ; 7/5; 23/17; ; 27/20; 23/17; ; ; 23/17; ; ; 5/4; ; 
Bristol City; 15/8; 19/10; ; ; ; ; 2; 19/10; 15/8; ; 15/8; 19/10; ; 19/10; ; 2; 37/19; ; 2; 37/19; ; ; 2; ; ; 9/5; ; 
Draw; 12/5; 12/5; ; ; ; ; 12/5; 23/10; 5/2; ; 11/5; 12/5; ; 23/10; ; 5/2; 40/17; ; 23/10; 40/17; ; ; 23/10; ; ; 11/5; ; 
META; english/championship/wigan-v-bristol-city; 2017-03-07 14:22:07 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Wigan; 7/5; 7/5; ; ; 6/4; 29/20; 7/5; 6/5; 7/5; 7/5; 11/8; 6/4; 7/5; 7/5; 6/4; 7/5; 7/5; 7/5; 27/20; 7/5; ; 23/17; 23/17; ; ; 7/5; ; 
Bristol City; 9/5; 2; ; ; 2; 39/20; 2; 19/10; 2; 19/10; 19/10; 2; 39/20; 9/5; 19/10; 2; 19/10; 9/5; 2; 19/10; ; 20/11; 2; ; ; 19/10; ; 
Draw; 12/5; 9/4; ; ; 23/10; 12/5; 23/10; 23/10; 23/10; 9/4; 21/10; 21/10; 23/10; 5/2; 9/4; 12/5; 9/4; 12/5; 23/10; 9/4; ; 40/17; 23/10; ; ; 9/4; ; 
META; english/championship/wigan-v-bristol-city; 2017-03-07 18:22:11 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Wigan; 7/5; 7/5; 29/20; ; 6/4; 29/20; 29/20; 6/5; 7/5; 7/5; 7/5; 29/20; 7/5; 11/8; 6/4; 16/11; 7/5; 7/5; 27/20; 7/5; 6/4; 23/17; 23/17; ; ; 7/5; ; 
Bristol City; 9/5; 2; 41/20; ; 2; 39/20; 2; 19/10; 2; 19/10; 19/10; 2; 39/20; 9/5; 19/10; 2; 37/19; 9/5; 2; 37/19; 41/20; 20/11; 2; ; ; 19/10; ; 
Draw; 12/5; 9/4; 43/20; ; 23/10; 23/10; 9/4; 23/10; 23/10; 11/5; 2; 21/10; 23/10; 5/2; 9/4; 12/5; 23/10; 12/5; 23/10; 23/10; 12/5; 40/17; 23/10; ; ; 9/4; ; 
META; english/championship/wigan-v-bristol-city; 2017-03-07 22:23:25 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Wigan; 7/5; 7/5; 29/20; 11/8; 6/4; 29/20; 29/20; 6/5; 7/5; 7/5; 7/5; 29/20; 7/5; 11/8; 6/4; 16/11; 7/5; 7/5; 27/20; 7/5; 6/4; 23/17; 23/17; ; ; 11/8; ; 
Bristol City; 9/5; 2; 41/20; 19/10; 2; 39/20; 2; 19/10; 2; 19/10; 19/10; 2; 39/20; 9/5; 19/10; 2; 37/19; 9/5; 2; 37/19; 41/20; 20/11; 2; ; ; 19/10; ; 
Draw; 12/5; 9/4; 43/20; 21/10; 23/10; 23/10; 9/4; 23/10; 23/10; 11/5; 2; 21/10; 23/10; 5/2; 9/4; 12/5; 9/4; 12/5; 23/10; 9/4; 12/5; 40/17; 23/10; ; ; 9/4; ; 
META; english/championship/wigan-v-bristol-city; 2017-03-08 02:21:17 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Wigan; 7/5; 7/5; 29/20; 29/20; 29/20; 29/20; 29/20; 6/5; 7/5; 7/5; 7/5; 29/20; 7/5; 7/5; 6/4; 16/11; 7/5; 7/5; 27/20; 7/5; 6/4; 23/17; 23/17; ; ; 7/5; ; 
Bristol City; 9/5; 2; 41/20; 2; 2; 2; 2; 19/10; 2; 19/10; 19/10; 2; 39/20; 9/5; 19/10; 2; 37/19; 9/5; 2; 37/19; 41/20; 20/11; 2; ; ; 19/10; ; 
Draw; 12/5; 11/5; 21/10; 21/10; 23/10; 23/10; 9/4; 23/10; 23/10; 11/5; 2; 21/10; 9/4; 5/2; 9/4; 23/10; 9/4; 12/5; 23/10; 9/4; 12/5; 40/17; 23/10; ; ; 23/10; ; 
META; english/championship/wigan-v-bristol-city; 2017-03-08 06:19:44 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Wigan; 7/5; 7/5; 29/20; 29/20; 6/4; 29/20; 29/20; 6/5; 7/5; 7/5; 7/5; 7/5; 29/20; 7/5; 6/4; 16/11; 16/11; 7/5; 27/20; 16/11; 6/4; 23/17; 23/17; ; ; 7/5; ; 
Bristol City; 9/5; 2; 21/10; 2; 2; 2; 2; 19/10; 2; 2; 2; 2; 39/20; 9/5; 19/10; 2; 2; 9/5; 2; 2; 41/20; 20/11; 2; ; ; 19/10; ; 
Draw; 12/5; 11/5; 21/10; 21/10; 23/10; 23/10; 9/4; 23/10; 23/10; 21/10; 2; 11/5; 11/5; 5/2; 9/4; 23/10; 11/5; 12/5; 23/10; 11/5; 12/5; 40/17; 23/10; ; ; 23/10; ; 
META; english/championship/wigan-v-bristol-city; 2017-03-08 10:23:00 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Wigan; 7/5; 6/4; 31/20; 29/20; 6/4; 29/20; 31/20; 6/5; 7/5; 7/5; 7/5; 29/20; 29/20; 7/5; 6/4; 6/4; 16/11; 7/5; 27/20; 16/11; 6/4; 13/9; 23/17; ; ; 7/5; 11/8; 
Bristol City; 9/5; 19/10; 2; 2; 2; 2; 19/10; 19/10; 2; 2; 2; 2; 39/20; 9/5; 19/10; 2; 2; 24/13; 2; 2; 41/20; 2; 2; ; ; 19/10; 4/7; 
Draw; 12/5; 11/5; 21/10; 21/10; 9/4; 9/4; 11/5; 23/10; 23/10; 21/10; 2; 21/10; 11/5; 5/2; 9/4; 23/10; 11/5; 23/10; 23/10; 11/5; 12/5; 9/4; 23/10; ; ; 23/10; 2; 
META; english/championship/wigan-v-bristol-city; 2017-03-08 14:19:58 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Wigan; 7/5; 6/4; 6/4; 29/20; 6/4; 29/20; 6/4; 6/5; 6/4; 7/5; 7/5; 29/20; 29/20; 7/5; 6/4; 16/11; 16/11; 7/5; 27/20; 16/11; 6/4; 13/9; 23/17; ; ; 7/5; 7/5; 
Bristol City; 9/5; 19/10; 21/10; 21/10; 2; 2; 2; 19/10; 2; 2; 2; 2; 39/20; 9/5; 19/10; 2; 2; 24/13; 2; 2; 41/20; 2; 2; ; ; 19/10; 19/10; 
Draw; 12/5; 11/5; 21/10; 2; 23/10; 23/10; 85/40; 23/10; 11/5; 21/10; 2; 21/10; 11/5; 5/2; 9/4; 9/4; 11/5; 23/10; 23/10; 11/5; 12/5; 9/4; 23/10; ; ; 21/10; 21/10; 
META; english/championship/wigan-v-bristol-city; 2017-03-08 18:19:56 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Wigan; 29/20; 6/4; 6/4; 8/5; 6/4; 6/4; 6/4; 6/5; 6/4; 6/4; 29/20; 29/20; 29/20; 29/20; 6/4; 6/4; 16/11; 7/5; 27/20; 16/11; 6/4; 13/9; 23/17; ; ; 7/5; 7/5; 6/4
Bristol City; 7/4; 2; 2; 19/10; 2; 2; 2; 19/10; 2; 19/10; 19/10; 2; 39/20; 7/4; 19/10; 2; 2; 24/13; 2; 2; 41/20; 39/19; 2; ; ; 19/10; 19/10; 2
Draw; 12/5; 21/10; 21/10; 2; 9/4; 9/4; 85/40; 23/10; 11/5; 21/10; 2; 21/10; 11/5; 12/5; 9/4; 9/4; 11/5; 23/10; 23/10; 11/5; 12/5; 11/5; 23/10; ; ; 11/5; 21/10; 9/4
META; english/championship/wigan-v-bristol-city; 2017-03-08 22:20:40 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Wigan; 7/5; 6/4; 31/20; 8/5; 6/4; 6/4; 6/4; 7/5; 6/4; 6/4; 29/20; 29/20; 6/4; 7/5; 7/5; 16/11; 16/11; 7/5; 27/20; 16/11; 6/4; 53/35; 23/17; ; ; 6/4; 7/5; 6/4
Bristol City; 7/4; 2; 2; 19/10; 2; 39/20; 2; 2; 2; 19/10; 19/10; 2; 39/20; 9/5; 21/10; 2; 2; 24/13; 2; 2; 41/20; 21/11; 2; ; ; 19/10; 19/10; 2
Draw; 12/5; 21/10; 41/20; 2; 23/10; 9/4; 85/40; 21/10; 11/5; 21/10; 19/10; 21/10; 21/10; 5/2; 11/5; 11/5; 11/5; 23/10; 23/10; 11/5; 12/5; 11/5; 23/10; ; ; 11/5; 21/10; 9/4
META; english/championship/wigan-v-bristol-city; 2017-03-09 02:19:52 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Wigan; 7/5; 6/4; 31/20; 8/5; 6/4; 6/4; 6/4; 7/5; 6/4; 6/4; 29/20; 29/20; 6/4; 7/5; 7/5; 16/11; 16/11; 7/5; 27/20; 16/11; 6/4; 53/35; 23/17; ; ; 6/4; 7/5; 6/4
Bristol City; 7/4; 2; 2; 19/10; 2; 39/20; 2; 2; 2; 19/10; 19/10; 2; 39/20; 9/5; 21/10; 2; 2; 24/13; 2; 2; 41/20; 21/11; 2; ; ; 19/10; 19/10; 2
Draw; 12/5; 21/10; 41/20; 2; 23/10; 9/4; 85/40; 21/10; 11/5; 21/10; 19/10; 21/10; 21/10; 5/2; 11/5; 11/5; 11/5; 23/10; 23/10; 11/5; 12/5; 11/5; 23/10; ; ; 11/5; 21/10; 9/4
META; english/championship/wigan-v-bristol-city; 2017-03-09 06:19:45 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Wigan; 6/4; 6/4; 31/20; 8/5; 6/4; 6/4; 6/4; 7/5; 6/4; 6/4; 29/20; 29/20; 6/4; 29/20; 7/5; 6/4; 16/11; 7/5; 27/20; 16/11; 6/4; 53/35; 23/17; ; ; 6/4; 7/5; 6/4
Bristol City; 15/8; 2; 2; 19/10; 21/10; 2; 2; 2; 2; 19/10; 19/10; 2; 39/20; 19/10; 21/10; 2; 2; 24/13; 2; 2; 41/20; 21/11; 2; ; ; 19/10; 19/10; 2
Draw; 11/5; 21/10; 41/20; 2; 11/5; 11/5; 85/40; 21/10; 11/5; 21/10; 19/10; 21/10; 21/10; 11/5; 11/5; 11/5; 11/5; 23/10; 23/10; 11/5; 12/5; 11/5; 23/10; ; ; 11/5; 21/10; 9/4
META; english/championship/wigan-v-bristol-city; 2017-03-09 10:20:19 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Wigan; 6/4; 6/4; 31/20; 8/5; 6/4; 6/4; 6/4; 7/5; 6/4; 6/4; 29/20; 6/4; 6/4; 29/20; 7/5; 6/4; 6/4; 7/5; 27/20; 6/4; 6/4; 53/35; 23/17; ; ; 6/4; 7/5; 6/4
Bristol City; 15/8; 2; 2; 19/10; 21/10; 2; 2; 2; 2; 19/10; 19/10; 19/10; 39/20; 19/10; 21/10; 2; 2; 24/13; 2; 2; 41/20; 21/11; 2; ; ; 19/10; 19/10; 2
Draw; 11/5; 21/10; 41/20; 2; 11/5; 11/5; 85/40; 21/10; 11/5; 21/10; 19/10; 11/5; 21/10; 11/5; 11/5; 11/5; 28/13; 23/10; 23/10; 28/13; 12/5; 11/5; 23/10; ; ; 11/5; 21/10; 9/4
META; english/championship/wigan-v-bristol-city; 2017-03-09 14:19:53 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Wigan; 6/4; 6/4; 6/4; 8/5; 6/4; 6/4; 6/4; 7/5; 6/4; 6/4; 31/20; 6/4; 6/4; 29/20; 7/5; 6/4; 6/4; 7/5; 27/20; 6/4; 6/4; 53/35; 23/17; ; ; 7/5; 7/5; 6/4
Bristol City; 15/8; 2; 41/20; 19/10; 21/10; 2; 2; 2; 2; 2; 21/10; 2; 39/20; 19/10; 21/10; 2; 2; 24/13; 2; 2; 41/20; 21/11; 2; ; ; 2; 19/10; 21/10
Draw; 11/5; 21/10; 41/20; 2; 11/5; 11/5; 85/40; 21/10; 11/5; 21/10; 21/10; 2; 21/10; 11/5; 11/5; 11/5; 28/13; 23/10; 23/10; 28/13; 12/5; 11/5; 23/10; ; ; 21/10; 21/10; 9/4
META; english/championship/wigan-v-bristol-city; 2017-03-09 18:20:24 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Wigan; 6/4; 6/4; 31/20; 6/4; 6/4; 6/4; 31/20; 7/5; 6/4; 7/5; 6/4; 29/20; 6/4; 6/4; 7/5; 6/4; 16/11; 7/5; 27/20; 16/11; 6/4; 53/35; 23/17; ; ; 7/5; 7/5; 6/4
Bristol City; 15/8; 2; 2; 2; 21/10; 2; 21/10; 2; 2; 2; 2; 2; 2; 2; 21/10; 2; 2; 24/13; 2; 2; 41/20; 21/11; 2; ; ; 2; 19/10; 21/10
Draw; 11/5; 21/10; 41/20; 9/4; 11/5; 11/5; 11/5; 21/10; 85/40; 21/10; 11/5; 21/10; 11/5; 23/10; 11/5; 11/5; 28/13; 23/10; 23/10; 28/13; 12/5; 11/5; 23/10; ; ; 21/10; 21/10; 11/5
META; english/championship/wigan-v-bristol-city; 2017-03-09 22:19:56 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Wigan; 6/4; 6/4; 31/20; 6/4; 6/4; 6/4; 31/20; 7/5; 6/4; 7/5; 6/4; 29/20; 6/4; 6/4; 7/5; 16/11; 16/11; 7/5; 7/5; ; 6/4; 53/35; 7/5; ; ; 7/5; 7/5; 6/4
Bristol City; 15/8; 2; 41/20; 2; 21/10; 2; 21/10; 2; 2; 2; 2; 2; 2; 2; 21/10; 2; 2; 24/13; 2; ; 41/20; 21/11; 39/19; ; ; 2; 19/10; 21/10
Draw; 11/5; 21/10; 41/20; 9/4; 11/5; 11/5; 23/10; 21/10; 85/40; 21/10; 11/5; 21/10; 11/5; 23/10; 11/5; 11/5; 28/13; 23/10; 21/10; ; 12/5; 11/5; 28/13; ; ; 21/10; 21/10; 11/5
META; english/championship/wigan-v-bristol-city; 2017-03-10 02:19:34 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Wigan; 6/4; 6/4; 31/20; 6/4; 6/4; 6/4; 31/20; 7/5; 6/4; 7/5; 6/4; 29/20; 6/4; 6/4; 7/5; 16/11; 16/11; 7/5; 7/5; 16/11; 6/4; 53/35; 7/5; ; ; 7/5; 7/5; 6/4
Bristol City; 21/10; 2; 41/20; 2; 21/10; 2; 21/10; 2; 2; 2; 2; 2; 2; 2; 21/10; 2; 39/19; 24/13; 2; 39/19; 41/20; 21/11; 39/19; ; ; 2; 19/10; 21/10
Draw; 23/10; 21/10; 41/20; 9/4; 11/5; 11/5; 23/10; 21/10; 85/40; 21/10; 11/5; 21/10; 11/5; 9/4; 11/5; 11/5; 28/13; 23/10; 21/10; 28/13; 12/5; 11/5; 28/13; ; ; 21/10; 21/10; 11/5
META; english/championship/wigan-v-bristol-city; 2017-03-10 06:19:35 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Wigan; 6/4; 6/4; 31/20; 6/4; 6/4; 6/4; 31/20; 7/5; 6/4; 7/5; 6/4; 29/20; 6/4; 6/4; 7/5; 16/11; 16/11; 7/5; 7/5; 16/11; 6/4; 53/35; 7/5; ; ; 7/5; 7/5; 6/4
Bristol City; 21/10; 2; 41/20; 2; 21/10; 2; 21/10; 2; 2; 2; 2; 2; 2; 2; 21/10; 2; 39/19; 24/13; 2; 39/19; 41/20; 21/11; 39/19; ; ; 2; 19/10; 21/10
Draw; 23/10; 21/10; 41/20; 9/4; 11/5; 11/5; 23/10; 21/10; 85/40; 21/10; 11/5; 21/10; 11/5; 9/4; 11/5; 11/5; 28/13; 23/10; 21/10; 28/13; 12/5; 11/5; 28/13; ; ; 21/10; 21/10; 11/5
META; english/championship/wigan-v-bristol-city; 2017-03-10 10:19:35 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Wigan; 6/4; 6/4; 31/20; 6/4; 6/4; 6/4; 31/20; 7/5; 6/4; 7/5; 6/4; 29/20; 6/4; 6/4; 7/5; 16/11; 16/11; 7/5; 7/5; 16/11; 6/4; 53/35; 7/5; ; ; 7/5; 7/5; 6/4
Bristol City; 21/10; 2; 41/20; 2; 21/10; 2; 21/10; 2; 2; 2; 2; 2; 2; 2; 21/10; 2; 39/19; 24/13; 2; 39/19; 41/20; 21/11; 39/19; ; ; 2; 19/10; 21/10
Draw; 23/10; 21/10; 41/20; 9/4; 11/5; 11/5; 23/10; 21/10; 85/40; 21/10; 11/5; 21/10; 11/5; 9/4; 11/5; 11/5; 28/13; 23/10; 21/10; 28/13; 12/5; 11/5; 28/13; ; ; 21/10; 21/10; 11/5
META; english/championship/wigan-v-bristol-city; 2017-03-10 14:19:29 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Wigan; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 31/20; 7/5; 6/4; 7/5; 31/20; 29/20; 6/4; 6/4; 7/5; 16/11; 16/11; 7/5; 7/5; ; 6/4; 53/35; 7/5; ; ; 7/5; 7/5; 6/4
Bristol City; 21/10; 2; 41/20; 2; 21/10; 2; 21/10; 2; 2; 2; 21/10; 2; 2; 2; 21/10; 2; 39/19; 24/13; 2; ; 43/20; 21/11; 39/19; ; ; 2; 19/10; 21/10
Draw; 23/10; 21/10; 41/20; 9/4; 21/10; 11/5; 23/10; 21/10; 85/40; 21/10; 21/10; 21/10; 11/5; 9/4; 11/5; 11/5; 28/13; 23/10; 21/10; ; 23/10; 11/5; 28/13; ; ; 21/10; 21/10; 11/5
META; english/championship/wigan-v-bristol-city; 2017-03-10 18:19:42 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Wigan; 6/4; 6/4; 31/20; 6/4; 6/4; 6/4; 31/20; 7/5; 6/4; 7/5; 31/20; 29/20; 29/20; 6/4; 7/5; 16/11; 6/4; 7/5; 7/5; 16/11; 6/4; 17/12; 7/5; ; ; 6/4; 7/5; 
Bristol City; 21/10; 2; 41/20; 2; 21/10; 41/20; 21/10; 2; 2; 2; 21/10; 21/10; 21/10; 21/10; 21/10; 2; 2; 24/13; 2; 39/19; 43/20; 21/10; 39/19; ; ; 19/10; 19/10; 
