META; english/championship/brentford-v-bristol-city; 2017-03-19 02:21:12 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Bristol City; 23/10; 2; 39/20; 15/8; ; 21/10; 19/10; ; ; 19/10; 15/8; ; ; ; 21/10; ; 21/10; ; 9/4; 21/10; ; 23/12; 9/4; ; 23/10; ; ; ; 
Draw; 12/5; 13/5; 13/5; 13/5; ; 5/2; 13/5; ; ; 13/5; 12/5; ; ; ; 12/5; ; 9/4; ; 23/10; 9/4; ; 27/11; 23/10; ; 40/17; ; ; ; 
META; english/championship/brentford-v-bristol-city; 2017-03-19 22:20:46 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Brentford; 5/4; 5/4; 13/10; 13/10; ; 13/10; 13/10; ; ; 13/10; 5/4; ; ; ; 13/10; ; 5/4; ; 6/5; 5/4; ; 16/13; 6/5; ; 5/4; ; ; ; 
Bristol City; 21/10; 2; 39/20; 15/8; ; 41/20; 19/10; ; ; 19/10; 9/5; ; ; ; 21/10; ; 39/19; ; 9/4; 39/19; ; 23/12; 9/4; ; 23/10; ; ; ; 
Draw; 12/5; 13/5; 13/5; 13/5; ; 5/2; 13/5; ; ; 13/5; 12/5; ; ; ; 12/5; ; 23/10; ; 23/10; 23/10; ; 27/11; 23/10; ; 40/17; ; ; ; 
META; english/championship/brentford-v-bristol-city; 2017-03-20 02:21:05 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Brentford; 5/4; 13/10; 13/10; 13/10; ; 13/10; 13/10; ; ; 13/10; 5/4; ; ; ; 13/10; ; 5/4; ; 6/5; 5/4; ; 16/13; 6/5; ; 5/4; ; ; ; 
Bristol City; 21/10; 19/10; 39/20; 15/8; ; 41/20; 19/10; ; ; 19/10; 9/5; ; ; ; 21/10; ; 39/19; ; 9/4; 39/19; ; 23/12; 9/4; ; 23/10; ; ; ; 
Draw; 12/5; 13/5; 13/5; 13/5; ; 5/2; 13/5; ; ; 13/5; 12/5; ; ; ; 12/5; ; 23/10; ; 23/10; 23/10; ; 27/11; 23/10; ; 40/17; ; ; ; 
META; english/championship/brentford-v-bristol-city; 2017-03-20 06:18:45 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Brentford; 5/4; 13/10; 13/10; 13/10; ; 13/10; 13/10; ; ; 13/10; 5/4; ; ; ; 13/10; ; 5/4; ; 6/5; 5/4; ; 16/13; 6/5; ; 5/4; ; ; ; 
Bristol City; 21/10; 19/10; 39/20; 15/8; ; 41/20; 19/10; ; ; 19/10; 9/5; ; ; ; 21/10; ; 39/19; ; 9/4; 39/19; ; 23/12; 9/4; ; 23/10; ; ; ; 
Draw; 12/5; 13/5; 13/5; 13/5; ; 5/2; 13/5; ; ; 13/5; 12/5; ; ; ; 12/5; ; 23/10; ; 23/10; 23/10; ; 27/11; 23/10; ; 40/17; ; ; ; 
META; english/championship/brentford-v-bristol-city; 2017-03-20 10:19:18 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Brentford; 5/4; 13/10; 13/10; 13/10; ; 13/10; 13/10; ; ; 13/10; 5/4; ; ; ; 13/10; ; 5/4; ; 6/5; 5/4; ; 16/13; 6/5; ; 5/4; ; ; ; 
Bristol City; 21/10; 19/10; 39/20; 15/8; ; 41/20; 19/10; ; ; 19/10; 9/5; ; ; ; 21/10; ; 37/19; ; 9/4; 37/19; ; 23/12; 9/4; ; 23/10; ; ; ; 
Draw; 12/5; 13/5; 13/5; 13/5; ; 5/2; 13/5; ; ; 5/2; 12/5; ; ; ; 12/5; ; 12/5; ; 23/10; 12/5; ; 27/11; 23/10; ; 40/17; ; ; ; 
META; english/championship/brentford-v-bristol-city; 2017-03-20 14:19:44 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Brentford; 5/4; 13/10; 13/10; 13/10; ; 13/10; 13/10; ; ; 13/10; 5/4; 13/10; ; ; 13/10; ; 5/4; ; 6/5; 5/4; 13/10; 24/19; 6/5; ; 5/4; ; ; ; 
Bristol City; 21/10; 19/10; 39/20; 15/8; ; 41/20; 19/10; ; ; 19/10; 15/8; 19/10; ; ; 21/10; ; 37/19; ; 9/4; 37/19; 9/4; 17/9; 9/4; ; 23/10; ; ; ; 
Draw; 12/5; 13/5; 13/5; 13/5; ; 5/2; 13/5; ; ; 5/2; 12/5; 13/5; ; ; 12/5; ; 12/5; ; 23/10; 12/5; 13/5; 12/5; 23/10; ; 40/17; ; ; ; 
META; english/championship/brentford-v-bristol-city; 2017-03-20 18:20:07 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Brentford; 5/4; 5/4; 13/10; 13/10; ; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 5/4; 13/10; ; 13/10; ; 6/5; ; 5/4; 6/5; 13/10; 24/19; 5/4; 5/4; 23/18; ; 10/11; ; 
Bristol City; 21/10; 2; 39/20; 15/8; ; 21/10; 2; 2; 2; 2; 15/8; 2; 39/20; ; 21/10; ; 2; ; 2; 2; 9/4; 17/9; 2; 2; 39/19; ; 7/5; ; 
Draw; 12/5; 13/5; 13/5; 13/5; ; 5/2; 13/5; 5/2; 13/5; 5/2; 12/5; 13/5; 51/20; ; 12/5; ; 27/11; ; 5/2; 27/11; 13/5; 12/5; 5/2; 12/5; 13/5; ; 9/5; ; 
META; english/championship/brentford-v-bristol-city; 2017-03-20 22:19:45 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Brentford; 5/4; 5/4; 13/10; 13/10; ; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 5/4; 13/10; ; 13/10; ; 6/5; ; 5/4; 6/5; 13/10; 24/19; 5/4; 5/4; 23/18; ; 1; ; 
Bristol City; 21/10; 2; 39/20; 15/8; ; 21/10; 2; 2; 2; 2; 15/8; 2; 39/20; ; 21/10; ; 2; ; 2; 2; 9/4; 17/9; 2; 2; 39/19; ; 6/4; ; 
Draw; 12/5; 13/5; 13/5; 13/5; ; 5/2; 13/5; 5/2; 13/5; 5/2; 12/5; 13/5; 51/20; ; 12/5; ; 27/11; ; 5/2; 27/11; 13/5; 12/5; 5/2; 12/5; 13/5; ; 19/10; ; 
META; english/championship/brentford-v-bristol-city; 2017-03-21 02:19:40 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Brentford; 5/4; 5/4; 13/10; 13/10; ; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 5/4; 13/10; ; 13/10; ; 6/5; ; 5/4; 6/5; 13/10; 24/19; 5/4; 5/4; 23/18; ; 1; ; 
Bristol City; 21/10; 2; 39/20; 15/8; ; 21/10; 2; 2; 2; 2; 15/8; 2; 39/20; ; 21/10; ; 2; ; 2; 2; 9/4; 17/9; 2; 2; 39/19; ; 7/5; ; 
Draw; 12/5; 13/5; 13/5; 13/5; ; 5/2; 13/5; 5/2; 13/5; 5/2; 12/5; 13/5; 51/20; ; 12/5; ; 27/11; ; 5/2; 27/11; 13/5; 12/5; 5/2; 12/5; 13/5; ; 9/5; ; 
META; english/championship/brentford-v-bristol-city; 2017-03-21 06:19:17 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Brentford; 5/4; 5/4; 13/10; 13/10; ; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 5/4; 13/10; ; 13/10; ; 6/5; ; 5/4; 6/5; 13/10; 24/19; 5/4; 5/4; 23/18; ; 1; ; 
Bristol City; 21/10; 2; 39/20; 15/8; ; 21/10; 2; 2; 2; 2; 15/8; 2; 39/20; ; 21/10; ; 2; ; 2; 2; 9/4; 17/9; 2; 2; 39/19; ; 7/5; ; 
Draw; 12/5; 13/5; 13/5; 13/5; ; 5/2; 13/5; 5/2; 13/5; 5/2; 12/5; 13/5; 51/20; ; 12/5; ; 27/11; ; 5/2; 27/11; 13/5; 12/5; 5/2; 12/5; 13/5; ; 9/5; ; 
META; english/championship/brentford-v-bristol-city; 2017-03-21 10:19:14 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Brentford; 5/4; 5/4; 13/10; 13/10; ; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 5/4; 13/10; ; 13/10; ; 5/4; ; 5/4; 5/4; 13/10; 24/19; 5/4; 5/4; 23/18; ; 1; ; 
Bristol City; 21/10; 2; 39/20; 15/8; ; 21/10; 2; 2; 2; 2; 15/8; 2; 39/20; ; 21/10; ; 37/19; ; 2; 37/19; 9/4; 17/9; 2; 2; 39/19; ; 6/4; ; 
Draw; 12/5; 13/5; 13/5; 13/5; ; 5/2; 13/5; 5/2; 13/5; 5/2; 12/5; 13/5; 51/20; ; 12/5; ; 12/5; ; 5/2; 12/5; 13/5; 12/5; 5/2; 12/5; 13/5; ; 15/8; ; 
META; english/championship/brentford-v-bristol-city; 2017-03-21 14:20:04 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Brentford; 5/4; 13/10; 13/10; 13/10; ; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 5/4; 13/10; ; 13/10; ; 6/5; 6/5; 5/4; 6/5; 13/10; 24/19; 5/4; 5/4; 23/18; ; 1; ; 
Bristol City; 21/10; 19/10; 39/20; 15/8; ; 21/10; 2; 2; 2; 2; 15/8; 2; 39/20; ; 21/10; ; 2; 37/19; 2; 2; 9/4; 17/9; 2; 2; 39/19; ; 6/4; ; 
Draw; 12/5; 13/5; 13/5; 13/5; ; 5/2; 13/5; 5/2; 13/5; 5/2; 12/5; 13/5; 51/20; ; 12/5; ; 27/11; 13/5; 5/2; 27/11; 13/5; 12/5; 5/2; 12/5; 13/5; ; 19/10; ; 
META; english/championship/brentford-v-bristol-city; 2017-03-21 18:20:02 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Brentford; 5/4; 13/10; 13/10; 13/10; ; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 5/4; 13/10; ; 13/10; ; 6/5; 6/5; 5/4; 6/5; 13/10; 24/19; 5/4; 5/4; 23/18; ; 1; ; 
Bristol City; 21/10; 19/10; 39/20; 15/8; ; 21/10; 2; 2; 2; 2; 15/8; 2; 39/20; ; 21/10; ; 2; 37/19; 2; 2; 9/4; 17/9; 2; 2; 39/19; ; 6/4; ; 
Draw; 12/5; 13/5; 13/5; 13/5; ; 5/2; 13/5; 5/2; 13/5; 5/2; 12/5; 13/5; 51/20; ; 12/5; ; 27/11; 13/5; 5/2; 27/11; 13/5; 12/5; 5/2; 12/5; 13/5; ; 19/10; ; 
META; english/championship/brentford-v-bristol-city; 2017-03-21 22:20:09 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Brentford; 5/4; 13/10; 13/10; 13/10; ; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 5/4; 13/10; ; 13/10; ; 6/5; 6/5; 5/4; 6/5; 13/10; 24/19; 5/4; 5/4; 23/18; ; 1; ; 
Bristol City; 21/10; 19/10; 39/20; 15/8; ; 21/10; 2; 2; 2; 2; 15/8; 2; 39/20; ; 21/10; ; 2; 37/19; 2; 2; 9/4; 17/9; 2; 2; 39/19; ; 6/4; ; 
Draw; 12/5; 13/5; 13/5; 13/5; ; 5/2; 13/5; 5/2; 13/5; 5/2; 12/5; 13/5; 51/20; ; 12/5; ; 27/11; 13/5; 5/2; 27/11; 13/5; 12/5; 5/2; 12/5; 13/5; ; 19/10; ; 
META; english/championship/brentford-v-bristol-city; 2017-03-22 02:21:54 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Brentford; 5/4; 13/10; 13/10; 13/10; ; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 5/4; 13/10; ; 13/10; ; 6/5; 6/5; 5/4; 6/5; 13/10; 24/19; 5/4; 5/4; 23/18; ; 1; ; 
Bristol City; 21/10; 19/10; 39/20; 15/8; ; 21/10; 2; 2; 2; 2; 15/8; 2; 39/20; ; 21/10; ; 2; 37/19; 2; 2; 9/4; 17/9; 2; 2; 39/19; ; 6/4; ; 
Draw; 12/5; 13/5; 13/5; 13/5; ; 5/2; 13/5; 5/2; 13/5; 5/2; 12/5; 13/5; 51/20; ; 12/5; ; 27/11; 13/5; 5/2; 27/11; 13/5; 12/5; 5/2; 12/5; 13/5; ; 9/5; ; 
META; english/championship/brentford-v-bristol-city; 2017-03-22 06:19:29 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Brentford; 5/4; 13/10; 13/10; 13/10; ; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 5/4; 13/10; ; 13/10; ; 6/5; 6/5; 5/4; 6/5; 13/10; 5/4; 5/4; 5/4; 23/18; ; 1; ; 
Bristol City; 21/10; 19/10; 39/20; 15/8; ; 21/10; 2; 2; 2; 2; 15/8; 2; 39/20; ; 21/10; ; 2; 37/19; 2; 2; 9/4; 21/11; 2; 2; 39/19; ; 6/4; ; 
Draw; 12/5; 13/5; 13/5; 13/5; ; 5/2; 13/5; 5/2; 13/5; 5/2; 12/5; 13/5; 51/20; ; 12/5; ; 27/11; 13/5; 5/2; 27/11; 13/5; 12/5; 5/2; 12/5; 13/5; ; 9/5; ; 
META; english/championship/brentford-v-bristol-city; 2017-03-22 10:20:20 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Brentford; 5/4; 13/10; 13/10; 13/10; ; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 5/4; 13/10; ; 13/10; ; 6/5; 6/5; 5/4; 6/5; 13/10; 5/4; 5/4; 5/4; 23/18; ; 1; ; 
Bristol City; 21/10; 19/10; 39/20; 15/8; ; 21/10; 2; 2; 2; 2; 15/8; 2; 39/20; ; 21/10; ; 2; 37/19; 2; 2; 9/4; 21/11; 2; 2; 39/19; ; 6/4; ; 
Draw; 12/5; 13/5; 13/5; 13/5; ; 5/2; 13/5; 5/2; 13/5; 5/2; 12/5; 13/5; 51/20; ; 12/5; ; 27/11; 13/5; 5/2; 27/11; 13/5; 12/5; 5/2; 12/5; 13/5; ; 15/8; ; 
META; english/championship/brentford-v-bristol-city; 2017-03-22 14:20:08 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Brentford; 5/4; 13/10; 13/10; 13/10; ; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 5/4; 13/10; ; 13/10; ; 6/5; 6/5; 5/4; 6/5; 13/10; 5/4; 5/4; 5/4; 23/18; ; 1; ; 
Bristol City; 21/10; 19/10; 39/20; 15/8; ; 21/10; 2; 2; 2; 2; 15/8; 2; 39/20; ; 21/10; ; 2; 37/19; 2; 2; 9/4; 21/11; 2; 2; 39/19; ; 6/4; ; 
Draw; 12/5; 13/5; 13/5; 13/5; ; 5/2; 13/5; 5/2; 13/5; 5/2; 12/5; 13/5; 51/20; ; 12/5; ; 27/11; 13/5; 5/2; 27/11; 13/5; 12/5; 5/2; 12/5; 13/5; ; 19/10; ; 
META; english/championship/brentford-v-bristol-city; 2017-03-22 18:19:55 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Brentford; 5/4; 13/10; 13/10; 13/10; ; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 5/4; 13/10; ; 13/10; ; 6/5; 6/5; 5/4; 6/5; 13/10; 5/4; 5/4; 5/4; 23/18; ; 1/16; ; 
Bristol City; 21/10; 19/10; 39/20; 15/8; ; 21/10; 2; 2; 2; 2; 15/8; 2; 39/20; ; 21/10; ; 2; 37/19; 2; 2; 9/4; 21/11; 2; 2; 39/19; ; 9/5; ; 
Draw; 12/5; 13/5; 13/5; 13/5; ; 5/2; 13/5; 5/2; 13/5; 5/2; 12/5; 13/5; 51/20; ; 12/5; ; 27/11; 13/5; 5/2; 27/11; 13/5; 12/5; 5/2; 12/5; 13/5; ; 1/16; ; 
META; english/championship/brentford-v-bristol-city; 2017-03-22 22:20:48 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Brentford; 5/4; 13/10; 13/10; 13/10; ; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 5/4; 13/10; ; 13/10; ; 6/5; 6/5; 5/4; 6/5; 13/10; 5/4; 5/4; 5/4; 23/18; ; 6/5; ; 
Bristol City; 21/10; 19/10; 39/20; 15/8; ; 21/10; 2; 2; 2; 2; 15/8; 2; 39/20; ; 21/10; ; 2; 37/19; 2; 2; 9/4; 21/11; 2; 2; 39/19; ; 19/10; ; 
Draw; 12/5; 13/5; 13/5; 13/5; ; 5/2; 13/5; 5/2; 13/5; 5/2; 12/5; 13/5; 51/20; ; 12/5; ; 27/11; 13/5; 5/2; 27/11; 13/5; 12/5; 5/2; 12/5; 13/5; ; 9/4; ; 
META; english/championship/brentford-v-bristol-city; 2017-03-23 02:20:21 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Brentford; 5/4; 13/10; 13/10; 13/10; ; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 5/4; 13/10; ; 13/10; ; 6/5; 6/5; 5/4; 6/5; 13/10; 5/4; 5/4; 5/4; 23/18; ; 6/5; ; 
Bristol City; 21/10; 19/10; 39/20; 15/8; ; 21/10; 2; 2; 2; 2; 15/8; 2; 39/20; ; 21/10; ; 2; 37/19; 2; 2; 9/4; 21/11; 2; 2; 39/19; ; 19/10; ; 
Draw; 12/5; 13/5; 13/5; 13/5; ; 5/2; 13/5; 5/2; 13/5; 5/2; 12/5; 13/5; 51/20; ; 12/5; ; 27/11; 13/5; 5/2; 27/11; 13/5; 12/5; 5/2; 12/5; 13/5; ; 9/4; ; 
META; english/championship/brentford-v-bristol-city; 2017-03-23 06:19:47 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Brentford; 5/4; 13/10; 13/10; 13/10; ; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 5/4; 13/10; ; 13/10; ; 6/5; 6/5; 5/4; 6/5; 13/10; 5/4; 5/4; 5/4; 23/18; ; 6/5; ; 
Bristol City; 21/10; 19/10; 39/20; 15/8; ; 21/10; 2; 2; 2; 2; 15/8; 2; 39/20; ; 21/10; ; 2; 37/19; 2; 2; 9/4; 21/11; 2; 2; 39/19; ; 19/10; ; 
Draw; 12/5; 13/5; 13/5; 13/5; ; 5/2; 13/5; 5/2; 13/5; 5/2; 12/5; 13/5; 51/20; ; 12/5; ; 27/11; 13/5; 5/2; 27/11; 13/5; 12/5; 5/2; 12/5; 13/5; ; 9/4; ; 
META; english/championship/brentford-v-bristol-city; 2017-03-23 10:20:14 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Brentford; 5/4; 13/10; 13/10; 13/10; ; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; ; 13/10; ; 6/5; 6/5; 5/4; 6/5; 13/10; 5/4; 5/4; 5/4; 23/18; ; 6/5; ; 
Bristol City; 21/10; 19/10; 39/20; 15/8; ; 21/10; 2; 2; 2; 2; 15/8; 2; 39/20; ; 21/10; ; 2; 37/19; 2; 2; 9/4; 21/11; 2; 2; 39/19; ; 19/10; ; 
Draw; 12/5; 13/5; 13/5; 13/5; ; 5/2; 13/5; 5/2; 13/5; 5/2; 12/5; 12/5; 51/20; ; 12/5; ; 27/11; 13/5; 5/2; 27/11; 13/5; 12/5; 5/2; 12/5; 13/5; ; 9/4; ; 
META; english/championship/brentford-v-bristol-city; 2017-03-23 14:21:33 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Brentford; 5/4; 13/10; 13/10; 13/10; ; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; ; 13/10; ; 6/5; 6/5; 5/4; 6/5; 13/10; 5/4; 5/4; 5/4; 23/18; ; 6/5; ; 
Bristol City; 21/10; 19/10; 39/20; 15/8; ; 21/10; 2; 2; 2; 2; 15/8; 2; 39/20; ; 21/10; ; 2; 37/19; 2; 2; 9/4; 21/11; 2; 2; 39/19; ; 19/10; ; 
Draw; 12/5; 13/5; 13/5; 13/5; ; 5/2; 13/5; 5/2; 13/5; 5/2; 12/5; 12/5; 51/20; ; 12/5; ; 27/11; 13/5; 5/2; 27/11; 13/5; 12/5; 5/2; 12/5; 13/5; ; 9/4; ; 
META; english/championship/brentford-v-bristol-city; 2017-03-23 18:22:06 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Brentford; 5/4; 13/10; 13/10; 13/10; ; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 5/4; 13/10; ; 6/5; 6/5; 5/4; 6/5; 13/10; 5/4; 5/4; 5/4; 23/18; ; 6/5; ; 
Bristol City; 21/10; 19/10; 39/20; 15/8; ; 21/10; 2; 2; 2; 2; 15/8; 2; 39/20; 21/10; 21/10; ; 2; 37/19; 2; 2; 9/4; 21/11; 2; 2; 39/19; ; 19/10; ; 
Draw; 12/5; 13/5; 13/5; 13/5; ; 5/2; 13/5; 5/2; 13/5; 5/2; 12/5; 12/5; 51/20; 12/5; 12/5; ; 27/11; 13/5; 5/2; 27/11; 13/5; 12/5; 5/2; 12/5; 13/5; ; 9/4; ; 
META; english/championship/brentford-v-bristol-city; 2017-03-23 22:20:48 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Brentford; 5/4; 13/10; 13/10; 13/10; ; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 5/4; 13/10; ; 6/5; 6/5; 5/4; 6/5; 13/10; 5/4; 5/4; 5/4; 23/18; ; 6/5; ; 
Bristol City; 21/10; 19/10; 39/20; 15/8; ; 21/10; 2; 2; 2; 2; 15/8; 2; 39/20; 21/10; 21/10; ; 2; 37/19; 2; 2; 9/4; 21/11; 2; 2; 39/19; ; 19/10; ; 
Draw; 12/5; 13/5; 13/5; 13/5; ; 5/2; 13/5; 5/2; 13/5; 5/2; 12/5; 12/5; 51/20; 12/5; 12/5; ; 27/11; 13/5; 5/2; 27/11; 13/5; 12/5; 5/2; 12/5; 13/5; ; 9/4; ; 
META; english/championship/brentford-v-bristol-city; 2017-03-24 02:22:00 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Brentford; 5/4; 13/10; 13/10; 13/10; ; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 5/4; 13/10; ; 6/5; 6/5; 5/4; 6/5; 13/10; 5/4; 5/4; 5/4; 23/18; ; 6/5; ; 
Bristol City; 21/10; 19/10; 39/20; 15/8; ; 21/10; 2; 2; 2; 2; 15/8; 2; 39/20; 21/10; 21/10; ; 2; 37/19; 2; 2; 9/4; 21/11; 2; 2; 39/19; ; 19/10; ; 
Draw; 12/5; 13/5; 13/5; 13/5; ; 5/2; 13/5; 5/2; 13/5; 5/2; 12/5; 12/5; 51/20; 12/5; 12/5; ; 27/11; 13/5; 5/2; 27/11; 13/5; 12/5; 5/2; 12/5; 13/5; ; 9/4; ; 
META; english/championship/brentford-v-bristol-city; 2017-03-24 06:19:54 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Brentford; 5/4; 13/10; 13/10; 13/10; ; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 5/4; 13/10; ; 6/5; 6/5; 5/4; 6/5; 13/10; 5/4; 5/4; 5/4; 23/18; ; 6/5; ; 
Bristol City; 21/10; 19/10; 39/20; 15/8; ; 21/10; 2; 2; 2; 2; 15/8; 2; 39/20; 21/10; 21/10; ; 2; 37/19; 2; 2; 9/4; 21/11; 2; 2; 39/19; ; 19/10; ; 
Draw; 12/5; 13/5; 13/5; 13/5; ; 5/2; 13/5; 5/2; 13/5; 5/2; 12/5; 12/5; 51/20; 12/5; 12/5; ; 27/11; 13/5; 5/2; 27/11; 13/5; 12/5; 5/2; 12/5; 13/5; ; 9/4; ; 
META; english/championship/brentford-v-bristol-city; 2017-03-24 10:20:22 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Brentford; 5/4; 13/10; 13/10; 13/10; ; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 5/4; 13/10; ; 6/5; 6/5; 5/4; 6/5; 13/10; 5/4; 5/4; 5/4; 23/18; ; 6/5; ; 
Bristol City; 21/10; 19/10; 39/20; 15/8; ; 21/10; 2; 2; 2; 2; 15/8; 2; 39/20; 21/10; 21/10; ; 2; 37/19; 2; 2; 9/4; 21/11; 2; 2; 39/19; ; 19/10; ; 
Draw; 12/5; 13/5; 13/5; 13/5; ; 5/2; 13/5; 5/2; 13/5; 5/2; 12/5; 12/5; 51/20; 12/5; 12/5; ; 27/11; 13/5; 5/2; 27/11; 13/5; 12/5; 5/2; 12/5; 13/5; ; 9/4; ; 
META; english/championship/brentford-v-bristol-city; 2017-03-24 14:20:31 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Brentford; 5/4; 13/10; 13/10; 13/10; ; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 5/4; 13/10; ; 6/5; 6/5; 5/4; 6/5; 13/10; 5/4; 5/4; 5/4; 23/18; ; 6/5; ; 
Bristol City; 21/10; 19/10; 39/20; 15/8; ; 21/10; 2; 2; 2; 2; 15/8; 2; 39/20; 21/10; 21/10; ; 2; 37/19; 2; 2; 9/4; 21/11; 2; 2; 39/19; ; 19/10; ; 
